Input Number, Run_Number, Result@ 100, X2, Y, X1, NEW_REACTION, Reaction1, Reaction2
INVAR-10, Run: 055, F, 0, 8, 0, 21, 50, 21
INVAR-10, Run: 056, F, 0, 8, 0, 20, 50, 22
INVAR-10, Run: 057, F, 0, 8, 0, 18, 50, 24
INVAR-10, Run: 058, F, 0, 8, 0, 18, 50, 24
INVAR-10, Run: 059, F, 0, 8, 0, 25, 50, 17
INVAR-10, Run: 060, F, 0, 8, 0, 27, 50, 15
INVAR-10, Run: 061, F, 0, 8, 0, 21, 50, 21
INVAR-10, Run: 062, F, 0, 8, 0, 21, 50, 21
INVAR-10, Run: 063, F, 0, 8, 0, 23, 50, 19
INVAR-10, Run: 064, F, 0, 8, 0, 23, 50, 19
INVAR-10, Run: 065, F, 0, 8, 0, 23, 50, 19
INVAR-10, Run: 066, F, 0, 8, 0, 27, 50, 15
INVAR-10, Run: 067, F, 0, 8, 0, 19, 50, 23
INVAR-10, Run: 068, F, 0, 8, 0, 16, 50, 26
INVAR-10, Run: 069, F, 0, 8, 0, 21, 50, 21
INVAR-10, Run: 070, F, 0, 8, 0, 18, 50, 24
INVAR-10, Run: 071, F, 0, 8, 0, 15, 50, 27
INVAR-10, Run: 072, F, 0, 8, 0, 19, 50, 23
INVAR-10, Run: 073, F, 0, 8, 0, 22, 50, 20
INVAR-10, Run: 074, F, 0, 8, 0, 21, 50, 21
INVAR-10, Run: 075, F, 0, 8, 0, 16, 50, 26
INVAR-10, Run: 076, F, 0, 8, 0, 27, 50, 15
INVAR-10, Run: 077, F, 0, 8, 0, 24, 50, 18
INVAR-10, Run: 078, F, 0, 8, 0, 22, 50, 20
INVAR-10, Run: 079, F, 0, 8, 0, 16, 50, 26
INVAR-10, Run: 080, F, 0, 8, 0, 20, 50, 22
INVAR-10, Run: 081, F, 0, 8, 0, 19, 50, 23
INVAR-10, Run: 082, F, 0, 8, 0, 22, 50, 20
INVAR-10, Run: 083, F, 0, 8, 0, 12, 50, 30
INVAR-10, Run: 084, F, 0, 8, 0, 18, 50, 24
INVAR-10, Run: 085, F, 0, 8, 0, 23, 50, 19
INVAR-10, Run: 086, F, 0, 8, 0, 22, 50, 20
INVAR-10, Run: 087, F, 0, 8, 0, 21, 50, 21
INVAR-10, Run: 088, F, 0, 8, 0, 22, 50, 20
INVAR-10, Run: 089, F, 0, 8, 0, 19, 50, 23
INVAR-10, Run: 090, F, 0, 8, 0, 18, 50, 24
INVAR-10, Run: 091, F, 0, 8, 0, 21, 50, 21
INVAR-10, Run: 092, F, 0, 8, 0, 23, 50, 19
INVAR-10, Run: 093, F, 0, 8, 0, 23, 50, 19
INVAR-10, Run: 094, F, 0, 8, 0, 17, 50, 25
INVAR-10, Run: 095, F, 0, 8, 0, 18, 50, 24
INVAR-10, Run: 096, F, 0, 8, 0, 26, 50, 16
INVAR-10, Run: 097, F, 0, 8, 0, 21, 50, 21
INVAR-10, Run: 098, F, 0, 8, 0, 18, 50, 24
INVAR-10, Run: 099, F, 0, 8, 0, 20, 50, 22
INVAR-10, Run: 100, F, 0, 8, 0, 23, 50, 19
INVAR-11, Run: 001, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 002, F, 0, 42, 0, 23, 100, 35
INVAR-11, Run: 003, F, 0, 42, 0, 32, 100, 26
INVAR-11, Run: 004, F, 0, 42, 0, 26, 100, 32
INVAR-11, Run: 005, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 006, F, 0, 42, 0, 29, 100, 29
INVAR-11, Run: 007, F, 0, 42, 0, 25, 100, 33
INVAR-11, Run: 008, F, 0, 42, 0, 36, 100, 22
INVAR-11, Run: 009, F, 0, 42, 0, 25, 100, 33
INVAR-11, Run: 010, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 011, F, 0, 42, 0, 29, 100, 29
INVAR-11, Run: 012, F, 0, 42, 0, 29, 100, 29
INVAR-11, Run: 013, F, 0, 42, 0, 20, 100, 38
INVAR-11, Run: 014, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 015, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 016, F, 0, 42, 0, 18, 100, 40
INVAR-11, Run: 017, F, 0, 42, 0, 26, 100, 32
INVAR-11, Run: 018, F, 0, 42, 0, 25, 100, 33
INVAR-11, Run: 019, F, 0, 42, 0, 30, 100, 28
INVAR-11, Run: 020, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 021, F, 0, 42, 0, 29, 100, 29
INVAR-11, Run: 022, F, 0, 42, 0, 32, 100, 26
INVAR-11, Run: 023, F, 0, 42, 0, 33, 100, 25
INVAR-11, Run: 024, F, 0, 42, 0, 32, 100, 26
INVAR-11, Run: 025, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 026, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 027, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 028, F, 0, 42, 0, 22, 100, 36
INVAR-11, Run: 029, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 030, F, 0, 42, 0, 21, 100, 37
INVAR-11, Run: 031, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 032, F, 0, 42, 0, 30, 100, 28
INVAR-11, Run: 033, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 034, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 035, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 036, F, 0, 42, 0, 24, 100, 34
INVAR-11, Run: 037, F, 0, 42, 0, 25, 100, 33
INVAR-11, Run: 038, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 039, F, 0, 42, 0, 29, 100, 29
INVAR-11, Run: 040, F, 0, 42, 0, 34, 100, 24
INVAR-11, Run: 041, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 042, F, 0, 42, 0, 33, 100, 25
INVAR-11, Run: 043, F, 0, 42, 0, 29, 100, 29
INVAR-11, Run: 044, F, 0, 42, 0, 36, 100, 22
INVAR-11, Run: 045, F, 0, 42, 0, 30, 100, 28
INVAR-11, Run: 046, F, 0, 42, 0, 30, 100, 28
INVAR-11, Run: 047, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 048, F, 0, 42, 0, 26, 100, 32
INVAR-11, Run: 049, F, 0, 42, 0, 41, 100, 17
INVAR-11, Run: 050, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 051, F, 0, 42, 0, 30, 100, 28
INVAR-11, Run: 052, F, 0, 42, 0, 21, 100, 37
INVAR-11, Run: 053, F, 0, 42, 0, 32, 100, 26
INVAR-11, Run: 054, F, 0, 42, 0, 33, 100, 25
INVAR-11, Run: 055, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 056, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 057, F, 0, 42, 0, 30, 100, 28
INVAR-11, Run: 058, F, 0, 42, 0, 25, 100, 33
INVAR-11, Run: 059, F, 0, 42, 0, 20, 100, 38
INVAR-11, Run: 060, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 061, F, 0, 42, 0, 36, 100, 22
INVAR-11, Run: 062, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 063, F, 0, 42, 0, 34, 100, 24
INVAR-11, Run: 064, F, 0, 42, 0, 37, 100, 21
INVAR-11, Run: 065, F, 0, 42, 0, 25, 100, 33
INVAR-11, Run: 066, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 067, F, 0, 42, 0, 33, 100, 25
INVAR-11, Run: 068, F, 0, 42, 0, 28, 100, 30
INVAR-11, Run: 069, F, 0, 42, 0, 35, 100, 23
INVAR-11, Run: 070, F, 0, 42, 0, 26, 100, 32
INVAR-11, Run: 071, F, 0, 42, 0, 29, 100, 29
INVAR-11, Run: 072, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 073, F, 0, 42, 0, 30, 100, 28
INVAR-11, Run: 074, F, 0, 42, 0, 32, 100, 26
INVAR-11, Run: 075, F, 0, 42, 0, 37, 100, 21
INVAR-11, Run: 076, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 077, F, 0, 42, 0, 32, 100, 26
INVAR-11, Run: 078, F, 0, 42, 0, 32, 100, 26
INVAR-11, Run: 079, F, 0, 42, 0, 21, 100, 37
INVAR-11, Run: 080, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 081, F, 0, 42, 0, 29, 100, 29
INVAR-11, Run: 082, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 083, F, 0, 42, 0, 35, 100, 23
INVAR-11, Run: 084, F, 0, 42, 0, 23, 100, 35
INVAR-11, Run: 085, F, 0, 42, 0, 23, 100, 35
INVAR-11, Run: 086, F, 0, 42, 0, 30, 100, 28
INVAR-11, Run: 087, F, 0, 42, 0, 25, 100, 33
INVAR-11, Run: 088, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 089, F, 0, 42, 0, 25, 100, 33
INVAR-11, Run: 090, F, 0, 42, 0, 30, 100, 28
INVAR-11, Run: 091, F, 0, 42, 0, 33, 100, 25
INVAR-11, Run: 092, F, 0, 42, 0, 34, 100, 24
INVAR-11, Run: 093, F, 0, 42, 0, 34, 100, 24
INVAR-11, Run: 094, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 095, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 096, F, 0, 42, 0, 27, 100, 31
INVAR-11, Run: 097, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 098, F, 0, 42, 0, 31, 100, 27
INVAR-11, Run: 099, F, 0, 42, 0, 33, 100, 25
INVAR-11, Run: 100, F, 0, 42, 0, 34, 100, 24
INVAR-12, Run: 001, F, 0, 70, 0, 72, 200, 58
INVAR-12, Run: 002, F, 0, 70, 0, 51, 200, 79
INVAR-12, Run: 003, F, 0, 70, 0, 73, 200, 57
INVAR-12, Run: 004, F, 0, 70, 0, 71, 200, 59
INVAR-12, Run: 005, F, 0, 70, 0, 62, 200, 68
INVAR-12, Run: 006, F, 0, 70, 0, 73, 200, 57
INVAR-12, Run: 007, F, 0, 70, 0, 68, 200, 62
INVAR-12, Run: 008, F, 0, 70, 0, 54, 200, 76
INVAR-12, Run: 009, F, 0, 70, 0, 71, 200, 59
INVAR-12, Run: 010, F, 0, 70, 0, 67, 200, 63
INVAR-12, Run: 011, F, 0, 70, 0, 71, 200, 59
INVAR-12, Run: 012, F, 0, 70, 0, 77, 200, 53
INVAR-12, Run: 013, F, 0, 70, 0, 64, 200, 66
INVAR-12, Run: 014, F, 0, 70, 0, 65, 200, 65
INVAR-12, Run: 015, F, 0, 70, 0, 78, 200, 52
INVAR-12, Run: 016, F, 0, 70, 0, 59, 200, 71
INVAR-12, Run: 017, F, 0, 70, 0, 62, 200, 68
INVAR-12, Run: 018, F, 0, 70, 0, 65, 200, 65
INVAR-12, Run: 019, F, 0, 70, 0, 56, 200, 74
INVAR-12, Run: 020, F, 0, 70, 0, 66, 200, 64
INVAR-12, Run: 021, F, 0, 70, 0, 65, 200, 65
INVAR-12, Run: 022, F, 0, 70, 0, 73, 200, 57
INVAR-12, Run: 023, F, 0, 70, 0, 68, 200, 62
INVAR-12, Run: 024, F, 0, 70, 0, 70, 200, 60
INVAR-12, Run: 025, F, 0, 70, 0, 71, 200, 59
INVAR-12, Run: 026, F, 0, 70, 0, 68, 200, 62
INVAR-12, Run: 027, F, 0, 70, 0, 55, 200, 75
INVAR-12, Run: 028, F, 0, 70, 0, 64, 200, 66
INVAR-12, Run: 029, F, 0, 70, 0, 61, 200, 69
INVAR-12, Run: 030, F, 0, 70, 0, 66, 200, 64
INVAR-12, Run: 031, F, 0, 70, 0, 63, 200, 67
INVAR-12, Run: 032, F, 0, 70, 0, 71, 200, 59
INVAR-12, Run: 033, F, 0, 70, 0, 67, 200, 63
INVAR-12, Run: 034, F, 0, 70, 0, 70, 200, 60
INVAR-12, Run: 035, F, 0, 70, 0, 70, 200, 60
INVAR-12, Run: 036, F, 0, 70, 0, 73, 200, 57
INVAR-12, Run: 037, F, 0, 70, 0, 71, 200, 59
INVAR-12, Run: 038, F, 0, 70, 0, 61, 200, 69
INVAR-12, Run: 039, F, 0, 70, 0, 62, 200, 68
INVAR-12, Run: 040, F, 0, 70, 0, 67, 200, 63
INVAR-12, Run: 041, F, 0, 70, 0, 64, 200, 66
INVAR-12, Run: 042, F, 0, 70, 0, 74, 200, 56
INVAR-12, Run: 043, F, 0, 70, 0, 62, 200, 68
INVAR-12, Run: 044, F, 0, 70, 0, 61, 200, 69
INVAR-12, Run: 045, F, 0, 70, 0, 57, 200, 73
INVAR-12, Run: 046, F, 0, 70, 0, 69, 200, 61
INVAR-12, Run: 047, F, 0, 70, 0, 57, 200, 73
INVAR-12, Run: 048, F, 0, 70, 0, 67, 200, 63
INVAR-12, Run: 049, F, 0, 70, 0, 69, 200, 61
INVAR-12, Run: 050, F, 0, 70, 0, 71, 200, 59
INVAR-12, Run: 051, F, 0, 70, 0, 61, 200, 69
INVAR-12, Run: 052, F, 0, 70, 0, 69, 200, 61
INVAR-12, Run: 053, F, 0, 70, 0, 68, 200, 62
INVAR-12, Run: 054, F, 0, 70, 0, 66, 200, 64
INVAR-12, Run: 055, F, 0, 70, 0, 70, 200, 60
INVAR-12, Run: 056, F, 0, 70, 0, 72, 200, 58
INVAR-12, Run: 057, F, 0, 70, 0, 59, 200, 71
INVAR-12, Run: 058, F, 0, 70, 0, 64, 200, 66
INVAR-12, Run: 059, F, 0, 70, 0, 68, 200, 62
INVAR-12, Run: 060, F, 0, 70, 0, 54, 200, 76
INVAR-12, Run: 061, F, 0, 70, 0, 60, 200, 70
INVAR-12, Run: 062, F, 0, 70, 0, 66, 200, 64
INVAR-12, Run: 063, F, 0, 70, 0, 68, 200, 62
INVAR-12, Run: 064, F, 0, 70, 0, 69, 200, 61
INVAR-12, Run: 065, F, 0, 70, 0, 52, 200, 78
INVAR-12, Run: 066, F, 0, 70, 0, 65, 200, 65
INVAR-12, Run: 067, F, 0, 70, 0, 64, 200, 66
INVAR-12, Run: 068, F, 0, 70, 0, 70, 200, 60
INVAR-12, Run: 069, F, 0, 70, 0, 57, 200, 73
INVAR-12, Run: 070, F, 0, 70, 0, 69, 200, 61
INVAR-12, Run: 071, F, 0, 70, 0, 57, 200, 73
INVAR-12, Run: 072, F, 0, 70, 0, 72, 200, 58
INVAR-12, Run: 073, F, 0, 70, 0, 60, 200, 70
INVAR-12, Run: 074, F, 0, 70, 0, 67, 200, 63
INVAR-12, Run: 075, F, 0, 70, 0, 60, 200, 70
INVAR-12, Run: 076, F, 0, 70, 0, 64, 200, 66
INVAR-12, Run: 077, F, 0, 70, 0, 72, 200, 58
INVAR-12, Run: 078, F, 0, 70, 0, 77, 200, 53
INVAR-12, Run: 079, F, 0, 70, 0, 68, 200, 62
INVAR-12, Run: 080, F, 0, 70, 0, 72, 200, 58
INVAR-12, Run: 081, F, 0, 70, 0, 68, 200, 62
INVAR-12, Run: 082, F, 0, 70, 0, 67, 200, 63
INVAR-12, Run: 083, F, 0, 70, 0, 66, 200, 64
INVAR-12, Run: 084, F, 0, 70, 0, 68, 200, 62
INVAR-12, Run: 085, F, 0, 70, 0, 58, 200, 72
INVAR-12, Run: 086, F, 0, 70, 0, 62, 200, 68
INVAR-12, Run: 087, F, 0, 70, 0, 64, 200, 66
INVAR-12, Run: 088, F, 0, 70, 0, 64, 200, 66
INVAR-12, Run: 089, F, 0, 70, 0, 67, 200, 63
INVAR-12, Run: 090, F, 0, 70, 0, 63, 200, 67
INVAR-12, Run: 091, F, 0, 70, 0, 60, 200, 70
INVAR-12, Run: 092, F, 0, 70, 0, 73, 200, 57
INVAR-12, Run: 093, F, 0, 70, 0, 75, 200, 55
INVAR-12, Run: 094, F, 0, 70, 0, 59, 200, 71
INVAR-12, Run: 095, F, 0, 70, 0, 63, 200, 67
INVAR-12, Run: 096, F, 0, 70, 0, 63, 200, 67
INVAR-12, Run: 097, F, 0, 70, 0, 69, 200, 61
INVAR-12, Run: 098, F, 0, 70, 0, 56, 200, 74
INVAR-12, Run: 099, F, 0, 70, 0, 55, 200, 75
INVAR-12, Run: 100, F, 0, 70, 0, 80, 200, 50
INVAR-13, Run: 001, F, 0, 13, 0, 2, 18, 3
INVAR-13, Run: 002, F, 0, 13, 0, 4, 18, 1
INVAR-13, Run: 003, F, 0, 13, 0, 3, 18, 2
INVAR-13, Run: 004, F, 0, 13, 0, 3, 18, 2
INVAR-13, Run: 005, F, 0, 13, 0, 1, 18, 4
INVAR-13, Run: 006, F, 0, 13, 0, 3, 18, 2
INVAR-13, Run: 007, P, 0, 13, 0, 0, 18, 5
INVAR-13, Run: 008, P, 0, 13, 0, 0, 18, 5
INVAR-13, Run: 009, F, 0, 13, 0, 3, 18, 2
INVAR-13, Run: 010, F, 0, 13, 0, 2, 18, 3
INVAR-13, Run: 011, F, 0, 13, 0, 3, 18, 2
INVAR-13, Run: 012, F, 0, 13, 0, 2, 18, 3
INVAR-13, Run: 013, F, 0, 13, 0, 3, 18, 2
INVAR-13, Run: 014, F, 0, 13, 0, 4, 18, 1
INVAR-13, Run: 015, F, 0, 13, 0, 4, 18, 1
INVAR-13, Run: 016, F, 0, 13, 0, 4, 18, 1
INVAR-13, Run: 017, P, 0, 13, 0, 0, 18, 5
INVAR-13, Run: 018, F, 0, 13, 0, 2, 18, 3
INVAR-13, Run: 019, F, 0, 13, 0, 5, 18, 0
INVAR-13, Run: 020, F, 0, 13, 0, 2, 18, 3
INVAR-13, Run: 021, F, 0, 13, 0, 4, 18, 1
