Input Number, Run_Number, Result@ 100, Y, X2
INVAR-15, Run: 062, P, 0, 54
INVAR-15, Run: 063, P, 0, 70
INVAR-15, Run: 064, P, 0, 55
INVAR-15, Run: 065, P, 0, 49
INVAR-15, Run: 066, P, 0, 70
INVAR-15, Run: 067, P, 0, 74
INVAR-15, Run: 068, P, 0, 60
INVAR-15, Run: 069, P, 0, 50
INVAR-15, Run: 070, P, 0, 61
INVAR-15, Run: 071, P, 0, 61
INVAR-15, Run: 072, P, 0, 65
INVAR-15, Run: 073, P, 0, 63
INVAR-15, Run: 074, P, 0, 63
INVAR-15, Run: 075, P, 0, 82
INVAR-15, Run: 076, P, 0, 65
INVAR-15, Run: 077, P, 0, 67
INVAR-15, Run: 078, P, 0, 51
INVAR-15, Run: 079, P, 0, 52
INVAR-15, Run: 080, P, 0, 73
INVAR-15, Run: 081, P, 0, 58
INVAR-15, Run: 082, P, 0, 67
INVAR-15, Run: 083, P, 0, 58
INVAR-15, Run: 084, P, 1, 63
INVAR-15, Run: 085, P, 0, 49
INVAR-15, Run: 086, P, 0, 39
INVAR-15, Run: 087, P, 0, 50
INVAR-15, Run: 088, P, 0, 84
INVAR-15, Run: 089, P, 0, 62
INVAR-15, Run: 090, P, 0, 56
INVAR-15, Run: 091, P, 0, 64
INVAR-15, Run: 092, P, 0, 50
INVAR-15, Run: 093, P, 0, 67
INVAR-15, Run: 094, P, 0, 90
INVAR-15, Run: 095, P, 0, 62
INVAR-15, Run: 096, P, 0, 63
INVAR-15, Run: 097, P, 0, 80
INVAR-15, Run: 098, P, 0, 63
INVAR-15, Run: 099, P, 0, 55
INVAR-15, Run: 100, P, 0, 56
INVAR-16, Run: 001, P, 87, 0
INVAR-16, Run: 002, P, 82, 0
INVAR-16, Run: 003, P, 67, 0
INVAR-16, Run: 004, P, 92, 0
INVAR-16, Run: 005, P, 85, 0
INVAR-16, Run: 006, P, 84, 0
INVAR-16, Run: 007, P, 104, 0
INVAR-16, Run: 008, P, 94, 0
INVAR-16, Run: 009, P, 78, 0
INVAR-16, Run: 010, P, 73, 0
INVAR-16, Run: 011, P, 79, 0
INVAR-16, Run: 012, P, 82, 0
INVAR-16, Run: 013, P, 101, 0
INVAR-16, Run: 014, P, 79, 0
INVAR-16, Run: 015, P, 94, 0
INVAR-16, Run: 016, P, 82, 0
INVAR-16, Run: 017, P, 81, 0
INVAR-16, Run: 018, P, 84, 0
INVAR-16, Run: 019, P, 114, 0
INVAR-16, Run: 020, P, 70, 0
INVAR-16, Run: 021, P, 86, 0
INVAR-16, Run: 022, P, 103, 0
INVAR-16, Run: 023, P, 93, 0
INVAR-16, Run: 024, P, 93, 0
INVAR-16, Run: 025, P, 75, 0
INVAR-16, Run: 026, P, 72, 0
INVAR-16, Run: 027, P, 93, 0
INVAR-16, Run: 028, P, 80, 0
INVAR-16, Run: 029, P, 103, 0
INVAR-16, Run: 030, P, 84, 0
INVAR-16, Run: 031, P, 79, 0
INVAR-16, Run: 032, P, 87, 0
INVAR-16, Run: 033, P, 82, 0
INVAR-16, Run: 034, P, 63, 0
INVAR-16, Run: 035, P, 104, 0
INVAR-16, Run: 036, P, 91, 0
INVAR-16, Run: 037, P, 80, 0
INVAR-16, Run: 038, P, 95, 0
INVAR-16, Run: 039, P, 94, 0
INVAR-16, Run: 040, P, 82, 0
INVAR-16, Run: 041, P, 101, 0
INVAR-16, Run: 042, P, 84, 0
INVAR-16, Run: 043, P, 94, 0
INVAR-16, Run: 044, P, 78, 0
INVAR-16, Run: 045, P, 108, 0
INVAR-16, Run: 046, P, 87, 0
INVAR-16, Run: 047, P, 95, 0
INVAR-16, Run: 048, P, 85, 0
INVAR-16, Run: 049, P, 88, 0
INVAR-16, Run: 050, P, 94, 0
INVAR-16, Run: 051, P, 78, 0
INVAR-16, Run: 052, P, 77, 0
INVAR-16, Run: 053, P, 84, 0
INVAR-16, Run: 054, P, 75, 0
INVAR-16, Run: 055, P, 83, 0
INVAR-16, Run: 056, P, 72, 0
INVAR-16, Run: 057, P, 79, 0
INVAR-16, Run: 058, P, 75, 0
INVAR-16, Run: 059, P, 83, 0
INVAR-16, Run: 060, P, 95, 0
INVAR-16, Run: 061, P, 94, 0
INVAR-16, Run: 062, P, 85, 0
INVAR-16, Run: 063, P, 88, 0
INVAR-16, Run: 064, P, 73, 0
INVAR-16, Run: 065, P, 93, 0
INVAR-16, Run: 066, P, 72, 0
INVAR-16, Run: 067, P, 76, 0
INVAR-16, Run: 068, P, 66, 0
INVAR-16, Run: 069, P, 98, 0
INVAR-16, Run: 070, P, 90, 0
INVAR-16, Run: 071, P, 86, 0
INVAR-16, Run: 072, P, 87, 0
INVAR-16, Run: 073, P, 65, 0
INVAR-16, Run: 074, P, 82, 0
INVAR-16, Run: 075, P, 74, 0
INVAR-16, Run: 076, P, 101, 0
INVAR-16, Run: 077, P, 88, 0
INVAR-16, Run: 078, P, 83, 0
INVAR-16, Run: 079, P, 79, 0
INVAR-16, Run: 080, P, 86, 0
INVAR-16, Run: 081, P, 96, 0
INVAR-16, Run: 082, P, 85, 0
INVAR-16, Run: 083, P, 89, 0
INVAR-16, Run: 084, P, 70, 0
INVAR-16, Run: 085, P, 93, 0
INVAR-16, Run: 086, P, 107, 0
INVAR-16, Run: 087, P, 77, 0
INVAR-16, Run: 088, P, 80, 0
INVAR-16, Run: 089, P, 78, 0
INVAR-16, Run: 090, P, 72, 0
INVAR-16, Run: 091, P, 100, 0
INVAR-16, Run: 092, P, 77, 0
INVAR-16, Run: 093, P, 85, 0
INVAR-16, Run: 094, P, 74, 0
INVAR-16, Run: 095, P, 97, 0
INVAR-16, Run: 096, P, 91, 0
INVAR-16, Run: 097, P, 100, 0
INVAR-16, Run: 098, P, 73, 0
INVAR-16, Run: 099, P, 94, 0
INVAR-16, Run: 100, P, 94, 0
INVAR-17, Run: 001, P, 46, 0
INVAR-17, Run: 002, P, 48, 0
INVAR-17, Run: 003, P, 40, 0
INVAR-17, Run: 004, P, 24, 0
INVAR-17, Run: 005, P, 57, 0
INVAR-17, Run: 006, P, 30, 0
INVAR-17, Run: 007, P, 32, 0
INVAR-17, Run: 008, P, 38, 0
INVAR-17, Run: 009, P, 53, 0
INVAR-17, Run: 010, P, 13, 0
INVAR-17, Run: 011, P, 29, 0
INVAR-17, Run: 012, P, 44, 0
INVAR-17, Run: 013, P, 37, 0
INVAR-17, Run: 014, P, 31, 0
INVAR-17, Run: 015, P, 32, 0
INVAR-17, Run: 016, P, 26, 0
INVAR-17, Run: 017, P, 27, 0
INVAR-17, Run: 018, P, 39, 0
INVAR-17, Run: 019, P, 43, 0
INVAR-17, Run: 020, P, 27, 0
INVAR-17, Run: 021, P, 42, 0
INVAR-17, Run: 022, P, 48, 0
INVAR-17, Run: 023, P, 49, 0
INVAR-17, Run: 024, P, 43, 0
INVAR-17, Run: 025, P, 39, 0
INVAR-17, Run: 026, P, 34, 0
INVAR-17, Run: 027, P, 51, 0
INVAR-17, Run: 028, P, 15, 0
INVAR-17, Run: 029, P, 35, 0
INVAR-17, Run: 030, P, 46, 0
INVAR-17, Run: 031, P, 22, 0
INVAR-17, Run: 032, P, 25, 0
INVAR-17, Run: 033, P, 28, 0
INVAR-17, Run: 034, P, 44, 0
INVAR-17, Run: 035, P, 26, 0
INVAR-17, Run: 036, P, 27, 0
INVAR-17, Run: 037, P, 46, 0
INVAR-17, Run: 038, P, 36, 0
INVAR-17, Run: 039, P, 45, 0
INVAR-17, Run: 040, P, 43, 0
INVAR-17, Run: 041, P, 21, 0
INVAR-17, Run: 042, P, 42, 0
INVAR-17, Run: 043, P, 26, 0
INVAR-17, Run: 044, P, 48, 0
INVAR-17, Run: 045, P, 44, 0
INVAR-17, Run: 046, P, 31, 0
INVAR-17, Run: 047, P, 51, 0
INVAR-17, Run: 048, P, 34, 0
INVAR-17, Run: 049, P, 52, 0
INVAR-17, Run: 050, P, 31, 0
INVAR-17, Run: 051, P, 40, 0
INVAR-17, Run: 052, P, 40, 0
INVAR-17, Run: 053, P, 25, 0
INVAR-17, Run: 054, P, 39, 0
INVAR-17, Run: 055, P, 47, 0
INVAR-17, Run: 056, P, 31, 0
INVAR-17, Run: 057, P, 28, 0
INVAR-17, Run: 058, P, 23, 0
INVAR-17, Run: 059, P, 37, 0
INVAR-17, Run: 060, P, 50, 0
INVAR-17, Run: 061, P, 30, 0
INVAR-17, Run: 062, P, 21, 0
INVAR-17, Run: 063, P, 22, 0
INVAR-17, Run: 064, P, 25, 0
INVAR-17, Run: 065, P, 15, 0
INVAR-17, Run: 066, P, 24, 0
INVAR-17, Run: 067, P, 46, 0
INVAR-17, Run: 068, P, 40, 0
INVAR-17, Run: 069, P, 46, 0
INVAR-17, Run: 070, P, 37, 0
INVAR-17, Run: 071, P, 53, 0
INVAR-17, Run: 072, P, 47, 0
INVAR-17, Run: 073, P, 40, 0
INVAR-17, Run: 074, P, 52, 0
INVAR-17, Run: 075, P, 47, 0
INVAR-17, Run: 076, P, 23, 0
INVAR-17, Run: 077, P, 44, 0
INVAR-17, Run: 078, P, 40, 0
INVAR-17, Run: 079, P, 46, 0
INVAR-17, Run: 080, P, 46, 0
INVAR-17, Run: 081, P, 28, 0
INVAR-17, Run: 082, P, 50, 0
INVAR-17, Run: 083, P, 42, 0
INVAR-17, Run: 084, P, 30, 0
INVAR-17, Run: 085, P, 43, 0
INVAR-17, Run: 086, P, 31, 0
INVAR-17, Run: 087, P, 23, 0
INVAR-17, Run: 088, P, 18, 0
INVAR-17, Run: 089, P, 19, 0
INVAR-17, Run: 090, P, 43, 0
INVAR-17, Run: 091, P, 42, 0
INVAR-17, Run: 092, P, 39, 0
INVAR-17, Run: 093, P, 29, 0
INVAR-17, Run: 094, P, 34, 0
INVAR-17, Run: 095, P, 37, 0
INVAR-17, Run: 096, P, 30, 0
INVAR-17, Run: 097, P, 25, 0
INVAR-17, Run: 098, P, 26, 0
INVAR-17, Run: 099, P, 33, 0
INVAR-17, Run: 100, P, 37, 0
INVAR-18, Run: 001, P, 0, 51
INVAR-18, Run: 002, P, 0, 67
INVAR-18, Run: 003, P, 0, 72
INVAR-18, Run: 004, P, 0, 70
INVAR-18, Run: 005, P, 0, 50
INVAR-18, Run: 006, P, 0, 45
INVAR-18, Run: 007, P, 0, 71
INVAR-18, Run: 008, P, 0, 77
INVAR-18, Run: 009, P, 0, 71
INVAR-18, Run: 010, P, 0, 67
INVAR-18, Run: 011, P, 0, 71
INVAR-18, Run: 012, P, 0, 64
INVAR-18, Run: 013, P, 0, 60
INVAR-18, Run: 014, P, 0, 56
INVAR-18, Run: 015, P, 0, 61
INVAR-18, Run: 016, P, 0, 42
INVAR-18, Run: 017, P, 0, 61
INVAR-18, Run: 018, P, 0, 74
INVAR-18, Run: 019, P, 0, 62
INVAR-18, Run: 020, P, 0, 64
INVAR-18, Run: 021, P, 0, 70
INVAR-18, Run: 022, P, 0, 56
INVAR-18, Run: 023, P, 0, 53
INVAR-18, Run: 024, P, 0, 64
INVAR-18, Run: 025, P, 0, 52
INVAR-18, Run: 026, P, 0, 68
INVAR-18, Run: 027, P, 0, 53
INVAR-18, Run: 028, P, 0, 69
INVAR-18, Run: 029, P, 0, 75
INVAR-18, Run: 030, P, 0, 66
INVAR-18, Run: 031, P, 0, 52
INVAR-18, Run: 032, P, 0, 80
INVAR-18, Run: 033, P, 0, 41
INVAR-18, Run: 034, P, 0, 70
INVAR-18, Run: 035, P, 0, 77
INVAR-18, Run: 036, P, 0, 40
INVAR-18, Run: 037, P, 0, 57
INVAR-18, Run: 038, P, 0, 67
INVAR-18, Run: 039, P, 0, 53
INVAR-18, Run: 040, P, 0, 70
INVAR-18, Run: 041, P, 0, 61
INVAR-18, Run: 042, P, 0, 55
INVAR-18, Run: 043, P, 0, 68
INVAR-18, Run: 044, P, 0, 54
INVAR-18, Run: 045, P, 0, 78
INVAR-18, Run: 046, P, 0, 70
INVAR-18, Run: 047, P, 0, 58
INVAR-18, Run: 048, P, 0, 68
INVAR-18, Run: 049, P, 0, 84
INVAR-18, Run: 050, P, 0, 43
INVAR-18, Run: 051, P, 0, 88
INVAR-18, Run: 052, P, 0, 49
INVAR-18, Run: 053, P, 0, 47
INVAR-18, Run: 054, P, 0, 53
INVAR-18, Run: 055, P, 0, 68
INVAR-18, Run: 056, P, 0, 63
INVAR-18, Run: 057, P, 0, 55
INVAR-18, Run: 058, P, 0, 64
INVAR-18, Run: 059, P, 0, 75
INVAR-18, Run: 060, P, 0, 58
INVAR-18, Run: 061, P, 0, 83
INVAR-18, Run: 062, P, 0, 55
INVAR-18, Run: 063, P, 0, 69
INVAR-18, Run: 064, P, 0, 58
INVAR-18, Run: 065, P, 0, 62
INVAR-18, Run: 066, P, 1, 63
INVAR-18, Run: 067, P, 0, 64
INVAR-18, Run: 068, P, 0, 61
INVAR-18, Run: 069, P, 0, 67
INVAR-18, Run: 070, P, 0, 64
INVAR-18, Run: 071, P, 0, 55
INVAR-18, Run: 072, P, 0, 69
INVAR-18, Run: 073, P, 0, 69
INVAR-18, Run: 074, P, 0, 60
INVAR-18, Run: 075, P, 0, 64
INVAR-18, Run: 076, P, 0, 64
INVAR-18, Run: 077, P, 0, 56
INVAR-18, Run: 078, P, 0, 70
INVAR-18, Run: 079, P, 0, 70
INVAR-18, Run: 080, P, 0, 68
INVAR-18, Run: 081, P, 0, 62
INVAR-18, Run: 082, P, 0, 53
INVAR-18, Run: 083, P, 0, 54
INVAR-18, Run: 084, P, 1, 75
INVAR-18, Run: 085, P, 0, 52
INVAR-18, Run: 086, P, 0, 85
INVAR-18, Run: 087, P, 0, 64
INVAR-18, Run: 088, P, 0, 68
INVAR-18, Run: 089, P, 0, 63
INVAR-18, Run: 090, P, 0, 59
INVAR-18, Run: 091, P, 0, 87
INVAR-18, Run: 092, P, 0, 51
INVAR-18, Run: 093, P, 0, 82
INVAR-18, Run: 094, P, 0, 42
INVAR-18, Run: 095, P, 0, 71
INVAR-18, Run: 096, P, 0, 70
INVAR-18, Run: 097, P, 0, 69
INVAR-18, Run: 098, P, 0, 61
INVAR-18, Run: 099, P, 0, 69
INVAR-18, Run: 100, P, 0, 81
INVAR-19, Run: 001, P, 105, 0
INVAR-19, Run: 002, P, 108, 0
INVAR-19, Run: 003, P, 101, 0
INVAR-19, Run: 004, P, 92, 0
INVAR-19, Run: 005, P, 90, 0
INVAR-19, Run: 006, P, 96, 0
INVAR-19, Run: 007, P, 117, 0
INVAR-19, Run: 008, P, 107, 0
INVAR-19, Run: 009, P, 96, 0
INVAR-19, Run: 010, P, 84, 0
INVAR-19, Run: 011, P, 102, 0
INVAR-19, Run: 012, P, 98, 0
INVAR-19, Run: 013, P, 98, 0
INVAR-19, Run: 014, P, 83, 0
INVAR-19, Run: 015, P, 73, 0
INVAR-19, Run: 016, P, 99, 0
INVAR-19, Run: 017, P, 103, 0
INVAR-19, Run: 018, P, 89, 0
INVAR-19, Run: 019, P, 89, 0
INVAR-19, Run: 020, P, 118, 0
INVAR-19, Run: 021, P, 93, 0
INVAR-19, Run: 022, P, 86, 0
INVAR-19, Run: 023, P, 104, 0
INVAR-19, Run: 024, P, 103, 0
INVAR-19, Run: 025, P, 105, 0
INVAR-19, Run: 026, P, 106, 0
INVAR-19, Run: 027, P, 121, 0
INVAR-19, Run: 028, P, 107, 0
INVAR-19, Run: 029, P, 96, 0
INVAR-19, Run: 030, P, 91, 0
INVAR-19, Run: 031, P, 88, 0
INVAR-19, Run: 032, P, 96, 0
INVAR-19, Run: 033, P, 92, 0
INVAR-19, Run: 034, P, 100, 0
INVAR-19, Run: 035, P, 115, 0
INVAR-19, Run: 036, P, 114, 0
INVAR-19, Run: 037, P, 97, 0
INVAR-19, Run: 038, P, 106, 0
INVAR-19, Run: 039, P, 107, 0
INVAR-19, Run: 040, P, 108, 0
INVAR-19, Run: 041, P, 113, 0
INVAR-19, Run: 042, P, 88, 0
INVAR-19, Run: 043, P, 92, 0
INVAR-19, Run: 044, P, 96, 0
INVAR-19, Run: 045, P, 93, 0
INVAR-19, Run: 046, P, 95, 0
INVAR-19, Run: 047, P, 93, 0
INVAR-19, Run: 048, P, 96, 0
INVAR-19, Run: 049, P, 109, 0
INVAR-19, Run: 050, P, 92, 0
INVAR-19, Run: 051, P, 94, 0
INVAR-19, Run: 052, P, 91, 0
INVAR-19, Run: 053, P, 96, 0
INVAR-19, Run: 054, P, 88, 0
INVAR-19, Run: 055, P, 103, 0
INVAR-19, Run: 056, P, 89, 0
INVAR-19, Run: 057, P, 100, 0
INVAR-19, Run: 058, P, 116, 0
INVAR-19, Run: 059, P, 85, 0
INVAR-19, Run: 060, P, 119, 0
INVAR-19, Run: 061, P, 97, 0
INVAR-19, Run: 062, P, 106, 0
INVAR-19, Run: 063, P, 95, 0
INVAR-19, Run: 064, P, 82, 0
INVAR-19, Run: 065, P, 105, 0
INVAR-19, Run: 066, P, 96, 0
INVAR-19, Run: 067, P, 109, 0
INVAR-19, Run: 068, P, 102, 0
INVAR-19, Run: 069, P, 97, 0
INVAR-19, Run: 070, P, 97, 0
INVAR-19, Run: 071, P, 90, 0
INVAR-19, Run: 072, P, 101, 0
INVAR-19, Run: 073, P, 87, 0
INVAR-19, Run: 074, P, 79, 0
INVAR-19, Run: 075, P, 87, 0
INVAR-19, Run: 076, P, 90, 0
INVAR-19, Run: 077, P, 122, 0
INVAR-19, Run: 078, P, 88, 0
INVAR-19, Run: 079, P, 84, 0
INVAR-19, Run: 080, P, 98, 0
INVAR-19, Run: 081, P, 105, 0
INVAR-19, Run: 082, P, 95, 0
INVAR-19, Run: 083, P, 109, 0
INVAR-19, Run: 084, P, 115, 0
INVAR-19, Run: 085, P, 102, 0
INVAR-19, Run: 086, P, 94, 0
INVAR-19, Run: 087, P, 111, 0
INVAR-19, Run: 088, P, 91, 0
INVAR-19, Run: 089, P, 106, 0
INVAR-19, Run: 090, P, 100, 0
INVAR-19, Run: 091, P, 100, 0
INVAR-19, Run: 092, P, 98, 0
INVAR-19, Run: 093, P, 81, 0
INVAR-19, Run: 094, P, 92, 0
INVAR-19, Run: 095, P, 91, 0
INVAR-19, Run: 096, P, 102, 0
INVAR-19, Run: 097, P, 98, 0
INVAR-19, Run: 098, P, 87, 0
INVAR-19, Run: 099, P, 102, 0
INVAR-19, Run: 100, P, 132, 0
INVAR-2, Run: 001, P, 41, 0
INVAR-2, Run: 002, P, 30, 0
INVAR-2, Run: 003, P, 47, 0
INVAR-2, Run: 004, P, 34, 0
INVAR-2, Run: 005, P, 37, 0
INVAR-2, Run: 006, P, 41, 0
INVAR-2, Run: 007, P, 49, 0
INVAR-2, Run: 008, P, 46, 0
INVAR-2, Run: 009, P, 52, 0
INVAR-2, Run: 010, P, 45, 0
INVAR-2, Run: 011, P, 40, 0
INVAR-2, Run: 012, P, 45, 0
INVAR-2, Run: 013, P, 29, 0
INVAR-2, Run: 014, P, 28, 0
INVAR-2, Run: 015, P, 38, 0
INVAR-2, Run: 016, P, 47, 0
INVAR-2, Run: 017, P, 27, 0
INVAR-2, Run: 018, P, 45, 0
INVAR-2, Run: 019, P, 37, 0
INVAR-2, Run: 020, P, 33, 0
INVAR-2, Run: 021, P, 32, 0
INVAR-2, Run: 022, P, 46, 0
INVAR-2, Run: 023, P, 44, 0
INVAR-2, Run: 024, P, 40, 0
INVAR-2, Run: 025, P, 37, 0
INVAR-2, Run: 026, P, 49, 0
INVAR-2, Run: 027, P, 36, 0
INVAR-2, Run: 028, P, 45, 0
INVAR-2, Run: 029, P, 37, 0
INVAR-2, Run: 030, P, 64, 0
INVAR-2, Run: 031, P, 30, 0
INVAR-2, Run: 032, P, 43, 0
INVAR-2, Run: 033, P, 37, 0
INVAR-2, Run: 034, P, 58, 0
INVAR-2, Run: 035, P, 55, 0
INVAR-2, Run: 036, P, 59, 0
INVAR-2, Run: 037, P, 42, 0
INVAR-2, Run: 038, P, 42, 0
INVAR-2, Run: 039, P, 33, 0
INVAR-2, Run: 040, P, 41, 0
INVAR-2, Run: 041, P, 41, 0
INVAR-2, Run: 042, P, 35, 0
INVAR-2, Run: 043, P, 53, 0
INVAR-2, Run: 044, P, 48, 0
INVAR-2, Run: 045, P, 33, 0
INVAR-2, Run: 046, P, 30, 0
INVAR-2, Run: 047, P, 23, 0
INVAR-2, Run: 048, P, 35, 0
INVAR-2, Run: 049, P, 50, 0
INVAR-2, Run: 050, P, 51, 0
INVAR-2, Run: 051, P, 39, 0
INVAR-2, Run: 052, P, 44, 0
INVAR-2, Run: 053, P, 44, 0
INVAR-2, Run: 054, P, 38, 0
INVAR-2, Run: 055, P, 30, 0
INVAR-2, Run: 056, P, 40, 0
INVAR-2, Run: 057, P, 40, 0
INVAR-2, Run: 058, P, 49, 0
INVAR-2, Run: 059, P, 33, 0
INVAR-2, Run: 060, P, 44, 0
INVAR-2, Run: 061, P, 48, 0
INVAR-2, Run: 062, P, 41, 0
INVAR-2, Run: 063, P, 30, 0
INVAR-2, Run: 064, P, 34, 0
INVAR-2, Run: 065, P, 57, 0
INVAR-2, Run: 066, P, 52, 0
INVAR-2, Run: 067, P, 39, 0
INVAR-2, Run: 068, P, 31, 0
INVAR-2, Run: 069, P, 50, 0
INVAR-2, Run: 070, P, 40, 0
INVAR-2, Run: 071, P, 59, 0
INVAR-2, Run: 072, P, 32, 0
INVAR-2, Run: 073, P, 33, 0
INVAR-2, Run: 074, P, 34, 0
INVAR-2, Run: 075, P, 25, 0
INVAR-2, Run: 076, P, 19, 0
INVAR-2, Run: 077, P, 29, 0
INVAR-2, Run: 078, P, 52, 0
INVAR-2, Run: 079, P, 35, 0
INVAR-2, Run: 080, P, 48, 0
INVAR-2, Run: 081, P, 44, 0
INVAR-2, Run: 082, P, 36, 0
INVAR-2, Run: 083, P, 31, 0
INVAR-2, Run: 084, P, 24, 0
INVAR-2, Run: 085, P, 31, 0
INVAR-2, Run: 086, P, 43, 0
INVAR-2, Run: 087, P, 39, 0
INVAR-2, Run: 088, P, 51, 0
INVAR-2, Run: 089, P, 27, 0
INVAR-2, Run: 090, P, 34, 0
INVAR-2, Run: 091, P, 56, 0
INVAR-2, Run: 092, P, 38, 0
INVAR-2, Run: 093, P, 39, 0
INVAR-2, Run: 094, P, 55, 0
INVAR-2, Run: 095, P, 42, 0
INVAR-2, Run: 096, P, 43, 0
INVAR-2, Run: 097, P, 37, 0
INVAR-2, Run: 098, P, 43, 0
INVAR-2, Run: 099, P, 33, 0
INVAR-2, Run: 100, P, 44, 0
INVAR-20, Run: 001, P, 120, 0
INVAR-20, Run: 002, P, 98, 0
INVAR-20, Run: 003, P, 91, 0
INVAR-20, Run: 004, P, 104, 0
INVAR-20, Run: 005, P, 100, 0
INVAR-20, Run: 006, P, 121, 0
INVAR-20, Run: 007, P, 102, 0
INVAR-20, Run: 008, P, 114, 0
INVAR-20, Run: 009, P, 103, 0
INVAR-20, Run: 010, P, 102, 0
INVAR-20, Run: 011, P, 98, 0
INVAR-20, Run: 012, P, 126, 0
INVAR-20, Run: 013, P, 108, 0
INVAR-20, Run: 014, P, 112, 0
INVAR-20, Run: 015, P, 105, 0
INVAR-20, Run: 016, P, 108, 0
INVAR-20, Run: 017, P, 99, 0
INVAR-20, Run: 018, P, 102, 0
INVAR-20, Run: 019, P, 114, 0
INVAR-20, Run: 020, P, 92, 0
INVAR-20, Run: 021, P, 100, 0
INVAR-20, Run: 022, P, 92, 0
INVAR-20, Run: 023, P, 115, 0
INVAR-20, Run: 024, P, 114, 0
INVAR-20, Run: 025, P, 97, 0
INVAR-20, Run: 026, P, 85, 0
INVAR-20, Run: 027, P, 98, 0
INVAR-20, Run: 028, P, 111, 0
INVAR-20, Run: 029, P, 109, 0
INVAR-20, Run: 030, P, 82, 0
INVAR-20, Run: 031, P, 94, 0
INVAR-20, Run: 032, P, 107, 0
INVAR-20, Run: 033, P, 89, 0
INVAR-20, Run: 034, P, 103, 0
INVAR-20, Run: 035, P, 90, 0
INVAR-20, Run: 036, P, 96, 0
INVAR-20, Run: 037, P, 110, 0
INVAR-20, Run: 038, P, 91, 0
INVAR-20, Run: 039, P, 89, 0
INVAR-20, Run: 040, P, 101, 0
INVAR-20, Run: 041, P, 98, 0
INVAR-20, Run: 042, P, 96, 0
INVAR-20, Run: 043, P, 95, 0
INVAR-20, Run: 044, P, 95, 0
INVAR-20, Run: 045, P, 99, 0
INVAR-20, Run: 046, P, 111, 0
INVAR-20, Run: 047, P, 100, 0
INVAR-20, Run: 048, P, 95, 0
INVAR-20, Run: 049, P, 104, 0
INVAR-20, Run: 050, P, 104, 0
INVAR-20, Run: 051, P, 95, 0
INVAR-20, Run: 052, P, 93, 0
INVAR-20, Run: 053, P, 107, 0
INVAR-20, Run: 054, P, 108, 0
INVAR-20, Run: 055, P, 101, 0
INVAR-20, Run: 056, P, 82, 0
INVAR-20, Run: 057, P, 103, 0
INVAR-20, Run: 058, P, 90, 0
INVAR-20, Run: 059, P, 102, 0
INVAR-20, Run: 060, P, 104, 0
INVAR-20, Run: 061, P, 109, 0
INVAR-20, Run: 062, P, 87, 0
INVAR-20, Run: 063, P, 106, 0
INVAR-20, Run: 064, P, 87, 0
INVAR-20, Run: 065, P, 101, 0
INVAR-20, Run: 066, P, 109, 0
INVAR-20, Run: 067, P, 108, 0
INVAR-20, Run: 068, P, 107, 0
INVAR-20, Run: 069, P, 80, 0
INVAR-20, Run: 070, P, 107, 0
INVAR-20, Run: 071, P, 106, 0
INVAR-20, Run: 072, P, 115, 0
INVAR-20, Run: 073, P, 102, 0
INVAR-20, Run: 074, P, 91, 0
INVAR-20, Run: 075, P, 100, 0
INVAR-20, Run: 076, P, 107, 0
INVAR-20, Run: 077, P, 110, 0
INVAR-20, Run: 078, P, 104, 0
INVAR-20, Run: 079, P, 90, 0
INVAR-20, Run: 080, P, 96, 0
INVAR-20, Run: 081, P, 105, 0
INVAR-20, Run: 082, P, 89, 0
INVAR-20, Run: 083, P, 88, 0
INVAR-20, Run: 084, P, 92, 0
INVAR-20, Run: 085, P, 75, 0
INVAR-20, Run: 086, P, 75, 0
INVAR-20, Run: 087, P, 105, 0
INVAR-20, Run: 088, P, 100, 0
INVAR-20, Run: 089, P, 100, 0
INVAR-20, Run: 090, P, 109, 0
INVAR-20, Run: 091, P, 96, 0
INVAR-20, Run: 092, P, 101, 0
INVAR-20, Run: 093, P, 92, 0
INVAR-20, Run: 094, P, 101, 0
INVAR-20, Run: 095, P, 95, 0
INVAR-20, Run: 096, P, 102, 0
INVAR-20, Run: 097, P, 106, 0
INVAR-20, Run: 098, P, 95, 0
INVAR-20, Run: 099, P, 107, 0
INVAR-20, Run: 100, P, 95, 0
INVAR-21, Run: 001, P, 95, 0
INVAR-21, Run: 002, P, 102, 0
INVAR-21, Run: 003, P, 92, 0
INVAR-21, Run: 004, P, 81, 0
INVAR-21, Run: 005, P, 96, 0
INVAR-21, Run: 006, P, 93, 0
INVAR-21, Run: 007, P, 105, 0
INVAR-21, Run: 008, P, 101, 0
INVAR-21, Run: 009, P, 112, 0
INVAR-21, Run: 010, P, 118, 0
INVAR-21, Run: 011, P, 94, 0
INVAR-21, Run: 012, P, 106, 0
INVAR-21, Run: 013, P, 87, 0
INVAR-21, Run: 014, P, 100, 0
INVAR-21, Run: 015, P, 99, 0
INVAR-21, Run: 016, P, 84, 0
INVAR-21, Run: 017, P, 91, 0
INVAR-21, Run: 018, P, 101, 0
INVAR-21, Run: 019, P, 126, 0
INVAR-21, Run: 020, P, 112, 0
INVAR-21, Run: 021, P, 104, 0
INVAR-21, Run: 022, P, 110, 0
INVAR-21, Run: 023, P, 97, 0
INVAR-21, Run: 024, P, 93, 0
INVAR-21, Run: 025, P, 97, 0
INVAR-21, Run: 026, P, 96, 0
