Input Number, Run_Number, Result@ 100, V, Y, X, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-18, Run: 002, F, 0, 0, 2, 11, 54, 51, 1, 98, 8
INVAR-18, Run: 003, F, 0, 0, 1, 7, 54, 52, 2, 100, 8
INVAR-18, Run: 004, F, 11, 0, 0, 3, 55, 54, 0, 93, 5
INVAR-18, Run: 005, F, 67, 0, 0, 6, 54, 52, 3, 32, 10
INVAR-18, Run: 006, F, 62, 0, 0, 6, 55, 53, 0, 36, 10
INVAR-18, Run: 007, F, 0, 0, 2, 2, 54, 54, 1, 103, 6
INVAR-18, Run: 008, F, 51, 0, 0, 9, 54, 51, 3, 47, 10
INVAR-18, Run: 009, F, 0, 0, 2, 8, 54, 52, 1, 102, 5
INVAR-18, Run: 010, F, 52, 0, 0, 9, 55, 52, 0, 49, 6
INVAR-18, Run: 011, F, 88, 0, 0, 12, 55, 51, 0, 11, 7
INVAR-18, Run: 012, F, 0, 0, 2, 8, 54, 52, 1, 101, 6
INVAR-18, Run: 013, F, 82, 0, 0, 9, 55, 52, 0, 8, 17
INVAR-18, Run: 014, F, 54, 0, 0, 9, 55, 52, 0, 47, 6
INVAR-18, Run: 015, F, 0, 0, 2, 14, 54, 50, 1, 97, 8
INVAR-18, Run: 016, F, 0, 0, 2, 5, 54, 53, 1, 104, 4
INVAR-18, Run: 017, F, 92, 0, 0, 6, 55, 53, 0, 5, 11
INVAR-18, Run: 018, F, 92, 0, 0, 9, 54, 51, 3, 4, 12
INVAR-18, Run: 019, F, 0, 0, 2, 8, 54, 52, 1, 103, 4
INVAR-18, Run: 020, F, 0, 0, 1, 7, 54, 52, 2, 101, 7
INVAR-18, Run: 021, F, 0, 0, 2, 17, 54, 49, 1, 87, 17
INVAR-18, Run: 022, F, 0, 0, 1, 7, 54, 52, 2, 98, 10
INVAR-18, Run: 023, F, 0, 0, 2, 8, 54, 52, 1, 102, 5
INVAR-18, Run: 024, F, 36, 0, 0, 12, 54, 50, 3, 57, 14
INVAR-18, Run: 025, F, 0, 0, 1, 7, 54, 52, 2, 101, 7
INVAR-18, Run: 026, F, 0, 0, 2, 8, 54, 52, 1, 102, 5
INVAR-18, Run: 027, F, 63, 0, 0, 12, 54, 50, 3, 32, 12
INVAR-18, Run: 028, F, 70, 0, 0, 9, 55, 52, 0, 25, 12
INVAR-18, Run: 029, F, 86, 0, 0, 9, 54, 51, 3, 17, 5
INVAR-18, Run: 030, F, 0, 0, 2, 8, 54, 52, 1, 101, 6
INVAR-18, Run: 031, F, 0, 0, 2, 11, 54, 51, 1, 99, 7
INVAR-18, Run: 032, F, 0, 0, 1, 7, 54, 52, 2, 106, 2
INVAR-18, Run: 033, F, 22, 0, 0, 12, 55, 51, 0, 71, 13
INVAR-18, Run: 034, F, 0, 0, 2, 8, 54, 52, 1, 96, 11
INVAR-18, Run: 035, F, 59, 0, 0, 6, 55, 53, 0, 40, 9
INVAR-18, Run: 036, F, 52, 0, 0, 12, 54, 50, 3, 48, 7
INVAR-18, Run: 037, F, 76, 0, 0, 9, 55, 52, 0, 25, 6
