Input Number, Run_Number, Result@ 100, X, Y, Z, XP, YP
INVAR-2, Run: 047, P, 0, 0, 114, 0, 54
INVAR-2, Run: 048, P, 0, 0, 134, 0, 74
INVAR-2, Run: 049, P, 0, 0, 126, 0, 66
INVAR-2, Run: 050, P, 0, 0, 126, 0, 66
INVAR-2, Run: 051, P, 0, 0, 122, 0, 62
INVAR-2, Run: 052, P, 0, 0, 120, 0, 60
INVAR-2, Run: 053, P, 0, 0, 122, 0, 62
INVAR-2, Run: 054, P, 0, 0, 118, 0, 58
INVAR-2, Run: 055, P, 0, 0, 126, 0, 66
INVAR-2, Run: 056, P, 0, 0, 138, 0, 78
INVAR-2, Run: 057, P, 0, 0, 128, 0, 68
INVAR-2, Run: 058, P, 0, 0, 122, 0, 62
INVAR-2, Run: 059, P, 0, 0, 138, 0, 78
INVAR-2, Run: 060, P, 0, 0, 124, 0, 64
INVAR-2, Run: 061, P, 0, 0, 132, 0, 72
INVAR-2, Run: 062, P, 0, 0, 130, 0, 70
INVAR-2, Run: 063, P, 0, 0, 124, 0, 64
INVAR-2, Run: 064, P, 0, 0, 124, 0, 64
INVAR-2, Run: 065, P, 0, 0, 122, 0, 62
INVAR-2, Run: 066, P, 0, 0, 124, 0, 64
INVAR-2, Run: 067, P, 0, 0, 140, 0, 80
INVAR-2, Run: 068, P, 0, 0, 130, 0, 70
INVAR-2, Run: 069, P, 0, 0, 132, 0, 72
INVAR-2, Run: 070, P, 0, 0, 134, 0, 74
INVAR-2, Run: 071, P, 0, 0, 116, 0, 56
INVAR-2, Run: 072, P, 0, 0, 126, 0, 66
INVAR-2, Run: 073, P, 0, 0, 126, 0, 66
INVAR-2, Run: 074, P, 0, 0, 130, 0, 70
INVAR-2, Run: 075, P, 0, 0, 142, 0, 82
INVAR-2, Run: 076, P, 0, 0, 128, 0, 68
INVAR-2, Run: 077, P, 0, 0, 120, 0, 60
INVAR-2, Run: 078, P, 0, 0, 128, 0, 68
INVAR-2, Run: 079, P, 0, 0, 124, 0, 64
INVAR-2, Run: 080, P, 0, 0, 114, 0, 54
INVAR-2, Run: 081, P, 0, 0, 140, 0, 80
INVAR-2, Run: 082, P, 0, 0, 124, 0, 64
INVAR-2, Run: 083, P, 0, 0, 144, 0, 84
INVAR-2, Run: 084, P, 0, 0, 114, 0, 54
INVAR-2, Run: 085, P, 0, 0, 122, 0, 62
INVAR-2, Run: 086, P, 0, 0, 124, 0, 64
INVAR-2, Run: 087, P, 0, 0, 130, 0, 70
INVAR-2, Run: 088, P, 0, 0, 132, 0, 72
INVAR-2, Run: 089, P, 0, 0, 120, 0, 60
INVAR-2, Run: 090, P, 0, 0, 124, 0, 64
INVAR-2, Run: 091, P, 0, 0, 124, 0, 64
INVAR-2, Run: 092, P, 0, 0, 130, 0, 70
INVAR-2, Run: 093, P, 0, 0, 124, 0, 64
INVAR-2, Run: 094, P, 0, 0, 138, 0, 78
INVAR-2, Run: 095, P, 0, 0, 122, 0, 62
INVAR-2, Run: 096, P, 0, 0, 132, 0, 72
INVAR-2, Run: 097, P, 0, 0, 122, 0, 62
INVAR-2, Run: 098, P, 0, 0, 124, 0, 64
INVAR-2, Run: 099, P, 0, 0, 130, 0, 70
INVAR-2, Run: 100, P, 0, 0, 126, 0, 66
INVAR-20, Run: 001, P, 0, 0, 91, 27, 0
INVAR-20, Run: 002, P, 0, 0, 91, 5, 0
INVAR-20, Run: 003, P, 0, 0, 91, 9, 0
INVAR-20, Run: 004, P, 0, 0, 91, 5, 0
INVAR-20, Run: 005, P, 0, 0, 92, 0, 1
INVAR-20, Run: 006, P, 0, 0, 91, 7, 0
INVAR-20, Run: 007, P, 0, 0, 94, 0, 3
INVAR-20, Run: 008, P, 0, 0, 102, 0, 11
INVAR-20, Run: 009, P, 0, 0, 94, 0, 3
INVAR-20, Run: 010, P, 0, 0, 91, 1, 0
INVAR-20, Run: 011, P, 0, 0, 91, 3, 0
INVAR-20, Run: 012, P, 0, 0, 91, 1, 0
INVAR-20, Run: 013, P, 0, 0, 91, 7, 0
INVAR-20, Run: 014, P, 0, 0, 91, 15, 0
INVAR-20, Run: 015, P, 0, 0, 91, 9, 0
INVAR-20, Run: 016, P, 0, 0, 92, 0, 1
INVAR-20, Run: 017, P, 0, 0, 91, 3, 0
INVAR-20, Run: 018, P, 0, 0, 91, 15, 0
INVAR-20, Run: 019, P, 0, 0, 98, 0, 7
INVAR-20, Run: 020, P, 0, 0, 100, 0, 9
INVAR-20, Run: 021, P, 0, 0, 94, 0, 3
INVAR-20, Run: 022, P, 0, 0, 94, 0, 3
INVAR-20, Run: 023, P, 0, 0, 91, 11, 0
INVAR-20, Run: 024, P, 0, 0, 91, 3, 0
INVAR-20, Run: 025, P, 0, 0, 91, 1, 0
INVAR-20, Run: 026, P, 0, 0, 96, 0, 5
INVAR-20, Run: 027, P, 0, 0, 98, 0, 7
INVAR-20, Run: 028, P, 0, 0, 91, 17, 0
INVAR-20, Run: 029, P, 0, 0, 91, 7, 0
INVAR-20, Run: 030, P, 0, 0, 91, 17, 0
INVAR-20, Run: 031, P, 0, 0, 91, 9, 0
INVAR-20, Run: 032, P, 0, 0, 94, 0, 3
INVAR-20, Run: 033, P, 0, 0, 102, 0, 11
INVAR-20, Run: 034, P, 0, 0, 96, 0, 5
INVAR-20, Run: 035, P, 0, 0, 91, 13, 0
INVAR-20, Run: 036, P, 0, 0, 112, 0, 21
INVAR-20, Run: 037, P, 0, 0, 91, 13, 0
INVAR-20, Run: 038, P, 0, 0, 91, 1, 0
INVAR-20, Run: 039, P, 0, 0, 92, 0, 1
INVAR-20, Run: 040, P, 0, 0, 92, 0, 1
INVAR-20, Run: 041, P, 0, 0, 98, 0, 7
INVAR-20, Run: 042, P, 0, 0, 94, 0, 3
INVAR-20, Run: 043, P, 0, 0, 91, 1, 0
INVAR-20, Run: 044, P, 0, 0, 110, 0, 19
INVAR-20, Run: 045, P, 0, 0, 108, 0, 17
INVAR-20, Run: 046, P, 0, 0, 91, 13, 0
INVAR-20, Run: 047, P, 0, 0, 92, 0, 1
INVAR-20, Run: 048, P, 0, 0, 91, 1, 0
INVAR-20, Run: 049, P, 0, 0, 91, 1, 0
INVAR-20, Run: 050, P, 0, 0, 106, 0, 15
INVAR-20, Run: 051, P, 0, 0, 91, 11, 0
INVAR-20, Run: 052, P, 0, 0, 91, 3, 0
INVAR-20, Run: 053, P, 0, 0, 96, 0, 5
INVAR-20, Run: 054, P, 0, 0, 91, 17, 0
INVAR-20, Run: 055, P, 0, 0, 91, 13, 0
INVAR-20, Run: 056, P, 0, 0, 92, 0, 1
INVAR-20, Run: 057, P, 0, 0, 91, 3, 0
INVAR-20, Run: 058, P, 0, 0, 91, 7, 0
INVAR-20, Run: 059, P, 0, 0, 106, 0, 15
INVAR-20, Run: 060, P, 0, 0, 91, 1, 0
INVAR-20, Run: 061, P, 0, 0, 91, 3, 0
INVAR-20, Run: 062, P, 0, 0, 91, 7, 0
INVAR-20, Run: 063, P, 0, 0, 91, 15, 0
INVAR-20, Run: 064, P, 0, 0, 104, 0, 13
INVAR-20, Run: 065, P, 0, 0, 91, 13, 0
INVAR-20, Run: 066, P, 0, 0, 94, 0, 3
INVAR-20, Run: 067, P, 0, 0, 94, 0, 3
INVAR-20, Run: 068, P, 0, 0, 92, 0, 1
INVAR-20, Run: 069, P, 0, 0, 116, 0, 25
INVAR-20, Run: 070, P, 0, 0, 104, 0, 13
INVAR-20, Run: 071, P, 0, 0, 91, 1, 0
INVAR-20, Run: 072, P, 0, 0, 98, 0, 7
INVAR-20, Run: 073, P, 0, 0, 91, 7, 0
INVAR-20, Run: 074, P, 0, 0, 108, 0, 17
INVAR-20, Run: 075, P, 0, 0, 98, 0, 7
INVAR-20, Run: 076, P, 0, 0, 96, 0, 5
INVAR-20, Run: 077, P, 0, 0, 92, 0, 1
INVAR-20, Run: 078, P, 0, 0, 102, 0, 11
INVAR-20, Run: 079, P, 0, 0, 91, 7, 0
INVAR-20, Run: 080, P, 0, 0, 91, 5, 0
INVAR-20, Run: 081, P, 0, 0, 91, 13, 0
INVAR-20, Run: 082, P, 0, 0, 104, 0, 13
INVAR-20, Run: 083, P, 0, 0, 91, 21, 0
INVAR-20, Run: 084, P, 0, 0, 91, 3, 0
INVAR-20, Run: 085, P, 0, 0, 100, 0, 9
INVAR-20, Run: 086, P, 0, 0, 91, 19, 0
INVAR-20, Run: 087, P, 0, 0, 91, 1, 0
INVAR-20, Run: 088, P, 0, 0, 106, 0, 15
INVAR-20, Run: 089, P, 0, 0, 92, 0, 1
INVAR-20, Run: 090, P, 0, 0, 106, 0, 15
INVAR-20, Run: 091, P, 0, 0, 92, 0, 1
INVAR-20, Run: 092, P, 0, 0, 100, 0, 9
INVAR-20, Run: 093, P, 0, 0, 91, 15, 0
INVAR-20, Run: 094, P, 0, 0, 98, 0, 7
INVAR-20, Run: 095, P, 0, 0, 98, 0, 7
INVAR-20, Run: 096, P, 0, 0, 91, 13, 0
INVAR-20, Run: 097, P, 0, 0, 102, 0, 11
INVAR-20, Run: 098, P, 0, 0, 91, 5, 0
INVAR-20, Run: 099, P, 0, 0, 100, 0, 9
INVAR-20, Run: 100, P, 0, 0, 91, 5, 0
INVAR-21, Run: 001, P, 0, 0, 150, 0, 17
INVAR-21, Run: 002, P, 0, 0, 140, 0, 7
INVAR-21, Run: 003, P, 0, 0, 133, 21, 0
INVAR-21, Run: 004, P, 0, 0, 133, 13, 0
INVAR-21, Run: 005, P, 0, 0, 133, 1, 0
INVAR-21, Run: 006, P, 0, 0, 133, 13, 0
INVAR-21, Run: 007, P, 0, 0, 133, 15, 0
INVAR-21, Run: 008, P, 0, 0, 134, 0, 1
INVAR-21, Run: 009, P, 0, 0, 133, 1, 0
INVAR-21, Run: 010, P, 0, 0, 133, 5, 0
INVAR-21, Run: 011, P, 0, 0, 142, 0, 9
INVAR-21, Run: 012, P, 0, 0, 133, 1, 0
INVAR-21, Run: 013, P, 0, 0, 133, 7, 0
INVAR-21, Run: 014, P, 0, 0, 152, 0, 19
INVAR-21, Run: 015, P, 0, 0, 146, 0, 13
INVAR-21, Run: 016, P, 0, 0, 152, 0, 19
INVAR-21, Run: 017, P, 0, 0, 134, 0, 1
INVAR-21, Run: 018, P, 0, 0, 158, 0, 25
INVAR-21, Run: 019, P, 0, 0, 146, 0, 13
INVAR-21, Run: 020, P, 0, 0, 133, 17, 0
INVAR-21, Run: 021, P, 0, 0, 144, 0, 11
INVAR-21, Run: 022, P, 0, 0, 133, 13, 0
INVAR-21, Run: 023, P, 0, 0, 150, 0, 17
INVAR-21, Run: 024, P, 0, 0, 133, 3, 0
INVAR-21, Run: 025, P, 0, 0, 134, 0, 1
INVAR-21, Run: 026, P, 0, 0, 133, 5, 0
INVAR-21, Run: 027, P, 0, 0, 140, 0, 7
INVAR-21, Run: 028, P, 0, 0, 148, 0, 15
INVAR-21, Run: 029, P, 0, 0, 133, 9, 0
INVAR-21, Run: 030, P, 0, 0, 146, 0, 13
INVAR-21, Run: 031, P, 0, 0, 133, 9, 0
INVAR-21, Run: 032, P, 0, 0, 140, 0, 7
INVAR-21, Run: 033, P, 0, 0, 154, 0, 21
INVAR-21, Run: 034, P, 0, 0, 133, 3, 0
INVAR-21, Run: 035, P, 0, 0, 133, 5, 0
INVAR-21, Run: 036, P, 0, 0, 133, 21, 0
INVAR-21, Run: 037, P, 0, 0, 133, 7, 0
INVAR-21, Run: 038, P, 0, 0, 133, 13, 0
INVAR-21, Run: 039, P, 0, 0, 133, 5, 0
INVAR-21, Run: 040, P, 0, 0, 133, 7, 0
INVAR-21, Run: 041, P, 0, 0, 134, 0, 1
INVAR-21, Run: 042, P, 0, 0, 136, 0, 3
INVAR-21, Run: 043, P, 0, 0, 144, 0, 11
INVAR-21, Run: 044, P, 0, 0, 158, 0, 25
INVAR-21, Run: 045, P, 0, 0, 133, 3, 0
INVAR-21, Run: 046, P, 0, 0, 133, 3, 0
INVAR-21, Run: 047, P, 0, 0, 133, 13, 0
INVAR-21, Run: 048, P, 0, 0, 138, 0, 5
INVAR-21, Run: 049, P, 0, 0, 160, 0, 27
INVAR-21, Run: 050, P, 0, 0, 133, 3, 0
INVAR-21, Run: 051, P, 0, 0, 133, 23, 0
INVAR-21, Run: 052, P, 0, 0, 136, 0, 3
INVAR-21, Run: 053, P, 0, 0, 138, 0, 5
INVAR-21, Run: 054, P, 0, 0, 138, 0, 5
INVAR-21, Run: 055, P, 0, 0, 152, 0, 19
INVAR-21, Run: 056, P, 0, 0, 148, 0, 15
INVAR-21, Run: 057, P, 0, 0, 140, 0, 7
INVAR-21, Run: 058, P, 0, 0, 134, 0, 1
INVAR-21, Run: 059, P, 0, 0, 133, 19, 0
INVAR-21, Run: 060, P, 0, 0, 133, 11, 0
INVAR-21, Run: 061, P, 0, 0, 133, 9, 0
INVAR-21, Run: 062, P, 0, 0, 138, 0, 5
INVAR-21, Run: 063, P, 0, 0, 133, 19, 0
INVAR-21, Run: 064, P, 0, 0, 150, 0, 17
INVAR-21, Run: 065, P, 0, 0, 146, 0, 13
INVAR-21, Run: 066, P, 0, 0, 144, 0, 11
INVAR-21, Run: 067, P, 0, 0, 133, 23, 0
INVAR-21, Run: 068, P, 0, 0, 142, 0, 9
INVAR-21, Run: 069, P, 0, 0, 133, 13, 0
INVAR-21, Run: 070, P, 0, 0, 136, 0, 3
INVAR-21, Run: 071, P, 0, 0, 133, 33, 0
INVAR-21, Run: 072, P, 0, 0, 134, 0, 1
INVAR-21, Run: 073, P, 0, 0, 133, 23, 0
INVAR-21, Run: 074, P, 0, 0, 133, 11, 0
INVAR-21, Run: 075, P, 0, 0, 133, 1, 0
INVAR-21, Run: 076, P, 0, 0, 133, 23, 0
INVAR-21, Run: 077, P, 0, 0, 133, 19, 0
INVAR-21, Run: 078, P, 0, 0, 133, 19, 0
INVAR-21, Run: 079, P, 0, 0, 166, 0, 33
INVAR-21, Run: 080, P, 0, 0, 134, 0, 1
INVAR-21, Run: 081, P, 0, 0, 133, 21, 0
INVAR-21, Run: 082, P, 0, 0, 134, 0, 1
INVAR-21, Run: 083, P, 0, 0, 133, 5, 0
INVAR-21, Run: 084, P, 0, 0, 146, 0, 13
INVAR-21, Run: 085, P, 0, 0, 133, 3, 0
INVAR-21, Run: 086, P, 0, 0, 138, 0, 5
INVAR-21, Run: 087, P, 0, 0, 133, 5, 0
INVAR-21, Run: 088, P, 0, 0, 134, 0, 1
INVAR-21, Run: 089, P, 0, 0, 133, 7, 0
INVAR-21, Run: 090, P, 0, 0, 133, 17, 0
INVAR-21, Run: 091, P, 0, 0, 133, 5, 0
INVAR-21, Run: 092, P, 0, 0, 160, 0, 27
INVAR-21, Run: 093, P, 0, 0, 150, 0, 17
INVAR-21, Run: 094, P, 0, 0, 133, 19, 0
INVAR-21, Run: 095, P, 0, 0, 133, 11, 0
INVAR-21, Run: 096, P, 0, 0, 133, 29, 0
INVAR-21, Run: 097, P, 0, 0, 156, 0, 23
INVAR-21, Run: 098, P, 0, 0, 148, 0, 15
INVAR-21, Run: 099, P, 0, 0, 154, 0, 21
INVAR-21, Run: 100, P, 0, 0, 133, 9, 0
INVAR-22, Run: 001, P, 0, 0, 72, 0, 51
INVAR-22, Run: 002, P, 0, 0, 68, 0, 47
INVAR-22, Run: 003, P, 0, 0, 72, 0, 51
INVAR-22, Run: 004, P, 0, 0, 76, 0, 55
INVAR-22, Run: 005, P, 0, 0, 68, 0, 47
INVAR-22, Run: 006, P, 0, 0, 66, 0, 45
INVAR-22, Run: 007, P, 0, 0, 76, 0, 55
INVAR-22, Run: 008, P, 0, 0, 70, 0, 49
INVAR-22, Run: 009, P, 0, 0, 66, 0, 45
INVAR-22, Run: 010, P, 0, 0, 76, 0, 55
INVAR-22, Run: 011, P, 0, 0, 78, 0, 57
INVAR-22, Run: 012, P, 0, 0, 68, 0, 47
INVAR-22, Run: 013, P, 0, 0, 76, 0, 55
INVAR-22, Run: 014, P, 0, 0, 80, 0, 59
INVAR-22, Run: 015, P, 0, 0, 74, 0, 53
INVAR-22, Run: 016, P, 0, 0, 76, 0, 55
INVAR-22, Run: 017, P, 0, 0, 72, 0, 51
INVAR-22, Run: 018, P, 0, 0, 62, 0, 41
INVAR-22, Run: 019, P, 0, 0, 64, 0, 43
INVAR-22, Run: 020, P, 0, 0, 72, 0, 51
INVAR-22, Run: 021, P, 0, 0, 68, 0, 47
INVAR-22, Run: 022, P, 0, 0, 72, 0, 51
INVAR-22, Run: 023, P, 0, 0, 72, 0, 51
INVAR-22, Run: 024, P, 0, 0, 58, 0, 37
INVAR-22, Run: 025, P, 0, 0, 72, 0, 51
INVAR-22, Run: 026, P, 0, 0, 70, 0, 49
INVAR-22, Run: 027, P, 0, 0, 70, 0, 49
INVAR-22, Run: 028, P, 0, 0, 70, 0, 49
INVAR-22, Run: 029, P, 0, 0, 70, 0, 49
INVAR-22, Run: 030, P, 0, 0, 72, 0, 51
INVAR-22, Run: 031, P, 0, 0, 78, 0, 57
INVAR-22, Run: 032, P, 0, 0, 72, 0, 51
INVAR-22, Run: 033, P, 0, 0, 70, 0, 49
INVAR-22, Run: 034, P, 0, 0, 70, 0, 49
INVAR-22, Run: 035, P, 0, 0, 70, 0, 49
INVAR-22, Run: 036, P, 0, 0, 68, 0, 47
INVAR-22, Run: 037, P, 0, 0, 68, 0, 47
INVAR-22, Run: 038, P, 0, 0, 72, 0, 51
INVAR-22, Run: 039, P, 0, 0, 76, 0, 55
INVAR-22, Run: 040, P, 0, 0, 74, 0, 53
INVAR-22, Run: 041, P, 0, 0, 60, 0, 39
INVAR-22, Run: 042, P, 0, 0, 72, 0, 51
INVAR-22, Run: 043, P, 0, 0, 76, 0, 55
INVAR-22, Run: 044, P, 0, 0, 72, 0, 51
INVAR-22, Run: 045, P, 0, 0, 66, 0, 45
INVAR-22, Run: 046, P, 0, 0, 64, 0, 43
INVAR-22, Run: 047, P, 0, 0, 68, 0, 47
INVAR-22, Run: 048, P, 0, 0, 70, 0, 49
INVAR-22, Run: 049, P, 0, 0, 76, 0, 55
INVAR-22, Run: 050, P, 0, 0, 68, 0, 47
INVAR-22, Run: 051, P, 0, 0, 68, 0, 47
INVAR-22, Run: 052, P, 0, 0, 64, 0, 43
INVAR-22, Run: 053, P, 0, 0, 72, 0, 51
INVAR-22, Run: 054, P, 0, 0, 76, 0, 55
INVAR-22, Run: 055, P, 0, 0, 68, 0, 47
INVAR-22, Run: 056, P, 0, 0, 66, 0, 45
INVAR-22, Run: 057, P, 0, 0, 72, 0, 51
INVAR-22, Run: 058, P, 0, 0, 74, 0, 53
INVAR-22, Run: 059, P, 0, 0, 72, 0, 51
INVAR-22, Run: 060, P, 0, 0, 76, 0, 55
INVAR-22, Run: 061, P, 0, 0, 72, 0, 51
INVAR-22, Run: 062, P, 0, 0, 72, 0, 51
INVAR-22, Run: 063, P, 0, 0, 76, 0, 55
INVAR-22, Run: 064, P, 0, 0, 70, 0, 49
INVAR-22, Run: 065, P, 0, 0, 68, 0, 47
INVAR-22, Run: 066, P, 0, 0, 70, 0, 49
INVAR-22, Run: 067, P, 0, 0, 72, 0, 51
INVAR-22, Run: 068, P, 0, 0, 70, 0, 49
INVAR-22, Run: 069, P, 0, 0, 70, 0, 49
INVAR-22, Run: 070, P, 0, 0, 72, 0, 51
INVAR-22, Run: 071, P, 0, 0, 76, 0, 55
INVAR-22, Run: 072, P, 0, 0, 78, 0, 57
INVAR-22, Run: 073, P, 0, 0, 66, 0, 45
INVAR-22, Run: 074, P, 0, 0, 76, 0, 55
INVAR-22, Run: 075, P, 0, 0, 78, 0, 57
INVAR-22, Run: 076, P, 0, 0, 76, 0, 55
INVAR-22, Run: 077, P, 0, 0, 70, 0, 49
INVAR-22, Run: 078, P, 0, 0, 74, 0, 53
INVAR-22, Run: 079, P, 0, 0, 76, 0, 55
INVAR-22, Run: 080, P, 0, 0, 72, 0, 51
INVAR-22, Run: 081, P, 0, 0, 62, 0, 41
INVAR-22, Run: 082, P, 0, 0, 66, 0, 45
INVAR-22, Run: 083, P, 0, 0, 64, 0, 43
INVAR-22, Run: 084, P, 0, 0, 70, 0, 49
INVAR-22, Run: 085, P, 0, 0, 76, 0, 55
INVAR-22, Run: 086, P, 0, 0, 68, 0, 47
INVAR-22, Run: 087, P, 0, 0, 68, 0, 47
INVAR-22, Run: 088, P, 0, 0, 66, 0, 45
INVAR-22, Run: 089, P, 0, 0, 72, 0, 51
INVAR-22, Run: 090, P, 0, 0, 72, 0, 51
INVAR-22, Run: 091, P, 0, 0, 74, 0, 53
INVAR-22, Run: 092, P, 0, 0, 74, 0, 53
INVAR-22, Run: 093, P, 0, 0, 72, 0, 51
INVAR-22, Run: 094, P, 0, 0, 70, 0, 49
INVAR-22, Run: 095, P, 0, 0, 70, 0, 49
INVAR-22, Run: 096, P, 0, 0, 64, 0, 43
INVAR-22, Run: 097, P, 0, 0, 72, 0, 51
INVAR-22, Run: 098, P, 0, 0, 68, 0, 47
INVAR-22, Run: 099, P, 0, 0, 74, 0, 53
INVAR-22, Run: 100, P, 0, 0, 72, 0, 51
INVAR-23, Run: 001, P, 0, 0, 160, 0, 103
INVAR-23, Run: 002, P, 0, 0, 138, 0, 81
INVAR-23, Run: 003, P, 0, 0, 152, 0, 95
INVAR-23, Run: 004, P, 0, 0, 166, 0, 109
INVAR-23, Run: 005, P, 0, 0, 148, 0, 91
INVAR-23, Run: 006, P, 0, 0, 142, 0, 85
INVAR-23, Run: 007, P, 0, 0, 158, 0, 101
INVAR-23, Run: 008, P, 0, 0, 164, 0, 107
INVAR-23, Run: 009, P, 0, 0, 170, 0, 113
INVAR-23, Run: 010, P, 0, 0, 150, 0, 93
INVAR-23, Run: 011, P, 0, 0, 152, 0, 95
INVAR-23, Run: 012, P, 0, 0, 154, 0, 97
INVAR-23, Run: 013, P, 0, 0, 158, 0, 101
INVAR-23, Run: 014, P, 0, 0, 160, 0, 103
INVAR-23, Run: 015, P, 0, 0, 150, 0, 93
INVAR-23, Run: 016, P, 0, 0, 150, 0, 93
INVAR-23, Run: 017, P, 0, 0, 166, 0, 109
INVAR-23, Run: 018, P, 0, 0, 168, 0, 111
INVAR-23, Run: 019, P, 0, 0, 164, 0, 107
INVAR-23, Run: 020, P, 0, 0, 164, 0, 107
INVAR-23, Run: 021, P, 0, 0, 146, 0, 89
INVAR-23, Run: 022, P, 0, 0, 158, 0, 101
INVAR-23, Run: 023, P, 0, 0, 154, 0, 97
INVAR-23, Run: 024, P, 0, 0, 164, 0, 107
INVAR-23, Run: 025, P, 0, 0, 156, 0, 99
INVAR-23, Run: 026, P, 0, 0, 156, 0, 99
INVAR-23, Run: 027, P, 0, 0, 150, 0, 93
INVAR-23, Run: 028, P, 0, 0, 162, 0, 105
INVAR-23, Run: 029, P, 0, 0, 162, 0, 105
INVAR-23, Run: 030, P, 0, 0, 156, 0, 99
INVAR-23, Run: 031, P, 0, 0, 160, 0, 103
INVAR-23, Run: 032, P, 0, 0, 160, 0, 103
INVAR-23, Run: 033, P, 0, 0, 142, 0, 85
INVAR-23, Run: 034, P, 0, 0, 154, 0, 97
INVAR-23, Run: 035, P, 0, 0, 166, 0, 109
INVAR-23, Run: 036, P, 0, 0, 152, 0, 95
INVAR-23, Run: 037, P, 0, 0, 164, 0, 107
INVAR-23, Run: 038, P, 0, 0, 140, 0, 83
INVAR-23, Run: 039, P, 0, 0, 152, 0, 95
INVAR-23, Run: 040, P, 0, 0, 162, 0, 105
INVAR-23, Run: 041, P, 0, 0, 154, 0, 97
INVAR-23, Run: 042, P, 0, 0, 152, 0, 95
INVAR-23, Run: 043, P, 0, 0, 146, 0, 89
INVAR-23, Run: 044, P, 0, 0, 148, 0, 91
INVAR-23, Run: 045, P, 0, 0, 164, 0, 107
INVAR-23, Run: 046, P, 0, 0, 156, 0, 99
INVAR-23, Run: 047, P, 0, 0, 154, 0, 97
INVAR-23, Run: 048, P, 0, 0, 158, 0, 101
INVAR-23, Run: 049, P, 0, 0, 150, 0, 93
INVAR-23, Run: 050, P, 0, 0, 168, 0, 111
INVAR-23, Run: 051, P, 0, 0, 156, 0, 99
INVAR-23, Run: 052, P, 0, 0, 142, 0, 85
INVAR-23, Run: 053, P, 0, 0, 160, 0, 103
INVAR-23, Run: 054, P, 0, 0, 150, 0, 93
INVAR-23, Run: 055, P, 0, 0, 152, 0, 95
INVAR-23, Run: 056, P, 0, 0, 150, 0, 93
INVAR-23, Run: 057, P, 0, 0, 166, 0, 109
INVAR-23, Run: 058, P, 0, 0, 158, 0, 101
INVAR-23, Run: 059, P, 0, 0, 162, 0, 105
INVAR-23, Run: 060, P, 0, 0, 150, 0, 93
INVAR-23, Run: 061, P, 0, 0, 158, 0, 101
INVAR-23, Run: 062, P, 0, 0, 152, 0, 95
INVAR-23, Run: 063, P, 0, 0, 146, 0, 89
INVAR-23, Run: 064, P, 0, 0, 158, 0, 101
INVAR-23, Run: 065, P, 0, 0, 154, 0, 97
INVAR-23, Run: 066, P, 0, 0, 160, 0, 103
INVAR-23, Run: 067, P, 0, 0, 150, 0, 93
INVAR-23, Run: 068, P, 0, 0, 148, 0, 91
INVAR-23, Run: 069, P, 0, 0, 148, 0, 91
INVAR-23, Run: 070, P, 0, 0, 164, 0, 107
INVAR-23, Run: 071, P, 0, 0, 164, 0, 107
INVAR-23, Run: 072, P, 0, 0, 166, 0, 109
INVAR-23, Run: 073, P, 0, 0, 158, 0, 101
INVAR-23, Run: 074, P, 0, 0, 154, 0, 97
INVAR-23, Run: 075, P, 0, 0, 158, 0, 101
INVAR-23, Run: 076, P, 0, 0, 158, 0, 101
INVAR-23, Run: 077, P, 0, 0, 160, 0, 103
INVAR-23, Run: 078, P, 0, 0, 158, 0, 101
INVAR-23, Run: 079, P, 0, 0, 158, 0, 101
INVAR-23, Run: 080, P, 0, 0, 164, 0, 107
INVAR-23, Run: 081, P, 0, 0, 164, 0, 107
INVAR-23, Run: 082, P, 0, 0, 166, 0, 109
INVAR-23, Run: 083, P, 0, 0, 168, 0, 111
INVAR-23, Run: 084, P, 0, 0, 150, 0, 93
INVAR-23, Run: 085, P, 0, 0, 158, 0, 101
INVAR-23, Run: 086, P, 0, 0, 152, 0, 95
INVAR-23, Run: 087, P, 0, 0, 160, 0, 103
INVAR-23, Run: 088, P, 0, 0, 154, 0, 97
INVAR-23, Run: 089, P, 0, 0, 162, 0, 105
INVAR-23, Run: 090, P, 0, 0, 148, 0, 91
INVAR-23, Run: 091, P, 0, 0, 166, 0, 109
INVAR-23, Run: 092, P, 0, 0, 152, 0, 95
INVAR-23, Run: 093, P, 0, 0, 166, 0, 109
INVAR-23, Run: 094, P, 0, 0, 150, 0, 93
INVAR-23, Run: 095, P, 0, 0, 140, 0, 83
INVAR-23, Run: 096, P, 0, 0, 162, 0, 105
INVAR-23, Run: 097, P, 0, 0, 156, 0, 99
INVAR-23, Run: 098, P, 0, 0, 154, 0, 97
INVAR-23, Run: 099, P, 0, 0, 162, 0, 105
INVAR-23, Run: 100, P, 0, 0, 168, 0, 111
INVAR-24, Run: 001, P, 0, 0, 388, 0, 223
INVAR-24, Run: 002, P, 0, 0, 362, 0, 197
INVAR-24, Run: 003, P, 0, 0, 368, 0, 203
INVAR-24, Run: 004, P, 0, 0, 376, 0, 211
INVAR-24, Run: 005, P, 0, 0, 362, 0, 197
INVAR-24, Run: 006, P, 0, 0, 352, 0, 187
INVAR-24, Run: 007, P, 0, 0, 342, 0, 177
INVAR-24, Run: 008, P, 0, 0, 338, 0, 173
INVAR-24, Run: 009, P, 0, 0, 358, 0, 193
INVAR-24, Run: 010, P, 0, 0, 354, 0, 189
INVAR-24, Run: 011, P, 0, 0, 392, 0, 227
