Input Number, Run_Number, Result@ 100, X, V, Y, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 056, F, 0, 14, 0, 8, 12, 2, 6, 0
INVAR-1, Run: 057, F, 0, 0, 1, 8, 12, 1, 3, 17
INVAR-1, Run: 058, F, 0, 4, 0, 8, 12, 2, 13, 3
INVAR-1, Run: 059, P, 0, 0, 2, 8, 12, 0, 4, 16
INVAR-1, Run: 060, F, 0, 0, 1, 8, 11, 4, 6, 13
INVAR-1, Run: 061, F, 0, 8, 0, 8, 12, 2, 10, 2
INVAR-1, Run: 062, F, 0, 0, 1, 8, 12, 1, 9, 11
INVAR-1, Run: 063, P, 0, 0, 2, 8, 12, 0, 7, 13
INVAR-1, Run: 064, P, 0, 0, 2, 8, 12, 0, 2, 18
INVAR-1, Run: 065, F, 0, 0, 1, 8, 12, 1, 3, 17
INVAR-1, Run: 066, P, 0, 0, 2, 8, 12, 0, 4, 16
INVAR-1, Run: 067, P, 0, 0, 2, 8, 12, 0, 3, 17
INVAR-1, Run: 068, F, 0, 0, 1, 8, 12, 1, 3, 17
INVAR-1, Run: 069, F, 0, 0, 1, 8, 11, 4, 5, 14
INVAR-1, Run: 070, P, 0, 0, 2, 8, 12, 0, 7, 13
INVAR-1, Run: 071, F, 0, 0, 1, 8, 12, 1, 14, 6
INVAR-1, Run: 072, F, 0, 0, 1, 8, 12, 1, 6, 14
INVAR-1, Run: 073, F, 0, 3, 0, 8, 12, 2, 15, 2
INVAR-1, Run: 074, P, 0, 0, 2, 8, 12, 0, 6, 14
INVAR-1, Run: 075, F, 0, 0, 1, 8, 11, 4, 4, 15
INVAR-1, Run: 076, F, 0, 0, 1, 8, 12, 1, 5, 15
INVAR-1, Run: 077, P, 0, 0, 2, 8, 12, 0, 4, 16
INVAR-1, Run: 078, P, 0, 0, 2, 8, 12, 0, 3, 17
INVAR-1, Run: 079, F, 0, 4, 0, 8, 12, 2, 15, 1
INVAR-1, Run: 080, F, 0, 0, 1, 8, 12, 1, 7, 13
INVAR-1, Run: 081, P, 0, 0, 2, 8, 12, 0, 2, 18
INVAR-1, Run: 082, F, 0, 0, 1, 8, 12, 1, 13, 7
INVAR-1, Run: 083, F, 0, 0, 1, 8, 10, 7, 10, 8
INVAR-1, Run: 084, F, 0, 8, 0, 8, 12, 2, 7, 5
INVAR-1, Run: 085, F, 0, 4, 0, 8, 12, 2, 12, 4
INVAR-1, Run: 086, F, 0, 0, 1, 8, 11, 4, 9, 10
INVAR-1, Run: 087, P, 0, 0, 2, 8, 12, 0, 5, 15
INVAR-1, Run: 088, F, 0, 0, 1, 8, 12, 1, 5, 15
INVAR-1, Run: 089, F, 0, 0, 1, 8, 11, 4, 10, 9
INVAR-1, Run: 090, F, 0, 5, 0, 8, 11, 5, 12, 2
INVAR-1, Run: 091, F, 0, 0, 2, 8, 11, 3, 6, 13
INVAR-1, Run: 092, F, 0, 0, 1, 8, 12, 1, 6, 14
INVAR-1, Run: 093, F, 0, 0, 1, 8, 11, 4, 8, 11
INVAR-1, Run: 094, F, 0, 6, 0, 8, 12, 2, 10, 4
INVAR-1, Run: 095, F, 0, 0, 1, 8, 11, 4, 4, 15
INVAR-1, Run: 096, F, 0, 0, 1, 8, 11, 4, 6, 13
INVAR-1, Run: 097, F, 0, 0, 1, 8, 12, 1, 5, 15
INVAR-1, Run: 098, F, 0, 4, 0, 8, 11, 5, 9, 6
INVAR-1, Run: 099, P, 0, 0, 2, 8, 12, 0, 1, 19
INVAR-1, Run: 100, F, 0, 2, 0, 8, 12, 2, 16, 2
INVAR-10, Run: 001, F, 0, 0, 1, 14, 16, 1, 9, 21
INVAR-10, Run: 002, F, 0, 2, 0, 14, 16, 2, 20, 8
INVAR-10, Run: 003, P, 0, 0, 2, 14, 16, 0, 3, 27
INVAR-10, Run: 004, P, 0, 0, 2, 14, 16, 0, 9, 21
INVAR-10, Run: 005, F, 0, 0, 1, 14, 16, 1, 10, 20
INVAR-10, Run: 006, F, 0, 0, 1, 14, 16, 1, 5, 25
INVAR-10, Run: 007, F, 0, 0, 1, 14, 16, 1, 8, 22
INVAR-10, Run: 008, F, 0, 0, 1, 14, 16, 1, 13, 17
INVAR-10, Run: 009, F, 0, 0, 1, 14, 16, 1, 4, 26
INVAR-10, Run: 010, P, 0, 0, 2, 14, 16, 0, 4, 26
INVAR-10, Run: 011, P, 0, 0, 2, 14, 16, 0, 15, 15
INVAR-10, Run: 012, F, 0, 6, 0, 14, 16, 2, 11, 13
INVAR-10, Run: 013, F, 0, 3, 0, 14, 16, 2, 4, 23
INVAR-10, Run: 014, F, 0, 0, 1, 14, 16, 1, 0, 30
INVAR-10, Run: 015, F, 0, 0, 1, 14, 16, 1, 10, 20
INVAR-10, Run: 016, F, 0, 15, 0, 14, 16, 2, 10, 5
INVAR-10, Run: 017, F, 0, 0, 1, 14, 16, 1, 9, 21
INVAR-10, Run: 018, F, 0, 0, 1, 14, 16, 1, 4, 26
INVAR-10, Run: 019, P, 0, 0, 2, 14, 16, 0, 10, 20
INVAR-10, Run: 020, F, 0, 0, 1, 14, 16, 1, 5, 25
INVAR-10, Run: 021, P, 0, 0, 2, 14, 16, 0, 6, 24
INVAR-10, Run: 022, F, 0, 0, 1, 14, 16, 1, 6, 24
INVAR-10, Run: 023, F, 0, 0, 1, 14, 16, 1, 12, 18
INVAR-10, Run: 024, F, 0, 0, 1, 14, 16, 1, 11, 19
INVAR-10, Run: 025, F, 0, 0, 1, 14, 16, 1, 12, 18
INVAR-10, Run: 026, F, 0, 8, 0, 14, 16, 2, 19, 3
INVAR-10, Run: 027, F, 0, 9, 0, 14, 16, 2, 14, 7
INVAR-10, Run: 028, F, 0, 15, 0, 14, 16, 2, 8, 7
INVAR-10, Run: 029, F, 0, 0, 1, 14, 16, 1, 7, 23
INVAR-10, Run: 030, F, 0, 0, 2, 14, 15, 3, 8, 21
INVAR-10, Run: 031, F, 0, 0, 1, 14, 15, 4, 8, 21
INVAR-10, Run: 032, F, 0, 10, 0, 14, 16, 2, 14, 6
INVAR-10, Run: 033, F, 0, 18, 0, 14, 16, 2, 5, 7
INVAR-10, Run: 034, F, 0, 0, 1, 14, 16, 1, 2, 28
INVAR-10, Run: 035, F, 0, 0, 1, 14, 16, 1, 6, 24
INVAR-10, Run: 036, F, 0, 0, 1, 14, 16, 1, 2, 28
INVAR-10, Run: 037, F, 0, 0, 2, 14, 15, 3, 13, 16
INVAR-10, Run: 038, F, 0, 0, 1, 14, 16, 1, 14, 16
INVAR-10, Run: 039, F, 0, 0, 1, 14, 15, 4, 11, 18
INVAR-10, Run: 040, F, 0, 0, 1, 14, 16, 1, 8, 22
INVAR-10, Run: 041, F, 0, 0, 1, 14, 16, 1, 8, 22
INVAR-10, Run: 042, F, 0, 0, 1, 14, 16, 1, 19, 11
INVAR-10, Run: 043, F, 0, 0, 1, 14, 16, 1, 9, 21
INVAR-10, Run: 044, P, 0, 0, 2, 14, 16, 0, 7, 23
INVAR-10, Run: 045, F, 0, 24, 0, 14, 16, 2, 3, 3
INVAR-10, Run: 046, F, 0, 0, 1, 14, 15, 4, 8, 21
INVAR-10, Run: 047, F, 0, 0, 1, 14, 16, 1, 12, 18
INVAR-10, Run: 048, F, 0, 19, 0, 14, 16, 2, 7, 4
INVAR-10, Run: 049, P, 0, 0, 2, 14, 16, 0, 3, 27
INVAR-10, Run: 050, F, 0, 0, 1, 14, 16, 1, 7, 23
INVAR-10, Run: 051, F, 0, 0, 2, 14, 15, 3, 3, 26
INVAR-10, Run: 052, F, 0, 8, 0, 14, 16, 2, 6, 16
INVAR-10, Run: 053, F, 0, 0, 2, 14, 15, 3, 6, 23
INVAR-10, Run: 054, F, 0, 8, 0, 14, 16, 2, 11, 11
INVAR-10, Run: 055, F, 0, 9, 0, 14, 16, 2, 15, 6
INVAR-10, Run: 056, F, 0, 0, 1, 14, 16, 1, 3, 27
INVAR-10, Run: 057, F, 0, 0, 1, 14, 16, 1, 15, 15
INVAR-10, Run: 058, F, 0, 0, 1, 14, 16, 1, 8, 22
INVAR-10, Run: 059, F, 0, 16, 0, 14, 16, 2, 9, 5
INVAR-10, Run: 060, F, 0, 2, 0, 14, 16, 2, 9, 19
INVAR-10, Run: 061, F, 0, 0, 1, 14, 16, 1, 6, 24
INVAR-10, Run: 062, F, 0, 0, 1, 14, 16, 1, 10, 20
INVAR-10, Run: 063, F, 0, 4, 0, 14, 16, 2, 9, 17
INVAR-10, Run: 064, F, 0, 3, 0, 14, 16, 2, 8, 19
INVAR-10, Run: 065, F, 0, 0, 1, 14, 16, 1, 2, 28
INVAR-10, Run: 066, P, 0, 0, 2, 14, 16, 0, 10, 20
INVAR-10, Run: 067, F, 0, 0, 2, 14, 15, 3, 7, 22
INVAR-10, Run: 068, F, 0, 0, 1, 14, 16, 1, 14, 16
INVAR-10, Run: 069, F, 0, 11, 0, 14, 15, 5, 12, 6
INVAR-10, Run: 070, F, 0, 0, 1, 14, 16, 1, 8, 22
INVAR-10, Run: 071, F, 0, 0, 1, 14, 16, 1, 7, 23
INVAR-10, Run: 072, P, 0, 0, 2, 14, 16, 0, 5, 25
INVAR-10, Run: 073, F, 0, 0, 1, 14, 15, 4, 3, 26
INVAR-10, Run: 074, F, 0, 9, 0, 14, 16, 2, 18, 3
INVAR-10, Run: 075, F, 0, 6, 0, 14, 16, 2, 22, 2
INVAR-10, Run: 076, P, 0, 0, 2, 14, 16, 0, 9, 21
INVAR-10, Run: 077, F, 0, 0, 2, 14, 15, 3, 11, 18
INVAR-10, Run: 078, F, 0, 0, 1, 14, 15, 4, 7, 22
INVAR-10, Run: 079, F, 0, 8, 0, 14, 16, 2, 9, 13
INVAR-10, Run: 080, F, 0, 9, 0, 14, 16, 2, 7, 14
INVAR-10, Run: 081, F, 0, 0, 1, 14, 15, 4, 16, 13
INVAR-10, Run: 082, F, 0, 5, 0, 14, 16, 2, 14, 11
INVAR-10, Run: 083, F, 0, 0, 2, 14, 15, 3, 5, 24
INVAR-10, Run: 084, F, 0, 14, 0, 14, 16, 2, 13, 3
INVAR-10, Run: 085, P, 0, 0, 2, 14, 16, 0, 11, 19
INVAR-10, Run: 086, F, 0, 0, 1, 14, 16, 1, 10, 20
INVAR-10, Run: 087, F, 0, 0, 1, 14, 15, 4, 7, 22
INVAR-10, Run: 088, F, 0, 0, 1, 14, 16, 1, 12, 18
INVAR-10, Run: 089, F, 0, 12, 0, 14, 16, 2, 7, 11
INVAR-10, Run: 090, F, 0, 7, 0, 14, 16, 2, 15, 8
INVAR-10, Run: 091, F, 0, 0, 1, 14, 16, 1, 5, 25
INVAR-10, Run: 092, P, 0, 0, 2, 14, 16, 0, 8, 22
INVAR-10, Run: 093, P, 0, 0, 2, 14, 16, 0, 11, 19
INVAR-10, Run: 094, P, 0, 0, 2, 14, 16, 0, 6, 24
INVAR-10, Run: 095, F, 0, 0, 2, 14, 15, 3, 9, 20
INVAR-10, Run: 096, F, 0, 0, 1, 14, 16, 1, 0, 30
INVAR-10, Run: 097, F, 0, 0, 1, 14, 15, 4, 13, 16
INVAR-10, Run: 098, F, 0, 0, 1, 14, 16, 1, 2, 28
INVAR-10, Run: 099, P, 0, 0, 2, 14, 16, 0, 5, 25
INVAR-10, Run: 100, F, 0, 16, 0, 14, 16, 2, 14, 0
INVAR-11, Run: 001, F, 1, 0, 0, 19, 33, 1, 32, 20
INVAR-11, Run: 002, F, 1, 0, 0, 19, 32, 4, 25, 26
INVAR-11, Run: 003, F, 1, 0, 0, 19, 33, 1, 38, 14
INVAR-11, Run: 004, F, 1, 0, 0, 19, 33, 1, 36, 16
INVAR-11, Run: 005, F, 1, 0, 0, 19, 32, 4, 26, 25
INVAR-11, Run: 006, F, 1, 0, 0, 19, 32, 4, 19, 32
INVAR-11, Run: 007, F, 1, 0, 0, 19, 33, 1, 18, 34
INVAR-11, Run: 008, F, 1, 0, 0, 19, 31, 7, 23, 27
INVAR-11, Run: 009, F, 1, 0, 0, 19, 33, 1, 27, 25
INVAR-11, Run: 010, F, 1, 0, 0, 19, 33, 1, 45, 7
INVAR-11, Run: 011, F, 1, 0, 0, 19, 33, 1, 33, 19
INVAR-11, Run: 012, F, 1, 0, 0, 19, 33, 1, 52, 0
INVAR-11, Run: 013, F, 1, 0, 0, 19, 32, 4, 26, 25
INVAR-11, Run: 014, F, 1, 0, 0, 19, 32, 4, 30, 21
INVAR-11, Run: 015, F, 1, 0, 0, 19, 33, 1, 34, 18
INVAR-11, Run: 016, F, 1, 0, 0, 19, 32, 4, 17, 34
INVAR-11, Run: 017, F, 1, 0, 0, 19, 32, 4, 21, 30
INVAR-11, Run: 018, F, 1, 0, 0, 19, 32, 4, 13, 38
INVAR-11, Run: 019, F, 1, 0, 0, 19, 32, 4, 25, 26
INVAR-11, Run: 020, F, 1, 0, 0, 19, 32, 4, 20, 31
INVAR-11, Run: 021, F, 1, 0, 0, 19, 33, 1, 35, 17
INVAR-11, Run: 022, F, 1, 0, 0, 19, 32, 4, 22, 29
INVAR-11, Run: 023, F, 1, 0, 0, 19, 32, 4, 23, 28
INVAR-11, Run: 024, F, 1, 0, 0, 19, 33, 1, 38, 14
INVAR-11, Run: 025, F, 1, 0, 0, 19, 33, 1, 28, 24
INVAR-11, Run: 026, F, 1, 0, 0, 19, 33, 1, 27, 25
INVAR-11, Run: 027, F, 1, 0, 0, 19, 31, 7, 24, 26
INVAR-11, Run: 028, F, 1, 0, 0, 19, 32, 4, 33, 18
INVAR-11, Run: 029, F, 1, 0, 0, 19, 33, 1, 32, 20
INVAR-11, Run: 030, F, 1, 0, 0, 19, 32, 4, 20, 31
INVAR-11, Run: 031, F, 1, 0, 0, 19, 33, 1, 33, 19
INVAR-11, Run: 032, F, 1, 0, 0, 19, 33, 1, 32, 20
INVAR-11, Run: 033, F, 1, 0, 0, 19, 32, 4, 24, 27
INVAR-11, Run: 034, F, 1, 0, 0, 19, 33, 1, 42, 10
INVAR-11, Run: 035, F, 1, 0, 0, 19, 32, 4, 31, 20
INVAR-11, Run: 036, F, 1, 0, 0, 19, 33, 1, 33, 19
INVAR-11, Run: 037, F, 1, 0, 0, 19, 32, 4, 34, 17
INVAR-11, Run: 038, F, 1, 0, 0, 19, 33, 1, 31, 21
INVAR-11, Run: 039, F, 1, 0, 0, 19, 32, 4, 28, 23
INVAR-11, Run: 040, F, 1, 0, 0, 19, 33, 1, 32, 20
INVAR-11, Run: 041, F, 1, 0, 0, 19, 32, 4, 26, 25
INVAR-11, Run: 042, F, 1, 0, 0, 19, 33, 1, 29, 23
INVAR-11, Run: 043, F, 1, 0, 0, 19, 33, 1, 31, 21
INVAR-11, Run: 044, F, 1, 0, 0, 19, 32, 4, 28, 23
INVAR-11, Run: 045, F, 1, 0, 0, 19, 33, 1, 25, 27
INVAR-11, Run: 046, F, 1, 0, 0, 19, 32, 4, 17, 34
INVAR-11, Run: 047, F, 1, 0, 0, 19, 32, 4, 25, 26
INVAR-11, Run: 048, F, 1, 0, 0, 19, 33, 1, 32, 20
INVAR-11, Run: 049, F, 1, 0, 0, 19, 32, 4, 31, 20
INVAR-11, Run: 050, F, 1, 0, 0, 19, 33, 1, 48, 4
INVAR-11, Run: 051, F, 1, 0, 0, 19, 33, 1, 26, 26
INVAR-11, Run: 052, F, 1, 0, 0, 19, 33, 1, 35, 17
INVAR-11, Run: 053, F, 1, 0, 0, 19, 33, 1, 37, 15
INVAR-11, Run: 054, F, 1, 0, 0, 19, 32, 4, 22, 29
INVAR-11, Run: 055, F, 1, 0, 0, 19, 32, 4, 39, 12
INVAR-11, Run: 056, F, 1, 0, 0, 19, 31, 7, 24, 26
INVAR-11, Run: 057, F, 1, 0, 0, 19, 32, 4, 29, 22
INVAR-11, Run: 058, F, 1, 0, 0, 19, 32, 4, 29, 22
INVAR-11, Run: 059, F, 1, 0, 0, 19, 32, 4, 34, 17
INVAR-11, Run: 060, F, 1, 0, 0, 19, 32, 4, 30, 21
INVAR-11, Run: 061, F, 1, 0, 0, 19, 32, 4, 24, 27
INVAR-11, Run: 062, F, 1, 0, 0, 19, 32, 4, 23, 28
INVAR-11, Run: 063, F, 1, 0, 0, 19, 33, 1, 26, 26
INVAR-11, Run: 064, F, 1, 0, 0, 19, 32, 4, 25, 26
INVAR-11, Run: 065, F, 1, 0, 0, 19, 33, 1, 29, 23
INVAR-11, Run: 066, F, 1, 0, 0, 19, 33, 1, 45, 7
INVAR-11, Run: 067, F, 1, 0, 0, 19, 33, 1, 17, 35
INVAR-11, Run: 068, F, 1, 0, 0, 19, 33, 1, 24, 28
INVAR-11, Run: 069, F, 1, 0, 0, 19, 33, 1, 19, 33
INVAR-11, Run: 070, F, 1, 0, 0, 19, 32, 4, 21, 30
INVAR-11, Run: 071, F, 1, 0, 0, 19, 32, 4, 18, 33
INVAR-11, Run: 072, F, 1, 0, 0, 19, 32, 4, 21, 30
INVAR-11, Run: 073, F, 1, 0, 0, 19, 32, 4, 30, 21
INVAR-11, Run: 074, F, 1, 0, 0, 19, 32, 4, 30, 21
INVAR-11, Run: 075, F, 1, 0, 0, 19, 32, 4, 41, 10
INVAR-11, Run: 076, F, 1, 0, 0, 19, 33, 1, 34, 18
INVAR-11, Run: 077, F, 1, 0, 0, 19, 32, 4, 21, 30
INVAR-11, Run: 078, F, 1, 0, 0, 19, 32, 4, 24, 27
INVAR-11, Run: 079, F, 1, 0, 0, 19, 33, 1, 42, 10
INVAR-11, Run: 080, F, 1, 0, 0, 19, 33, 1, 28, 24
INVAR-11, Run: 081, F, 1, 0, 0, 19, 33, 1, 28, 24
INVAR-11, Run: 082, F, 1, 0, 0, 19, 33, 1, 47, 5
INVAR-11, Run: 083, F, 1, 0, 0, 19, 33, 1, 48, 4
INVAR-11, Run: 084, F, 1, 0, 0, 19, 32, 4, 32, 19
INVAR-11, Run: 085, F, 1, 0, 0, 19, 33, 1, 18, 34
INVAR-11, Run: 086, F, 1, 0, 0, 19, 33, 1, 50, 2
INVAR-11, Run: 087, F, 1, 0, 0, 19, 32, 4, 32, 19
INVAR-11, Run: 088, F, 1, 0, 0, 19, 33, 1, 26, 26
INVAR-11, Run: 089, F, 1, 0, 0, 19, 32, 4, 37, 14
INVAR-11, Run: 090, F, 1, 0, 0, 19, 32, 4, 31, 20
INVAR-11, Run: 091, F, 1, 0, 0, 19, 33, 1, 29, 23
INVAR-11, Run: 092, F, 1, 0, 0, 19, 33, 1, 49, 3
INVAR-11, Run: 093, F, 1, 0, 0, 19, 32, 4, 21, 30
INVAR-11, Run: 094, F, 1, 0, 0, 19, 33, 1, 24, 28
INVAR-11, Run: 095, F, 1, 0, 0, 19, 32, 4, 20, 31
INVAR-11, Run: 096, F, 1, 0, 0, 19, 32, 4, 21, 30
INVAR-11, Run: 097, F, 1, 0, 0, 19, 32, 4, 23, 28
INVAR-11, Run: 098, F, 1, 0, 0, 19, 33, 1, 33, 19
INVAR-11, Run: 099, F, 1, 0, 0, 19, 32, 4, 35, 16
INVAR-11, Run: 100, F, 1, 0, 0, 19, 32, 4, 36, 15
INVAR-12, Run: 001, F, 1, 0, 0, 43, 65, 5, 59, 49
INVAR-12, Run: 002, F, 1, 0, 0, 43, 66, 2, 67, 42
INVAR-12, Run: 003, F, 1, 0, 0, 43, 66, 2, 61, 48
INVAR-12, Run: 004, F, 1, 0, 0, 43, 65, 5, 84, 24
INVAR-12, Run: 005, F, 1, 0, 0, 43, 66, 2, 66, 43
INVAR-12, Run: 006, F, 1, 0, 0, 43, 66, 2, 83, 26
INVAR-12, Run: 007, F, 1, 0, 0, 43, 66, 2, 77, 32
INVAR-12, Run: 008, F, 1, 0, 0, 43, 66, 2, 46, 63
INVAR-12, Run: 009, F, 1, 0, 0, 43, 66, 2, 77, 32
INVAR-12, Run: 010, F, 1, 0, 0, 43, 65, 5, 45, 63
INVAR-12, Run: 011, F, 1, 0, 0, 43, 65, 5, 84, 24
INVAR-12, Run: 012, F, 1, 0, 0, 43, 65, 5, 60, 48
INVAR-12, Run: 013, F, 1, 0, 0, 43, 66, 2, 76, 33
INVAR-12, Run: 014, F, 1, 0, 0, 43, 66, 2, 99, 10
INVAR-12, Run: 015, F, 1, 0, 0, 43, 66, 2, 61, 48
INVAR-12, Run: 016, F, 1, 0, 0, 43, 66, 2, 82, 27
INVAR-12, Run: 017, F, 1, 0, 0, 43, 66, 2, 90, 19
INVAR-12, Run: 018, F, 1, 0, 0, 43, 66, 2, 60, 49
INVAR-12, Run: 019, F, 1, 0, 0, 43, 66, 2, 86, 23
INVAR-12, Run: 020, F, 1, 0, 0, 43, 66, 2, 105, 4
INVAR-12, Run: 021, F, 1, 0, 0, 43, 66, 2, 62, 47
INVAR-12, Run: 022, F, 1, 0, 0, 43, 66, 2, 64, 45
INVAR-12, Run: 023, F, 1, 0, 0, 43, 66, 2, 82, 27
INVAR-12, Run: 024, F, 1, 0, 0, 43, 66, 2, 55, 54
INVAR-12, Run: 025, F, 1, 0, 0, 43, 66, 2, 39, 70
INVAR-12, Run: 026, F, 1, 0, 0, 43, 66, 2, 48, 61
INVAR-12, Run: 027, F, 1, 0, 0, 43, 66, 2, 65, 44
INVAR-12, Run: 028, F, 1, 0, 0, 43, 66, 2, 51, 58
INVAR-12, Run: 029, F, 1, 0, 0, 43, 66, 2, 47, 62
INVAR-12, Run: 030, F, 1, 0, 0, 43, 66, 2, 48, 61
INVAR-12, Run: 031, F, 1, 0, 0, 43, 65, 5, 64, 44
INVAR-12, Run: 032, F, 1, 0, 0, 43, 66, 2, 60, 49
INVAR-12, Run: 033, F, 1, 0, 0, 43, 65, 5, 80, 28
INVAR-12, Run: 034, F, 1, 0, 0, 43, 66, 2, 63, 46
INVAR-12, Run: 035, F, 1, 0, 0, 43, 66, 2, 95, 14
INVAR-12, Run: 036, F, 1, 0, 0, 43, 66, 2, 91, 18
INVAR-12, Run: 037, F, 1, 0, 0, 43, 66, 2, 57, 52
INVAR-12, Run: 038, F, 1, 0, 0, 43, 65, 5, 52, 56
INVAR-12, Run: 039, F, 1, 0, 0, 43, 66, 2, 72, 37
INVAR-12, Run: 040, F, 1, 0, 0, 43, 66, 2, 47, 62
INVAR-12, Run: 041, F, 1, 0, 0, 43, 66, 2, 87, 22
INVAR-12, Run: 042, F, 1, 0, 0, 43, 66, 2, 57, 52
INVAR-12, Run: 043, F, 1, 0, 0, 43, 66, 2, 47, 62
INVAR-12, Run: 044, F, 1, 0, 0, 43, 65, 5, 52, 56
INVAR-12, Run: 045, F, 1, 0, 0, 43, 66, 2, 70, 39
INVAR-12, Run: 046, F, 1, 0, 0, 43, 66, 2, 57, 52
INVAR-12, Run: 047, F, 1, 0, 0, 43, 65, 5, 73, 35
INVAR-12, Run: 048, F, 1, 0, 0, 43, 66, 2, 46, 63
INVAR-12, Run: 049, F, 1, 0, 0, 43, 66, 2, 88, 21
INVAR-12, Run: 050, F, 1, 0, 0, 43, 66, 2, 75, 34
INVAR-12, Run: 051, F, 1, 0, 0, 43, 65, 5, 39, 69
INVAR-12, Run: 052, F, 1, 0, 0, 43, 66, 2, 41, 68
INVAR-12, Run: 053, F, 1, 0, 0, 43, 65, 5, 59, 49
INVAR-12, Run: 054, F, 1, 0, 0, 43, 65, 5, 43, 65
INVAR-12, Run: 055, F, 1, 0, 0, 43, 65, 5, 93, 15
INVAR-12, Run: 056, F, 1, 0, 0, 43, 66, 2, 73, 36
