Input Number, Run_Number, Result@ 100, V, X, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-30, Run: 052, F, 0, 1, 0, 15, 9, 33, 2, 21, 8
INVAR-30, Run: 053, F, 0, 2, 0, 17, 10, 33, 2, 24, 4
INVAR-30, Run: 054, F, 0, 2, 0, 14, 8, 33, 2, 17, 12
INVAR-30, Run: 055, F, 0, 2, 0, 17, 10, 33, 2, 14, 14
INVAR-30, Run: 056, F, 0, 2, 0, 8, 4, 33, 2, 13, 18
INVAR-30, Run: 057, F, 0, 2, 0, 11, 6, 33, 2, 17, 13
INVAR-30, Run: 058, F, 0, 2, 0, 11, 6, 33, 2, 16, 14
INVAR-30, Run: 059, F, 0, 2, 0, 5, 2, 33, 2, 18, 14
INVAR-30, Run: 060, F, 0, 2, 0, 17, 10, 33, 2, 18, 10
INVAR-30, Run: 061, F, 0, 1, 0, 6, 3, 33, 2, 12, 20
INVAR-30, Run: 062, F, 0, 2, 0, 11, 6, 33, 2, 11, 19
INVAR-30, Run: 063, F, 0, 2, 0, 11, 6, 33, 2, 14, 16
INVAR-30, Run: 064, F, 0, 0, 1, 5, 3, 33, 1, 10, 22
INVAR-30, Run: 065, F, 0, 2, 0, 11, 6, 33, 2, 18, 12
INVAR-30, Run: 066, F, 0, 2, 0, 14, 8, 33, 2, 15, 14
INVAR-30, Run: 067, F, 0, 2, 0, 8, 4, 33, 2, 28, 3
INVAR-30, Run: 068, F, 0, 2, 0, 14, 8, 33, 2, 19, 10
INVAR-30, Run: 069, F, 0, 1, 0, 9, 5, 33, 2, 20, 11
INVAR-30, Run: 070, F, 0, 2, 0, 5, 2, 33, 2, 20, 12
INVAR-30, Run: 071, F, 0, 1, 0, 9, 5, 33, 2, 16, 15
INVAR-30, Run: 072, F, 0, 2, 0, 5, 2, 33, 2, 13, 19
INVAR-30, Run: 073, F, 0, 2, 0, 11, 6, 33, 2, 22, 8
INVAR-30, Run: 074, F, 0, 2, 0, 11, 6, 33, 2, 14, 16
INVAR-30, Run: 075, F, 0, 1, 0, 15, 9, 33, 2, 24, 5
INVAR-30, Run: 076, F, 0, 2, 0, 11, 6, 33, 2, 13, 17
INVAR-30, Run: 077, F, 0, 1, 0, 9, 5, 33, 2, 14, 17
INVAR-30, Run: 078, F, 0, 0, 1, 11, 7, 33, 1, 16, 14
INVAR-30, Run: 079, F, 0, 2, 0, 11, 6, 33, 2, 18, 12
INVAR-30, Run: 080, F, 0, 1, 0, 9, 5, 33, 2, 22, 9
INVAR-30, Run: 081, F, 0, 2, 0, 5, 2, 33, 2, 12, 20
INVAR-30, Run: 082, F, 0, 1, 0, 12, 7, 33, 2, 20, 10
INVAR-30, Run: 083, F, 0, 1, 0, 6, 3, 33, 2, 18, 14
INVAR-30, Run: 084, F, 0, 2, 0, 11, 6, 33, 2, 15, 15
INVAR-30, Run: 085, F, 0, 2, 0, 11, 6, 33, 2, 13, 17
INVAR-30, Run: 086, F, 0, 2, 0, 8, 4, 33, 2, 11, 20
INVAR-30, Run: 087, F, 0, 2, 0, 11, 6, 33, 2, 16, 14
INVAR-30, Run: 088, F, 0, 1, 0, 12, 7, 33, 2, 24, 6
INVAR-30, Run: 089, F, 0, 2, 0, 8, 4, 33, 2, 8, 23
INVAR-30, Run: 090, F, 0, 1, 0, 6, 3, 33, 2, 20, 12
INVAR-30, Run: 091, F, 0, 1, 0, 12, 7, 33, 2, 13, 17
INVAR-30, Run: 092, F, 0, 0, 1, 11, 7, 33, 1, 15, 15
INVAR-30, Run: 093, F, 0, 2, 0, 8, 4, 33, 2, 20, 11
INVAR-30, Run: 094, F, 0, 2, 0, 11, 6, 33, 2, 19, 11
INVAR-30, Run: 095, F, 0, 2, 0, 11, 6, 33, 2, 20, 10
INVAR-30, Run: 096, F, 0, 2, 0, 11, 6, 33, 2, 14, 16
INVAR-30, Run: 097, F, 0, 2, 0, 14, 8, 33, 2, 24, 5
INVAR-30, Run: 098, F, 0, 2, 0, 8, 4, 33, 2, 13, 18
INVAR-30, Run: 099, F, 0, 2, 0, 11, 6, 33, 2, 13, 17
INVAR-30, Run: 100, F, 0, 2, 0, 11, 6, 33, 2, 18, 12
INVAR-31, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 057, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 058, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 059, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 060, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 061, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 062, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 063, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 064, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 066, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 069, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 071, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 075, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 076, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 078, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 079, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 080, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 081, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 082, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 084, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 088, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-31, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-32, Run: 001, F, 0, 2, 0, 8, 4, 16, 2, 5, 9
INVAR-32, Run: 002, F, 0, 0, 2, 3, 2, 16, 0, 1, 14
INVAR-32, Run: 003, F, 0, 2, 0, 2, 0, 16, 2, 4, 12
INVAR-32, Run: 004, F, 0, 2, 0, 5, 2, 16, 2, 8, 7
INVAR-32, Run: 005, F, 0, 2, 0, 5, 2, 16, 2, 6, 9
INVAR-32, Run: 006, F, 0, 1, 0, 9, 5, 16, 2, 4, 10
INVAR-32, Run: 007, F, 0, 2, 0, 8, 4, 16, 2, 9, 5
INVAR-32, Run: 008, F, 0, 2, 0, 8, 4, 16, 2, 7, 7
INVAR-32, Run: 009, F, 0, 0, 1, 5, 3, 16, 1, 6, 9
INVAR-32, Run: 010, F, 0, 2, 0, 5, 2, 16, 2, 8, 7
INVAR-32, Run: 011, F, 0, 2, 0, 8, 4, 16, 2, 9, 5
INVAR-32, Run: 012, F, 0, 2, 0, 8, 4, 16, 2, 9, 5
INVAR-32, Run: 013, F, 0, 1, 0, 3, 1, 16, 2, 9, 7
INVAR-32, Run: 014, F, 0, 2, 0, 8, 4, 16, 2, 9, 5
INVAR-32, Run: 015, F, 0, 2, 0, 5, 2, 16, 2, 9, 6
INVAR-32, Run: 016, F, 0, 1, 0, 3, 1, 16, 2, 2, 14
INVAR-32, Run: 017, F, 0, 2, 0, 8, 4, 16, 2, 9, 5
INVAR-32, Run: 018, F, 0, 2, 0, 5, 2, 16, 2, 7, 8
INVAR-32, Run: 019, F, 0, 0, 1, 2, 1, 16, 1, 5, 11
INVAR-32, Run: 020, F, 0, 2, 0, 5, 2, 16, 2, 5, 10
INVAR-32, Run: 021, F, 0, 0, 2, 3, 2, 16, 0, 3, 12
INVAR-32, Run: 022, F, 0, 1, 0, 6, 3, 16, 2, 8, 7
INVAR-32, Run: 023, F, 0, 2, 0, 5, 2, 16, 2, 11, 4
INVAR-32, Run: 024, F, 0, 2, 0, 5, 2, 16, 2, 9, 6
INVAR-32, Run: 025, F, 0, 1, 0, 9, 5, 16, 2, 9, 5
INVAR-32, Run: 026, F, 0, 0, 1, 5, 3, 16, 1, 8, 7
INVAR-32, Run: 027, F, 0, 2, 0, 8, 4, 16, 2, 10, 4
INVAR-32, Run: 028, F, 0, 2, 0, 2, 0, 16, 2, 4, 12
INVAR-32, Run: 029, F, 0, 2, 0, 11, 6, 16, 2, 6, 7
INVAR-32, Run: 030, F, 0, 2, 0, 8, 4, 16, 2, 9, 5
INVAR-32, Run: 031, F, 0, 1, 0, 6, 3, 16, 2, 13, 2
INVAR-32, Run: 032, F, 0, 2, 0, 8, 4, 16, 2, 3, 11
INVAR-32, Run: 033, F, 0, 2, 0, 8, 4, 16, 2, 5, 9
INVAR-32, Run: 034, F, 0, 2, 0, 8, 4, 16, 2, 6, 8
INVAR-32, Run: 035, F, 0, 1, 0, 6, 3, 16, 2, 9, 6
INVAR-32, Run: 036, F, 0, 2, 0, 11, 6, 16, 2, 9, 4
INVAR-32, Run: 037, F, 0, 2, 0, 5, 2, 16, 2, 9, 6
INVAR-32, Run: 038, F, 0, 2, 0, 8, 4, 16, 2, 10, 4
INVAR-32, Run: 039, F, 0, 2, 0, 8, 4, 16, 2, 7, 7
INVAR-32, Run: 040, F, 0, 1, 0, 6, 3, 16, 2, 10, 5
INVAR-32, Run: 041, F, 0, 2, 0, 8, 4, 16, 2, 10, 4
INVAR-32, Run: 042, F, 0, 0, 1, 8, 5, 16, 1, 4, 10
INVAR-32, Run: 043, F, 0, 2, 0, 8, 3, 15, 5, 5, 10
INVAR-32, Run: 044, F, 0, 0, 1, 5, 3, 16, 1, 8, 7
INVAR-32, Run: 045, F, 0, 2, 0, 2, 0, 16, 2, 8, 8
INVAR-32, Run: 046, F, 0, 2, 0, 11, 6, 16, 2, 8, 5
INVAR-32, Run: 047, F, 0, 2, 0, 5, 2, 16, 2, 6, 9
INVAR-32, Run: 048, F, 0, 1, 0, 6, 3, 16, 2, 2, 13
INVAR-32, Run: 049, F, 0, 0, 1, 5, 3, 16, 1, 6, 9
INVAR-32, Run: 050, F, 0, 2, 0, 11, 6, 16, 2, 11, 2
INVAR-32, Run: 051, F, 0, 2, 0, 2, 0, 16, 2, 8, 8
INVAR-32, Run: 052, F, 0, 2, 0, 5, 2, 16, 2, 6, 9
INVAR-32, Run: 053, F, 0, 2, 0, 8, 4, 16, 2, 10, 4
INVAR-32, Run: 054, F, 0, 1, 0, 3, 1, 16, 2, 8, 8
INVAR-32, Run: 055, F, 0, 2, 0, 5, 2, 16, 2, 8, 7
INVAR-32, Run: 056, F, 0, 2, 0, 5, 2, 16, 2, 8, 7
INVAR-32, Run: 057, F, 0, 2, 0, 5, 2, 16, 2, 8, 7
INVAR-32, Run: 058, F, 0, 1, 0, 6, 3, 16, 2, 8, 7
INVAR-32, Run: 059, F, 0, 1, 0, 6, 3, 16, 2, 7, 8
INVAR-32, Run: 060, F, 0, 2, 0, 5, 2, 16, 2, 6, 9
INVAR-32, Run: 061, F, 0, 2, 0, 5, 2, 16, 2, 7, 8
INVAR-32, Run: 062, F, 0, 2, 0, 5, 2, 16, 2, 9, 6
INVAR-32, Run: 063, F, 0, 2, 0, 8, 4, 16, 2, 6, 8
INVAR-32, Run: 064, F, 0, 2, 0, 11, 6, 16, 2, 8, 5
INVAR-32, Run: 065, F, 0, 2, 0, 8, 4, 16, 2, 3, 11
INVAR-32, Run: 066, F, 0, 2, 0, 5, 2, 16, 2, 3, 12
INVAR-32, Run: 067, F, 0, 2, 0, 5, 2, 16, 2, 3, 12
INVAR-32, Run: 068, F, 0, 2, 0, 5, 2, 16, 2, 9, 6
INVAR-32, Run: 069, F, 0, 2, 0, 2, 0, 16, 2, 5, 11
INVAR-32, Run: 070, F, 0, 2, 0, 8, 4, 16, 2, 8, 6
INVAR-32, Run: 071, F, 0, 2, 0, 5, 2, 16, 2, 2, 13
INVAR-32, Run: 072, F, 0, 2, 0, 2, 0, 16, 2, 4, 12
INVAR-32, Run: 073, F, 0, 2, 0, 5, 2, 16, 2, 5, 10
INVAR-32, Run: 074, F, 0, 1, 0, 6, 3, 16, 2, 10, 5
INVAR-32, Run: 075, F, 0, 1, 0, 6, 3, 16, 2, 11, 4
INVAR-32, Run: 076, F, 0, 2, 0, 5, 2, 16, 2, 4, 11
INVAR-32, Run: 077, F, 0, 2, 0, 8, 4, 16, 2, 10, 4
INVAR-32, Run: 078, F, 0, 2, 0, 5, 2, 16, 2, 9, 6
INVAR-32, Run: 079, F, 0, 2, 0, 2, 0, 16, 2, 9, 7
INVAR-32, Run: 080, F, 0, 1, 0, 6, 3, 16, 2, 8, 7
INVAR-32, Run: 081, F, 0, 2, 0, 8, 4, 16, 2, 7, 7
INVAR-32, Run: 082, F, 0, 2, 0, 2, 0, 16, 2, 10, 6
INVAR-32, Run: 083, F, 0, 2, 0, 5, 2, 16, 2, 2, 13
INVAR-32, Run: 084, F, 0, 2, 0, 8, 4, 16, 2, 6, 8
INVAR-32, Run: 085, F, 0, 0, 1, 5, 3, 16, 1, 8, 7
INVAR-32, Run: 086, F, 0, 2, 0, 8, 4, 16, 2, 4, 10
INVAR-32, Run: 087, F, 0, 2, 0, 8, 4, 16, 2, 12, 2
INVAR-32, Run: 088, F, 0, 0, 1, 5, 3, 16, 1, 8, 7
INVAR-32, Run: 089, F, 0, 2, 0, 5, 2, 16, 2, 8, 7
INVAR-32, Run: 090, F, 0, 1, 0, 3, 1, 16, 2, 4, 12
INVAR-32, Run: 091, F, 0, 1, 0, 3, 1, 16, 2, 11, 5
INVAR-32, Run: 092, F, 0, 2, 0, 8, 4, 16, 2, 8, 6
INVAR-32, Run: 093, F, 0, 1, 0, 6, 3, 16, 2, 4, 11
INVAR-32, Run: 094, F, 0, 0, 1, 2, 1, 16, 1, 2, 14
INVAR-32, Run: 095, F, 0, 2, 0, 5, 2, 16, 2, 4, 11
INVAR-32, Run: 096, F, 0, 2, 0, 8, 4, 16, 2, 6, 8
INVAR-32, Run: 097, F, 0, 2, 0, 8, 4, 16, 2, 10, 4
INVAR-32, Run: 098, F, 0, 2, 0, 5, 2, 16, 2, 5, 10
INVAR-32, Run: 099, F, 0, 2, 0, 5, 2, 16, 2, 3, 12
INVAR-32, Run: 100, F, 0, 1, 0, 6, 3, 16, 2, 5, 10
INVAR-33, Run: 001, F, 0, 2, 0, 12, 7, 33, 1, 21, 8
INVAR-33, Run: 002, F, 0, 2, 0, 6, 3, 33, 1, 16, 15
INVAR-33, Run: 003, F, 0, 2, 0, 12, 7, 33, 1, 23, 6
INVAR-33, Run: 004, F, 0, 2, 0, 9, 5, 33, 1, 23, 7
INVAR-33, Run: 005, F, 0, 2, 0, 12, 7, 33, 1, 28, 1
INVAR-33, Run: 006, F, 0, 2, 0, 9, 5, 33, 1, 14, 16
INVAR-33, Run: 007, F, 0, 2, 0, 12, 7, 33, 1, 21, 8
INVAR-33, Run: 008, F, 0, 2, 0, 9, 5, 33, 1, 16, 14
INVAR-33, Run: 009, F, 0, 2, 0, 9, 5, 33, 1, 18, 12
INVAR-33, Run: 010, F, 0, 1, 0, 10, 6, 33, 1, 18, 12
INVAR-33, Run: 011, F, 0, 1, 0, 16, 10, 33, 1, 24, 4
INVAR-33, Run: 012, F, 0, 2, 0, 9, 5, 33, 1, 7, 23
INVAR-33, Run: 013, F, 0, 2, 0, 15, 9, 33, 1, 19, 9
INVAR-33, Run: 014, F, 0, 1, 0, 13, 7, 32, 4, 13, 17
INVAR-33, Run: 015, F, 0, 2, 0, 15, 9, 33, 1, 18, 10
INVAR-33, Run: 016, F, 0, 2, 0, 12, 7, 33, 1, 20, 9
INVAR-33, Run: 017, F, 0, 2, 0, 12, 7, 33, 1, 18, 11
INVAR-33, Run: 018, F, 0, 2, 0, 12, 7, 33, 1, 21, 8
INVAR-33, Run: 019, F, 0, 2, 0, 12, 7, 33, 1, 21, 8
INVAR-33, Run: 020, F, 0, 2, 0, 12, 7, 33, 1, 19, 10
INVAR-33, Run: 021, F, 0, 0, 1, 9, 6, 33, 0, 19, 11
INVAR-33, Run: 022, F, 0, 0, 1, 9, 5, 32, 3, 18, 13
INVAR-33, Run: 023, F, 0, 2, 0, 12, 7, 33, 1, 14, 15
INVAR-33, Run: 024, F, 0, 1, 0, 10, 6, 33, 1, 25, 5
INVAR-33, Run: 025, F, 0, 1, 0, 10, 6, 33, 1, 22, 8
INVAR-33, Run: 026, F, 0, 2, 0, 12, 7, 33, 1, 18, 11
INVAR-33, Run: 027, F, 0, 2, 0, 9, 5, 33, 1, 25, 5
INVAR-33, Run: 028, F, 0, 1, 0, 16, 10, 33, 1, 17, 11
INVAR-33, Run: 029, F, 0, 1, 0, 10, 6, 33, 1, 13, 17
INVAR-33, Run: 030, F, 0, 2, 0, 12, 7, 33, 1, 18, 11
INVAR-33, Run: 031, F, 0, 0, 2, 4, 2, 32, 2, 11, 21
INVAR-33, Run: 032, F, 0, 1, 0, 13, 8, 33, 1, 23, 6
INVAR-33, Run: 033, F, 0, 2, 0, 12, 7, 33, 1, 22, 7
INVAR-33, Run: 034, F, 0, 1, 0, 7, 4, 33, 1, 16, 15
INVAR-33, Run: 035, F, 0, 2, 0, 15, 9, 33, 1, 20, 8
INVAR-33, Run: 036, F, 0, 1, 0, 7, 4, 33, 1, 19, 12
INVAR-33, Run: 037, F, 0, 2, 0, 9, 5, 33, 1, 18, 12
INVAR-33, Run: 038, F, 0, 1, 0, 7, 4, 33, 1, 24, 7
INVAR-33, Run: 039, F, 0, 2, 0, 12, 7, 33, 1, 18, 11
INVAR-33, Run: 040, F, 0, 1, 0, 7, 3, 32, 4, 16, 16
INVAR-33, Run: 041, F, 0, 2, 0, 15, 9, 33, 1, 21, 7
INVAR-33, Run: 042, F, 0, 2, 0, 9, 5, 33, 1, 29, 1
INVAR-33, Run: 043, F, 0, 1, 0, 7, 4, 33, 1, 11, 20
INVAR-33, Run: 044, F, 0, 2, 0, 9, 5, 33, 1, 17, 13
INVAR-33, Run: 045, F, 0, 2, 0, 18, 11, 33, 1, 27, 0
INVAR-33, Run: 046, F, 0, 2, 0, 9, 5, 33, 1, 20, 10
INVAR-33, Run: 047, F, 0, 2, 0, 15, 9, 33, 1, 22, 6
INVAR-33, Run: 048, F, 0, 1, 0, 16, 10, 33, 1, 23, 5
INVAR-33, Run: 049, F, 0, 2, 0, 9, 4, 32, 4, 12, 19
INVAR-33, Run: 050, F, 0, 2, 0, 9, 5, 33, 1, 19, 11
INVAR-33, Run: 051, F, 0, 1, 0, 10, 6, 33, 1, 15, 15
INVAR-33, Run: 052, F, 0, 2, 0, 9, 5, 33, 1, 21, 9
INVAR-33, Run: 053, F, 0, 2, 0, 12, 7, 33, 1, 22, 7
INVAR-33, Run: 054, F, 0, 1, 0, 13, 8, 33, 1, 16, 13
INVAR-33, Run: 055, F, 0, 2, 0, 12, 7, 33, 1, 18, 11
INVAR-33, Run: 056, F, 0, 2, 0, 15, 9, 33, 1, 23, 5
INVAR-33, Run: 057, F, 0, 2, 0, 15, 9, 33, 1, 11, 17
INVAR-33, Run: 058, F, 0, 1, 0, 7, 4, 33, 1, 11, 20
INVAR-33, Run: 059, F, 0, 2, 0, 15, 8, 32, 4, 14, 15
INVAR-33, Run: 060, F, 0, 2, 0, 12, 6, 32, 4, 24, 6
INVAR-33, Run: 061, F, 0, 2, 0, 9, 5, 33, 1, 13, 17
INVAR-33, Run: 062, F, 0, 2, 0, 18, 11, 33, 1, 13, 14
INVAR-33, Run: 063, F, 0, 2, 0, 12, 6, 32, 4, 12, 18
INVAR-33, Run: 064, F, 0, 2, 0, 12, 7, 33, 1, 17, 12
INVAR-33, Run: 065, F, 0, 2, 0, 6, 3, 33, 1, 19, 12
INVAR-33, Run: 066, F, 0, 2, 0, 9, 5, 33, 1, 28, 2
INVAR-33, Run: 067, F, 0, 2, 0, 15, 9, 33, 1, 17, 11
INVAR-33, Run: 068, F, 0, 1, 0, 16, 10, 33, 1, 26, 2
INVAR-33, Run: 069, F, 0, 2, 0, 15, 9, 33, 1, 15, 13
INVAR-33, Run: 070, F, 0, 1, 0, 10, 6, 33, 1, 23, 7
INVAR-33, Run: 071, F, 0, 2, 0, 9, 5, 33, 1, 21, 9
INVAR-33, Run: 072, F, 0, 2, 0, 9, 5, 33, 1, 18, 12
INVAR-33, Run: 073, F, 0, 1, 0, 13, 8, 33, 1, 20, 9
INVAR-33, Run: 074, F, 0, 2, 0, 15, 9, 33, 1, 13, 15
INVAR-33, Run: 075, F, 0, 2, 0, 9, 5, 33, 1, 19, 11
INVAR-33, Run: 076, F, 0, 2, 0, 9, 4, 32, 4, 18, 13
INVAR-33, Run: 077, F, 0, 2, 0, 9, 5, 33, 1, 24, 6
INVAR-33, Run: 078, F, 0, 2, 0, 18, 11, 33, 1, 25, 2
INVAR-33, Run: 079, F, 0, 2, 0, 12, 7, 33, 1, 23, 6
INVAR-33, Run: 080, F, 0, 2, 0, 6, 3, 33, 1, 20, 11
INVAR-33, Run: 081, F, 0, 2, 0, 12, 7, 33, 1, 20, 9
INVAR-33, Run: 082, F, 0, 2, 0, 9, 4, 32, 4, 17, 14
