Input Number, Run_Number, Result@ 100, Y, B, X1, A, C, PO, D, CO, PE, CE, E, F
INVAR-2, Run: 073, F, 0, 0, 0, 0, 0, 0, 142, 26, 1, 2, 27, 0
INVAR-2, Run: 074, F, 0, 0, 0, 0, 0, 0, 92, 76, 1, 2, 27, 0
INVAR-2, Run: 075, F, 0, 0, 0, 0, 0, 0, 146, 22, 1, 0, 28, 0
INVAR-2, Run: 076, F, 0, 0, 0, 0, 0, 0, 120, 49, 1, 0, 28, 1
INVAR-2, Run: 077, F, 0, 0, 0, 0, 0, 0, 132, 37, 1, 0, 28, 1
INVAR-2, Run: 078, F, 0, 0, 0, 0, 0, 0, 154, 14, 1, 0, 28, 0
INVAR-2, Run: 079, F, 0, 0, 0, 0, 0, 0, 108, 61, 1, 0, 28, 1
INVAR-2, Run: 080, F, 0, 0, 0, 0, 0, 0, 52, 117, 1, 2, 27, 1
INVAR-2, Run: 081, F, 0, 0, 0, 0, 0, 0, 122, 47, 1, 0, 28, 1
INVAR-2, Run: 082, F, 0, 0, 0, 0, 0, 0, 106, 62, 1, 2, 27, 0
INVAR-2, Run: 083, F, 0, 0, 0, 0, 0, 0, 42, 126, 1, 0, 28, 0
INVAR-2, Run: 084, F, 0, 0, 0, 0, 0, 0, 126, 43, 1, 0, 28, 1
INVAR-2, Run: 085, F, 0, 0, 0, 0, 0, 0, 110, 59, 1, 0, 28, 1
INVAR-2, Run: 086, F, 0, 0, 0, 0, 0, 0, 40, 128, 1, 0, 28, 0
INVAR-2, Run: 087, F, 0, 0, 0, 0, 0, 0, 68, 101, 1, 0, 28, 1
INVAR-2, Run: 088, F, 0, 0, 0, 0, 0, 0, 146, 23, 1, 0, 28, 1
INVAR-2, Run: 089, F, 0, 0, 0, 0, 0, 0, 86, 83, 1, 0, 28, 1
INVAR-2, Run: 090, F, 0, 0, 0, 0, 0, 0, 52, 117, 1, 0, 28, 1
INVAR-2, Run: 091, F, 0, 0, 0, 0, 0, 0, 60, 108, 1, 0, 28, 0
INVAR-2, Run: 092, F, 0, 0, 0, 0, 0, 0, 70, 99, 1, 0, 28, 1
INVAR-2, Run: 093, F, 0, 0, 0, 0, 0, 0, 146, 22, 1, 0, 28, 0
INVAR-2, Run: 094, F, 0, 0, 0, 0, 0, 0, 80, 88, 1, 0, 28, 0
INVAR-2, Run: 095, F, 0, 0, 0, 0, 0, 0, 68, 100, 1, 0, 28, 0
INVAR-2, Run: 096, F, 0, 0, 0, 0, 0, 0, 124, 44, 1, 0, 28, 0
INVAR-2, Run: 097, F, 0, 0, 0, 0, 0, 0, 132, 37, 1, 0, 28, 1
INVAR-2, Run: 098, F, 0, 0, 0, 0, 0, 0, 130, 39, 1, 0, 28, 1
INVAR-2, Run: 099, F, 0, 0, 0, 0, 0, 0, 124, 44, 1, 0, 28, 0
INVAR-2, Run: 100, F, 0, 0, 0, 0, 0, 0, 144, 25, 1, 0, 28, 1
INVAR-3, Run: 001, F, 0, 0, 0, 0, 0, 0, 410, 82, 1, 0, 82, 0
INVAR-3, Run: 002, F, 0, 0, 0, 0, 0, 0, 196, 296, 1, 0, 82, 0
INVAR-3, Run: 003, F, 0, 0, 0, 0, 0, 0, 180, 312, 1, 0, 82, 0
INVAR-3, Run: 004, F, 0, 0, 0, 0, 0, 0, 432, 60, 1, 0, 82, 0
INVAR-3, Run: 005, F, 0, 0, 0, 0, 0, 0, 424, 68, 1, 2, 81, 0
INVAR-3, Run: 006, F, 0, 0, 0, 0, 0, 0, 432, 60, 1, 0, 82, 0
INVAR-3, Run: 007, F, 0, 0, 0, 0, 0, 0, 330, 162, 1, 2, 81, 0
INVAR-3, Run: 008, F, 0, 0, 0, 0, 0, 0, 428, 64, 1, 0, 82, 0
INVAR-3, Run: 009, F, 0, 0, 0, 0, 0, 0, 146, 346, 1, 0, 82, 0
INVAR-3, Run: 010, F, 0, 0, 0, 0, 0, 0, 436, 56, 1, 0, 82, 0
INVAR-3, Run: 011, F, 0, 0, 0, 0, 0, 0, 28, 465, 1, 0, 82, 1
INVAR-3, Run: 012, F, 0, 0, 0, 0, 0, 0, 110, 382, 1, 0, 82, 0
INVAR-3, Run: 013, F, 0, 0, 0, 0, 0, 0, 222, 271, 1, 0, 82, 1
INVAR-3, Run: 014, F, 0, 0, 0, 0, 0, 0, 280, 212, 1, 0, 82, 0
INVAR-3, Run: 015, F, 0, 0, 0, 0, 0, 0, 332, 161, 1, 0, 82, 1
INVAR-3, Run: 016, F, 0, 0, 0, 0, 0, 0, 172, 321, 1, 0, 82, 1
INVAR-3, Run: 017, F, 0, 0, 0, 0, 0, 0, 406, 86, 1, 2, 81, 0
INVAR-3, Run: 018, F, 0, 0, 0, 0, 0, 0, 386, 106, 1, 0, 82, 0
INVAR-3, Run: 019, F, 0, 0, 0, 0, 0, 0, 442, 51, 1, 0, 82, 1
INVAR-3, Run: 020, F, 0, 0, 0, 0, 0, 0, 382, 111, 1, 0, 82, 1
INVAR-3, Run: 021, F, 0, 0, 0, 0, 0, 0, 106, 386, 1, 0, 82, 0
INVAR-3, Run: 022, F, 0, 0, 0, 0, 0, 0, 28, 465, 1, 0, 82, 1
INVAR-3, Run: 023, F, 0, 0, 0, 0, 0, 0, 80, 413, 1, 0, 82, 1
INVAR-3, Run: 024, F, 0, 0, 0, 0, 0, 0, 402, 90, 1, 0, 82, 0
INVAR-3, Run: 025, F, 0, 0, 0, 0, 0, 0, 288, 205, 1, 0, 82, 1
INVAR-3, Run: 026, F, 0, 0, 0, 0, 0, 0, 422, 71, 1, 2, 81, 1
INVAR-3, Run: 027, F, 0, 0, 0, 0, 0, 0, 434, 58, 1, 2, 81, 0
INVAR-3, Run: 028, F, 0, 0, 0, 0, 0, 0, 212, 281, 1, 0, 82, 1
INVAR-3, Run: 029, F, 0, 0, 0, 0, 0, 0, 154, 338, 1, 0, 82, 0
INVAR-3, Run: 030, F, 0, 0, 0, 0, 0, 0, 396, 96, 1, 2, 81, 0
INVAR-3, Run: 031, F, 0, 0, 0, 0, 0, 0, 438, 55, 1, 2, 81, 1
INVAR-3, Run: 032, F, 0, 0, 0, 0, 0, 0, 382, 110, 1, 0, 82, 0
INVAR-3, Run: 033, F, 0, 0, 0, 0, 0, 0, 414, 78, 1, 0, 82, 0
INVAR-3, Run: 034, F, 0, 0, 0, 0, 0, 0, 94, 398, 1, 0, 82, 0
INVAR-3, Run: 035, F, 0, 0, 0, 0, 0, 0, 404, 88, 1, 0, 82, 0
INVAR-3, Run: 036, F, 0, 0, 0, 0, 0, 0, 176, 316, 1, 0, 82, 0
INVAR-3, Run: 037, F, 0, 0, 0, 0, 0, 0, 294, 198, 1, 0, 82, 0
INVAR-3, Run: 038, F, 0, 0, 0, 0, 0, 0, 420, 73, 1, 2, 81, 1
INVAR-3, Run: 039, F, 0, 0, 0, 0, 0, 0, 146, 346, 1, 0, 82, 0
INVAR-3, Run: 040, F, 0, 0, 0, 0, 0, 0, 190, 303, 1, 0, 82, 1
INVAR-3, Run: 041, F, 0, 0, 0, 0, 0, 0, 420, 72, 1, 2, 81, 0
INVAR-3, Run: 042, F, 0, 0, 0, 0, 0, 0, 428, 64, 1, 2, 81, 0
INVAR-3, Run: 043, F, 0, 0, 0, 0, 0, 0, 390, 103, 1, 0, 82, 1
INVAR-3, Run: 044, F, 0, 0, 0, 0, 0, 0, 440, 53, 1, 0, 82, 1
INVAR-3, Run: 045, F, 0, 0, 0, 0, 0, 0, 234, 259, 1, 0, 82, 1
INVAR-3, Run: 046, F, 0, 0, 0, 0, 0, 0, 440, 52, 1, 0, 82, 0
INVAR-3, Run: 047, F, 0, 0, 0, 0, 0, 0, 224, 269, 1, 2, 81, 1
INVAR-3, Run: 048, F, 0, 0, 0, 0, 0, 0, 448, 44, 1, 2, 81, 0
INVAR-3, Run: 049, F, 0, 0, 0, 0, 0, 0, 322, 170, 1, 0, 82, 0
INVAR-3, Run: 050, F, 0, 0, 0, 0, 0, 0, 440, 53, 1, 2, 81, 1
INVAR-3, Run: 051, F, 0, 0, 0, 0, 0, 0, 58, 435, 1, 0, 82, 1
INVAR-3, Run: 052, F, 0, 0, 0, 0, 0, 0, 394, 99, 1, 2, 81, 1
INVAR-3, Run: 053, F, 0, 0, 0, 0, 0, 0, 214, 278, 1, 2, 81, 0
INVAR-3, Run: 054, F, 0, 0, 0, 0, 0, 0, 132, 360, 1, 0, 82, 0
INVAR-3, Run: 055, F, 0, 0, 0, 0, 0, 0, 438, 55, 1, 0, 82, 1
INVAR-3, Run: 056, F, 0, 0, 0, 0, 0, 0, 350, 142, 1, 0, 82, 0
INVAR-3, Run: 057, F, 0, 0, 0, 0, 0, 0, 332, 160, 1, 0, 82, 0
INVAR-3, Run: 058, F, 0, 0, 0, 0, 0, 0, 362, 130, 1, 0, 82, 0
INVAR-3, Run: 059, F, 0, 0, 0, 0, 0, 0, 252, 241, 1, 0, 82, 1
INVAR-3, Run: 060, F, 0, 0, 0, 0, 0, 0, 78, 414, 1, 2, 81, 0
INVAR-3, Run: 061, F, 0, 0, 0, 0, 0, 0, 438, 54, 1, 2, 81, 0
INVAR-3, Run: 062, F, 0, 0, 0, 0, 0, 0, 438, 55, 1, 0, 82, 1
INVAR-3, Run: 063, F, 0, 0, 0, 0, 0, 0, 398, 95, 1, 2, 81, 1
INVAR-3, Run: 064, F, 0, 0, 0, 0, 0, 0, 100, 392, 1, 0, 82, 0
INVAR-3, Run: 065, F, 0, 0, 0, 0, 0, 0, 150, 343, 1, 0, 82, 1
INVAR-3, Run: 066, F, 0, 0, 0, 0, 0, 0, 404, 89, 1, 4, 80, 1
INVAR-3, Run: 067, F, 0, 0, 0, 0, 0, 0, 374, 119, 1, 0, 82, 1
INVAR-3, Run: 068, F, 0, 0, 0, 0, 0, 0, 436, 57, 1, 2, 81, 1
INVAR-3, Run: 069, F, 0, 0, 0, 0, 0, 0, 432, 61, 1, 2, 81, 1
INVAR-3, Run: 070, F, 0, 0, 0, 0, 0, 0, 352, 140, 1, 2, 81, 0
INVAR-3, Run: 071, F, 0, 0, 0, 0, 0, 0, 330, 162, 1, 0, 82, 0
INVAR-3, Run: 072, F, 0, 0, 0, 0, 0, 0, 392, 100, 1, 0, 82, 0
INVAR-3, Run: 073, F, 0, 0, 0, 0, 0, 0, 414, 78, 1, 0, 82, 0
INVAR-3, Run: 074, F, 0, 0, 0, 0, 0, 0, 436, 56, 1, 2, 81, 0
INVAR-3, Run: 075, F, 0, 0, 0, 0, 0, 0, 228, 264, 1, 2, 81, 0
INVAR-3, Run: 076, F, 0, 0, 0, 0, 0, 0, 90, 402, 1, 0, 82, 0
INVAR-3, Run: 077, F, 0, 0, 0, 0, 0, 0, 152, 340, 1, 0, 82, 0
INVAR-3, Run: 078, F, 0, 0, 0, 0, 0, 0, 370, 122, 1, 2, 81, 0
INVAR-3, Run: 079, F, 0, 0, 0, 0, 0, 0, 12, 481, 1, 0, 82, 1
INVAR-3, Run: 080, F, 0, 0, 0, 0, 0, 0, 414, 79, 1, 0, 82, 1
INVAR-3, Run: 081, F, 0, 0, 0, 0, 0, 0, 138, 355, 1, 0, 82, 1
INVAR-3, Run: 082, F, 0, 0, 0, 0, 0, 0, 320, 173, 1, 0, 82, 1
INVAR-3, Run: 083, F, 0, 0, 0, 0, 0, 0, 412, 81, 1, 2, 81, 1
INVAR-3, Run: 084, F, 0, 0, 0, 0, 0, 0, 318, 174, 1, 0, 82, 0
INVAR-3, Run: 085, F, 0, 0, 0, 0, 0, 0, 268, 225, 1, 0, 82, 1
INVAR-3, Run: 086, F, 0, 0, 0, 0, 0, 0, 234, 259, 1, 2, 81, 1
INVAR-3, Run: 087, F, 0, 0, 0, 0, 0, 0, 210, 283, 1, 2, 81, 1
INVAR-3, Run: 088, F, 0, 0, 0, 0, 0, 0, 410, 83, 1, 0, 82, 1
INVAR-3, Run: 089, F, 0, 0, 0, 0, 0, 0, 172, 320, 1, 0, 82, 0
INVAR-3, Run: 090, F, 0, 0, 0, 0, 0, 0, 126, 367, 1, 2, 81, 1
INVAR-3, Run: 091, F, 0, 0, 0, 0, 0, 0, 444, 49, 1, 0, 82, 1
INVAR-3, Run: 092, F, 0, 0, 0, 0, 0, 0, 402, 90, 1, 2, 81, 0
INVAR-3, Run: 093, F, 0, 0, 0, 0, 0, 0, 206, 287, 1, 2, 81, 1
INVAR-3, Run: 094, F, 0, 0, 0, 0, 0, 0, 244, 248, 1, 0, 82, 0
INVAR-3, Run: 095, F, 0, 0, 0, 0, 0, 0, 40, 453, 1, 0, 82, 1
INVAR-3, Run: 096, F, 0, 0, 0, 0, 0, 0, 166, 326, 1, 2, 81, 0
INVAR-3, Run: 097, F, 0, 0, 0, 0, 0, 0, 366, 127, 1, 0, 82, 1
INVAR-3, Run: 098, F, 0, 0, 0, 0, 0, 0, 238, 254, 1, 0, 82, 0
INVAR-3, Run: 099, F, 0, 0, 0, 0, 0, 0, 424, 68, 1, 0, 82, 0
INVAR-3, Run: 100, F, 0, 0, 0, 0, 0, 0, 194, 299, 1, 0, 82, 1
INVAR-4, Run: 001, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 002, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 003, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 004, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 005, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 006, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 007, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 008, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 009, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 010, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 011, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 012, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 013, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 014, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 015, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 016, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 017, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 018, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 019, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 020, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 021, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 022, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 023, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 024, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 025, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 026, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 027, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 028, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 029, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 030, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 031, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 032, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 033, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 034, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 035, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 036, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 037, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 038, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 039, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 040, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 041, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 042, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 043, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 044, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 045, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 046, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 047, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 048, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 049, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 050, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 051, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 052, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 053, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 054, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 055, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 056, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 057, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 058, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 059, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 060, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 061, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 062, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 063, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 064, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 065, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 066, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 067, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 068, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 069, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 070, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 071, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 072, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 073, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 074, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 075, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 076, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 077, F, 0, 0, 0, 1, 0, 1, 0, 120, 0, 0, 19, 3
INVAR-4, Run: 078, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 079, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 080, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 081, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 082, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 083, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 084, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 085, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 086, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 087, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 088, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 089, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 090, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 091, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 092, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 093, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 094, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 095, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 096, F, 0, 0, 0, 1, 0, 1, 0, 119, 0, 0, 19, 2
INVAR-4, Run: 097, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 098, F, 0, 0, 0, 1, 0, 1, 0, 118, 0, 0, 19, 1
INVAR-4, Run: 099, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-4, Run: 100, F, 0, 0, 0, 1, 0, 1, 0, 117, 0, 0, 19, 0
INVAR-5, Run: 001, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 002, F, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2
INVAR-5, Run: 003, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 004, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 005, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 006, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 007, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 008, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 009, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 010, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 011, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 012, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 013, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 014, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 015, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 016, F, 0, 0, 0, 1, 0, 1, 0, 162, 0, 0, 26, 3
INVAR-5, Run: 017, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 018, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 019, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 020, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 021, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 022, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 023, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 024, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 025, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 026, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 027, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 028, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 029, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 030, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 031, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 032, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 033, F, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2
INVAR-5, Run: 034, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 035, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 036, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 037, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 038, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
INVAR-5, Run: 039, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 040, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 041, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 042, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 043, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 044, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0
INVAR-5, Run: 045, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1
