Input Number, Run_Number, Result@ 100, X, V, Y, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 067, F, 1, 8, 0, 7, 12, 2, 806, 13
INVAR-1, Run: 068, F, 0, 0, 2, 8, 12, 0, 1, 20
INVAR-1, Run: 069, F, 0, 0, 2, 8, 12, 0, 3, 20
INVAR-1, Run: 070, F, 0, 0, 2, 8, 12, 0, 2, 20
INVAR-1, Run: 071, F, 1, 7, 0, 7, 12, 2, 707, 14
INVAR-1, Run: 072, F, 1, 20, 0, 7, 12, 2, 1964, 1
INVAR-1, Run: 073, F, 1, 21, 0, 7, 12, 2, 2156, 0
INVAR-1, Run: 074, F, 1, 17, 0, 7, 12, 2, 1687, 4
INVAR-1, Run: 075, F, 1, 11, 0, 7, 12, 2, 1129, 10
INVAR-1, Run: 076, F, 1, 21, 0, 7, 12, 2, 2168, 0
INVAR-1, Run: 077, F, 1, 16, 0, 7, 12, 2, 1565, 5
INVAR-1, Run: 078, F, 0, 0, 2, 8, 12, 0, 4, 20
INVAR-1, Run: 079, F, 0, 0, 2, 8, 12, 0, 3, 20
INVAR-1, Run: 080, F, 0, 0, 2, 8, 12, 0, 14, 20
INVAR-1, Run: 081, F, 1, 18, 0, 7, 12, 2, 1732, 3
INVAR-1, Run: 082, F, 0, 0, 2, 8, 12, 0, 8, 20
INVAR-1, Run: 083, F, 1, 19, 0, 7, 12, 2, 1882, 2
INVAR-1, Run: 084, F, 1, 9, 0, 6, 11, 5, 897, 13
INVAR-1, Run: 085, F, 0, 0, 2, 7, 11, 3, 1, 21
INVAR-1, Run: 086, F, 1, 2, 0, 7, 12, 2, 234, 19
INVAR-1, Run: 087, F, 1, 14, 0, 7, 12, 2, 1455, 7
INVAR-1, Run: 088, F, 1, 19, 0, 7, 12, 2, 2007, 2
INVAR-1, Run: 089, F, 0, 0, 2, 8, 12, 0, 6, 20
INVAR-1, Run: 090, F, 1, 18, 0, 7, 12, 2, 1705, 3
INVAR-1, Run: 091, F, 1, 18, 0, 7, 12, 2, 1842, 3
INVAR-1, Run: 092, F, 1, 8, 0, 7, 12, 2, 758, 13
INVAR-1, Run: 093, F, 0, 0, 2, 8, 12, 0, 2, 20
INVAR-1, Run: 094, F, 1, 17, 0, 6, 11, 5, 1689, 5
INVAR-1, Run: 095, F, 0, 0, 2, 8, 12, 0, 3, 20
INVAR-1, Run: 096, F, 1, 7, 0, 7, 12, 2, 740, 14
INVAR-1, Run: 097, F, 1, 18, 0, 7, 12, 2, 1826, 3
INVAR-1, Run: 098, F, 0, 0, 2, 8, 12, 0, 10, 20
INVAR-1, Run: 099, F, 0, 0, 2, 8, 12, 0, 6, 20
INVAR-1, Run: 100, F, 1, 8, 0, 7, 12, 2, 813, 13
INVAR-10, Run: 001, F, 0, 0, 2, 14, 16, 0, 5, 30
INVAR-10, Run: 002, F, 0, 0, 2, 14, 16, 0, 12, 30
INVAR-10, Run: 003, F, 1, 29, 0, 13, 16, 2, 2983, 2
INVAR-10, Run: 004, F, 1, 21, 0, 13, 16, 2, 2203, 10
INVAR-10, Run: 005, F, 1, 9, 0, 13, 16, 2, 963, 22
INVAR-10, Run: 006, F, 0, 0, 2, 13, 15, 3, 15, 31
INVAR-10, Run: 007, F, 1, 22, 0, 13, 16, 2, 2302, 9
INVAR-10, Run: 008, F, 0, 0, 2, 13, 15, 3, 6, 31
INVAR-10, Run: 009, F, 1, 29, 0, 13, 16, 2, 2817, 2
INVAR-10, Run: 010, F, 1, 9, 0, 13, 16, 2, 900, 22
INVAR-10, Run: 011, F, 0, 0, 2, 14, 16, 0, 3, 30
INVAR-10, Run: 012, F, 0, 0, 2, 14, 16, 0, 5, 30
INVAR-10, Run: 013, F, 1, 9, 0, 13, 16, 2, 892, 22
INVAR-10, Run: 014, F, 0, 0, 2, 14, 16, 0, 7, 30
INVAR-10, Run: 015, F, 1, 29, 0, 13, 16, 2, 2946, 2
INVAR-10, Run: 016, F, 0, 0, 2, 14, 16, 0, 4, 30
INVAR-10, Run: 017, F, 1, 15, 0, 13, 16, 2, 1543, 16
INVAR-10, Run: 018, F, 0, 0, 2, 13, 15, 3, 10, 31
INVAR-10, Run: 019, F, 1, 29, 0, 13, 16, 2, 2947, 2
INVAR-10, Run: 020, F, 0, 0, 2, 13, 15, 3, 7, 31
INVAR-10, Run: 021, F, 1, 16, 0, 13, 16, 2, 1623, 15
INVAR-10, Run: 022, F, 0, 0, 2, 13, 15, 3, 6, 31
INVAR-10, Run: 023, F, 0, 0, 2, 14, 16, 0, 4, 30
INVAR-10, Run: 024, F, 1, 22, 0, 13, 16, 2, 2190, 9
INVAR-10, Run: 025, F, 1, 7, 0, 13, 16, 2, 733, 24
INVAR-10, Run: 026, F, 1, 26, 0, 13, 16, 2, 2643, 5
INVAR-10, Run: 027, F, 1, 7, 0, 13, 16, 2, 739, 24
INVAR-10, Run: 028, F, 1, 17, 0, 13, 16, 2, 1688, 14
INVAR-10, Run: 029, F, 1, 25, 0, 13, 16, 2, 2487, 6
INVAR-10, Run: 030, F, 1, 7, 0, 12, 15, 5, 708, 25
INVAR-10, Run: 031, F, 1, 11, 0, 13, 16, 2, 1149, 20
INVAR-10, Run: 032, F, 1, 22, 0, 13, 16, 2, 2229, 9
INVAR-10, Run: 033, F, 0, 0, 2, 14, 16, 0, 17, 30
INVAR-10, Run: 034, F, 1, 12, 0, 13, 16, 2, 1256, 19
INVAR-10, Run: 035, F, 0, 0, 2, 14, 16, 0, 10, 30
INVAR-10, Run: 036, F, 0, 0, 2, 14, 16, 0, 2, 30
INVAR-10, Run: 037, F, 0, 0, 2, 13, 15, 3, 18, 31
INVAR-10, Run: 038, F, 1, 16, 0, 13, 16, 2, 1611, 15
INVAR-10, Run: 039, F, 1, 18, 0, 13, 16, 2, 1885, 13
INVAR-10, Run: 040, F, 1, 9, 0, 13, 16, 2, 921, 22
INVAR-10, Run: 041, F, 1, 24, 0, 13, 16, 2, 2389, 7
INVAR-10, Run: 042, F, 0, 0, 2, 13, 15, 3, 8, 31
INVAR-10, Run: 043, F, 1, 26, 0, 13, 16, 2, 2556, 5
INVAR-10, Run: 044, F, 0, 0, 2, 14, 16, 0, 12, 30
INVAR-10, Run: 045, F, 0, 0, 2, 14, 16, 0, 4, 30
INVAR-10, Run: 046, F, 0, 0, 2, 14, 16, 0, 4, 30
INVAR-10, Run: 047, F, 1, 15, 0, 13, 16, 2, 1570, 16
INVAR-10, Run: 048, F, 0, 0, 2, 13, 15, 3, 2, 31
INVAR-10, Run: 049, F, 0, 0, 2, 14, 16, 0, 5, 30
INVAR-10, Run: 050, F, 1, 11, 0, 13, 16, 2, 1092, 20
INVAR-10, Run: 051, F, 1, 28, 0, 13, 16, 2, 2774, 3
INVAR-10, Run: 052, F, 1, 24, 0, 12, 15, 5, 2458, 8
INVAR-10, Run: 053, F, 0, 0, 2, 13, 15, 3, 7, 31
INVAR-10, Run: 054, F, 0, 0, 2, 13, 15, 3, 7, 31
INVAR-10, Run: 055, F, 1, 12, 0, 13, 16, 2, 1166, 19
INVAR-10, Run: 056, F, 1, 23, 0, 13, 16, 2, 2247, 8
INVAR-10, Run: 057, F, 1, 30, 0, 13, 16, 2, 3060, 1
INVAR-10, Run: 058, F, 1, 29, 0, 13, 16, 2, 2961, 2
INVAR-10, Run: 059, F, 1, 17, 0, 13, 16, 2, 1767, 14
INVAR-10, Run: 060, F, 1, 20, 0, 12, 15, 5, 2052, 12
INVAR-10, Run: 061, F, 1, 30, 0, 13, 16, 2, 2990, 1
INVAR-10, Run: 062, F, 1, 15, 0, 13, 16, 2, 1575, 16
INVAR-10, Run: 063, F, 1, 29, 0, 13, 16, 2, 2919, 2
INVAR-10, Run: 064, F, 1, 15, 0, 13, 16, 2, 1570, 16
INVAR-10, Run: 065, F, 0, 0, 2, 14, 16, 0, 5, 30
INVAR-10, Run: 066, F, 1, 22, 0, 13, 16, 2, 2211, 9
INVAR-10, Run: 067, F, 1, 15, 0, 13, 16, 2, 1531, 16
INVAR-10, Run: 068, F, 1, 24, 0, 13, 16, 2, 2298, 7
INVAR-10, Run: 069, F, 1, 20, 0, 13, 16, 2, 1957, 11
INVAR-10, Run: 070, F, 1, 12, 0, 13, 16, 2, 1250, 19
INVAR-10, Run: 071, F, 1, 24, 0, 13, 16, 2, 2408, 7
INVAR-10, Run: 072, F, 1, 27, 0, 13, 16, 2, 2724, 4
INVAR-10, Run: 073, F, 1, 12, 0, 13, 16, 2, 1271, 19
INVAR-10, Run: 074, F, 1, 23, 0, 13, 16, 2, 2306, 8
INVAR-10, Run: 075, F, 1, 18, 0, 12, 15, 5, 1745, 14
INVAR-10, Run: 076, F, 1, 12, 0, 13, 16, 2, 1231, 19
INVAR-10, Run: 077, F, 1, 28, 0, 13, 16, 2, 2855, 3
INVAR-10, Run: 078, F, 0, 0, 2, 14, 16, 0, 19, 30
INVAR-10, Run: 079, F, 1, 25, 0, 13, 16, 2, 2526, 6
INVAR-10, Run: 080, F, 1, 13, 0, 13, 16, 2, 1257, 18
INVAR-10, Run: 081, F, 1, 7, 0, 13, 16, 2, 661, 24
INVAR-10, Run: 082, F, 0, 0, 2, 14, 16, 0, 1, 30
INVAR-10, Run: 083, F, 0, 0, 2, 14, 16, 0, 2, 30
INVAR-10, Run: 084, F, 0, 0, 2, 13, 15, 3, 5, 31
INVAR-10, Run: 085, F, 1, 11, 0, 13, 16, 2, 1095, 20
INVAR-10, Run: 086, F, 1, 18, 0, 13, 16, 2, 1737, 13
INVAR-10, Run: 087, F, 1, 8, 0, 13, 16, 2, 849, 23
INVAR-10, Run: 088, F, 1, 1, 0, 13, 16, 2, 132, 30
INVAR-10, Run: 089, F, 1, 11, 0, 13, 16, 2, 1125, 20
INVAR-10, Run: 090, F, 1, 10, 0, 13, 16, 2, 1028, 21
INVAR-10, Run: 091, F, 1, 16, 0, 13, 16, 2, 1598, 15
INVAR-10, Run: 092, F, 1, 6, 0, 13, 16, 2, 641, 25
INVAR-10, Run: 093, F, 1, 19, 0, 13, 16, 2, 1926, 12
INVAR-10, Run: 094, F, 1, 23, 0, 13, 16, 2, 2342, 8
INVAR-10, Run: 095, F, 0, 0, 2, 13, 15, 3, 4, 31
INVAR-10, Run: 096, F, 1, 22, 0, 13, 16, 2, 2213, 9
INVAR-10, Run: 097, F, 1, 16, 0, 12, 15, 5, 1645, 16
INVAR-10, Run: 098, F, 1, 13, 0, 13, 16, 2, 1244, 18
INVAR-10, Run: 099, F, 1, 22, 0, 13, 16, 2, 2204, 9
INVAR-10, Run: 100, F, 1, 16, 0, 13, 16, 2, 1667, 15
INVAR-11, Run: 001, F, 0, 29, 0, 19, 33, 1, 1, 24
INVAR-11, Run: 002, F, 0, 7, 0, 18, 32, 4, 33, 47
INVAR-11, Run: 003, F, 0, 22, 0, 19, 33, 1, 11, 31
INVAR-11, Run: 004, F, 0, 27, 0, 19, 33, 1, 22, 26
INVAR-11, Run: 005, F, 0, 47, 0, 19, 33, 1, 48, 6
INVAR-11, Run: 006, F, 0, 3, 0, 18, 32, 4, 52, 51
INVAR-11, Run: 007, F, 0, 31, 0, 18, 32, 4, 35, 23
INVAR-11, Run: 008, F, 0, 34, 0, 19, 33, 1, 11, 19
INVAR-11, Run: 009, F, 0, 39, 0, 19, 33, 1, 16, 14
INVAR-11, Run: 010, F, 0, 49, 0, 19, 33, 1, 71, 4
INVAR-11, Run: 011, F, 0, 21, 0, 18, 32, 4, 27, 33
INVAR-11, Run: 012, F, 0, 15, 0, 19, 33, 1, 24, 38
INVAR-11, Run: 013, F, 0, 38, 0, 19, 33, 1, 8, 15
INVAR-11, Run: 014, F, 0, 22, 0, 18, 32, 4, 34, 32
INVAR-11, Run: 015, F, 0, 18, 0, 19, 33, 1, 36, 35
INVAR-11, Run: 016, F, 0, 44, 0, 18, 32, 4, 18, 10
INVAR-11, Run: 017, F, 0, 11, 0, 18, 32, 4, 37, 43
INVAR-11, Run: 018, F, 0, 9, 0, 18, 32, 4, 55, 45
INVAR-11, Run: 019, F, 0, 38, 0, 18, 32, 4, 26, 16
INVAR-11, Run: 020, F, 0, 49, 0, 19, 33, 1, 5, 4
INVAR-11, Run: 021, F, 0, 35, 0, 19, 33, 1, 22, 18
INVAR-11, Run: 022, F, 0, 39, 0, 19, 33, 1, 4, 14
INVAR-11, Run: 023, F, 0, 35, 0, 18, 32, 4, 32, 19
INVAR-11, Run: 024, F, 0, 14, 0, 18, 32, 4, 40, 40
INVAR-11, Run: 025, F, 0, 14, 0, 19, 33, 1, 5, 39
INVAR-11, Run: 026, F, 0, 12, 0, 19, 33, 1, 1, 41
INVAR-11, Run: 027, F, 0, 42, 0, 19, 33, 1, 24, 11
INVAR-11, Run: 028, F, 0, 44, 0, 19, 33, 1, 14, 9
INVAR-11, Run: 029, F, 0, 18, 0, 18, 32, 4, 37, 36
INVAR-11, Run: 030, F, 0, 23, 0, 18, 32, 4, 44, 31
INVAR-11, Run: 031, F, 0, 5, 0, 18, 32, 4, 42, 49
INVAR-11, Run: 032, F, 0, 2, 0, 18, 32, 4, 45, 52
INVAR-11, Run: 033, F, 0, 37, 0, 19, 33, 1, 4, 16
INVAR-11, Run: 034, F, 0, 22, 0, 18, 32, 4, 39, 32
INVAR-11, Run: 035, F, 0, 3, 0, 18, 32, 4, 52, 51
INVAR-11, Run: 036, F, 0, 27, 0, 19, 33, 1, 36, 26
INVAR-11, Run: 037, F, 0, 28, 0, 19, 33, 1, 3, 25
INVAR-11, Run: 038, F, 0, 46, 0, 19, 33, 1, 3, 7
INVAR-11, Run: 039, F, 0, 20, 0, 19, 33, 1, 43, 33
INVAR-11, Run: 040, F, 0, 9, 0, 18, 32, 4, 38, 45
INVAR-11, Run: 041, F, 0, 16, 0, 18, 32, 4, 44, 38
INVAR-11, Run: 042, F, 0, 30, 0, 18, 32, 4, 16, 24
INVAR-11, Run: 043, F, 0, 39, 0, 18, 32, 4, 20, 15
INVAR-11, Run: 044, F, 0, 28, 0, 18, 32, 4, 34, 26
INVAR-11, Run: 045, F, 0, 31, 0, 19, 33, 1, 10, 22
INVAR-11, Run: 046, F, 0, 16, 0, 19, 33, 1, 45, 37
INVAR-11, Run: 047, F, 0, 29, 0, 18, 32, 4, 42, 25
INVAR-11, Run: 048, F, 0, 43, 0, 19, 33, 1, 3, 10
INVAR-11, Run: 049, F, 0, 39, 0, 19, 33, 1, 7, 14
INVAR-11, Run: 050, F, 0, 14, 0, 19, 33, 1, 38, 39
INVAR-11, Run: 051, F, 0, 7, 0, 18, 32, 4, 60, 47
INVAR-11, Run: 052, F, 0, 34, 0, 19, 33, 1, 13, 19
INVAR-11, Run: 053, F, 0, 6, 0, 17, 31, 7, 35, 49
INVAR-11, Run: 054, F, 0, 41, 0, 19, 33, 1, 35, 12
INVAR-11, Run: 055, F, 0, 31, 0, 19, 33, 1, 4, 22
INVAR-11, Run: 056, F, 0, 43, 0, 19, 33, 1, 15, 10
INVAR-11, Run: 057, F, 0, 1, 0, 18, 32, 4, 46, 53
INVAR-11, Run: 058, F, 0, 42, 0, 19, 33, 1, 8, 11
INVAR-11, Run: 059, F, 0, 2, 0, 18, 32, 4, 43, 52
INVAR-11, Run: 060, F, 0, 4, 0, 18, 32, 4, 56, 50
INVAR-11, Run: 061, F, 0, 41, 0, 19, 33, 1, 19, 12
INVAR-11, Run: 062, F, 0, 52, 0, 19, 33, 1, 38, 1
INVAR-11, Run: 063, F, 0, 4, 0, 18, 32, 4, 63, 50
INVAR-11, Run: 064, F, 0, 25, 0, 18, 32, 4, 23, 29
INVAR-11, Run: 065, F, 0, 33, 0, 19, 33, 1, 10, 20
INVAR-11, Run: 066, F, 0, 9, 0, 18, 32, 4, 31, 45
INVAR-11, Run: 067, F, 0, 8, 0, 19, 33, 1, 45, 45
INVAR-11, Run: 068, F, 0, 38, 0, 19, 33, 1, 21, 15
INVAR-11, Run: 069, F, 0, 39, 0, 19, 33, 1, 4, 14
INVAR-11, Run: 070, F, 0, 4, 0, 18, 32, 4, 37, 50
INVAR-11, Run: 071, F, 0, 49, 0, 19, 33, 1, 41, 4
INVAR-11, Run: 072, F, 0, 50, 0, 19, 33, 1, 32, 3
INVAR-11, Run: 073, F, 0, 41, 0, 19, 33, 1, 14, 12
INVAR-11, Run: 074, F, 0, 27, 0, 19, 33, 1, 14, 26
INVAR-11, Run: 075, F, 0, 29, 0, 18, 32, 4, 19, 25
INVAR-11, Run: 076, F, 0, 46, 0, 18, 32, 4, 36, 8
INVAR-11, Run: 077, F, 0, 26, 0, 19, 33, 1, 11, 27
INVAR-11, Run: 078, F, 0, 38, 0, 19, 33, 1, 13, 15
INVAR-11, Run: 079, F, 0, 49, 0, 19, 33, 1, 15, 4
INVAR-11, Run: 080, F, 0, 28, 0, 19, 33, 1, 23, 25
INVAR-11, Run: 081, F, 0, 11, 0, 19, 33, 1, 14, 42
INVAR-11, Run: 082, F, 0, 14, 0, 18, 32, 4, 38, 40
INVAR-11, Run: 083, F, 0, 8, 0, 18, 32, 4, 65, 46
INVAR-11, Run: 084, F, 0, 42, 0, 19, 33, 1, 39, 11
INVAR-11, Run: 085, F, 0, 41, 0, 19, 33, 1, 6, 12
INVAR-11, Run: 086, F, 0, 3, 0, 19, 33, 1, 36, 50
INVAR-11, Run: 087, F, 0, 20, 0, 19, 33, 1, 33, 33
INVAR-11, Run: 088, F, 0, 6, 0, 18, 32, 4, 57, 48
INVAR-11, Run: 089, F, 0, 50, 0, 19, 33, 1, 9, 3
INVAR-11, Run: 090, F, 0, 21, 0, 19, 33, 1, 49, 32
INVAR-11, Run: 091, F, 0, 11, 0, 18, 32, 4, 67, 43
INVAR-11, Run: 092, F, 0, 32, 0, 18, 32, 4, 24, 22
INVAR-11, Run: 093, F, 0, 1, 0, 18, 32, 4, 37, 53
INVAR-11, Run: 094, F, 0, 15, 0, 19, 33, 1, 15, 38
INVAR-11, Run: 095, F, 0, 49, 0, 19, 33, 1, 17, 4
INVAR-11, Run: 096, F, 0, 43, 0, 19, 33, 1, 16, 10
INVAR-11, Run: 097, F, 0, 18, 0, 18, 32, 4, 46, 36
INVAR-11, Run: 098, F, 0, 13, 0, 19, 33, 1, 47, 40
INVAR-11, Run: 099, F, 0, 32, 0, 19, 33, 1, 22, 21
INVAR-11, Run: 100, F, 0, 14, 0, 18, 32, 4, 45, 40
INVAR-12, Run: 001, F, 2, 59, 0, 42, 66, 2, 11753, 51
INVAR-12, Run: 002, F, 0, 0, 1, 43, 66, 1, 68, 110
INVAR-12, Run: 003, F, 2, 62, 0, 42, 66, 2, 12479, 48
INVAR-12, Run: 004, F, 0, 0, 1, 42, 65, 4, 14, 111
INVAR-12, Run: 005, F, 0, 0, 1, 43, 66, 1, 34, 110
INVAR-12, Run: 006, F, 0, 0, 1, 43, 66, 1, 12, 110
INVAR-12, Run: 007, F, 0, 0, 1, 43, 66, 1, 77, 110
INVAR-12, Run: 008, F, 0, 0, 1, 43, 66, 1, 15, 110
INVAR-12, Run: 009, F, 2, 99, 0, 42, 66, 2, 19871, 11
INVAR-12, Run: 010, F, 0, 0, 1, 42, 65, 4, 59, 111
INVAR-12, Run: 011, F, 0, 0, 1, 43, 66, 1, 17, 110
INVAR-12, Run: 012, F, 0, 0, 1, 43, 66, 1, 86, 110
INVAR-12, Run: 013, F, 0, 0, 1, 43, 66, 1, 49, 110
INVAR-12, Run: 014, F, 2, 73, 0, 42, 66, 2, 14663, 37
INVAR-12, Run: 015, F, 2, 46, 0, 42, 66, 2, 9286, 64
INVAR-12, Run: 016, F, 0, 0, 1, 42, 65, 4, 59, 111
INVAR-12, Run: 017, F, 0, 0, 1, 43, 66, 1, 46, 110
INVAR-12, Run: 018, F, 0, 0, 1, 43, 66, 1, 27, 110
INVAR-12, Run: 019, F, 0, 0, 1, 43, 66, 1, 19, 110
INVAR-12, Run: 020, F, 0, 0, 1, 43, 66, 1, 19, 110
INVAR-12, Run: 021, F, 2, 103, 0, 42, 66, 2, 20569, 7
INVAR-12, Run: 022, F, 0, 0, 1, 43, 66, 1, 35, 110
INVAR-12, Run: 023, F, 0, 0, 1, 43, 66, 1, 16, 110
INVAR-12, Run: 024, F, 2, 77, 0, 42, 66, 2, 15551, 33
INVAR-12, Run: 025, F, 0, 0, 1, 43, 66, 1, 51, 110
INVAR-12, Run: 026, F, 2, 88, 0, 42, 66, 2, 17610, 22
INVAR-12, Run: 027, F, 2, 95, 0, 42, 66, 2, 18833, 15
INVAR-12, Run: 028, F, 0, 0, 1, 43, 66, 1, 71, 110
INVAR-12, Run: 029, F, 0, 0, 1, 43, 66, 1, 28, 110
INVAR-12, Run: 030, F, 0, 0, 1, 42, 65, 4, 26, 111
INVAR-12, Run: 031, F, 0, 0, 1, 43, 66, 1, 59, 110
INVAR-12, Run: 032, F, 0, 0, 1, 43, 66, 1, 40, 110
INVAR-12, Run: 033, F, 2, 67, 0, 42, 66, 2, 13435, 43
INVAR-12, Run: 034, F, 0, 0, 1, 43, 66, 1, 46, 110
INVAR-12, Run: 035, F, 0, 0, 1, 43, 66, 1, 24, 110
INVAR-12, Run: 036, F, 2, 69, 0, 42, 66, 2, 13819, 41
INVAR-12, Run: 037, F, 0, 0, 1, 43, 66, 1, 20, 110
INVAR-12, Run: 038, F, 2, 94, 0, 42, 66, 2, 18693, 16
INVAR-12, Run: 039, F, 0, 0, 1, 43, 66, 1, 62, 110
INVAR-12, Run: 040, F, 2, 59, 0, 42, 66, 2, 11631, 51
INVAR-12, Run: 041, F, 0, 0, 1, 43, 66, 1, 16, 110
INVAR-12, Run: 042, F, 0, 0, 1, 43, 66, 1, 36, 110
INVAR-12, Run: 043, F, 0, 0, 1, 42, 65, 4, 16, 111
INVAR-12, Run: 044, F, 2, 85, 0, 42, 66, 2, 16852, 25
INVAR-12, Run: 045, F, 0, 0, 1, 43, 66, 1, 21, 110
INVAR-12, Run: 046, F, 2, 93, 0, 42, 66, 2, 18691, 17
INVAR-12, Run: 047, F, 0, 0, 1, 43, 66, 1, 23, 110
INVAR-12, Run: 048, F, 2, 78, 0, 42, 66, 2, 15545, 32
INVAR-12, Run: 049, F, 0, 0, 1, 43, 66, 1, 18, 110
INVAR-12, Run: 050, F, 0, 0, 1, 42, 65, 4, 68, 111
INVAR-12, Run: 051, F, 0, 0, 1, 43, 66, 1, 72, 110
INVAR-12, Run: 052, F, 0, 0, 1, 43, 66, 1, 15, 110
INVAR-12, Run: 053, F, 0, 0, 1, 43, 66, 1, 57, 110
