Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B
INVAR-2, Run: 090, P, 0, 0, 55, 0, 0, 0, 19, 0, 1, 96, 0
INVAR-2, Run: 091, P, 0, 0, 64, 0, 0, 0, 16, 0, 1, 72, 0
INVAR-2, Run: 092, P, 93, 0, 131, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-2, Run: 093, P, 93, 0, 131, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-2, Run: 094, P, 93, 0, 131, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-2, Run: 095, P, 0, 0, 58, 0, 0, 0, 18, 0, 1, 88, 0
INVAR-2, Run: 096, P, 77, 0, 123, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-2, Run: 097, P, 0, 0, 58, 0, 0, 0, 18, 0, 1, 88, 0
INVAR-2, Run: 098, P, 0, 0, 55, 0, 0, 0, 19, 0, 1, 96, 0
INVAR-2, Run: 099, P, 101, 0, 135, 1, 0, 1, 0, 19, 0, 0, 1
INVAR-2, Run: 100, P, 0, 0, 61, 0, 0, 0, 17, 0, 1, 80, 0
INVAR-3, Run: 001, P, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
INVAR-3, Run: 002, P, 257, 0, 375, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-3, Run: 003, P, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
INVAR-3, Run: 004, P, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-3, Run: 005, P, 0, 0, 193, 0, 0, 0, 45, 0, 1, 196, 0
INVAR-3, Run: 006, P, 0, 0, 193, 0, 0, 0, 45, 0, 1, 196, 0
INVAR-3, Run: 007, P, 0, 0, 169, 0, 0, 0, 53, 0, 1, 260, 0
INVAR-3, Run: 008, P, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
INVAR-3, Run: 009, P, 0, 0, 169, 0, 0, 0, 53, 0, 1, 260, 0
INVAR-3, Run: 010, P, 0, 0, 184, 0, 0, 0, 48, 0, 1, 220, 0
INVAR-3, Run: 011, P, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
INVAR-3, Run: 012, P, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-3, Run: 013, P, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
INVAR-3, Run: 014, P, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
INVAR-3, Run: 015, P, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
INVAR-3, Run: 016, P, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
INVAR-3, Run: 017, P, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-3, Run: 018, P, 0, 0, 184, 0, 0, 0, 48, 0, 1, 220, 0
INVAR-3, Run: 019, P, 0, 0, 193, 0, 0, 0, 45, 0, 1, 196, 0
INVAR-3, Run: 020, P, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
INVAR-3, Run: 021, P, 0, 0, 166, 0, 0, 0, 54, 0, 1, 268, 0
INVAR-3, Run: 022, P, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-3, Run: 023, P, 241, 0, 367, 1, 0, 1, 0, 50, 0, 0, 1
INVAR-3, Run: 024, P, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
INVAR-3, Run: 025, P, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
INVAR-3, Run: 026, P, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-3, Run: 027, P, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
INVAR-3, Run: 028, P, 0, 0, 184, 0, 0, 0, 48, 0, 1, 220, 0
INVAR-3, Run: 029, P, 0, 0, 163, 0, 0, 0, 55, 0, 1, 276, 0
INVAR-3, Run: 030, P, 0, 0, 169, 0, 0, 0, 53, 0, 1, 260, 0
INVAR-3, Run: 031, P, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
INVAR-3, Run: 032, P, 209, 0, 351, 1, 0, 1, 0, 46, 0, 0, 1
INVAR-3, Run: 033, P, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
INVAR-3, Run: 034, P, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-3, Run: 035, P, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
INVAR-3, Run: 036, P, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
INVAR-3, Run: 037, P, 0, 0, 187, 0, 0, 0, 47, 0, 1, 212, 0
INVAR-3, Run: 038, P, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
INVAR-3, Run: 039, P, 265, 0, 379, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-3, Run: 040, P, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
INVAR-3, Run: 041, P, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
INVAR-3, Run: 042, P, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
INVAR-3, Run: 043, P, 273, 0, 383, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-3, Run: 044, P, 0, 0, 184, 0, 0, 0, 48, 0, 1, 220, 0
INVAR-3, Run: 045, P, 0, 0, 187, 0, 0, 0, 47, 0, 1, 212, 0
INVAR-3, Run: 046, P, 0, 0, 166, 0, 0, 0, 54, 0, 1, 268, 0
INVAR-3, Run: 047, P, 265, 0, 379, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-3, Run: 048, P, 241, 0, 367, 1, 0, 1, 0, 50, 0, 0, 1
INVAR-3, Run: 049, P, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
INVAR-3, Run: 050, P, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-3, Run: 051, P, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
INVAR-3, Run: 052, P, 0, 0, 184, 0, 0, 0, 48, 0, 1, 220, 0
INVAR-3, Run: 053, P, 0, 0, 166, 0, 0, 0, 54, 0, 1, 268, 0
INVAR-3, Run: 054, P, 257, 0, 375, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-3, Run: 055, P, 265, 0, 379, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-3, Run: 056, P, 273, 0, 383, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-3, Run: 057, P, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
INVAR-3, Run: 058, P, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
INVAR-3, Run: 059, P, 265, 0, 379, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-3, Run: 060, P, 257, 0, 375, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-3, Run: 061, P, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
INVAR-3, Run: 062, P, 201, 0, 347, 1, 0, 1, 0, 45, 0, 0, 1
INVAR-3, Run: 063, P, 273, 0, 383, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-3, Run: 064, P, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
INVAR-3, Run: 065, P, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
INVAR-3, Run: 066, P, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-3, Run: 067, P, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-3, Run: 068, P, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-3, Run: 069, P, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
INVAR-3, Run: 070, P, 0, 0, 166, 0, 0, 0, 54, 0, 1, 268, 0
INVAR-3, Run: 071, P, 273, 0, 383, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-3, Run: 072, P, 201, 0, 347, 1, 0, 1, 0, 45, 0, 0, 1
INVAR-3, Run: 073, P, 0, 0, 172, 0, 0, 0, 52, 0, 1, 252, 0
INVAR-3, Run: 074, P, 0, 0, 187, 0, 0, 0, 47, 0, 1, 212, 0
INVAR-3, Run: 075, P, 241, 0, 367, 1, 0, 1, 0, 50, 0, 0, 1
INVAR-3, Run: 076, P, 0, 0, 166, 0, 0, 0, 54, 0, 1, 268, 0
INVAR-3, Run: 077, P, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
INVAR-3, Run: 078, P, 0, 0, 166, 0, 0, 0, 54, 0, 1, 268, 0
INVAR-3, Run: 079, P, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-3, Run: 080, P, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-3, Run: 081, P, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
INVAR-3, Run: 082, P, 265, 0, 379, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-3, Run: 083, P, 257, 0, 375, 1, 0, 1, 0, 52, 0, 0, 1
INVAR-3, Run: 084, P, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
INVAR-3, Run: 085, P, 0, 0, 166, 0, 0, 0, 54, 0, 1, 268, 0
INVAR-3, Run: 086, P, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-3, Run: 087, P, 225, 0, 359, 1, 0, 1, 0, 48, 0, 0, 1
INVAR-3, Run: 088, P, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
INVAR-3, Run: 089, P, 233, 0, 363, 1, 0, 1, 0, 49, 0, 0, 1
INVAR-3, Run: 090, P, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
INVAR-3, Run: 091, P, 0, 0, 166, 0, 0, 0, 54, 0, 1, 268, 0
INVAR-3, Run: 092, P, 0, 0, 178, 0, 0, 0, 50, 0, 1, 236, 0
INVAR-3, Run: 093, P, 185, 0, 339, 1, 0, 1, 0, 43, 0, 0, 1
INVAR-3, Run: 094, P, 217, 0, 355, 1, 0, 1, 0, 47, 0, 0, 1
INVAR-3, Run: 095, P, 0, 0, 175, 0, 0, 0, 51, 0, 1, 244, 0
INVAR-3, Run: 096, P, 273, 0, 383, 1, 0, 1, 0, 54, 0, 0, 1
INVAR-3, Run: 097, P, 265, 0, 379, 1, 0, 1, 0, 53, 0, 0, 1
INVAR-3, Run: 098, P, 0, 0, 169, 0, 0, 0, 53, 0, 1, 260, 0
INVAR-3, Run: 099, P, 0, 0, 181, 0, 0, 0, 49, 0, 1, 228, 0
INVAR-3, Run: 100, P, 249, 0, 371, 1, 0, 1, 0, 51, 0, 0, 1
INVAR-4, Run: 001, P, 0, 0, 36, 0, 0, 0, 14, 0, 1, 73, 0
INVAR-4, Run: 002, P, 0, 0, 45, 0, 0, 0, 11, 0, 1, 49, 0
INVAR-4, Run: 003, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 004, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 005, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 006, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 007, P, 78, 0, 98, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-4, Run: 008, P, 0, 0, 48, 0, 0, 0, 10, 0, 1, 41, 0
INVAR-4, Run: 009, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 010, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 011, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 012, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 013, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 014, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 015, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 016, P, 0, 0, 36, 0, 0, 0, 14, 0, 1, 73, 0
INVAR-4, Run: 017, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 018, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 019, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 020, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 021, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 022, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 023, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 024, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 025, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 026, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 027, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 028, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 029, P, 0, 0, 33, 0, 0, 0, 15, 0, 1, 81, 0
INVAR-4, Run: 030, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 031, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 032, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 033, P, 0, 0, 36, 0, 0, 0, 14, 0, 1, 73, 0
INVAR-4, Run: 034, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 035, P, 86, 0, 102, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-4, Run: 036, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 037, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 038, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 039, P, 0, 0, 36, 0, 0, 0, 14, 0, 1, 73, 0
INVAR-4, Run: 040, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 041, P, 0, 0, 36, 0, 0, 0, 14, 0, 1, 73, 0
INVAR-4, Run: 042, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 043, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 044, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 045, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 046, P, 78, 0, 98, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-4, Run: 047, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 048, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 049, P, 0, 0, 36, 0, 0, 0, 14, 0, 1, 73, 0
INVAR-4, Run: 050, P, 78, 0, 98, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-4, Run: 051, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 052, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 053, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 054, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 055, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 056, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 057, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 058, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 059, P, 0, 0, 36, 0, 0, 0, 14, 0, 1, 73, 0
INVAR-4, Run: 060, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 061, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 062, P, 78, 0, 98, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-4, Run: 063, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 064, P, 0, 0, 45, 0, 0, 0, 11, 0, 1, 49, 0
INVAR-4, Run: 065, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 066, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 067, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 068, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 069, P, 78, 0, 98, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-4, Run: 070, P, 0, 0, 36, 0, 0, 0, 14, 0, 1, 73, 0
INVAR-4, Run: 071, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 072, P, 0, 0, 45, 0, 0, 0, 11, 0, 1, 49, 0
INVAR-4, Run: 073, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 074, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 075, P, 78, 0, 98, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-4, Run: 076, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 077, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 078, P, 46, 0, 82, 1, 0, 1, 0, 10, 0, 0, 1
INVAR-4, Run: 079, P, 46, 0, 82, 1, 0, 1, 0, 10, 0, 0, 1
INVAR-4, Run: 080, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 081, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 082, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 083, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 084, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 085, P, 0, 0, 42, 0, 0, 0, 12, 0, 1, 57, 0
INVAR-4, Run: 086, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 087, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 088, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 089, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 090, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 091, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 092, P, 54, 0, 86, 1, 0, 1, 0, 11, 0, 0, 1
INVAR-4, Run: 093, P, 86, 0, 102, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-4, Run: 094, P, 78, 0, 98, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-4, Run: 095, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-4, Run: 096, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 097, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 098, P, 70, 0, 94, 1, 0, 1, 0, 13, 0, 0, 1
INVAR-4, Run: 099, P, 62, 0, 90, 1, 0, 1, 0, 12, 0, 0, 1
INVAR-4, Run: 100, P, 0, 0, 39, 0, 0, 0, 13, 0, 1, 65, 0
INVAR-5, Run: 001, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 002, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 003, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 004, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 005, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 006, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 007, P, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-5, Run: 008, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 009, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 010, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 011, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 012, P, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1
INVAR-5, Run: 013, P, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0
INVAR-5, Run: 014, P, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1
INVAR-5, Run: 015, P, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1
INVAR-5, Run: 016, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 017, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 018, P, 0, 0, 67, 0, 0, 0, 13, 0, 1, 51, 0
INVAR-5, Run: 019, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 020, P, 0, 0, 64, 0, 0, 0, 14, 0, 1, 59, 0
INVAR-5, Run: 021, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 022, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 023, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 024, P, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-5, Run: 025, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 026, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 027, P, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-5, Run: 028, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 029, P, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0
INVAR-5, Run: 030, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 031, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 032, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 033, P, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-5, Run: 034, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 035, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 036, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 037, P, 64, 0, 112, 1, 0, 1, 0, 14, 0, 0, 1
INVAR-5, Run: 038, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 039, P, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0
INVAR-5, Run: 040, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 041, P, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0
INVAR-5, Run: 042, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 043, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 044, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 045, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 046, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 047, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 048, P, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-5, Run: 049, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 050, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 051, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 052, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 053, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 054, P, 72, 0, 116, 1, 0, 1, 0, 15, 0, 0, 1
INVAR-5, Run: 055, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 056, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 057, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 058, P, 88, 0, 124, 1, 0, 1, 0, 17, 0, 0, 1
INVAR-5, Run: 059, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 060, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 061, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 062, P, 0, 0, 61, 0, 0, 0, 15, 0, 1, 67, 0
INVAR-5, Run: 063, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 064, P, 80, 0, 120, 1, 0, 1, 0, 16, 0, 0, 1
INVAR-5, Run: 065, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 066, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 067, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 068, P, 0, 0, 46, 0, 0, 0, 20, 0, 1, 107, 0
INVAR-5, Run: 069, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 070, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 071, P, 96, 0, 128, 1, 0, 1, 0, 18, 0, 0, 1
INVAR-5, Run: 072, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 073, P, 0, 0, 58, 0, 0, 0, 16, 0, 1, 75, 0
INVAR-5, Run: 074, P, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1
INVAR-5, Run: 075, P, 0, 0, 49, 0, 0, 0, 19, 0, 1, 99, 0
INVAR-5, Run: 076, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 077, P, 0, 0, 52, 0, 0, 0, 18, 0, 1, 91, 0
INVAR-5, Run: 078, P, 0, 0, 55, 0, 0, 0, 17, 0, 1, 83, 0
INVAR-5, Run: 079, P, 104, 0, 132, 1, 0, 1, 0, 19, 0, 0, 1
