Input Number, Run_Number, Result@ 100, X1, Y, X2, NEW_REACTION, Reaction1, Reaction2
INVAR-19, Run: 083, P, 0, 11, 0, 24, 11, 0
INVAR-19, Run: 084, P, 0, 11, 0, 24, 11, 0
INVAR-19, Run: 085, P, 0, 5, 0, 30, 5, 0
INVAR-19, Run: 086, P, 0, 6, 0, 29, 6, 0
INVAR-19, Run: 087, P, 0, 9, 0, 26, 9, 0
INVAR-19, Run: 088, P, 0, 6, 0, 29, 6, 0
INVAR-19, Run: 089, P, 0, 8, 0, 27, 8, 0
INVAR-19, Run: 090, P, 0, 8, 0, 27, 8, 0
INVAR-19, Run: 091, P, 0, 11, 0, 24, 11, 0
INVAR-19, Run: 092, P, 0, 10, 0, 25, 10, 0
INVAR-19, Run: 093, P, 0, 9, 0, 26, 9, 0
INVAR-19, Run: 094, P, 0, 5, 0, 30, 5, 0
INVAR-19, Run: 095, P, 0, 5, 0, 30, 5, 0
INVAR-19, Run: 096, P, 0, 9, 0, 26, 9, 0
INVAR-19, Run: 097, P, 0, 8, 0, 27, 8, 0
INVAR-19, Run: 098, P, 0, 11, 0, 24, 11, 0
INVAR-19, Run: 099, P, 0, 7, 0, 28, 7, 0
INVAR-19, Run: 100, P, 0, 7, 0, 28, 7, 0
INVAR-2, Run: 001, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 002, P, 0, 0, 13, 21, 47, 47
INVAR-2, Run: 003, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 004, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 005, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 006, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 007, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 008, P, 0, 0, 24, 32, 36, 36
INVAR-2, Run: 009, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 010, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 011, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 012, P, 0, 0, 10, 18, 50, 50
INVAR-2, Run: 013, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 014, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 015, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 016, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 017, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 018, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 019, P, 0, 0, 24, 32, 36, 36
INVAR-2, Run: 020, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 021, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 022, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 023, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 024, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 025, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 026, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 027, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 028, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 029, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 030, P, 0, 0, 12, 20, 48, 48
INVAR-2, Run: 031, P, 0, 0, 20, 28, 40, 40
INVAR-2, Run: 032, P, 0, 0, 20, 28, 40, 40
INVAR-2, Run: 033, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 034, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 035, P, 0, 0, 23, 31, 37, 37
INVAR-2, Run: 036, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 037, P, 0, 0, 20, 28, 40, 40
INVAR-2, Run: 038, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 039, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 040, P, 0, 0, 15, 23, 45, 45
INVAR-2, Run: 041, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 042, P, 0, 0, 20, 28, 40, 40
INVAR-2, Run: 043, P, 0, 0, 15, 23, 45, 45
INVAR-2, Run: 044, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 045, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 046, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 047, P, 0, 0, 15, 23, 45, 45
INVAR-2, Run: 048, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 049, P, 0, 0, 20, 28, 40, 40
INVAR-2, Run: 050, P, 0, 0, 24, 32, 36, 36
INVAR-2, Run: 051, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 052, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 053, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 054, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 055, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 056, P, 0, 0, 24, 32, 36, 36
INVAR-2, Run: 057, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 058, P, 0, 0, 23, 31, 37, 37
INVAR-2, Run: 059, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 060, P, 0, 0, 13, 21, 47, 47
INVAR-2, Run: 061, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 062, P, 0, 0, 25, 33, 35, 35
INVAR-2, Run: 063, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 064, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 065, P, 0, 0, 12, 20, 48, 48
INVAR-2, Run: 066, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 067, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 068, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 069, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 070, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 071, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 072, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 073, P, 0, 0, 20, 28, 40, 40
INVAR-2, Run: 074, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 075, P, 0, 0, 20, 28, 40, 40
INVAR-2, Run: 076, P, 0, 0, 20, 28, 40, 40
INVAR-2, Run: 077, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 078, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 079, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 080, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 081, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 082, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 083, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 084, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 085, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 086, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 087, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 088, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 089, P, 0, 0, 14, 22, 46, 46
INVAR-2, Run: 090, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 091, P, 0, 0, 16, 24, 44, 44
INVAR-2, Run: 092, P, 0, 0, 18, 26, 42, 42
INVAR-2, Run: 093, P, 0, 0, 22, 30, 38, 38
INVAR-2, Run: 094, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 095, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 096, P, 0, 0, 23, 31, 37, 37
INVAR-2, Run: 097, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 098, P, 0, 0, 20, 28, 40, 40
INVAR-2, Run: 099, P, 0, 0, 17, 25, 43, 43
INVAR-2, Run: 100, P, 0, 0, 20, 28, 40, 40
INVAR-20, Run: 001, P, 0, 17, 0, 74, 17, 0
INVAR-20, Run: 002, P, 0, 9, 0, 82, 9, 0
INVAR-20, Run: 003, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 004, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 005, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 006, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 007, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 008, P, 0, 16, 0, 75, 16, 0
INVAR-20, Run: 009, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 010, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 011, P, 0, 15, 0, 76, 15, 0
INVAR-20, Run: 012, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 013, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 014, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 015, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 016, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 017, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 018, P, 0, 15, 0, 76, 15, 0
INVAR-20, Run: 019, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 020, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 021, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 022, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 023, P, 0, 19, 0, 72, 19, 0
INVAR-20, Run: 024, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 025, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 026, P, 0, 16, 0, 75, 16, 0
INVAR-20, Run: 027, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 028, P, 0, 9, 0, 82, 9, 0
INVAR-20, Run: 029, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 030, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 031, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 032, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 033, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 034, P, 0, 8, 0, 83, 8, 0
INVAR-20, Run: 035, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 036, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 037, P, 0, 9, 0, 82, 9, 0
INVAR-20, Run: 038, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 039, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 040, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 041, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 042, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 043, P, 0, 10, 0, 81, 10, 0
INVAR-20, Run: 044, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 045, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 046, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 047, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 048, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 049, P, 0, 9, 0, 82, 9, 0
INVAR-20, Run: 050, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 051, P, 0, 16, 0, 75, 16, 0
INVAR-20, Run: 052, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 053, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 054, P, 0, 17, 0, 74, 17, 0
INVAR-20, Run: 055, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 056, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 057, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 058, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 059, P, 0, 15, 0, 76, 15, 0
INVAR-20, Run: 060, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 061, P, 0, 15, 0, 76, 15, 0
INVAR-20, Run: 062, P, 0, 16, 0, 75, 16, 0
INVAR-20, Run: 063, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 064, P, 0, 15, 0, 76, 15, 0
INVAR-20, Run: 065, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 066, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 067, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 068, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 069, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 070, P, 0, 10, 0, 81, 10, 0
INVAR-20, Run: 071, P, 0, 16, 0, 75, 16, 0
INVAR-20, Run: 072, P, 0, 10, 0, 81, 10, 0
INVAR-20, Run: 073, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 074, P, 0, 15, 0, 76, 15, 0
INVAR-20, Run: 075, P, 0, 10, 0, 81, 10, 0
INVAR-20, Run: 076, P, 0, 16, 0, 75, 16, 0
INVAR-20, Run: 077, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 078, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 079, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 080, P, 0, 16, 0, 75, 16, 0
INVAR-20, Run: 081, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 082, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 083, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 084, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 085, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 086, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 087, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 088, P, 0, 9, 0, 82, 9, 0
INVAR-20, Run: 089, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 090, P, 0, 17, 0, 74, 17, 0
INVAR-20, Run: 091, P, 0, 11, 0, 80, 11, 0
INVAR-20, Run: 092, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 093, P, 0, 14, 0, 77, 14, 0
INVAR-20, Run: 094, P, 0, 15, 0, 76, 15, 0
INVAR-20, Run: 095, P, 0, 13, 0, 78, 13, 0
INVAR-20, Run: 096, P, 0, 9, 0, 82, 9, 0
INVAR-20, Run: 097, P, 0, 16, 0, 75, 16, 0
INVAR-20, Run: 098, P, 0, 12, 0, 79, 12, 0
INVAR-20, Run: 099, P, 0, 16, 0, 75, 16, 0
INVAR-20, Run: 100, P, 0, 13, 0, 78, 13, 0
INVAR-21, Run: 001, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 002, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 003, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 004, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 005, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 006, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 007, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 008, P, 0, 18, 0, 115, 18, 0
INVAR-21, Run: 009, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 010, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 011, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 012, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 013, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 014, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 015, P, 0, 10, 0, 123, 10, 0
INVAR-21, Run: 016, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 017, P, 0, 19, 0, 114, 19, 0
INVAR-21, Run: 018, P, 0, 12, 0, 121, 12, 0
INVAR-21, Run: 019, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 020, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 021, P, 0, 19, 0, 114, 19, 0
INVAR-21, Run: 022, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 023, P, 0, 19, 0, 114, 19, 0
INVAR-21, Run: 024, P, 0, 19, 0, 114, 19, 0
INVAR-21, Run: 025, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 026, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 027, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 028, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 029, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 030, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 031, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 032, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 033, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 034, P, 0, 20, 0, 113, 20, 0
INVAR-21, Run: 035, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 036, P, 0, 18, 0, 115, 18, 0
INVAR-21, Run: 037, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 038, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 039, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 040, P, 0, 19, 0, 114, 19, 0
INVAR-21, Run: 041, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 042, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 043, P, 0, 18, 0, 115, 18, 0
INVAR-21, Run: 044, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 045, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 046, P, 0, 19, 0, 114, 19, 0
INVAR-21, Run: 047, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 048, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 049, P, 0, 12, 0, 121, 12, 0
INVAR-21, Run: 050, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 051, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 052, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 053, P, 0, 18, 0, 115, 18, 0
INVAR-21, Run: 054, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 055, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 056, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 057, P, 0, 22, 0, 111, 22, 0
INVAR-21, Run: 058, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 059, P, 0, 12, 0, 121, 12, 0
INVAR-21, Run: 060, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 061, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 062, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 063, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 064, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 065, P, 0, 19, 0, 114, 19, 0
INVAR-21, Run: 066, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 067, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 068, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 069, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 070, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 071, P, 0, 18, 0, 115, 18, 0
INVAR-21, Run: 072, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 073, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 074, P, 0, 18, 0, 115, 18, 0
INVAR-21, Run: 075, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 076, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 077, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 078, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 079, P, 0, 20, 0, 113, 20, 0
INVAR-21, Run: 080, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 081, P, 0, 12, 0, 121, 12, 0
INVAR-21, Run: 082, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 083, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 084, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 085, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 086, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 087, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 088, P, 0, 18, 0, 115, 18, 0
INVAR-21, Run: 089, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 090, P, 0, 17, 0, 116, 17, 0
INVAR-21, Run: 091, P, 0, 11, 0, 122, 11, 0
INVAR-21, Run: 092, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 093, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 094, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 095, P, 0, 13, 0, 120, 13, 0
INVAR-21, Run: 096, P, 0, 15, 0, 118, 15, 0
INVAR-21, Run: 097, P, 0, 19, 0, 114, 19, 0
INVAR-21, Run: 098, P, 0, 16, 0, 117, 16, 0
INVAR-21, Run: 099, P, 0, 14, 0, 119, 14, 0
INVAR-21, Run: 100, P, 0, 18, 0, 115, 18, 0
INVAR-22, Run: 001, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 002, P, 0, 0, 3, 32, 18, 18
INVAR-22, Run: 003, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 004, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 005, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 006, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 007, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 008, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 009, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 010, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 011, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 012, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 013, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 014, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 015, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 016, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 017, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 018, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 019, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 020, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 021, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 022, P, 0, 0, 3, 32, 18, 18
INVAR-22, Run: 023, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 024, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 025, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 026, P, 0, 0, 6, 35, 15, 15
INVAR-22, Run: 027, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 028, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 029, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 030, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 031, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 032, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 033, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 034, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 035, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 036, P, 0, 0, 4, 33, 17, 17
INVAR-22, Run: 037, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 038, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 039, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 040, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 041, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 042, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 043, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 044, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 045, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 046, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 047, P, 0, 0, 3, 32, 18, 18
INVAR-22, Run: 048, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 049, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 050, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 051, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 052, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 053, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 054, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 055, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 056, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 057, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 058, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 059, P, 0, 0, 7, 36, 14, 14
INVAR-22, Run: 060, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 061, P, 0, 0, 3, 32, 18, 18
INVAR-22, Run: 062, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 063, P, 0, 0, 5, 34, 16, 16
INVAR-22, Run: 064, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 065, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 066, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 067, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 068, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 069, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 070, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 071, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 072, P, 0, 0, 6, 35, 15, 15
INVAR-22, Run: 073, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 074, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 075, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 076, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 077, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 078, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 079, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 080, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 081, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 082, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 083, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 084, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 085, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 086, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 087, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 088, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 089, P, 0, 0, 3, 32, 18, 18
INVAR-22, Run: 090, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 091, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 092, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 093, P, 0, 0, 4, 33, 17, 17
INVAR-22, Run: 094, P, 0, 0, 0, 29, 21, 21
INVAR-22, Run: 095, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 096, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 097, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 098, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 099, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 100, P, 0, 0, 2, 31, 19, 19
INVAR-23, Run: 001, P, 0, 0, 10, 53, 47, 47
INVAR-23, Run: 002, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 003, P, 0, 0, 11, 54, 46, 46
INVAR-23, Run: 004, P, 0, 0, 11, 54, 46, 46
