Input Number, Run_Number, Result@ 100, X, Y, V, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-10, Run: 046, F, 1, 0, 0, 4, 12, 15, 1, 18, 10
INVAR-10, Run: 047, P, 1, 0, 0, 0, 13, 16, 2, 23, 8
INVAR-10, Run: 048, F, 1, 0, 0, 2, 12, 15, 3, 23, 7
INVAR-10, Run: 049, F, 1, 0, 0, 1, 13, 16, 1, 22, 8
INVAR-10, Run: 050, F, 0, 2, 0, 5, 12, 14, 1, 3, 24
INVAR-10, Run: 051, F, 1, 0, 0, 4, 12, 15, 1, 20, 8
INVAR-10, Run: 052, P, 0, 2, 0, 0, 13, 15, 3, 2, 29
INVAR-10, Run: 053, F, 0, 2, 0, 2, 13, 15, 1, 13, 16
INVAR-10, Run: 054, P, 0, 2, 0, 0, 14, 16, 0, 2, 28
INVAR-10, Run: 055, F, 1, 0, 0, 1, 13, 16, 1, 24, 6
INVAR-10, Run: 056, F, 1, 0, 0, 2, 13, 16, 0, 22, 7
INVAR-10, Run: 057, P, 0, 2, 0, 0, 13, 15, 3, 6, 25
INVAR-10, Run: 058, F, 0, 2, 0, 2, 13, 15, 1, 2, 27
INVAR-10, Run: 059, P, 1, 0, 0, 0, 13, 16, 2, 27, 4
INVAR-10, Run: 060, F, 1, 0, 0, 1, 13, 16, 1, 24, 6
INVAR-10, Run: 061, F, 1, 0, 0, 1, 13, 16, 1, 27, 3
INVAR-10, Run: 062, F, 1, 0, 0, 3, 12, 15, 2, 24, 5
INVAR-10, Run: 063, F, 0, 2, 0, 4, 12, 14, 2, 6, 22
INVAR-10, Run: 064, F, 1, 0, 0, 1, 13, 16, 1, 27, 3
INVAR-10, Run: 065, F, 1, 0, 0, 1, 13, 16, 1, 24, 6
INVAR-10, Run: 066, F, 0, 2, 0, 3, 13, 15, 0, 4, 24
INVAR-10, Run: 067, F, 1, 0, 0, 1, 13, 16, 1, 23, 7
INVAR-10, Run: 068, P, 0, 2, 0, 0, 14, 16, 0, 12, 18
INVAR-10, Run: 069, F, 1, 0, 0, 3, 12, 15, 2, 21, 8
INVAR-10, Run: 070, F, 1, 0, 0, 2, 12, 15, 3, 21, 9
INVAR-10, Run: 071, F, 0, 2, 0, 2, 13, 15, 1, 6, 23
INVAR-10, Run: 072, F, 1, 0, 0, 1, 13, 16, 1, 21, 9
INVAR-10, Run: 073, P, 0, 2, 0, 0, 14, 16, 0, 2, 28
INVAR-10, Run: 074, F, 1, 0, 0, 1, 13, 16, 1, 27, 3
INVAR-10, Run: 075, F, 1, 0, 0, 1, 13, 16, 1, 22, 8
INVAR-10, Run: 076, F, 0, 2, 0, 2, 13, 15, 1, 4, 25
INVAR-10, Run: 077, F, 0, 2, 0, 3, 13, 15, 0, 14, 14
INVAR-10, Run: 078, F, 1, 0, 0, 2, 13, 16, 0, 25, 4
INVAR-10, Run: 079, F, 1, 0, 0, 2, 13, 16, 0, 28, 1
INVAR-10, Run: 080, F, 1, 0, 0, 2, 13, 16, 0, 23, 6
INVAR-10, Run: 081, F, 0, 2, 0, 3, 13, 15, 0, 7, 21
INVAR-10, Run: 082, F, 1, 0, 0, 2, 12, 15, 3, 19, 11
INVAR-10, Run: 083, F, 1, 0, 0, 1, 12, 15, 4, 23, 8
INVAR-10, Run: 084, P, 0, 2, 0, 0, 14, 16, 0, 4, 26
INVAR-10, Run: 085, P, 0, 2, 0, 0, 13, 15, 3, 4, 27
INVAR-10, Run: 086, F, 1, 0, 0, 2, 13, 16, 0, 22, 7
INVAR-10, Run: 087, F, 1, 0, 0, 1, 13, 16, 1, 17, 13
INVAR-10, Run: 088, F, 1, 0, 0, 1, 12, 15, 4, 22, 9
INVAR-10, Run: 089, F, 1, 0, 0, 2, 13, 16, 0, 19, 10
INVAR-10, Run: 090, F, 1, 0, 0, 2, 13, 16, 0, 26, 3
INVAR-10, Run: 091, F, 1, 0, 0, 2, 13, 16, 0, 25, 4
INVAR-10, Run: 092, F, 1, 0, 0, 1, 13, 16, 1, 28, 2
INVAR-10, Run: 093, P, 1, 0, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 094, P, 0, 2, 0, 0, 14, 16, 0, 11, 19
INVAR-10, Run: 095, F, 1, 0, 0, 2, 13, 16, 0, 25, 4
INVAR-10, Run: 096, P, 0, 2, 0, 0, 14, 16, 0, 4, 26
INVAR-10, Run: 097, F, 1, 0, 0, 2, 12, 15, 3, 23, 7
INVAR-10, Run: 098, F, 1, 0, 0, 2, 13, 16, 0, 26, 3
INVAR-10, Run: 099, P, 1, 0, 0, 0, 13, 16, 2, 23, 8
INVAR-10, Run: 100, F, 1, 0, 0, 3, 12, 15, 2, 26, 3
INVAR-11, Run: 001, F, 0, 0, 2, 2, 18, 32, 2, 28, 22
INVAR-11, Run: 002, F, 0, 0, 31, 2, 18, 32, 2, 13, 8
INVAR-11, Run: 003, F, 0, 0, 18, 2, 18, 32, 2, 16, 18
INVAR-11, Run: 004, F, 0, 0, 37, 1, 18, 32, 3, 11, 5
INVAR-11, Run: 005, F, 0, 0, 13, 1, 18, 32, 3, 27, 13
INVAR-11, Run: 006, F, 0, 0, 39, 1, 19, 33, 0, 5, 8
INVAR-11, Run: 007, F, 0, 0, 9, 1, 18, 32, 3, 8, 36
INVAR-11, Run: 008, F, 0, 0, 4, 2, 18, 32, 2, 21, 27
INVAR-11, Run: 009, F, 0, 0, 23, 1, 18, 32, 3, 11, 19
INVAR-11, Run: 010, P, 0, 0, 39, 0, 19, 33, 1, 14, 0
INVAR-11, Run: 011, F, 0, 0, 27, 1, 19, 33, 0, 16, 9
INVAR-11, Run: 012, P, 0, 0, 33, 0, 18, 32, 4, 10, 11
INVAR-11, Run: 013, F, 0, 0, 15, 1, 18, 32, 3, 19, 19
INVAR-11, Run: 014, F, 0, 0, 1, 4, 18, 32, 0, 25, 24
INVAR-11, Run: 015, F, 0, 0, 4, 3, 18, 32, 1, 26, 21
INVAR-11, Run: 016, F, 0, 0, 26, 2, 18, 32, 2, 2, 24
INVAR-11, Run: 017, F, 0, 0, 5, 2, 17, 31, 5, 22, 26
INVAR-11, Run: 018, P, 0, 0, 12, 0, 19, 33, 1, 34, 7
INVAR-11, Run: 019, F, 0, 0, 18, 3, 17, 31, 4, 16, 18
INVAR-11, Run: 020, P, 0, 0, 33, 0, 19, 33, 1, 13, 7
INVAR-11, Run: 021, F, 0, 0, 2, 3, 18, 32, 1, 35, 14
INVAR-11, Run: 022, F, 0, 0, 19, 2, 18, 32, 2, 17, 16
INVAR-11, Run: 023, P, 0, 0, 21, 0, 19, 33, 1, 6, 26
INVAR-11, Run: 024, F, 0, 0, 9, 5, 16, 30, 5, 23, 19
INVAR-11, Run: 025, F, 0, 0, 9, 1, 19, 33, 0, 23, 20
INVAR-11, Run: 026, P, 0, 0, 5, 0, 19, 33, 1, 24, 24
INVAR-11, Run: 027, F, 0, 0, 10, 2, 18, 32, 2, 25, 17
INVAR-11, Run: 028, F, 0, 0, 22, 2, 18, 32, 2, 9, 21
INVAR-11, Run: 029, F, 0, 0, 27, 4, 16, 30, 6, 11, 14
INVAR-11, Run: 030, F, 0, 0, 2, 3, 18, 32, 1, 24, 25
INVAR-11, Run: 031, P, 0, 0, 26, 0, 19, 33, 1, 20, 7
INVAR-11, Run: 032, P, 0, 0, 33, 0, 19, 33, 1, 10, 10
INVAR-11, Run: 033, P, 0, 0, 34, 0, 19, 33, 1, 5, 14
INVAR-11, Run: 034, P, 0, 0, 26, 0, 19, 33, 1, 5, 22
INVAR-11, Run: 035, P, 0, 0, 14, 0, 19, 33, 1, 1, 38
INVAR-11, Run: 036, F, 0, 0, 30, 2, 18, 32, 2, 3, 19
INVAR-11, Run: 037, F, 0, 0, 19, 2, 18, 32, 2, 18, 15
INVAR-11, Run: 038, F, 0, 0, 12, 4, 17, 31, 3, 18, 21
INVAR-11, Run: 039, F, 0, 0, 36, 1, 18, 32, 3, 1, 16
INVAR-11, Run: 040, F, 0, 0, 14, 3, 18, 32, 1, 9, 28
INVAR-11, Run: 041, F, 0, 0, 22, 3, 18, 32, 1, 5, 24
INVAR-11, Run: 042, F, 0, 0, 17, 3, 18, 32, 1, 18, 16
INVAR-11, Run: 043, F, 0, 0, 2, 3, 18, 32, 1, 23, 26
INVAR-11, Run: 044, F, 0, 0, 12, 2, 18, 32, 2, 8, 32
INVAR-11, Run: 045, F, 0, 0, 32, 3, 18, 32, 1, 7, 12
INVAR-11, Run: 046, F, 0, 0, 3, 1, 18, 32, 3, 21, 29
INVAR-11, Run: 047, F, 0, 0, 17, 1, 19, 33, 0, 6, 29
INVAR-11, Run: 048, F, 0, 0, 4, 4, 17, 31, 3, 28, 19
INVAR-11, Run: 049, F, 0, 0, 13, 2, 18, 32, 2, 26, 13
INVAR-11, Run: 050, F, 0, 0, 11, 1, 18, 32, 3, 25, 17
INVAR-11, Run: 051, F, 0, 0, 4, 3, 17, 31, 4, 24, 24
INVAR-11, Run: 052, F, 0, 0, 12, 3, 18, 32, 1, 16, 23
INVAR-11, Run: 053, F, 0, 0, 15, 3, 18, 32, 1, 8, 28
INVAR-11, Run: 054, F, 0, 0, 29, 3, 18, 32, 1, 11, 11
INVAR-11, Run: 055, F, 0, 0, 16, 2, 18, 32, 2, 6, 30
INVAR-11, Run: 056, P, 0, 0, 22, 0, 19, 33, 1, 10, 21
INVAR-11, Run: 057, F, 0, 0, 3, 2, 18, 32, 2, 34, 15
INVAR-11, Run: 058, P, 0, 0, 46, 0, 19, 33, 1, 4, 3
INVAR-11, Run: 059, F, 0, 0, 19, 1, 18, 32, 3, 18, 16
INVAR-11, Run: 060, P, 0, 0, 13, 0, 18, 32, 4, 25, 16
INVAR-11, Run: 061, F, 0, 0, 36, 3, 17, 31, 4, 9, 7
INVAR-11, Run: 062, F, 0, 0, 8, 2, 18, 32, 2, 18, 26
INVAR-11, Run: 063, P, 0, 0, 25, 0, 19, 33, 1, 17, 11
INVAR-11, Run: 064, F, 0, 0, 22, 2, 18, 32, 2, 15, 15
INVAR-11, Run: 065, F, 0, 0, 29, 2, 17, 31, 5, 10, 14
INVAR-11, Run: 066, F, 0, 0, 20, 1, 19, 33, 0, 22, 10
INVAR-11, Run: 067, P, 0, 0, 6, 0, 18, 32, 4, 24, 24
INVAR-11, Run: 068, F, 0, 0, 6, 2, 18, 32, 2, 20, 26
INVAR-11, Run: 069, F, 0, 0, 3, 1, 18, 32, 3, 28, 22
INVAR-11, Run: 070, F, 0, 0, 16, 3, 18, 32, 1, 17, 18
INVAR-11, Run: 071, P, 0, 0, 31, 0, 19, 33, 1, 4, 18
INVAR-11, Run: 072, F, 0, 0, 5, 3, 18, 32, 1, 23, 23
INVAR-11, Run: 073, F, 0, 0, 3, 3, 18, 32, 1, 20, 28
INVAR-11, Run: 074, F, 0, 0, 30, 4, 17, 31, 3, 5, 16
INVAR-11, Run: 075, F, 0, 0, 11, 1, 18, 32, 3, 19, 23
INVAR-11, Run: 076, F, 0, 0, 25, 3, 18, 32, 1, 12, 14
INVAR-11, Run: 077, P, 0, 0, 29, 0, 19, 33, 1, 16, 8
INVAR-11, Run: 078, F, 0, 0, 8, 3, 17, 31, 4, 19, 25
INVAR-11, Run: 079, F, 0, 0, 26, 2, 18, 32, 2, 16, 10
INVAR-11, Run: 080, F, 0, 0, 8, 4, 18, 32, 0, 16, 26
INVAR-11, Run: 081, F, 0, 0, 35, 1, 19, 33, 0, 11, 6
INVAR-11, Run: 082, F, 0, 0, 33, 3, 18, 32, 1, 11, 7
INVAR-11, Run: 083, F, 0, 0, 12, 1, 19, 33, 0, 34, 6
INVAR-11, Run: 084, F, 0, 0, 1, 5, 16, 30, 5, 31, 19
INVAR-11, Run: 085, F, 0, 0, 1, 5, 17, 31, 2, 31, 18
INVAR-11, Run: 086, F, 0, 0, 4, 3, 18, 32, 1, 18, 29
INVAR-11, Run: 087, F, 0, 0, 5, 2, 18, 32, 2, 24, 23
INVAR-11, Run: 088, F, 0, 0, 21, 1, 18, 32, 3, 22, 10
INVAR-11, Run: 089, P, 0, 0, 47, 0, 19, 33, 1, 3, 3
INVAR-11, Run: 090, F, 0, 0, 26, 1, 19, 33, 0, 20, 6
INVAR-11, Run: 091, F, 0, 0, 7, 4, 18, 32, 0, 15, 28
INVAR-11, Run: 092, F, 0, 0, 10, 7, 17, 31, 0, 19, 19
INVAR-11, Run: 093, F, 0, 0, 36, 2, 18, 32, 2, 7, 9
INVAR-11, Run: 094, F, 0, 0, 13, 4, 18, 32, 0, 13, 24
INVAR-11, Run: 095, F, 0, 0, 32, 1, 19, 33, 0, 14, 6
INVAR-11, Run: 096, F, 0, 0, 10, 3, 17, 31, 4, 24, 18
INVAR-11, Run: 097, F, 0, 0, 7, 3, 18, 32, 1, 17, 27
INVAR-11, Run: 098, F, 0, 0, 14, 1, 18, 32, 3, 21, 18
INVAR-11, Run: 099, F, 0, 0, 2, 1, 18, 32, 3, 23, 28
INVAR-11, Run: 100, P, 0, 0, 26, 0, 18, 32, 4, 5, 23
INVAR-12, Run: 001, F, 0, 1, 0, 4, 42, 65, 0, 20, 87
INVAR-12, Run: 002, F, 0, 1, 0, 1, 42, 65, 3, 16, 94
INVAR-12, Run: 003, F, 0, 1, 0, 4, 41, 64, 3, 35, 73
INVAR-12, Run: 004, F, 2, 0, 0, 4, 41, 65, 1, 94, 13
INVAR-12, Run: 005, F, 0, 1, 0, 1, 43, 66, 0, 25, 84
INVAR-12, Run: 006, F, 2, 0, 0, 1, 42, 66, 1, 98, 11
INVAR-12, Run: 007, F, 0, 1, 0, 3, 41, 64, 4, 21, 88
INVAR-12, Run: 008, F, 2, 0, 0, 4, 41, 65, 1, 86, 21
INVAR-12, Run: 009, F, 2, 0, 0, 5, 41, 65, 0, 80, 26
INVAR-12, Run: 010, P, 0, 1, 0, 0, 43, 66, 1, 16, 94
INVAR-12, Run: 011, F, 0, 1, 0, 2, 42, 65, 2, 33, 76
INVAR-12, Run: 012, F, 0, 1, 0, 2, 42, 65, 2, 25, 84
INVAR-12, Run: 013, F, 0, 1, 0, 1, 42, 65, 3, 11, 99
INVAR-12, Run: 014, F, 0, 1, 0, 2, 42, 65, 2, 17, 92
INVAR-12, Run: 015, F, 2, 0, 0, 2, 41, 65, 3, 92, 17
INVAR-12, Run: 016, P, 0, 1, 0, 0, 43, 66, 1, 42, 68
INVAR-12, Run: 017, F, 0, 1, 0, 4, 42, 65, 0, 13, 94
INVAR-12, Run: 018, F, 0, 1, 0, 1, 42, 65, 3, 24, 86
INVAR-12, Run: 019, P, 0, 1, 0, 0, 43, 66, 1, 13, 97
INVAR-12, Run: 020, F, 0, 1, 0, 7, 40, 63, 3, 44, 62
INVAR-12, Run: 021, F, 0, 1, 0, 3, 42, 65, 1, 14, 94
INVAR-12, Run: 022, F, 2, 0, 0, 2, 41, 65, 3, 105, 4
INVAR-12, Run: 023, P, 0, 1, 0, 0, 43, 66, 1, 12, 98
INVAR-12, Run: 024, F, 2, 0, 0, 4, 41, 65, 1, 87, 20
INVAR-12, Run: 025, F, 2, 0, 0, 2, 41, 65, 3, 86, 23
INVAR-12, Run: 026, F, 0, 1, 0, 1, 42, 65, 3, 8, 102
INVAR-12, Run: 027, F, 0, 1, 0, 6, 41, 64, 1, 29, 77
INVAR-12, Run: 028, F, 0, 1, 0, 3, 42, 65, 1, 33, 75
INVAR-12, Run: 029, F, 0, 1, 0, 1, 42, 65, 3, 34, 76
INVAR-12, Run: 030, F, 2, 0, 0, 3, 41, 65, 2, 102, 6
