Input Number, Run_Number, Result@ 100, A2, A1, F1, F1P, F2, F2P, Y
INVAR-1, Run: 098, F, 33, 3320, 0, 0, 0, 0, 5
INVAR-1, Run: 099, F, 33, 3256, 0, 0, 0, 0, 5
INVAR-1, Run: 100, F, 34, 3447, 0, 0, 0, 0, 5
INVAR-10, Run: 001, F, 13, 1278, 0, 0, 0, 0, 5
INVAR-10, Run: 002, F, 14, 1390, 0, 0, 0, 0, 5
INVAR-10, Run: 003, F, 14, 1483, 0, 0, 0, 0, 5
INVAR-10, Run: 004, F, 13, 1299, 0, 0, 0, 0, 5
INVAR-10, Run: 005, F, 13, 1265, 0, 0, 0, 0, 5
INVAR-10, Run: 006, F, 13, 1297, 0, 0, 0, 0, 5
INVAR-10, Run: 007, F, 15, 1473, 0, 0, 0, 0, 5
INVAR-10, Run: 008, F, 13, 1280, 0, 0, 0, 0, 5
INVAR-10, Run: 009, F, 13, 1277, 0, 0, 0, 0, 5
INVAR-10, Run: 010, F, 13, 1283, 0, 0, 0, 0, 5
INVAR-10, Run: 011, F, 15, 1463, 0, 0, 0, 0, 5
INVAR-10, Run: 012, F, 13, 1369, 0, 0, 0, 0, 5
INVAR-10, Run: 013, F, 13, 1340, 0, 0, 0, 0, 5
INVAR-10, Run: 014, F, 14, 1424, 0, 0, 0, 0, 5
INVAR-10, Run: 015, F, 13, 1277, 0, 0, 0, 0, 5
INVAR-10, Run: 016, F, 14, 1369, 0, 0, 0, 0, 5
INVAR-10, Run: 017, F, 13, 1255, 0, 0, 0, 0, 5
INVAR-10, Run: 018, F, 15, 1465, 0, 0, 0, 0, 5
INVAR-10, Run: 019, F, 13, 1281, 0, 0, 0, 0, 5
INVAR-10, Run: 020, F, 14, 1392, 0, 0, 0, 0, 5
INVAR-10, Run: 021, F, 13, 1295, 0, 0, 0, 0, 5
INVAR-10, Run: 022, F, 14, 1376, 0, 0, 0, 0, 5
INVAR-10, Run: 023, F, 13, 1300, 0, 0, 0, 0, 5
INVAR-10, Run: 024, F, 13, 1339, 0, 0, 0, 0, 5
INVAR-10, Run: 025, F, 13, 1310, 0, 0, 0, 0, 5
INVAR-10, Run: 026, F, 13, 1373, 0, 0, 0, 0, 5
INVAR-10, Run: 027, F, 14, 1467, 0, 0, 0, 0, 5
INVAR-10, Run: 028, F, 14, 1359, 0, 0, 0, 0, 5
INVAR-10, Run: 029, F, 13, 1316, 0, 0, 0, 0, 5
INVAR-10, Run: 030, F, 13, 1303, 0, 0, 0, 0, 5
INVAR-10, Run: 031, F, 14, 1354, 0, 0, 0, 0, 5
INVAR-10, Run: 032, F, 13, 1305, 0, 0, 0, 0, 5
INVAR-10, Run: 033, F, 13, 1365, 0, 0, 0, 0, 5
INVAR-10, Run: 034, F, 13, 1320, 0, 0, 0, 0, 5
INVAR-10, Run: 035, F, 15, 1516, 0, 0, 0, 0, 5
INVAR-10, Run: 036, F, 13, 1388, 0, 0, 0, 0, 5
INVAR-10, Run: 037, F, 13, 1316, 0, 0, 0, 0, 5
INVAR-10, Run: 038, F, 13, 1378, 0, 0, 0, 0, 5
INVAR-10, Run: 039, F, 15, 1568, 0, 0, 0, 0, 5
INVAR-10, Run: 040, F, 13, 1296, 0, 0, 0, 0, 5
INVAR-10, Run: 041, F, 13, 1273, 0, 0, 0, 0, 5
INVAR-10, Run: 042, F, 13, 1285, 0, 0, 0, 0, 5
INVAR-10, Run: 043, F, 13, 1316, 0, 0, 0, 0, 5
INVAR-10, Run: 044, F, 13, 1306, 0, 0, 0, 0, 5
INVAR-10, Run: 045, F, 13, 1280, 0, 0, 0, 0, 5
INVAR-10, Run: 046, F, 13, 1237, 0, 0, 0, 0, 5
INVAR-10, Run: 047, F, 15, 1468, 0, 0, 0, 0, 5
INVAR-10, Run: 048, F, 13, 1348, 0, 0, 0, 0, 5
INVAR-10, Run: 049, F, 14, 1345, 0, 0, 0, 0, 5
INVAR-10, Run: 050, F, 14, 1366, 0, 0, 0, 0, 5
INVAR-10, Run: 051, F, 14, 1399, 0, 0, 0, 0, 5
INVAR-10, Run: 052, F, 13, 1339, 0, 0, 0, 0, 5
INVAR-10, Run: 053, F, 14, 1412, 0, 0, 0, 0, 5
INVAR-10, Run: 054, F, 13, 1285, 0, 0, 0, 0, 5
INVAR-10, Run: 055, F, 13, 1295, 0, 0, 0, 0, 5
INVAR-10, Run: 056, F, 13, 1343, 0, 0, 0, 0, 5
INVAR-10, Run: 057, F, 13, 1279, 0, 0, 0, 0, 5
INVAR-10, Run: 058, F, 14, 1396, 0, 0, 0, 0, 5
INVAR-10, Run: 059, F, 13, 1297, 0, 0, 0, 0, 5
INVAR-10, Run: 060, F, 13, 1317, 0, 0, 0, 0, 5
INVAR-10, Run: 061, F, 14, 1411, 0, 0, 0, 0, 5
INVAR-10, Run: 062, F, 13, 1280, 0, 0, 0, 0, 5
INVAR-10, Run: 063, F, 14, 1426, 0, 0, 0, 0, 5
INVAR-10, Run: 064, F, 13, 1280, 0, 0, 0, 0, 5
INVAR-10, Run: 065, F, 13, 1319, 0, 0, 0, 0, 5
INVAR-10, Run: 066, F, 14, 1429, 0, 0, 0, 0, 5
INVAR-10, Run: 067, F, 14, 1476, 0, 0, 0, 0, 5
INVAR-10, Run: 068, F, 14, 1432, 0, 0, 0, 0, 5
INVAR-10, Run: 069, F, 13, 1285, 0, 0, 0, 0, 5
INVAR-10, Run: 070, F, 13, 1257, 0, 0, 0, 0, 5
INVAR-10, Run: 071, F, 13, 1293, 0, 0, 0, 0, 5
INVAR-10, Run: 072, F, 13, 1321, 0, 0, 0, 0, 5
INVAR-10, Run: 073, F, 14, 1451, 0, 0, 0, 0, 5
INVAR-10, Run: 074, F, 13, 1293, 0, 0, 0, 0, 5
INVAR-10, Run: 075, F, 13, 1336, 0, 0, 0, 0, 5
INVAR-10, Run: 076, F, 14, 1413, 0, 0, 0, 0, 5
INVAR-10, Run: 077, F, 13, 1270, 0, 0, 0, 0, 5
INVAR-10, Run: 078, F, 14, 1441, 0, 0, 0, 0, 5
INVAR-10, Run: 079, F, 13, 1321, 0, 0, 0, 0, 5
INVAR-10, Run: 080, F, 13, 1303, 0, 0, 0, 0, 5
INVAR-10, Run: 081, F, 13, 1281, 0, 0, 0, 0, 5
INVAR-10, Run: 082, F, 13, 1280, 0, 0, 0, 0, 5
INVAR-10, Run: 083, F, 14, 1429, 0, 0, 0, 0, 5
INVAR-10, Run: 084, F, 14, 1407, 0, 0, 0, 0, 5
INVAR-10, Run: 085, F, 13, 1414, 0, 0, 0, 0, 5
INVAR-10, Run: 086, F, 13, 1261, 0, 0, 0, 0, 5
INVAR-10, Run: 087, F, 14, 1451, 0, 0, 0, 0, 5
INVAR-10, Run: 088, F, 13, 1271, 0, 0, 0, 0, 5
INVAR-10, Run: 089, F, 13, 1299, 0, 0, 0, 0, 5
INVAR-10, Run: 090, F, 13, 1234, 0, 0, 0, 0, 5
INVAR-10, Run: 091, F, 13, 1318, 0, 0, 0, 0, 5
INVAR-10, Run: 092, F, 14, 1402, 0, 0, 0, 0, 5
INVAR-10, Run: 093, F, 13, 1191, 0, 0, 0, 0, 5
INVAR-10, Run: 094, F, 14, 1354, 0, 0, 0, 0, 5
INVAR-10, Run: 095, F, 13, 1318, 0, 0, 0, 0, 5
INVAR-10, Run: 096, F, 13, 1247, 0, 0, 0, 0, 5
INVAR-10, Run: 097, F, 14, 1337, 0, 0, 0, 0, 5
INVAR-10, Run: 098, F, 13, 1252, 0, 0, 0, 0, 5
INVAR-10, Run: 099, F, 14, 1380, 0, 0, 0, 0, 5
INVAR-10, Run: 100, F, 13, 1278, 0, 0, 0, 0, 5
INVAR-11, Run: 001, F, 81, 8250, 0, 0, 0, 0, 5
INVAR-11, Run: 002, F, 81, 8206, 0, 0, 0, 0, 5
INVAR-11, Run: 003, F, 81, 8145, 0, 0, 0, 0, 5
INVAR-11, Run: 004, F, 81, 8281, 0, 0, 0, 0, 5
INVAR-11, Run: 005, F, 81, 8133, 0, 0, 0, 0, 5
INVAR-11, Run: 006, F, 81, 8175, 0, 0, 0, 0, 5
INVAR-11, Run: 007, F, 81, 8179, 0, 0, 0, 0, 5
INVAR-11, Run: 008, F, 81, 8221, 0, 0, 0, 0, 5
INVAR-11, Run: 009, F, 81, 8073, 0, 0, 0, 0, 5
INVAR-11, Run: 010, F, 82, 8388, 0, 0, 0, 0, 5
INVAR-11, Run: 011, F, 81, 8049, 0, 0, 0, 0, 5
INVAR-11, Run: 012, F, 81, 8110, 0, 0, 0, 0, 5
INVAR-11, Run: 013, F, 81, 8184, 0, 0, 0, 0, 5
INVAR-11, Run: 014, F, 81, 8244, 0, 0, 0, 0, 5
INVAR-11, Run: 015, F, 81, 8116, 0, 0, 0, 0, 5
INVAR-11, Run: 016, F, 81, 8224, 0, 0, 0, 0, 5
INVAR-11, Run: 017, F, 81, 8145, 0, 0, 0, 0, 5
INVAR-11, Run: 018, F, 81, 8214, 0, 0, 0, 0, 5
INVAR-11, Run: 019, F, 81, 8270, 0, 0, 0, 0, 5
INVAR-11, Run: 020, F, 81, 8205, 0, 0, 0, 0, 5
INVAR-11, Run: 021, F, 81, 8131, 0, 0, 0, 0, 5
INVAR-11, Run: 022, F, 82, 8249, 0, 0, 0, 0, 5
INVAR-11, Run: 023, F, 82, 8373, 0, 0, 0, 0, 5
INVAR-11, Run: 024, F, 81, 8197, 0, 0, 0, 0, 5
INVAR-11, Run: 025, F, 82, 8172, 0, 0, 0, 0, 5
INVAR-11, Run: 026, F, 81, 8222, 0, 0, 0, 0, 5
INVAR-11, Run: 027, F, 81, 8265, 0, 0, 0, 0, 5
INVAR-11, Run: 028, F, 81, 8169, 0, 0, 0, 0, 5
INVAR-11, Run: 029, F, 81, 8158, 0, 0, 0, 0, 5
INVAR-11, Run: 030, F, 82, 8361, 0, 0, 0, 0, 5
INVAR-11, Run: 031, F, 81, 8256, 0, 0, 0, 0, 5
INVAR-11, Run: 032, F, 81, 8181, 0, 0, 0, 0, 5
INVAR-11, Run: 033, F, 81, 8182, 0, 0, 0, 0, 5
INVAR-11, Run: 034, F, 81, 8124, 0, 0, 0, 0, 5
INVAR-11, Run: 035, F, 81, 8192, 0, 0, 0, 0, 5
INVAR-11, Run: 036, F, 81, 8163, 0, 0, 0, 0, 5
INVAR-11, Run: 037, F, 82, 8257, 0, 0, 0, 0, 5
INVAR-11, Run: 038, F, 81, 8303, 0, 0, 0, 0, 5
INVAR-11, Run: 039, F, 81, 8247, 0, 0, 0, 0, 5
INVAR-11, Run: 040, F, 81, 8127, 0, 0, 0, 0, 5
INVAR-11, Run: 041, F, 81, 8106, 0, 0, 0, 0, 5
INVAR-11, Run: 042, F, 81, 8076, 0, 0, 0, 0, 5
INVAR-11, Run: 043, F, 81, 8062, 0, 0, 0, 0, 5
INVAR-11, Run: 044, F, 81, 8234, 0, 0, 0, 0, 5
INVAR-11, Run: 045, F, 81, 8124, 0, 0, 0, 0, 5
INVAR-11, Run: 046, F, 81, 8288, 0, 0, 0, 0, 5
INVAR-11, Run: 047, F, 82, 8453, 0, 0, 0, 0, 5
INVAR-11, Run: 048, F, 81, 8268, 0, 0, 0, 0, 5
INVAR-11, Run: 049, F, 81, 8296, 0, 0, 0, 0, 5
INVAR-11, Run: 050, F, 82, 8361, 0, 0, 0, 0, 5
INVAR-11, Run: 051, F, 81, 8165, 0, 0, 0, 0, 5
INVAR-11, Run: 052, F, 81, 8161, 0, 0, 0, 0, 5
INVAR-11, Run: 053, F, 81, 8134, 0, 0, 0, 0, 5
INVAR-11, Run: 054, F, 81, 7925, 0, 0, 0, 0, 5
INVAR-11, Run: 055, F, 81, 8008, 0, 0, 0, 0, 5
INVAR-11, Run: 056, F, 81, 8179, 0, 0, 0, 0, 5
INVAR-11, Run: 057, F, 81, 8216, 0, 0, 0, 0, 5
INVAR-11, Run: 058, F, 81, 8223, 0, 0, 0, 0, 5
INVAR-11, Run: 059, F, 81, 8246, 0, 0, 0, 0, 5
INVAR-11, Run: 060, F, 81, 8185, 0, 0, 0, 0, 5
INVAR-11, Run: 061, F, 81, 8161, 0, 0, 0, 0, 5
INVAR-11, Run: 062, F, 81, 8098, 0, 0, 0, 0, 5
INVAR-11, Run: 063, F, 81, 8331, 0, 0, 0, 0, 5
INVAR-11, Run: 064, F, 81, 8308, 0, 0, 0, 0, 5
INVAR-11, Run: 065, F, 81, 8297, 0, 0, 0, 0, 5
INVAR-11, Run: 066, F, 81, 8132, 0, 0, 0, 0, 5
INVAR-11, Run: 067, F, 81, 8226, 0, 0, 0, 0, 5
INVAR-11, Run: 068, F, 82, 8273, 0, 0, 0, 0, 5
INVAR-11, Run: 069, F, 81, 8285, 0, 0, 0, 0, 5
INVAR-11, Run: 070, F, 81, 8172, 0, 0, 0, 0, 5
INVAR-11, Run: 071, F, 81, 8282, 0, 0, 0, 0, 5
INVAR-11, Run: 072, F, 81, 8049, 0, 0, 0, 0, 5
INVAR-11, Run: 073, F, 82, 8326, 0, 0, 0, 0, 5
INVAR-11, Run: 074, F, 81, 8163, 0, 0, 0, 0, 5
INVAR-11, Run: 075, F, 81, 8194, 0, 0, 0, 0, 5
INVAR-11, Run: 076, F, 81, 8222, 0, 0, 0, 0, 5
INVAR-11, Run: 077, F, 81, 7961, 0, 0, 0, 0, 5
INVAR-11, Run: 078, F, 81, 8244, 0, 0, 0, 0, 5
INVAR-11, Run: 079, F, 81, 8239, 0, 0, 0, 0, 5
INVAR-11, Run: 080, F, 81, 8307, 0, 0, 0, 0, 5
INVAR-11, Run: 081, F, 81, 8250, 0, 0, 0, 0, 5
INVAR-11, Run: 082, F, 82, 8434, 0, 0, 0, 0, 5
INVAR-11, Run: 083, F, 82, 8244, 0, 0, 0, 0, 5
INVAR-11, Run: 084, F, 82, 8257, 0, 0, 0, 0, 5
INVAR-11, Run: 085, F, 81, 8230, 0, 0, 0, 0, 5
INVAR-11, Run: 086, F, 81, 8033, 0, 0, 0, 0, 5
INVAR-11, Run: 087, F, 82, 8307, 0, 0, 0, 0, 5
INVAR-11, Run: 088, F, 81, 8142, 0, 0, 0, 0, 5
INVAR-11, Run: 089, F, 82, 8222, 0, 0, 0, 0, 5
INVAR-11, Run: 090, F, 82, 8334, 0, 0, 0, 0, 5
INVAR-11, Run: 091, F, 81, 8254, 0, 0, 0, 0, 5
INVAR-11, Run: 092, F, 81, 8164, 0, 0, 0, 0, 5
INVAR-11, Run: 093, F, 81, 8079, 0, 0, 0, 0, 5
INVAR-11, Run: 094, F, 82, 8367, 0, 0, 0, 0, 5
INVAR-11, Run: 095, F, 81, 8174, 0, 0, 0, 0, 5
INVAR-11, Run: 096, F, 81, 8313, 0, 0, 0, 0, 5
INVAR-11, Run: 097, F, 81, 8177, 0, 0, 0, 0, 5
INVAR-11, Run: 098, F, 81, 8176, 0, 0, 0, 0, 5
INVAR-11, Run: 099, F, 81, 8091, 0, 0, 0, 0, 5
INVAR-11, Run: 100, F, 81, 8410, 0, 0, 0, 0, 5
INVAR-12, Run: 001, F, 157, 16002, 0, 0, 0, 0, 5
INVAR-12, Run: 002, F, 157, 15974, 0, 0, 0, 0, 5
INVAR-12, Run: 003, F, 157, 15719, 0, 0, 0, 0, 5
INVAR-12, Run: 004, F, 157, 15750, 0, 0, 0, 0, 5
INVAR-12, Run: 005, F, 157, 16047, 0, 0, 0, 0, 5
INVAR-12, Run: 006, F, 157, 16002, 0, 0, 0, 0, 5
INVAR-12, Run: 007, F, 157, 15895, 0, 0, 0, 0, 5
INVAR-12, Run: 008, F, 157, 15831, 0, 0, 0, 0, 5
INVAR-12, Run: 009, F, 157, 15810, 0, 0, 0, 0, 5
INVAR-12, Run: 010, F, 157, 15840, 0, 0, 0, 0, 5
INVAR-12, Run: 011, F, 157, 15779, 0, 0, 0, 0, 5
INVAR-12, Run: 012, F, 157, 15662, 0, 0, 0, 0, 5
INVAR-12, Run: 013, F, 157, 15922, 0, 0, 0, 0, 5
INVAR-12, Run: 014, F, 157, 16068, 0, 0, 0, 0, 5
INVAR-12, Run: 015, F, 157, 15934, 0, 0, 0, 0, 5
INVAR-12, Run: 016, F, 157, 15927, 0, 0, 0, 0, 5
INVAR-12, Run: 017, F, 157, 15896, 0, 0, 0, 0, 5
INVAR-12, Run: 018, F, 157, 15821, 0, 0, 0, 0, 5
INVAR-12, Run: 019, F, 157, 15653, 0, 0, 0, 0, 5
INVAR-12, Run: 020, F, 157, 15817, 0, 0, 0, 0, 5
INVAR-12, Run: 021, F, 157, 15649, 0, 0, 0, 0, 5
INVAR-12, Run: 022, F, 157, 15772, 0, 0, 0, 0, 5
INVAR-12, Run: 023, F, 157, 15939, 0, 0, 0, 0, 5
INVAR-12, Run: 024, F, 157, 15902, 0, 0, 0, 0, 5
INVAR-12, Run: 025, F, 157, 15640, 0, 0, 0, 0, 5
INVAR-12, Run: 026, F, 157, 15742, 0, 0, 0, 0, 5
INVAR-12, Run: 027, F, 157, 15875, 0, 0, 0, 0, 5
INVAR-12, Run: 028, F, 157, 15853, 0, 0, 0, 0, 5
INVAR-12, Run: 029, F, 157, 15847, 0, 0, 0, 0, 5
INVAR-12, Run: 030, F, 157, 15848, 0, 0, 0, 0, 5
INVAR-12, Run: 031, F, 157, 15707, 0, 0, 0, 0, 5
INVAR-12, Run: 032, F, 157, 15809, 0, 0, 0, 0, 5
INVAR-12, Run: 033, F, 157, 16002, 0, 0, 0, 0, 5
INVAR-12, Run: 034, F, 157, 15879, 0, 0, 0, 0, 5
INVAR-12, Run: 035, F, 157, 16079, 0, 0, 0, 0, 5
INVAR-12, Run: 036, F, 157, 15868, 0, 0, 0, 0, 5
INVAR-12, Run: 037, F, 157, 15893, 0, 0, 0, 0, 5
INVAR-12, Run: 038, F, 158, 16111, 0, 0, 0, 0, 5
INVAR-12, Run: 039, F, 157, 15655, 0, 0, 0, 0, 5
INVAR-12, Run: 040, F, 157, 15924, 0, 0, 0, 0, 5
INVAR-12, Run: 041, F, 157, 15932, 0, 0, 0, 0, 5
INVAR-12, Run: 042, F, 157, 15935, 0, 0, 0, 0, 5
INVAR-12, Run: 043, F, 157, 15783, 0, 0, 0, 0, 5
INVAR-12, Run: 044, F, 157, 15791, 0, 0, 0, 0, 5
INVAR-12, Run: 045, F, 157, 15906, 0, 0, 0, 0, 5
INVAR-12, Run: 046, F, 157, 15605, 0, 0, 0, 0, 5
INVAR-12, Run: 047, F, 157, 15784, 0, 0, 0, 0, 5
INVAR-12, Run: 048, F, 157, 15945, 0, 0, 0, 0, 5
INVAR-12, Run: 049, F, 157, 15886, 0, 0, 0, 0, 5
INVAR-12, Run: 050, F, 157, 15887, 0, 0, 0, 0, 5
INVAR-12, Run: 051, F, 157, 15909, 0, 0, 0, 0, 5
INVAR-12, Run: 052, F, 157, 16000, 0, 0, 0, 0, 5
INVAR-12, Run: 053, F, 157, 15966, 0, 0, 0, 0, 5
INVAR-12, Run: 054, F, 157, 15909, 0, 0, 0, 0, 5
INVAR-12, Run: 055, F, 157, 16060, 0, 0, 0, 0, 5
INVAR-12, Run: 056, F, 157, 15955, 0, 0, 0, 0, 5
INVAR-12, Run: 057, F, 157, 15669, 0, 0, 0, 0, 5
INVAR-12, Run: 058, F, 157, 15829, 0, 0, 0, 0, 5
INVAR-12, Run: 059, F, 157, 15757, 0, 0, 0, 0, 5
INVAR-12, Run: 060, F, 157, 15848, 0, 0, 0, 0, 5
INVAR-12, Run: 061, F, 157, 16128, 0, 0, 0, 0, 5
INVAR-12, Run: 062, F, 157, 15725, 0, 0, 0, 0, 5
INVAR-12, Run: 063, F, 157, 15974, 0, 0, 0, 0, 5
INVAR-12, Run: 064, F, 158, 15770, 0, 0, 0, 0, 5
INVAR-12, Run: 065, F, 157, 15767, 0, 0, 0, 0, 5
INVAR-12, Run: 066, F, 157, 16016, 0, 0, 0, 0, 5
INVAR-12, Run: 067, F, 157, 16096, 0, 0, 0, 0, 5
INVAR-12, Run: 068, F, 157, 15894, 0, 0, 0, 0, 5
INVAR-12, Run: 069, F, 157, 15926, 0, 0, 0, 0, 5
INVAR-12, Run: 070, F, 157, 15743, 0, 0, 0, 0, 5
INVAR-12, Run: 071, F, 157, 15904, 0, 0, 0, 0, 5
INVAR-12, Run: 072, F, 158, 16095, 0, 0, 0, 0, 5
INVAR-12, Run: 073, F, 157, 16035, 0, 0, 0, 0, 5
INVAR-12, Run: 074, F, 158, 15907, 0, 0, 0, 0, 5
INVAR-12, Run: 075, F, 157, 16087, 0, 0, 0, 0, 5
INVAR-12, Run: 076, F, 157, 15892, 0, 0, 0, 0, 5
