Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, Y, PE, CE, CO, E, F
INVAR-2, Run: 073, P, 0, 0, 0, 0, 0, 9, 159, 1, 0, 0, 28, 0
INVAR-2, Run: 074, P, 0, 0, 0, 0, 0, 20, 148, 1, 0, 0, 28, 0
INVAR-2, Run: 075, P, 0, 0, 0, 0, 0, 24, 146, 1, 2, 0, 27, 0
INVAR-2, Run: 076, P, 0, 0, 0, 0, 0, 17, 153, 1, 2, 0, 27, 0
INVAR-2, Run: 077, P, 0, 0, 0, 0, 0, 24, 144, 1, 0, 0, 28, 0
INVAR-2, Run: 078, P, 0, 0, 0, 0, 0, 7, 161, 1, 0, 0, 28, 0
INVAR-2, Run: 079, P, 0, 0, 0, 0, 0, 12, 158, 1, 2, 0, 27, 0
INVAR-2, Run: 080, P, 0, 0, 0, 0, 0, 16, 152, 1, 0, 0, 28, 0
INVAR-2, Run: 081, P, 0, 0, 0, 0, 0, 15, 153, 1, 0, 0, 28, 0
INVAR-2, Run: 082, P, 0, 0, 0, 0, 0, 8, 160, 1, 0, 0, 28, 0
INVAR-2, Run: 083, P, 0, 0, 0, 0, 0, 10, 158, 1, 0, 0, 28, 0
INVAR-2, Run: 084, P, 0, 0, 0, 0, 0, 54, 116, 1, 2, 0, 27, 0
INVAR-2, Run: 085, P, 0, 0, 0, 0, 0, 25, 143, 1, 0, 0, 28, 0
INVAR-2, Run: 086, P, 0, 0, 0, 0, 0, 15, 155, 1, 2, 0, 27, 0
INVAR-2, Run: 087, P, 0, 0, 0, 0, 0, 51, 119, 1, 2, 0, 27, 0
INVAR-2, Run: 088, P, 0, 0, 0, 0, 0, 9, 161, 1, 2, 0, 27, 0
INVAR-2, Run: 089, P, 0, 0, 0, 0, 0, 17, 151, 1, 0, 0, 28, 0
INVAR-2, Run: 090, P, 0, 0, 0, 0, 0, 3, 165, 1, 0, 0, 28, 0
INVAR-2, Run: 091, P, 0, 0, 0, 0, 0, 3, 165, 1, 0, 0, 28, 0
INVAR-2, Run: 092, P, 0, 0, 0, 0, 0, 19, 149, 1, 0, 0, 28, 0
INVAR-2, Run: 093, P, 0, 0, 0, 0, 0, 20, 150, 1, 2, 0, 27, 0
INVAR-2, Run: 094, P, 0, 0, 0, 0, 0, 30, 138, 1, 0, 0, 28, 0
INVAR-2, Run: 095, P, 0, 0, 0, 0, 0, 7, 161, 1, 0, 0, 28, 0
INVAR-2, Run: 096, P, 0, 0, 0, 0, 0, 18, 152, 1, 2, 0, 27, 0
INVAR-2, Run: 097, P, 0, 0, 0, 0, 0, 7, 161, 1, 0, 0, 28, 0
INVAR-2, Run: 098, P, 0, 0, 0, 0, 0, 0, 168, 1, 0, 0, 28, 0
INVAR-2, Run: 099, P, 0, 0, 0, 0, 0, 27, 141, 1, 0, 0, 28, 0
INVAR-2, Run: 100, P, 0, 0, 0, 0, 0, 46, 122, 1, 0, 0, 28, 0
INVAR-3, Run: 001, P, 0, 0, 0, 0, 0, 14, 478, 1, 0, 0, 82, 0
INVAR-3, Run: 002, P, 0, 0, 1, 0, 0, 0, 493, 1, 0, 0, 82, 1
INVAR-3, Run: 003, P, 0, 0, 0, 0, 0, 0, 492, 1, 0, 0, 82, 0
INVAR-3, Run: 004, P, 0, 0, 0, 0, 0, 13, 481, 1, 2, 0, 81, 0
INVAR-3, Run: 005, P, 0, 0, 0, 0, 0, 35, 457, 1, 0, 0, 82, 0
INVAR-3, Run: 006, P, 0, 0, 0, 0, 0, 4, 488, 1, 0, 0, 82, 0
INVAR-3, Run: 007, P, 0, 0, 0, 0, 0, 24, 468, 1, 0, 0, 82, 0
INVAR-3, Run: 008, P, 0, 0, 0, 0, 0, 22, 470, 1, 0, 0, 82, 0
INVAR-3, Run: 009, P, 0, 0, 0, 0, 0, 18, 474, 1, 0, 0, 82, 0
INVAR-3, Run: 010, P, 0, 0, 0, 0, 0, 6, 488, 1, 2, 0, 81, 0
INVAR-3, Run: 011, P, 0, 0, 0, 0, 0, 20, 472, 1, 0, 0, 82, 0
INVAR-3, Run: 012, P, 0, 0, 0, 0, 0, 2, 490, 1, 0, 0, 82, 0
INVAR-3, Run: 013, P, 0, 0, 0, 0, 0, 1, 491, 1, 0, 0, 82, 0
INVAR-3, Run: 014, P, 0, 0, 0, 0, 0, 34, 460, 1, 2, 0, 81, 0
INVAR-3, Run: 015, P, 0, 0, 0, 0, 0, 14, 478, 1, 0, 0, 82, 0
INVAR-3, Run: 016, P, 0, 0, 0, 0, 0, 29, 465, 1, 2, 0, 81, 0
INVAR-3, Run: 017, P, 0, 0, 0, 0, 0, 42, 450, 1, 0, 0, 82, 0
INVAR-3, Run: 018, P, 0, 0, 0, 0, 0, 23, 471, 1, 2, 0, 81, 0
INVAR-3, Run: 019, P, 0, 0, 0, 0, 0, 29, 463, 1, 0, 0, 82, 0
INVAR-3, Run: 020, P, 0, 0, 0, 0, 0, 40, 452, 1, 0, 0, 82, 0
INVAR-3, Run: 021, P, 0, 0, 0, 0, 0, 43, 449, 1, 0, 0, 82, 0
INVAR-3, Run: 022, P, 0, 0, 0, 0, 0, 26, 468, 1, 2, 0, 81, 0
INVAR-3, Run: 023, P, 0, 0, 0, 0, 0, 7, 485, 1, 0, 0, 82, 0
INVAR-3, Run: 024, P, 0, 0, 0, 0, 0, 14, 478, 1, 0, 0, 82, 0
INVAR-3, Run: 025, P, 0, 0, 0, 0, 0, 36, 456, 1, 0, 0, 82, 0
INVAR-3, Run: 026, P, 0, 0, 0, 0, 0, 14, 478, 1, 0, 0, 82, 0
INVAR-3, Run: 027, P, 0, 0, 0, 0, 0, 9, 483, 1, 0, 0, 82, 0
INVAR-3, Run: 028, P, 0, 0, 0, 0, 0, 2, 490, 1, 0, 0, 82, 0
INVAR-3, Run: 029, P, 0, 0, 0, 0, 0, 43, 451, 1, 2, 0, 81, 0
INVAR-3, Run: 030, P, 0, 0, 0, 0, 0, 45, 447, 1, 0, 0, 82, 0
INVAR-3, Run: 031, P, 0, 0, 0, 0, 0, 8, 484, 1, 0, 0, 82, 0
INVAR-3, Run: 032, P, 0, 0, 0, 0, 0, 29, 463, 1, 0, 0, 82, 0
INVAR-3, Run: 033, P, 0, 0, 0, 0, 0, 88, 406, 1, 2, 0, 81, 0
INVAR-3, Run: 034, P, 0, 0, 0, 0, 0, 88, 406, 1, 2, 0, 81, 0
INVAR-3, Run: 035, P, 0, 0, 0, 0, 0, 29, 463, 1, 0, 0, 82, 0
INVAR-3, Run: 036, P, 0, 0, 0, 0, 0, 18, 474, 1, 0, 0, 82, 0
INVAR-3, Run: 037, P, 0, 0, 0, 0, 0, 7, 485, 1, 0, 0, 82, 0
INVAR-3, Run: 038, P, 0, 0, 0, 0, 0, 3, 491, 1, 2, 0, 81, 0
INVAR-3, Run: 039, P, 0, 0, 0, 0, 0, 51, 443, 1, 2, 0, 81, 0
INVAR-3, Run: 040, P, 0, 0, 0, 0, 0, 18, 476, 1, 2, 0, 81, 0
INVAR-3, Run: 041, P, 0, 0, 0, 0, 0, 17, 475, 1, 0, 0, 82, 0
INVAR-3, Run: 042, P, 0, 0, 0, 0, 0, 42, 452, 1, 2, 0, 81, 0
INVAR-3, Run: 043, P, 0, 0, 0, 0, 0, 27, 465, 1, 0, 0, 82, 0
INVAR-3, Run: 044, P, 0, 0, 0, 0, 0, 4, 488, 1, 0, 0, 82, 0
INVAR-3, Run: 045, P, 0, 0, 0, 0, 0, 37, 455, 1, 0, 0, 82, 0
INVAR-3, Run: 046, P, 0, 0, 0, 0, 0, 13, 479, 1, 0, 0, 82, 0
INVAR-3, Run: 047, P, 0, 0, 0, 0, 0, 16, 476, 1, 0, 0, 82, 0
INVAR-3, Run: 048, P, 0, 0, 0, 0, 0, 57, 435, 1, 0, 0, 82, 0
INVAR-3, Run: 049, P, 0, 0, 0, 0, 0, 106, 388, 1, 2, 0, 81, 0
INVAR-3, Run: 050, P, 0, 0, 0, 0, 0, 47, 445, 1, 0, 0, 82, 0
INVAR-3, Run: 051, P, 0, 0, 0, 0, 0, 27, 465, 1, 0, 0, 82, 0
INVAR-3, Run: 052, P, 0, 0, 0, 0, 0, 2, 490, 1, 0, 0, 82, 0
INVAR-3, Run: 053, P, 0, 0, 0, 0, 0, 6, 486, 1, 0, 0, 82, 0
INVAR-3, Run: 054, P, 0, 0, 0, 0, 0, 46, 446, 1, 0, 0, 82, 0
INVAR-3, Run: 055, P, 0, 0, 0, 0, 0, 22, 472, 1, 2, 0, 81, 0
INVAR-3, Run: 056, P, 0, 0, 1, 0, 0, 0, 493, 1, 0, 0, 82, 1
INVAR-3, Run: 057, P, 0, 0, 0, 0, 0, 26, 466, 1, 0, 0, 82, 0
INVAR-3, Run: 058, P, 0, 0, 0, 0, 0, 26, 466, 1, 0, 0, 82, 0
INVAR-3, Run: 059, P, 0, 0, 0, 0, 0, 17, 477, 1, 2, 0, 81, 0
INVAR-3, Run: 060, P, 0, 0, 0, 0, 0, 24, 468, 1, 0, 0, 82, 0
INVAR-3, Run: 061, P, 0, 0, 0, 0, 0, 24, 468, 1, 0, 0, 82, 0
INVAR-3, Run: 062, P, 0, 0, 0, 0, 0, 19, 475, 1, 2, 0, 81, 0
INVAR-3, Run: 063, P, 0, 0, 0, 0, 0, 21, 471, 1, 0, 0, 82, 0
INVAR-3, Run: 064, P, 0, 0, 0, 0, 0, 14, 480, 1, 2, 0, 81, 0
INVAR-3, Run: 065, P, 0, 0, 0, 0, 0, 9, 483, 1, 0, 0, 82, 0
INVAR-3, Run: 066, P, 0, 0, 0, 0, 0, 35, 459, 1, 2, 0, 81, 0
INVAR-3, Run: 067, P, 0, 0, 0, 0, 0, 52, 440, 1, 0, 0, 82, 0
INVAR-3, Run: 068, P, 0, 0, 0, 0, 0, 27, 465, 1, 0, 0, 82, 0
INVAR-3, Run: 069, P, 0, 0, 0, 0, 0, 20, 472, 1, 0, 0, 82, 0
INVAR-3, Run: 070, P, 0, 0, 0, 0, 0, 9, 483, 1, 0, 0, 82, 0
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 27, 465, 1, 0, 0, 82, 0
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 15, 477, 1, 0, 0, 82, 0
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 49, 443, 1, 0, 0, 82, 0
INVAR-3, Run: 074, P, 0, 0, 0, 0, 0, 20, 472, 1, 0, 0, 82, 0
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 18, 474, 1, 0, 0, 82, 0
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 6, 486, 1, 0, 0, 82, 0
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 3, 489, 1, 0, 0, 82, 0
INVAR-3, Run: 078, P, 0, 0, 0, 0, 0, 11, 481, 1, 0, 0, 82, 0
INVAR-3, Run: 079, P, 0, 0, 0, 0, 0, 11, 481, 1, 0, 0, 82, 0
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 44, 448, 1, 0, 0, 82, 0
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 29, 463, 1, 0, 0, 82, 0
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 2, 490, 1, 0, 0, 82, 0
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 23, 471, 1, 2, 0, 81, 0
INVAR-3, Run: 084, P, 0, 0, 0, 0, 0, 37, 457, 1, 2, 0, 81, 0
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 8, 484, 1, 0, 0, 82, 0
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 35, 457, 1, 0, 0, 82, 0
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 28, 464, 1, 0, 0, 82, 0
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 22, 472, 1, 2, 0, 81, 0
INVAR-3, Run: 089, P, 0, 0, 0, 0, 0, 5, 487, 1, 0, 0, 82, 0
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 9, 483, 1, 0, 0, 82, 0
INVAR-3, Run: 091, P, 0, 0, 0, 0, 0, 29, 465, 1, 2, 0, 81, 0
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 0, 492, 1, 0, 0, 82, 0
INVAR-3, Run: 093, P, 0, 0, 0, 0, 0, 79, 415, 1, 2, 0, 81, 0
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 21, 471, 1, 0, 0, 82, 0
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 7, 487, 1, 2, 0, 81, 0
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 35, 457, 1, 0, 0, 82, 0
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 20, 472, 1, 0, 0, 82, 0
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 0, 492, 1, 0, 0, 82, 0
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 11, 481, 1, 0, 0, 82, 0
INVAR-3, Run: 100, P, 0, 0, 0, 0, 0, 20, 474, 1, 2, 0, 81, 0
INVAR-4, Run: 001, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 002, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 003, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 004, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 005, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 006, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 007, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 008, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 009, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 010, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 011, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 012, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 013, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 014, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 015, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 016, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 017, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 018, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 019, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 020, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 021, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 022, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 023, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 024, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 025, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 026, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 027, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 028, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 029, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 030, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 031, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 032, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 033, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 034, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 035, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 036, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 037, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 038, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 039, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 040, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 041, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 042, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 043, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 044, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 045, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 046, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 047, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 048, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 049, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 050, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 051, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 052, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 053, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 054, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 055, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 056, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 057, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 058, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 059, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 060, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 061, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 062, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 063, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 064, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 065, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 066, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 067, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 068, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 069, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 070, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 071, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 072, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 073, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 074, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 075, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 076, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 077, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 078, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 079, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 080, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 081, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 082, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 083, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 084, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 085, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 086, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 087, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 088, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 089, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 090, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 091, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 092, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 093, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 094, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 095, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 096, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 097, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 098, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 099, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-4, Run: 100, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1
INVAR-5, Run: 001, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 002, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 003, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 004, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 005, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 006, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 007, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 008, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 009, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 010, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 011, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 012, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 013, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 014, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 015, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 016, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 017, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 018, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 019, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 020, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 021, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 022, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 023, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 024, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 025, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 026, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 027, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 028, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 029, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 030, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 031, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 032, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 033, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 034, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 035, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 036, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 037, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 038, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 039, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 040, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 041, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 042, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 043, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 044, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
INVAR-5, Run: 045, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1
