Input Number, Run_Number, Result@ 100, X, V, Y, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 034, F, 1, 0, 0, 7, 12, 2, 16, 3
INVAR-1, Run: 035, F, 0, 0, 2, 7, 11, 3, 2, 16
INVAR-1, Run: 036, F, 1, 0, 0, 7, 12, 2, 9, 10
INVAR-1, Run: 037, F, 0, 0, 2, 7, 11, 3, 9, 9
INVAR-1, Run: 038, F, 1, 0, 0, 7, 12, 2, 12, 7
INVAR-1, Run: 039, F, 1, 0, 0, 7, 12, 2, 14, 5
INVAR-1, Run: 040, F, 1, 0, 0, 7, 12, 2, 11, 8
INVAR-1, Run: 041, F, 1, 0, 0, 7, 12, 2, 11, 8
INVAR-1, Run: 042, F, 1, 0, 0, 7, 12, 2, 13, 6
INVAR-1, Run: 043, F, 1, 0, 0, 7, 12, 2, 13, 6
INVAR-1, Run: 044, F, 1, 0, 0, 7, 12, 2, 10, 9
INVAR-1, Run: 045, F, 1, 0, 0, 7, 12, 2, 16, 3
INVAR-1, Run: 046, P, 0, 0, 2, 8, 12, 0, 3, 17
INVAR-1, Run: 047, F, 1, 0, 0, 7, 12, 2, 11, 8
INVAR-1, Run: 048, F, 1, 0, 0, 7, 12, 2, 12, 7
INVAR-1, Run: 049, F, 1, 0, 0, 7, 12, 2, 9, 10
INVAR-1, Run: 050, P, 0, 0, 2, 8, 12, 0, 2, 18
INVAR-1, Run: 051, F, 1, 0, 0, 7, 12, 2, 14, 5
INVAR-1, Run: 052, F, 1, 0, 0, 6, 11, 5, 11, 6
INVAR-1, Run: 053, F, 1, 0, 0, 7, 12, 2, 11, 8
INVAR-1, Run: 054, F, 1, 0, 0, 6, 11, 5, 13, 4
INVAR-1, Run: 055, F, 1, 0, 0, 7, 12, 2, 13, 6
INVAR-1, Run: 056, F, 1, 0, 0, 6, 11, 5, 10, 7
INVAR-1, Run: 057, F, 1, 0, 0, 7, 12, 2, 14, 5
INVAR-1, Run: 058, F, 1, 0, 0, 6, 11, 5, 11, 6
INVAR-1, Run: 059, F, 1, 0, 0, 7, 12, 2, 18, 1
INVAR-1, Run: 060, P, 0, 0, 2, 8, 12, 0, 4, 16
INVAR-1, Run: 061, F, 1, 0, 0, 7, 12, 2, 16, 3
INVAR-1, Run: 062, F, 1, 0, 0, 7, 12, 2, 15, 4
INVAR-1, Run: 063, P, 0, 0, 2, 8, 12, 0, 6, 14
INVAR-1, Run: 064, F, 1, 0, 0, 7, 12, 2, 10, 9
INVAR-1, Run: 065, F, 1, 0, 0, 7, 12, 2, 14, 5
INVAR-1, Run: 066, P, 0, 0, 2, 8, 12, 0, 7, 13
INVAR-1, Run: 067, P, 0, 0, 2, 8, 12, 0, 1, 19
INVAR-1, Run: 068, F, 1, 0, 0, 7, 12, 2, 15, 4
INVAR-1, Run: 069, F, 0, 0, 2, 7, 11, 3, 2, 16
INVAR-1, Run: 070, F, 1, 0, 0, 7, 12, 2, 14, 5
INVAR-1, Run: 071, P, 0, 0, 2, 8, 12, 0, 0, 20
INVAR-1, Run: 072, F, 1, 0, 0, 7, 12, 2, 14, 5
INVAR-1, Run: 073, P, 0, 0, 2, 8, 12, 0, 4, 16
INVAR-1, Run: 074, F, 1, 0, 0, 7, 12, 2, 13, 6
INVAR-1, Run: 075, F, 1, 0, 0, 7, 12, 2, 15, 4
INVAR-1, Run: 076, F, 1, 0, 0, 7, 12, 2, 12, 7
INVAR-1, Run: 077, P, 0, 0, 2, 8, 12, 0, 5, 15
INVAR-1, Run: 078, P, 0, 0, 2, 8, 12, 0, 7, 13
INVAR-1, Run: 079, F, 1, 0, 0, 6, 11, 5, 12, 5
INVAR-1, Run: 080, F, 1, 0, 0, 7, 12, 2, 15, 4
INVAR-1, Run: 081, F, 1, 0, 0, 7, 12, 2, 15, 4
INVAR-1, Run: 082, F, 1, 0, 0, 7, 12, 2, 8, 11
INVAR-1, Run: 083, F, 1, 0, 0, 7, 12, 2, 15, 4
INVAR-1, Run: 084, F, 1, 0, 0, 7, 12, 2, 12, 7
INVAR-1, Run: 085, F, 1, 0, 0, 7, 12, 2, 11, 8
INVAR-1, Run: 086, F, 1, 0, 0, 7, 12, 2, 10, 9
INVAR-1, Run: 087, F, 1, 0, 0, 7, 12, 2, 17, 2
INVAR-1, Run: 088, P, 0, 0, 2, 8, 12, 0, 2, 18
INVAR-1, Run: 089, F, 1, 0, 0, 7, 12, 2, 14, 5
INVAR-1, Run: 090, F, 1, 0, 0, 7, 12, 2, 16, 3
INVAR-1, Run: 091, F, 1, 0, 0, 7, 12, 2, 11, 8
INVAR-1, Run: 092, F, 1, 0, 0, 7, 12, 2, 14, 5
INVAR-1, Run: 093, F, 1, 0, 0, 7, 12, 2, 14, 5
INVAR-1, Run: 094, F, 1, 0, 0, 7, 12, 2, 10, 9
INVAR-1, Run: 095, F, 1, 0, 0, 7, 12, 2, 12, 7
INVAR-1, Run: 096, F, 1, 0, 0, 7, 12, 2, 16, 3
INVAR-1, Run: 097, P, 0, 0, 2, 8, 12, 0, 6, 14
INVAR-1, Run: 098, F, 1, 0, 0, 7, 12, 2, 17, 2
INVAR-1, Run: 099, F, 1, 0, 0, 7, 12, 2, 13, 6
INVAR-1, Run: 100, F, 0, 0, 2, 7, 11, 3, 6, 12
INVAR-10, Run: 001, P, 0, 0, 2, 14, 16, 0, 4, 26
INVAR-10, Run: 002, F, 1, 0, 0, 13, 16, 2, 28, 1
INVAR-10, Run: 003, P, 0, 0, 2, 14, 16, 0, 5, 25
INVAR-10, Run: 004, F, 0, 0, 2, 13, 15, 3, 3, 25
INVAR-10, Run: 005, F, 0, 0, 2, 13, 15, 3, 0, 28
INVAR-10, Run: 006, F, 1, 0, 0, 13, 16, 2, 23, 6
INVAR-10, Run: 007, P, 0, 0, 2, 14, 16, 0, 4, 26
INVAR-10, Run: 008, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 009, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 010, F, 1, 0, 0, 13, 16, 2, 15, 14
INVAR-10, Run: 011, F, 1, 0, 0, 13, 16, 2, 19, 10
INVAR-10, Run: 012, F, 1, 0, 0, 13, 16, 2, 25, 4
INVAR-10, Run: 013, F, 1, 0, 0, 13, 16, 2, 27, 2
INVAR-10, Run: 014, F, 1, 0, 0, 13, 16, 2, 18, 11
INVAR-10, Run: 015, F, 1, 0, 0, 13, 16, 2, 15, 14
INVAR-10, Run: 016, P, 0, 0, 2, 14, 16, 0, 11, 19
INVAR-10, Run: 017, F, 1, 0, 0, 13, 16, 2, 22, 7
INVAR-10, Run: 018, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 019, F, 1, 0, 0, 13, 16, 2, 25, 4
INVAR-10, Run: 020, P, 0, 0, 2, 14, 16, 0, 6, 24
INVAR-10, Run: 021, F, 1, 0, 0, 13, 16, 2, 22, 7
INVAR-10, Run: 022, F, 1, 0, 0, 13, 16, 2, 24, 5
INVAR-10, Run: 023, F, 1, 0, 0, 13, 16, 2, 19, 10
INVAR-10, Run: 024, F, 1, 0, 0, 12, 15, 5, 22, 5
INVAR-10, Run: 025, P, 0, 0, 2, 14, 16, 0, 3, 27
INVAR-10, Run: 026, F, 1, 0, 0, 13, 16, 2, 25, 4
INVAR-10, Run: 027, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 028, F, 1, 0, 0, 13, 16, 2, 16, 13
INVAR-10, Run: 029, F, 1, 0, 0, 13, 16, 2, 18, 11
INVAR-10, Run: 030, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 031, F, 1, 0, 0, 13, 16, 2, 21, 8
INVAR-10, Run: 032, P, 0, 0, 2, 14, 16, 0, 9, 21
INVAR-10, Run: 033, F, 1, 0, 0, 12, 15, 5, 22, 5
INVAR-10, Run: 034, P, 0, 0, 2, 14, 16, 0, 8, 22
INVAR-10, Run: 035, F, 1, 0, 0, 13, 16, 2, 23, 6
INVAR-10, Run: 036, P, 0, 0, 2, 14, 16, 0, 6, 24
INVAR-10, Run: 037, F, 1, 0, 0, 13, 16, 2, 26, 3
INVAR-10, Run: 038, F, 1, 0, 0, 13, 16, 2, 17, 12
INVAR-10, Run: 039, F, 1, 0, 0, 12, 15, 5, 20, 7
INVAR-10, Run: 040, F, 1, 0, 0, 13, 16, 2, 25, 4
INVAR-10, Run: 041, F, 1, 0, 0, 13, 16, 2, 15, 14
INVAR-10, Run: 042, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 043, F, 1, 0, 0, 13, 16, 2, 18, 11
INVAR-10, Run: 044, F, 1, 0, 0, 13, 16, 2, 25, 4
INVAR-10, Run: 045, F, 1, 0, 0, 13, 16, 2, 25, 4
INVAR-10, Run: 046, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 047, F, 0, 0, 2, 13, 15, 3, 8, 20
INVAR-10, Run: 048, F, 1, 0, 0, 13, 16, 2, 28, 1
INVAR-10, Run: 049, F, 1, 0, 0, 13, 16, 2, 21, 8
INVAR-10, Run: 050, F, 1, 0, 0, 13, 16, 2, 19, 10
INVAR-10, Run: 051, F, 1, 0, 0, 13, 16, 2, 21, 8
INVAR-10, Run: 052, F, 0, 0, 2, 13, 15, 3, 8, 20
INVAR-10, Run: 053, P, 0, 0, 2, 14, 16, 0, 6, 24
INVAR-10, Run: 054, P, 0, 0, 2, 14, 16, 0, 2, 28
INVAR-10, Run: 055, P, 0, 0, 2, 14, 16, 0, 4, 26
INVAR-10, Run: 056, P, 0, 0, 2, 14, 16, 0, 4, 26
INVAR-10, Run: 057, F, 1, 0, 0, 13, 16, 2, 18, 11
INVAR-10, Run: 058, F, 1, 0, 0, 13, 16, 2, 14, 15
INVAR-10, Run: 059, F, 0, 0, 2, 13, 15, 3, 1, 27
INVAR-10, Run: 060, F, 1, 0, 0, 13, 16, 2, 24, 5
INVAR-10, Run: 061, F, 1, 0, 0, 13, 16, 2, 24, 5
INVAR-10, Run: 062, P, 0, 0, 2, 14, 16, 0, 10, 20
INVAR-10, Run: 063, F, 0, 0, 2, 13, 15, 3, 5, 23
INVAR-10, Run: 064, F, 1, 0, 0, 13, 16, 2, 17, 12
INVAR-10, Run: 065, F, 1, 0, 0, 12, 15, 5, 17, 10
INVAR-10, Run: 066, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 067, F, 1, 0, 0, 13, 16, 2, 22, 7
INVAR-10, Run: 068, P, 0, 0, 2, 14, 16, 0, 3, 27
INVAR-10, Run: 069, P, 0, 0, 2, 14, 16, 0, 1, 29
INVAR-10, Run: 070, F, 1, 0, 0, 13, 16, 2, 26, 3
INVAR-10, Run: 071, F, 1, 0, 0, 13, 16, 2, 19, 10
INVAR-10, Run: 072, F, 1, 0, 0, 13, 16, 2, 24, 5
INVAR-10, Run: 073, F, 1, 0, 0, 13, 16, 2, 22, 7
INVAR-10, Run: 074, F, 1, 0, 0, 13, 16, 2, 13, 16
INVAR-10, Run: 075, F, 1, 0, 0, 13, 16, 2, 26, 3
INVAR-10, Run: 076, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 077, F, 1, 0, 0, 13, 16, 2, 27, 2
INVAR-10, Run: 078, P, 0, 0, 2, 14, 16, 0, 5, 25
INVAR-10, Run: 079, F, 1, 0, 0, 13, 16, 2, 23, 6
INVAR-10, Run: 080, P, 0, 0, 2, 14, 16, 0, 10, 20
INVAR-10, Run: 081, F, 0, 0, 2, 13, 15, 3, 4, 24
INVAR-10, Run: 082, F, 1, 0, 0, 13, 16, 2, 23, 6
INVAR-10, Run: 083, F, 1, 0, 0, 13, 16, 2, 24, 5
INVAR-10, Run: 084, F, 0, 0, 2, 13, 15, 3, 11, 17
INVAR-10, Run: 085, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 086, F, 1, 0, 0, 13, 16, 2, 27, 2
INVAR-10, Run: 087, P, 0, 0, 2, 14, 16, 0, 4, 26
INVAR-10, Run: 088, F, 0, 0, 2, 13, 15, 3, 3, 25
INVAR-10, Run: 089, F, 1, 0, 0, 13, 16, 2, 25, 4
INVAR-10, Run: 090, P, 0, 0, 2, 14, 16, 0, 4, 26
INVAR-10, Run: 091, F, 1, 0, 0, 13, 16, 2, 24, 5
INVAR-10, Run: 092, F, 1, 0, 0, 13, 16, 2, 23, 6
INVAR-10, Run: 093, F, 1, 0, 0, 13, 16, 2, 20, 9
INVAR-10, Run: 094, F, 1, 0, 0, 13, 16, 2, 22, 7
INVAR-10, Run: 095, F, 1, 0, 0, 13, 16, 2, 21, 8
INVAR-10, Run: 096, F, 1, 0, 0, 13, 16, 2, 13, 16
INVAR-10, Run: 097, F, 1, 0, 0, 13, 16, 2, 16, 13
INVAR-10, Run: 098, F, 0, 0, 2, 13, 15, 3, 14, 14
INVAR-10, Run: 099, F, 1, 0, 0, 13, 16, 2, 25, 4
INVAR-10, Run: 100, P, 0, 0, 2, 14, 16, 0, 6, 24
INVAR-11, Run: 001, F, 0, 13, 0, 19, 33, 1, 28, 11
INVAR-11, Run: 002, F, 0, 3, 0, 18, 32, 4, 23, 24
INVAR-11, Run: 003, F, 0, 29, 0, 18, 32, 4, 3, 18
INVAR-11, Run: 004, F, 0, 22, 0, 19, 33, 1, 24, 6
INVAR-11, Run: 005, F, 0, 3, 0, 18, 32, 4, 20, 27
INVAR-11, Run: 006, F, 0, 26, 0, 19, 33, 1, 13, 13
INVAR-11, Run: 007, F, 0, 27, 0, 19, 33, 1, 20, 5
INVAR-11, Run: 008, F, 0, 40, 0, 19, 33, 1, 9, 3
INVAR-11, Run: 009, F, 0, 5, 0, 19, 33, 1, 19, 28
INVAR-11, Run: 010, F, 0, 2, 0, 18, 32, 4, 24, 24
INVAR-11, Run: 011, F, 0, 0, 0, 18, 32, 4, 22, 28
INVAR-11, Run: 012, F, 0, 30, 0, 18, 32, 4, 7, 13
INVAR-11, Run: 013, F, 0, 16, 0, 18, 32, 4, 11, 23
INVAR-11, Run: 014, F, 0, 15, 0, 19, 33, 1, 14, 23
INVAR-11, Run: 015, F, 0, 4, 0, 18, 32, 4, 22, 24
INVAR-11, Run: 016, F, 0, 35, 0, 18, 32, 4, 7, 8
INVAR-11, Run: 017, F, 0, 2, 0, 19, 33, 1, 26, 24
INVAR-11, Run: 018, F, 0, 13, 0, 19, 33, 1, 15, 24
INVAR-11, Run: 019, F, 0, 19, 0, 18, 32, 4, 20, 11
INVAR-11, Run: 020, F, 0, 6, 0, 18, 32, 4, 21, 23
INVAR-11, Run: 021, F, 0, 12, 0, 19, 33, 1, 15, 25
INVAR-11, Run: 022, F, 0, 0, 0, 17, 31, 7, 19, 29
INVAR-11, Run: 023, F, 0, 34, 0, 19, 33, 1, 6, 12
INVAR-11, Run: 024, F, 0, 13, 0, 17, 31, 7, 20, 15
INVAR-11, Run: 025, F, 0, 1, 0, 18, 32, 4, 24, 25
INVAR-11, Run: 026, F, 0, 28, 0, 19, 33, 1, 10, 14
INVAR-11, Run: 027, F, 0, 0, 0, 17, 31, 7, 27, 21
INVAR-11, Run: 028, F, 0, 29, 0, 18, 32, 4, 11, 10
INVAR-11, Run: 029, F, 0, 31, 0, 19, 33, 1, 18, 3
INVAR-11, Run: 030, F, 0, 0, 0, 18, 32, 4, 21, 29
INVAR-11, Run: 031, F, 0, 0, 0, 18, 32, 4, 26, 24
INVAR-11, Run: 032, F, 0, 13, 0, 19, 33, 1, 26, 13
INVAR-11, Run: 033, F, 0, 3, 0, 18, 32, 4, 31, 16
INVAR-11, Run: 034, F, 0, 0, 0, 18, 32, 4, 30, 20
INVAR-11, Run: 035, F, 0, 1, 0, 18, 32, 4, 25, 24
INVAR-11, Run: 036, F, 0, 7, 0, 19, 33, 1, 15, 30
INVAR-11, Run: 037, F, 0, 44, 0, 19, 33, 1, 4, 4
INVAR-11, Run: 038, F, 0, 0, 0, 18, 32, 4, 16, 34
INVAR-11, Run: 039, F, 0, 33, 0, 19, 33, 1, 10, 9
INVAR-11, Run: 040, F, 0, 22, 0, 18, 32, 4, 17, 11
INVAR-11, Run: 041, F, 0, 8, 0, 19, 33, 1, 41, 3
INVAR-11, Run: 042, F, 0, 7, 0, 19, 33, 1, 21, 24
INVAR-11, Run: 043, F, 0, 1, 0, 18, 32, 4, 26, 23
INVAR-11, Run: 044, F, 0, 9, 0, 19, 33, 1, 31, 12
INVAR-11, Run: 045, F, 0, 43, 0, 19, 33, 1, 3, 6
INVAR-11, Run: 046, F, 0, 9, 0, 19, 33, 1, 23, 20
INVAR-11, Run: 047, F, 0, 1, 0, 18, 32, 4, 19, 30
INVAR-11, Run: 048, F, 0, 1, 0, 19, 33, 1, 34, 17
INVAR-11, Run: 049, F, 0, 23, 0, 19, 33, 1, 9, 20
INVAR-11, Run: 050, F, 0, 15, 0, 19, 33, 1, 7, 30
INVAR-11, Run: 051, F, 0, 19, 0, 19, 33, 1, 6, 27
INVAR-11, Run: 052, F, 0, 20, 0, 19, 33, 1, 3, 29
INVAR-11, Run: 053, F, 0, 20, 0, 19, 33, 1, 6, 26
INVAR-11, Run: 054, F, 0, 18, 0, 19, 33, 1, 12, 22
INVAR-11, Run: 055, F, 0, 36, 0, 19, 33, 1, 8, 8
INVAR-11, Run: 056, F, 0, 4, 0, 18, 32, 4, 21, 25
INVAR-11, Run: 057, F, 0, 6, 0, 19, 33, 1, 24, 22
INVAR-11, Run: 058, F, 0, 0, 0, 18, 32, 4, 30, 20
INVAR-11, Run: 059, F, 0, 2, 0, 18, 32, 4, 20, 28
INVAR-11, Run: 060, F, 0, 9, 0, 19, 33, 1, 10, 33
INVAR-11, Run: 061, F, 0, 19, 0, 19, 33, 1, 1, 32
INVAR-11, Run: 062, F, 0, 5, 0, 18, 32, 4, 23, 22
INVAR-11, Run: 063, F, 0, 15, 0, 19, 33, 1, 17, 20
INVAR-11, Run: 064, F, 0, 21, 0, 19, 33, 1, 17, 14
INVAR-11, Run: 065, F, 0, 31, 0, 19, 33, 1, 7, 14
INVAR-11, Run: 066, F, 0, 9, 0, 18, 32, 4, 21, 20
INVAR-11, Run: 067, F, 0, 17, 0, 19, 33, 1, 20, 15
INVAR-11, Run: 068, F, 0, 15, 0, 19, 33, 1, 19, 18
INVAR-11, Run: 069, F, 0, 1, 0, 17, 31, 7, 23, 24
INVAR-11, Run: 070, F, 0, 19, 0, 19, 33, 1, 14, 19
INVAR-11, Run: 071, F, 0, 32, 0, 19, 33, 1, 12, 8
INVAR-11, Run: 072, F, 0, 15, 0, 19, 33, 1, 22, 15
INVAR-11, Run: 073, F, 0, 10, 0, 19, 33, 1, 16, 26
INVAR-11, Run: 074, F, 0, 6, 0, 18, 32, 4, 16, 28
INVAR-11, Run: 075, F, 0, 3, 0, 18, 32, 4, 6, 41
INVAR-11, Run: 076, F, 0, 27, 0, 19, 33, 1, 15, 10
INVAR-11, Run: 077, F, 0, 1, 0, 19, 33, 1, 26, 25
INVAR-11, Run: 078, F, 0, 31, 0, 19, 33, 1, 20, 1
INVAR-11, Run: 079, F, 0, 35, 0, 19, 33, 1, 9, 8
INVAR-11, Run: 080, F, 0, 6, 0, 18, 32, 4, 24, 20
INVAR-11, Run: 081, F, 0, 23, 0, 19, 33, 1, 13, 16
INVAR-11, Run: 082, F, 0, 6, 0, 18, 32, 4, 26, 18
INVAR-11, Run: 083, F, 0, 6, 0, 18, 32, 4, 26, 18
INVAR-11, Run: 084, F, 0, 5, 0, 18, 32, 4, 22, 23
INVAR-11, Run: 085, F, 0, 6, 0, 18, 32, 4, 18, 26
INVAR-11, Run: 086, F, 0, 6, 0, 18, 32, 4, 24, 20
INVAR-11, Run: 087, F, 0, 14, 0, 19, 33, 1, 32, 6
INVAR-11, Run: 088, F, 0, 39, 0, 19, 33, 1, 9, 4
INVAR-11, Run: 089, F, 0, 31, 0, 19, 33, 1, 16, 5
INVAR-11, Run: 090, F, 0, 34, 0, 19, 33, 1, 5, 13
INVAR-11, Run: 091, F, 0, 4, 0, 18, 32, 4, 18, 28
INVAR-11, Run: 092, F, 0, 13, 0, 19, 33, 1, 6, 33
INVAR-11, Run: 093, F, 0, 10, 0, 18, 32, 4, 19, 21
INVAR-11, Run: 094, F, 0, 0, 0, 18, 32, 4, 31, 19
INVAR-11, Run: 095, F, 0, 41, 0, 19, 33, 1, 3, 8
INVAR-11, Run: 096, F, 0, 12, 0, 18, 32, 4, 23, 15
INVAR-11, Run: 097, F, 0, 16, 0, 19, 33, 1, 12, 24
INVAR-11, Run: 098, F, 0, 25, 0, 19, 33, 1, 14, 13
INVAR-11, Run: 099, F, 0, 15, 0, 19, 33, 1, 27, 10
INVAR-11, Run: 100, F, 0, 27, 0, 19, 33, 1, 15, 10
INVAR-12, Run: 001, F, 0, 0, 1, 43, 66, 1, 24, 85
INVAR-12, Run: 002, F, 2, 0, 0, 42, 66, 2, 86, 22
INVAR-12, Run: 003, F, 0, 0, 1, 42, 65, 4, 16, 91
INVAR-12, Run: 004, F, 0, 0, 1, 43, 66, 1, 36, 73
INVAR-12, Run: 005, F, 0, 0, 1, 43, 66, 1, 25, 84
INVAR-12, Run: 006, F, 0, 0, 1, 43, 66, 1, 49, 60
INVAR-12, Run: 007, F, 0, 0, 1, 42, 65, 4, 48, 59
INVAR-12, Run: 008, F, 0, 0, 1, 42, 65, 4, 39, 68
INVAR-12, Run: 009, F, 2, 0, 0, 42, 66, 2, 87, 21
INVAR-12, Run: 010, F, 2, 0, 0, 42, 66, 2, 74, 34
INVAR-12, Run: 011, F, 0, 0, 1, 42, 65, 4, 13, 94
INVAR-12, Run: 012, F, 2, 0, 0, 41, 65, 5, 90, 16
INVAR-12, Run: 013, F, 2, 0, 0, 42, 66, 2, 94, 14
INVAR-12, Run: 014, F, 0, 0, 1, 42, 65, 4, 43, 64
INVAR-12, Run: 015, F, 0, 0, 1, 43, 66, 1, 23, 86
INVAR-12, Run: 016, F, 0, 0, 1, 43, 66, 1, 39, 70
INVAR-12, Run: 017, F, 0, 0, 1, 43, 66, 1, 38, 71
INVAR-12, Run: 018, F, 0, 0, 1, 42, 65, 4, 28, 79
INVAR-12, Run: 019, F, 0, 0, 1, 42, 65, 4, 53, 54
INVAR-12, Run: 020, F, 0, 0, 1, 42, 65, 4, 19, 88
INVAR-12, Run: 021, F, 0, 0, 1, 42, 65, 4, 36, 71
INVAR-12, Run: 022, F, 2, 0, 0, 42, 66, 2, 87, 21
INVAR-12, Run: 023, F, 0, 0, 1, 42, 65, 4, 36, 71
INVAR-12, Run: 024, F, 0, 0, 1, 43, 66, 1, 18, 91
INVAR-12, Run: 025, F, 2, 0, 0, 42, 66, 2, 95, 13
INVAR-12, Run: 026, F, 0, 0, 1, 42, 65, 4, 37, 70
INVAR-12, Run: 027, F, 2, 0, 0, 42, 66, 2, 104, 4
INVAR-12, Run: 028, F, 0, 0, 1, 42, 65, 4, 39, 68
INVAR-12, Run: 029, F, 2, 0, 0, 42, 66, 2, 78, 30
INVAR-12, Run: 030, F, 2, 0, 0, 42, 66, 2, 51, 57
INVAR-12, Run: 031, F, 0, 0, 1, 42, 65, 4, 8, 99
INVAR-12, Run: 032, F, 0, 0, 1, 42, 65, 4, 34, 73
INVAR-12, Run: 033, F, 2, 0, 0, 42, 66, 2, 100, 8
INVAR-12, Run: 034, F, 0, 0, 1, 42, 65, 4, 43, 64
INVAR-12, Run: 035, F, 2, 0, 0, 42, 66, 2, 78, 30
INVAR-12, Run: 036, F, 0, 0, 1, 43, 66, 1, 34, 75
INVAR-12, Run: 037, F, 0, 0, 1, 42, 65, 4, 33, 74
INVAR-12, Run: 038, F, 0, 0, 1, 43, 66, 1, 35, 74
INVAR-12, Run: 039, F, 2, 0, 0, 42, 66, 2, 84, 24
INVAR-12, Run: 040, F, 0, 0, 1, 42, 65, 4, 35, 72
INVAR-12, Run: 041, F, 0, 0, 1, 42, 65, 4, 12, 95
INVAR-12, Run: 042, F, 2, 0, 0, 42, 66, 2, 71, 37
INVAR-12, Run: 043, F, 0, 0, 1, 43, 66, 1, 11, 98
INVAR-12, Run: 044, F, 0, 0, 1, 41, 64, 7, 36, 69
INVAR-12, Run: 045, F, 0, 0, 1, 42, 65, 4, 45, 62
INVAR-12, Run: 046, F, 0, 0, 1, 43, 66, 1, 16, 93
INVAR-12, Run: 047, F, 2, 0, 0, 42, 66, 2, 90, 18
INVAR-12, Run: 048, F, 0, 0, 1, 42, 65, 4, 27, 80
INVAR-12, Run: 049, F, 0, 0, 1, 42, 65, 4, 35, 72
INVAR-12, Run: 050, F, 0, 0, 1, 43, 66, 1, 32, 77
INVAR-12, Run: 051, F, 0, 0, 1, 42, 65, 4, 30, 77
INVAR-12, Run: 052, F, 2, 0, 0, 42, 66, 2, 90, 18
INVAR-12, Run: 053, F, 0, 0, 1, 43, 66, 1, 44, 65
INVAR-12, Run: 054, F, 0, 0, 1, 43, 66, 1, 40, 69
INVAR-12, Run: 055, F, 2, 0, 0, 42, 66, 2, 93, 15
INVAR-12, Run: 056, F, 2, 0, 0, 42, 66, 2, 69, 39
