Input Number, Run_Number, Result@ 100, X, V, Y, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 037, P, 1, 0, 0, 7, 12, 2, 19, 2
INVAR-1, Run: 038, P, 1, 0, 0, 6, 11, 5, 17, 5
INVAR-1, Run: 039, P, 1, 0, 0, 7, 12, 2, 13, 8
INVAR-1, Run: 040, P, 1, 0, 0, 7, 12, 2, 20, 1
INVAR-1, Run: 041, P, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 042, P, 0, 0, 2, 8, 12, 0, 0, 20
INVAR-1, Run: 043, P, 1, 0, 0, 7, 12, 2, 12, 9
INVAR-1, Run: 044, P, 1, 0, 0, 7, 12, 2, 14, 7
INVAR-1, Run: 045, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 046, P, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 047, P, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 048, P, 0, 0, 2, 8, 12, 0, 6, 14
INVAR-1, Run: 049, P, 1, 0, 0, 7, 12, 2, 12, 9
INVAR-1, Run: 050, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 051, P, 0, 0, 2, 7, 11, 3, 6, 15
INVAR-1, Run: 052, P, 0, 0, 2, 8, 12, 0, 8, 12
INVAR-1, Run: 053, P, 1, 0, 0, 7, 12, 2, 12, 9
INVAR-1, Run: 054, P, 1, 0, 0, 7, 12, 2, 11, 10
INVAR-1, Run: 055, P, 1, 0, 0, 7, 12, 2, 15, 6
INVAR-1, Run: 056, P, 1, 0, 0, 7, 12, 2, 15, 6
INVAR-1, Run: 057, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 058, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 059, P, 1, 0, 0, 7, 12, 2, 12, 9
INVAR-1, Run: 060, P, 1, 0, 0, 7, 12, 2, 13, 8
INVAR-1, Run: 061, P, 1, 0, 0, 7, 12, 2, 20, 1
INVAR-1, Run: 062, P, 0, 0, 2, 7, 11, 3, 7, 14
INVAR-1, Run: 063, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 064, P, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 065, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 066, P, 0, 0, 2, 7, 11, 3, 2, 19
INVAR-1, Run: 067, P, 1, 0, 0, 7, 12, 2, 13, 8
INVAR-1, Run: 068, P, 0, 0, 2, 8, 12, 0, 2, 18
INVAR-1, Run: 069, P, 0, 0, 2, 7, 11, 3, 8, 13
INVAR-1, Run: 070, P, 0, 0, 2, 7, 11, 3, 2, 19
INVAR-1, Run: 071, P, 0, 0, 2, 8, 12, 0, 2, 18
INVAR-1, Run: 072, P, 0, 0, 2, 8, 12, 0, 1, 19
INVAR-1, Run: 073, P, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 074, P, 1, 0, 0, 7, 12, 2, 19, 2
INVAR-1, Run: 075, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 076, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 077, P, 0, 0, 2, 8, 12, 0, 6, 14
INVAR-1, Run: 078, P, 0, 0, 2, 8, 12, 0, 5, 15
INVAR-1, Run: 079, P, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 080, P, 1, 0, 0, 7, 12, 2, 13, 8
INVAR-1, Run: 081, P, 0, 0, 2, 8, 12, 0, 7, 13
INVAR-1, Run: 082, P, 0, 0, 2, 7, 11, 3, 7, 14
INVAR-1, Run: 083, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 084, P, 0, 0, 2, 8, 12, 0, 3, 17
INVAR-1, Run: 085, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 086, P, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 087, P, 1, 0, 0, 7, 12, 2, 15, 6
INVAR-1, Run: 088, P, 1, 0, 0, 7, 12, 2, 14, 7
INVAR-1, Run: 089, P, 1, 0, 0, 7, 12, 2, 17, 4
INVAR-1, Run: 090, P, 0, 0, 2, 7, 11, 3, 5, 16
INVAR-1, Run: 091, P, 1, 0, 0, 7, 12, 2, 13, 8
INVAR-1, Run: 092, P, 1, 0, 0, 7, 12, 2, 15, 6
INVAR-1, Run: 093, P, 0, 0, 2, 8, 12, 0, 7, 13
INVAR-1, Run: 094, P, 0, 0, 2, 8, 12, 0, 6, 14
INVAR-1, Run: 095, P, 1, 0, 0, 7, 12, 2, 10, 11
INVAR-1, Run: 096, P, 1, 0, 0, 7, 12, 2, 18, 3
INVAR-1, Run: 097, P, 1, 0, 0, 7, 12, 2, 16, 5
INVAR-1, Run: 098, P, 1, 0, 0, 7, 12, 2, 15, 6
INVAR-1, Run: 099, P, 1, 0, 0, 7, 12, 2, 11, 10
INVAR-1, Run: 100, P, 1, 0, 0, 7, 12, 2, 14, 7
INVAR-10, Run: 001, P, 1, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 002, P, 1, 0, 0, 12, 15, 5, 23, 9
INVAR-10, Run: 003, P, 0, 0, 2, 14, 16, 0, 1, 29
INVAR-10, Run: 004, P, 0, 0, 2, 14, 16, 0, 1, 29
INVAR-10, Run: 005, P, 1, 0, 0, 13, 16, 2, 27, 4
INVAR-10, Run: 006, P, 1, 0, 0, 13, 16, 2, 28, 3
INVAR-10, Run: 007, P, 1, 0, 0, 13, 16, 2, 20, 11
INVAR-10, Run: 008, P, 1, 0, 0, 13, 16, 2, 18, 13
INVAR-10, Run: 009, P, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 010, P, 0, 0, 2, 13, 15, 3, 8, 23
INVAR-10, Run: 011, P, 1, 0, 0, 13, 16, 2, 23, 8
INVAR-10, Run: 012, P, 0, 0, 2, 14, 16, 0, 8, 22
INVAR-10, Run: 013, P, 1, 0, 0, 12, 15, 5, 22, 10
INVAR-10, Run: 014, P, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 015, P, 0, 0, 2, 14, 16, 0, 7, 23
INVAR-10, Run: 016, P, 0, 0, 2, 14, 16, 0, 3, 27
INVAR-10, Run: 017, P, 1, 0, 0, 13, 16, 2, 18, 13
INVAR-10, Run: 018, P, 0, 0, 2, 14, 16, 0, 2, 28
INVAR-10, Run: 019, P, 1, 0, 0, 13, 16, 2, 18, 13
INVAR-10, Run: 020, P, 0, 0, 2, 13, 15, 3, 10, 21
INVAR-10, Run: 021, P, 1, 0, 0, 13, 16, 2, 28, 3
INVAR-10, Run: 022, P, 1, 0, 0, 13, 16, 2, 19, 12
INVAR-10, Run: 023, P, 1, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 024, P, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 025, P, 0, 0, 2, 14, 16, 0, 8, 22
INVAR-10, Run: 026, P, 1, 0, 0, 13, 16, 2, 19, 12
INVAR-10, Run: 027, P, 1, 0, 0, 13, 16, 2, 23, 8
INVAR-10, Run: 028, P, 1, 0, 0, 13, 16, 2, 18, 13
INVAR-10, Run: 029, P, 0, 0, 2, 13, 15, 3, 3, 28
INVAR-10, Run: 030, P, 0, 0, 2, 14, 16, 0, 3, 27
INVAR-10, Run: 031, P, 0, 0, 2, 14, 16, 0, 1, 29
INVAR-10, Run: 032, P, 1, 0, 0, 13, 16, 2, 25, 6
INVAR-10, Run: 033, P, 0, 0, 2, 13, 15, 3, 8, 23
INVAR-10, Run: 034, P, 1, 0, 0, 13, 16, 2, 27, 4
INVAR-10, Run: 035, P, 1, 0, 0, 13, 16, 2, 18, 13
INVAR-10, Run: 036, P, 1, 0, 0, 13, 16, 2, 30, 1
INVAR-10, Run: 037, P, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 038, P, 0, 0, 2, 14, 16, 0, 11, 19
INVAR-10, Run: 039, P, 1, 0, 0, 12, 15, 5, 15, 17
INVAR-10, Run: 040, P, 1, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 041, P, 1, 0, 0, 13, 16, 2, 16, 15
INVAR-10, Run: 042, P, 1, 0, 0, 12, 15, 5, 22, 10
INVAR-10, Run: 043, P, 1, 0, 0, 13, 16, 2, 14, 17
INVAR-10, Run: 044, P, 0, 0, 2, 14, 16, 0, 15, 15
INVAR-10, Run: 045, P, 1, 0, 0, 12, 15, 5, 20, 12
INVAR-10, Run: 046, P, 1, 0, 0, 13, 16, 2, 28, 3
INVAR-10, Run: 047, P, 0, 0, 2, 14, 16, 0, 2, 28
INVAR-10, Run: 048, P, 0, 0, 2, 13, 15, 3, 5, 26
INVAR-10, Run: 049, P, 1, 0, 0, 13, 16, 2, 29, 2
INVAR-10, Run: 050, P, 0, 0, 2, 14, 16, 0, 15, 15
INVAR-10, Run: 051, P, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 052, P, 0, 0, 2, 14, 16, 0, 1, 29
INVAR-10, Run: 053, P, 0, 0, 2, 14, 16, 0, 1, 29
INVAR-10, Run: 054, P, 0, 0, 2, 14, 16, 0, 14, 16
INVAR-10, Run: 055, P, 1, 0, 0, 13, 16, 2, 18, 13
INVAR-10, Run: 056, P, 0, 0, 2, 14, 16, 0, 2, 28
INVAR-10, Run: 057, P, 0, 0, 2, 13, 15, 3, 5, 26
INVAR-10, Run: 058, P, 1, 0, 0, 12, 15, 5, 21, 11
INVAR-10, Run: 059, P, 1, 0, 0, 13, 16, 2, 28, 3
INVAR-10, Run: 060, P, 0, 0, 2, 14, 16, 0, 8, 22
INVAR-10, Run: 061, P, 1, 0, 0, 13, 16, 2, 20, 11
INVAR-10, Run: 062, P, 0, 0, 2, 13, 15, 3, 5, 26
INVAR-10, Run: 063, P, 1, 0, 0, 13, 16, 2, 26, 5
INVAR-10, Run: 064, P, 1, 0, 0, 13, 16, 2, 25, 6
INVAR-10, Run: 065, P, 0, 0, 2, 13, 15, 3, 3, 28
INVAR-10, Run: 066, P, 0, 0, 2, 14, 16, 0, 5, 25
INVAR-10, Run: 067, P, 1, 0, 0, 13, 16, 2, 20, 11
INVAR-10, Run: 068, P, 1, 0, 0, 13, 16, 2, 30, 1
INVAR-10, Run: 069, P, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 070, P, 1, 0, 0, 13, 16, 2, 23, 8
INVAR-10, Run: 071, P, 1, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 072, P, 0, 0, 2, 14, 16, 0, 6, 24
INVAR-10, Run: 073, P, 0, 0, 2, 13, 15, 3, 2, 29
INVAR-10, Run: 074, P, 1, 0, 0, 13, 16, 2, 19, 12
INVAR-10, Run: 075, P, 1, 0, 0, 13, 16, 2, 21, 10
INVAR-10, Run: 076, P, 1, 0, 0, 12, 15, 5, 25, 7
INVAR-10, Run: 077, P, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 078, P, 1, 0, 0, 13, 16, 2, 27, 4
INVAR-10, Run: 079, P, 1, 0, 0, 13, 16, 2, 27, 4
INVAR-10, Run: 080, P, 0, 0, 2, 14, 16, 0, 4, 26
INVAR-10, Run: 081, P, 0, 0, 2, 13, 15, 3, 5, 26
INVAR-10, Run: 082, P, 1, 0, 0, 13, 16, 2, 25, 6
INVAR-10, Run: 083, P, 0, 0, 2, 13, 15, 3, 10, 21
INVAR-10, Run: 084, P, 1, 0, 0, 13, 16, 2, 28, 3
INVAR-10, Run: 085, P, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 086, P, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 087, P, 0, 0, 2, 14, 16, 0, 5, 25
INVAR-10, Run: 088, P, 1, 0, 0, 13, 16, 2, 20, 11
INVAR-10, Run: 089, P, 1, 0, 0, 13, 16, 2, 30, 1
INVAR-10, Run: 090, P, 0, 0, 2, 14, 16, 0, 4, 26
INVAR-10, Run: 091, P, 1, 0, 0, 13, 16, 2, 28, 3
INVAR-10, Run: 092, P, 1, 0, 0, 13, 16, 2, 26, 5
INVAR-10, Run: 093, P, 0, 0, 2, 14, 16, 0, 12, 18
INVAR-10, Run: 094, P, 1, 0, 0, 13, 16, 2, 29, 2
INVAR-10, Run: 095, P, 1, 0, 0, 13, 16, 2, 26, 5
INVAR-10, Run: 096, P, 1, 0, 0, 13, 16, 2, 25, 6
INVAR-10, Run: 097, P, 1, 0, 0, 13, 16, 2, 22, 9
INVAR-10, Run: 098, P, 1, 0, 0, 13, 16, 2, 24, 7
INVAR-10, Run: 099, P, 0, 0, 2, 13, 15, 3, 4, 27
INVAR-10, Run: 100, P, 1, 0, 0, 13, 16, 2, 16, 15
INVAR-11, Run: 001, P, 0, 27, 0, 19, 33, 1, 17, 9
INVAR-11, Run: 002, P, 0, 19, 0, 19, 33, 1, 9, 25
INVAR-11, Run: 003, P, 0, 2, 0, 18, 32, 4, 26, 26
INVAR-11, Run: 004, P, 0, 35, 0, 19, 33, 1, 2, 16
INVAR-11, Run: 005, P, 0, 12, 0, 19, 33, 1, 12, 29
INVAR-11, Run: 006, P, 0, 1, 0, 18, 32, 4, 23, 30
INVAR-11, Run: 007, P, 0, 20, 0, 18, 32, 4, 19, 15
INVAR-11, Run: 008, P, 0, 4, 0, 18, 32, 4, 32, 18
INVAR-11, Run: 009, P, 0, 28, 0, 18, 32, 4, 13, 13
INVAR-11, Run: 010, P, 0, 1, 0, 18, 32, 4, 29, 24
INVAR-11, Run: 011, P, 0, 16, 0, 17, 31, 7, 27, 12
INVAR-11, Run: 012, P, 0, 41, 0, 19, 33, 1, 8, 4
INVAR-11, Run: 013, P, 0, 1, 0, 18, 32, 4, 28, 25
INVAR-11, Run: 014, P, 0, 18, 0, 19, 33, 1, 21, 14
INVAR-11, Run: 015, P, 0, 32, 0, 18, 32, 4, 16, 6
INVAR-11, Run: 016, P, 0, 1, 0, 18, 32, 4, 29, 24
INVAR-11, Run: 017, P, 0, 27, 0, 19, 33, 1, 14, 12
INVAR-11, Run: 018, P, 0, 29, 0, 19, 33, 1, 6, 18
INVAR-11, Run: 019, P, 0, 6, 0, 18, 32, 4, 25, 23
INVAR-11, Run: 020, P, 0, 38, 0, 18, 32, 4, 8, 8
INVAR-11, Run: 021, P, 0, 10, 0, 19, 33, 1, 33, 10
INVAR-11, Run: 022, P, 0, 13, 0, 19, 33, 1, 31, 9
INVAR-11, Run: 023, P, 0, 25, 0, 19, 33, 1, 20, 8
INVAR-11, Run: 024, P, 0, 28, 0, 18, 32, 4, 11, 15
INVAR-11, Run: 025, P, 0, 2, 0, 19, 33, 1, 38, 13
INVAR-11, Run: 026, P, 0, 1, 0, 18, 32, 4, 23, 30
INVAR-11, Run: 027, P, 0, 2, 0, 18, 32, 4, 22, 30
INVAR-11, Run: 028, P, 0, 4, 0, 17, 31, 7, 27, 24
INVAR-11, Run: 029, P, 0, 28, 0, 19, 33, 1, 14, 11
INVAR-11, Run: 030, P, 0, 10, 0, 19, 33, 1, 8, 35
INVAR-11, Run: 031, P, 0, 1, 0, 18, 32, 4, 27, 26
INVAR-11, Run: 032, P, 0, 24, 0, 18, 32, 4, 18, 12
INVAR-11, Run: 033, P, 0, 35, 0, 18, 32, 4, 4, 15
INVAR-11, Run: 034, P, 0, 42, 0, 18, 32, 4, 4, 8
INVAR-11, Run: 035, P, 0, 6, 0, 19, 33, 1, 3, 44
INVAR-11, Run: 036, P, 0, 34, 0, 19, 33, 1, 8, 11
INVAR-11, Run: 037, P, 0, 17, 0, 19, 33, 1, 26, 10
INVAR-11, Run: 038, P, 0, 19, 0, 19, 33, 1, 11, 23
INVAR-11, Run: 039, P, 0, 44, 0, 19, 33, 1, 7, 2
INVAR-11, Run: 040, P, 0, 41, 0, 19, 33, 1, 7, 5
INVAR-11, Run: 041, P, 0, 7, 0, 19, 33, 1, 22, 24
INVAR-11, Run: 042, P, 0, 1, 0, 18, 32, 4, 23, 30
INVAR-11, Run: 043, P, 0, 30, 0, 19, 33, 1, 6, 17
INVAR-11, Run: 044, P, 0, 30, 0, 19, 33, 1, 12, 11
INVAR-11, Run: 045, P, 0, 2, 0, 18, 32, 4, 26, 26
INVAR-11, Run: 046, P, 0, 1, 0, 18, 32, 4, 25, 28
INVAR-11, Run: 047, P, 0, 1, 0, 18, 32, 4, 30, 23
INVAR-11, Run: 048, P, 0, 21, 0, 19, 33, 1, 25, 7
INVAR-11, Run: 049, P, 0, 20, 0, 18, 32, 4, 7, 27
INVAR-11, Run: 050, P, 0, 27, 0, 18, 32, 4, 14, 13
INVAR-11, Run: 051, P, 0, 12, 0, 19, 33, 1, 14, 27
INVAR-11, Run: 052, P, 0, 42, 0, 19, 33, 1, 0, 11
INVAR-11, Run: 053, P, 0, 30, 0, 19, 33, 1, 9, 14
INVAR-11, Run: 054, P, 0, 4, 0, 18, 32, 4, 27, 23
INVAR-11, Run: 055, P, 0, 37, 0, 19, 33, 1, 5, 11
INVAR-11, Run: 056, P, 0, 10, 0, 18, 32, 4, 31, 13
INVAR-11, Run: 057, P, 0, 1, 0, 18, 32, 4, 26, 27
INVAR-11, Run: 058, P, 0, 4, 0, 18, 32, 4, 24, 26
INVAR-11, Run: 059, P, 0, 13, 0, 17, 31, 7, 23, 19
INVAR-11, Run: 060, P, 0, 12, 0, 19, 33, 1, 15, 26
INVAR-11, Run: 061, P, 0, 27, 0, 19, 33, 1, 5, 21
INVAR-11, Run: 062, P, 0, 3, 0, 18, 32, 4, 25, 26
INVAR-11, Run: 063, P, 0, 38, 0, 19, 33, 1, 8, 7
INVAR-11, Run: 064, P, 0, 22, 0, 18, 32, 4, 14, 18
INVAR-11, Run: 065, P, 0, 2, 0, 19, 33, 1, 19, 32
INVAR-11, Run: 066, P, 0, 1, 0, 18, 32, 4, 26, 27
INVAR-11, Run: 067, P, 0, 13, 0, 18, 32, 4, 18, 23
INVAR-11, Run: 068, P, 0, 15, 0, 19, 33, 1, 29, 9
INVAR-11, Run: 069, P, 0, 27, 0, 19, 33, 1, 18, 8
INVAR-11, Run: 070, P, 0, 26, 0, 19, 33, 1, 14, 13
INVAR-11, Run: 071, P, 0, 8, 0, 19, 33, 1, 6, 39
INVAR-11, Run: 072, P, 0, 10, 0, 18, 32, 4, 17, 27
INVAR-11, Run: 073, P, 0, 31, 0, 18, 32, 4, 9, 14
INVAR-11, Run: 074, P, 0, 1, 0, 18, 32, 4, 25, 28
INVAR-11, Run: 075, P, 0, 7, 0, 18, 32, 4, 18, 29
INVAR-11, Run: 076, P, 0, 2, 0, 19, 33, 1, 26, 25
INVAR-11, Run: 077, P, 0, 10, 0, 19, 33, 1, 8, 35
INVAR-11, Run: 078, P, 0, 33, 0, 19, 33, 1, 3, 17
INVAR-11, Run: 079, P, 0, 9, 0, 18, 32, 4, 22, 23
INVAR-11, Run: 080, P, 0, 19, 0, 18, 32, 4, 27, 8
INVAR-11, Run: 081, P, 0, 12, 0, 18, 32, 4, 23, 19
INVAR-11, Run: 082, P, 0, 1, 0, 18, 32, 4, 26, 27
INVAR-11, Run: 083, P, 0, 17, 0, 19, 33, 1, 31, 5
INVAR-11, Run: 084, P, 0, 5, 0, 19, 33, 1, 23, 25
INVAR-11, Run: 085, P, 0, 19, 0, 19, 33, 1, 18, 16
INVAR-11, Run: 086, P, 0, 36, 0, 19, 33, 1, 10, 7
INVAR-11, Run: 087, P, 0, 1, 0, 19, 33, 1, 18, 34
INVAR-11, Run: 088, P, 0, 1, 0, 18, 32, 4, 25, 28
INVAR-11, Run: 089, P, 0, 26, 0, 18, 32, 4, 11, 17
INVAR-11, Run: 090, P, 0, 15, 0, 19, 33, 1, 24, 14
INVAR-11, Run: 091, P, 0, 8, 0, 18, 32, 4, 25, 21
INVAR-11, Run: 092, P, 0, 12, 0, 19, 33, 1, 27, 14
INVAR-11, Run: 093, P, 0, 1, 0, 18, 32, 4, 27, 26
INVAR-11, Run: 094, P, 0, 28, 0, 19, 33, 1, 19, 6
INVAR-11, Run: 095, P, 0, 22, 0, 19, 33, 1, 18, 13
INVAR-11, Run: 096, P, 0, 16, 0, 19, 33, 1, 17, 20
INVAR-11, Run: 097, P, 0, 10, 0, 18, 32, 4, 21, 23
INVAR-11, Run: 098, P, 0, 3, 0, 18, 32, 4, 26, 25
INVAR-11, Run: 099, P, 0, 2, 0, 18, 32, 4, 30, 22
INVAR-11, Run: 100, P, 0, 15, 0, 19, 33, 1, 4, 34
INVAR-12, Run: 001, P, 0, 0, 1, 43, 66, 1, 33, 77
INVAR-12, Run: 002, P, 0, 0, 1, 43, 66, 1, 37, 73
INVAR-12, Run: 003, P, 2, 0, 0, 42, 66, 2, 79, 31
INVAR-12, Run: 004, P, 2, 0, 0, 42, 66, 2, 70, 40
INVAR-12, Run: 005, P, 2, 0, 0, 42, 66, 2, 71, 39
INVAR-12, Run: 006, P, 2, 0, 0, 42, 66, 2, 62, 48
INVAR-12, Run: 007, P, 0, 0, 1, 42, 65, 4, 33, 78
INVAR-12, Run: 008, P, 0, 0, 1, 43, 66, 1, 24, 86
INVAR-12, Run: 009, P, 0, 0, 1, 41, 64, 7, 40, 72
INVAR-12, Run: 010, P, 0, 0, 1, 42, 65, 4, 48, 63
INVAR-12, Run: 011, P, 0, 0, 1, 43, 66, 1, 41, 69
INVAR-12, Run: 012, P, 0, 0, 1, 43, 66, 1, 26, 84
INVAR-12, Run: 013, P, 0, 0, 1, 43, 66, 1, 47, 63
INVAR-12, Run: 014, P, 0, 0, 1, 42, 65, 4, 39, 72
INVAR-12, Run: 015, P, 0, 0, 1, 43, 66, 1, 23, 87
INVAR-12, Run: 016, P, 0, 0, 1, 42, 65, 4, 25, 86
INVAR-12, Run: 017, P, 0, 0, 1, 42, 65, 4, 31, 80
INVAR-12, Run: 018, P, 0, 0, 1, 42, 65, 4, 53, 58
INVAR-12, Run: 019, P, 0, 0, 1, 42, 65, 4, 40, 71
INVAR-12, Run: 020, P, 0, 0, 1, 43, 66, 1, 12, 98
INVAR-12, Run: 021, P, 2, 0, 0, 42, 66, 2, 56, 54
INVAR-12, Run: 022, P, 0, 0, 1, 43, 66, 1, 20, 90
INVAR-12, Run: 023, P, 0, 0, 1, 42, 65, 4, 53, 58
INVAR-12, Run: 024, P, 0, 0, 1, 42, 65, 4, 46, 65
INVAR-12, Run: 025, P, 2, 0, 0, 42, 66, 2, 89, 21
INVAR-12, Run: 026, P, 0, 0, 1, 43, 66, 1, 31, 79
INVAR-12, Run: 027, P, 0, 0, 1, 42, 65, 4, 14, 97
INVAR-12, Run: 028, P, 0, 0, 1, 42, 65, 4, 33, 78
INVAR-12, Run: 029, P, 2, 0, 0, 42, 66, 2, 88, 22
INVAR-12, Run: 030, P, 0, 0, 1, 42, 65, 4, 43, 68
INVAR-12, Run: 031, P, 0, 0, 1, 42, 65, 4, 16, 95
INVAR-12, Run: 032, P, 0, 0, 1, 42, 65, 4, 44, 67
INVAR-12, Run: 033, P, 0, 0, 1, 42, 65, 4, 37, 74
INVAR-12, Run: 034, P, 0, 0, 1, 42, 65, 4, 21, 90
INVAR-12, Run: 035, P, 0, 0, 1, 43, 66, 1, 23, 87
INVAR-12, Run: 036, P, 2, 0, 0, 42, 66, 2, 82, 28
INVAR-12, Run: 037, P, 0, 0, 1, 42, 65, 4, 37, 74
INVAR-12, Run: 038, P, 2, 0, 0, 42, 66, 2, 88, 22
INVAR-12, Run: 039, P, 2, 0, 0, 42, 66, 2, 100, 10
INVAR-12, Run: 040, P, 0, 0, 1, 43, 66, 1, 23, 87
INVAR-12, Run: 041, P, 0, 0, 1, 42, 65, 4, 45, 66
INVAR-12, Run: 042, P, 0, 0, 1, 43, 66, 1, 30, 80
INVAR-12, Run: 043, P, 2, 0, 0, 42, 66, 2, 88, 22
INVAR-12, Run: 044, P, 0, 0, 1, 43, 66, 1, 23, 87
INVAR-12, Run: 045, P, 2, 0, 0, 42, 66, 2, 71, 39
INVAR-12, Run: 046, P, 0, 0, 1, 42, 65, 4, 25, 86
INVAR-12, Run: 047, P, 0, 0, 1, 42, 65, 4, 16, 95
INVAR-12, Run: 048, P, 0, 0, 1, 43, 66, 1, 27, 83
INVAR-12, Run: 049, P, 0, 0, 1, 42, 65, 4, 36, 75
INVAR-12, Run: 050, P, 0, 0, 1, 43, 66, 1, 28, 82
INVAR-12, Run: 051, P, 0, 0, 1, 43, 66, 1, 21, 89
INVAR-12, Run: 052, P, 0, 0, 1, 43, 66, 1, 27, 83
INVAR-12, Run: 053, P, 0, 0, 1, 43, 66, 1, 23, 87
INVAR-12, Run: 054, P, 0, 0, 1, 42, 65, 4, 39, 72
INVAR-12, Run: 055, P, 0, 0, 1, 43, 66, 1, 31, 79
INVAR-12, Run: 056, P, 2, 0, 0, 42, 66, 2, 90, 20
