Input Number, Run_Number, Result@ 100, X1, Y, X2, NEW_REACTION, Reaction1, Reaction2
INVAR-2, Run: 081, P, 0, 0, 31, 39, 29, 29
INVAR-2, Run: 082, P, 0, 0, 26, 34, 34, 34
INVAR-2, Run: 083, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 084, P, 0, 0, 30, 38, 30, 30
INVAR-2, Run: 085, P, 0, 0, 28, 36, 32, 32
INVAR-2, Run: 086, P, 0, 0, 24, 32, 36, 36
INVAR-2, Run: 087, P, 0, 0, 23, 31, 37, 37
INVAR-2, Run: 088, P, 0, 0, 28, 36, 32, 32
INVAR-2, Run: 089, P, 0, 0, 27, 35, 33, 33
INVAR-2, Run: 090, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 091, P, 0, 0, 27, 35, 33, 33
INVAR-2, Run: 092, P, 0, 0, 28, 36, 32, 32
INVAR-2, Run: 093, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 094, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 095, P, 0, 0, 19, 27, 41, 41
INVAR-2, Run: 096, P, 0, 0, 21, 29, 39, 39
INVAR-2, Run: 097, P, 0, 0, 28, 36, 32, 32
INVAR-2, Run: 098, P, 0, 0, 27, 35, 33, 33
INVAR-2, Run: 099, P, 0, 0, 29, 37, 31, 31
INVAR-2, Run: 100, P, 0, 0, 29, 37, 31, 31
INVAR-20, Run: 001, P, 0, 48, 0, 43, 48, 0
INVAR-20, Run: 002, P, 0, 58, 0, 33, 58, 0
INVAR-20, Run: 003, P, 0, 54, 0, 37, 54, 0
INVAR-20, Run: 004, P, 0, 48, 0, 43, 48, 0
INVAR-20, Run: 005, P, 0, 51, 0, 40, 51, 0
INVAR-20, Run: 006, P, 0, 54, 0, 37, 54, 0
INVAR-20, Run: 007, P, 0, 48, 0, 43, 48, 0
INVAR-20, Run: 008, P, 0, 48, 0, 43, 48, 0
INVAR-20, Run: 009, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 010, P, 0, 51, 0, 40, 51, 0
INVAR-20, Run: 011, P, 0, 40, 0, 51, 40, 0
INVAR-20, Run: 012, P, 0, 41, 0, 50, 41, 0
INVAR-20, Run: 013, P, 0, 42, 0, 49, 42, 0
INVAR-20, Run: 014, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 015, P, 0, 39, 0, 52, 39, 0
INVAR-20, Run: 016, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 017, P, 0, 46, 0, 45, 46, 0
INVAR-20, Run: 018, P, 0, 49, 0, 42, 49, 0
INVAR-20, Run: 019, P, 0, 51, 0, 40, 51, 0
INVAR-20, Run: 020, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 021, P, 0, 51, 0, 40, 51, 0
INVAR-20, Run: 022, P, 0, 42, 0, 49, 42, 0
INVAR-20, Run: 023, P, 0, 49, 0, 42, 49, 0
INVAR-20, Run: 024, P, 0, 50, 0, 41, 50, 0
INVAR-20, Run: 025, P, 0, 52, 0, 39, 52, 0
INVAR-20, Run: 026, P, 0, 50, 0, 41, 50, 0
INVAR-20, Run: 027, P, 0, 55, 0, 36, 55, 0
INVAR-20, Run: 028, P, 0, 56, 0, 35, 56, 0
INVAR-20, Run: 029, P, 0, 50, 0, 41, 50, 0
INVAR-20, Run: 030, P, 0, 57, 0, 34, 57, 0
INVAR-20, Run: 031, P, 0, 55, 0, 36, 55, 0
INVAR-20, Run: 032, P, 0, 53, 0, 38, 53, 0
INVAR-20, Run: 033, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 034, P, 0, 49, 0, 42, 49, 0
INVAR-20, Run: 035, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 036, P, 0, 44, 0, 47, 44, 0
INVAR-20, Run: 037, P, 0, 51, 0, 40, 51, 0
INVAR-20, Run: 038, P, 0, 42, 0, 49, 42, 0
INVAR-20, Run: 039, P, 0, 49, 0, 42, 49, 0
INVAR-20, Run: 040, P, 0, 53, 0, 38, 53, 0
INVAR-20, Run: 041, P, 0, 52, 0, 39, 52, 0
INVAR-20, Run: 042, P, 0, 51, 0, 40, 51, 0
INVAR-20, Run: 043, P, 0, 39, 0, 52, 39, 0
INVAR-20, Run: 044, P, 0, 40, 0, 51, 40, 0
INVAR-20, Run: 045, P, 0, 38, 0, 53, 38, 0
INVAR-20, Run: 046, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 047, P, 0, 46, 0, 45, 46, 0
INVAR-20, Run: 048, P, 0, 55, 0, 36, 55, 0
INVAR-20, Run: 049, P, 0, 51, 0, 40, 51, 0
INVAR-20, Run: 050, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 051, P, 0, 41, 0, 50, 41, 0
INVAR-20, Run: 052, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 053, P, 0, 55, 0, 36, 55, 0
INVAR-20, Run: 054, P, 0, 58, 0, 33, 58, 0
INVAR-20, Run: 055, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 056, P, 0, 50, 0, 41, 50, 0
INVAR-20, Run: 057, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 058, P, 0, 40, 0, 51, 40, 0
INVAR-20, Run: 059, P, 0, 48, 0, 43, 48, 0
INVAR-20, Run: 060, P, 0, 38, 0, 53, 38, 0
INVAR-20, Run: 061, P, 0, 44, 0, 47, 44, 0
INVAR-20, Run: 062, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 063, P, 0, 45, 0, 46, 45, 0
INVAR-20, Run: 064, P, 0, 48, 0, 43, 48, 0
INVAR-20, Run: 065, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 066, P, 0, 38, 0, 53, 38, 0
INVAR-20, Run: 067, P, 0, 56, 0, 35, 56, 0
INVAR-20, Run: 068, P, 0, 48, 0, 43, 48, 0
INVAR-20, Run: 069, P, 0, 50, 0, 41, 50, 0
INVAR-20, Run: 070, P, 0, 45, 0, 46, 45, 0
INVAR-20, Run: 071, P, 0, 36, 0, 55, 36, 0
INVAR-20, Run: 072, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 073, P, 0, 49, 0, 42, 49, 0
INVAR-20, Run: 074, P, 0, 46, 0, 45, 46, 0
INVAR-20, Run: 075, P, 0, 44, 0, 47, 44, 0
INVAR-20, Run: 076, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 077, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 078, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 079, P, 0, 45, 0, 46, 45, 0
INVAR-20, Run: 080, P, 0, 41, 0, 50, 41, 0
INVAR-20, Run: 081, P, 0, 46, 0, 45, 46, 0
INVAR-20, Run: 082, P, 0, 48, 0, 43, 48, 0
INVAR-20, Run: 083, P, 0, 47, 0, 44, 47, 0
INVAR-20, Run: 084, P, 0, 44, 0, 47, 44, 0
INVAR-20, Run: 085, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 086, P, 0, 52, 0, 39, 52, 0
INVAR-20, Run: 087, P, 0, 48, 0, 43, 48, 0
INVAR-20, Run: 088, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 089, P, 0, 37, 0, 54, 37, 0
INVAR-20, Run: 090, P, 0, 42, 0, 49, 42, 0
INVAR-20, Run: 091, P, 0, 40, 0, 51, 40, 0
INVAR-20, Run: 092, P, 0, 55, 0, 36, 55, 0
INVAR-20, Run: 093, P, 0, 51, 0, 40, 51, 0
INVAR-20, Run: 094, P, 0, 50, 0, 41, 50, 0
INVAR-20, Run: 095, P, 0, 44, 0, 47, 44, 0
INVAR-20, Run: 096, P, 0, 37, 0, 54, 37, 0
INVAR-20, Run: 097, P, 0, 54, 0, 37, 54, 0
INVAR-20, Run: 098, P, 0, 43, 0, 48, 43, 0
INVAR-20, Run: 099, P, 0, 44, 0, 47, 44, 0
INVAR-20, Run: 100, P, 0, 46, 0, 45, 46, 0
INVAR-21, Run: 001, P, 0, 71, 0, 62, 71, 0
INVAR-21, Run: 002, P, 0, 71, 0, 62, 71, 0
INVAR-21, Run: 003, P, 0, 66, 0, 67, 66, 0
INVAR-21, Run: 004, P, 0, 57, 0, 76, 57, 0
INVAR-21, Run: 005, P, 0, 66, 0, 67, 66, 0
INVAR-21, Run: 006, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 007, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 008, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 009, P, 0, 63, 0, 70, 63, 0
INVAR-21, Run: 010, P, 0, 64, 0, 69, 64, 0
INVAR-21, Run: 011, P, 0, 67, 0, 66, 67, 0
INVAR-21, Run: 012, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 013, P, 0, 73, 0, 60, 73, 0
INVAR-21, Run: 014, P, 0, 65, 0, 68, 65, 0
INVAR-21, Run: 015, P, 0, 72, 0, 61, 72, 0
INVAR-21, Run: 016, P, 0, 66, 0, 67, 66, 0
INVAR-21, Run: 017, P, 0, 78, 0, 55, 78, 0
INVAR-21, Run: 018, P, 0, 65, 0, 68, 65, 0
INVAR-21, Run: 019, P, 0, 68, 0, 65, 68, 0
INVAR-21, Run: 020, P, 0, 62, 0, 71, 62, 0
INVAR-21, Run: 021, P, 0, 68, 0, 65, 68, 0
INVAR-21, Run: 022, P, 0, 65, 0, 68, 65, 0
INVAR-21, Run: 023, P, 0, 67, 0, 66, 67, 0
INVAR-21, Run: 024, P, 0, 56, 0, 77, 56, 0
INVAR-21, Run: 025, P, 0, 73, 0, 60, 73, 0
INVAR-21, Run: 026, P, 0, 63, 0, 70, 63, 0
INVAR-21, Run: 027, P, 0, 65, 0, 68, 65, 0
INVAR-21, Run: 028, P, 0, 60, 0, 73, 60, 0
INVAR-21, Run: 029, P, 0, 67, 0, 66, 67, 0
INVAR-21, Run: 030, P, 0, 76, 0, 57, 76, 0
INVAR-21, Run: 031, P, 0, 59, 0, 74, 59, 0
INVAR-21, Run: 032, P, 0, 65, 0, 68, 65, 0
INVAR-21, Run: 033, P, 0, 74, 0, 59, 74, 0
INVAR-21, Run: 034, P, 0, 58, 0, 75, 58, 0
INVAR-21, Run: 035, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 036, P, 0, 69, 0, 64, 69, 0
INVAR-21, Run: 037, P, 0, 64, 0, 69, 64, 0
INVAR-21, Run: 038, P, 0, 77, 0, 56, 77, 0
INVAR-21, Run: 039, P, 0, 69, 0, 64, 69, 0
INVAR-21, Run: 040, P, 0, 66, 0, 67, 66, 0
INVAR-21, Run: 041, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 042, P, 0, 59, 0, 74, 59, 0
INVAR-21, Run: 043, P, 0, 73, 0, 60, 73, 0
INVAR-21, Run: 044, P, 0, 65, 0, 68, 65, 0
INVAR-21, Run: 045, P, 0, 61, 0, 72, 61, 0
INVAR-21, Run: 046, P, 0, 68, 0, 65, 68, 0
INVAR-21, Run: 047, P, 0, 64, 0, 69, 64, 0
INVAR-21, Run: 048, P, 0, 57, 0, 76, 57, 0
INVAR-21, Run: 049, P, 0, 63, 0, 70, 63, 0
INVAR-21, Run: 050, P, 0, 73, 0, 60, 73, 0
INVAR-21, Run: 051, P, 0, 74, 0, 59, 74, 0
INVAR-21, Run: 052, P, 0, 66, 0, 67, 66, 0
INVAR-21, Run: 053, P, 0, 66, 0, 67, 66, 0
INVAR-21, Run: 054, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 055, P, 0, 67, 0, 66, 67, 0
INVAR-21, Run: 056, P, 0, 64, 0, 69, 64, 0
INVAR-21, Run: 057, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 058, P, 0, 57, 0, 76, 57, 0
INVAR-21, Run: 059, P, 0, 68, 0, 65, 68, 0
INVAR-21, Run: 060, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 061, P, 0, 65, 0, 68, 65, 0
INVAR-21, Run: 062, P, 0, 71, 0, 62, 71, 0
INVAR-21, Run: 063, P, 0, 67, 0, 66, 67, 0
INVAR-21, Run: 064, P, 0, 72, 0, 61, 72, 0
INVAR-21, Run: 065, P, 0, 73, 0, 60, 73, 0
INVAR-21, Run: 066, P, 0, 63, 0, 70, 63, 0
INVAR-21, Run: 067, P, 0, 76, 0, 57, 76, 0
INVAR-21, Run: 068, P, 0, 80, 0, 53, 80, 0
INVAR-21, Run: 069, P, 0, 73, 0, 60, 73, 0
INVAR-21, Run: 070, P, 0, 65, 0, 68, 65, 0
INVAR-21, Run: 071, P, 0, 64, 0, 69, 64, 0
INVAR-21, Run: 072, P, 0, 65, 0, 68, 65, 0
INVAR-21, Run: 073, P, 0, 78, 0, 55, 78, 0
INVAR-21, Run: 074, P, 0, 63, 0, 70, 63, 0
INVAR-21, Run: 075, P, 0, 72, 0, 61, 72, 0
INVAR-21, Run: 076, P, 0, 56, 0, 77, 56, 0
INVAR-21, Run: 077, P, 0, 63, 0, 70, 63, 0
INVAR-21, Run: 078, P, 0, 57, 0, 76, 57, 0
INVAR-21, Run: 079, P, 0, 63, 0, 70, 63, 0
INVAR-21, Run: 080, P, 0, 59, 0, 74, 59, 0
INVAR-21, Run: 081, P, 0, 62, 0, 71, 62, 0
INVAR-21, Run: 082, P, 0, 72, 0, 61, 72, 0
INVAR-21, Run: 083, P, 0, 60, 0, 73, 60, 0
INVAR-21, Run: 084, P, 0, 55, 0, 78, 55, 0
INVAR-21, Run: 085, P, 0, 73, 0, 60, 73, 0
INVAR-21, Run: 086, P, 0, 70, 0, 63, 70, 0
INVAR-21, Run: 087, P, 0, 67, 0, 66, 67, 0
INVAR-21, Run: 088, P, 0, 62, 0, 71, 62, 0
INVAR-21, Run: 089, P, 0, 73, 0, 60, 73, 0
INVAR-21, Run: 090, P, 0, 53, 0, 80, 53, 0
INVAR-21, Run: 091, P, 0, 67, 0, 66, 67, 0
INVAR-21, Run: 092, P, 0, 73, 0, 60, 73, 0
INVAR-21, Run: 093, P, 0, 56, 0, 77, 56, 0
INVAR-21, Run: 094, P, 0, 63, 0, 70, 63, 0
INVAR-21, Run: 095, P, 0, 68, 0, 65, 68, 0
INVAR-21, Run: 096, P, 0, 80, 0, 53, 80, 0
INVAR-21, Run: 097, P, 0, 77, 0, 56, 77, 0
INVAR-21, Run: 098, P, 0, 76, 0, 57, 76, 0
INVAR-21, Run: 099, P, 0, 61, 0, 72, 61, 0
INVAR-21, Run: 100, P, 0, 79, 0, 54, 79, 0
INVAR-22, Run: 001, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 002, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 003, P, 0, 7, 0, 22, 28, 21
INVAR-22, Run: 004, P, 0, 10, 0, 19, 31, 21
INVAR-22, Run: 005, P, 0, 0, 3, 32, 18, 18
INVAR-22, Run: 006, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 007, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 008, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 009, P, 0, 8, 0, 21, 29, 21
INVAR-22, Run: 010, P, 0, 12, 0, 17, 33, 21
INVAR-22, Run: 011, P, 0, 11, 0, 18, 32, 21
INVAR-22, Run: 012, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 013, P, 0, 12, 0, 17, 33, 21
INVAR-22, Run: 014, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 015, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 016, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 017, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 018, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 019, P, 0, 8, 0, 21, 29, 21
INVAR-22, Run: 020, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 021, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 022, P, 0, 11, 0, 18, 32, 21
INVAR-22, Run: 023, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 024, P, 0, 8, 0, 21, 29, 21
INVAR-22, Run: 025, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 026, P, 0, 0, 3, 32, 18, 18
INVAR-22, Run: 027, P, 0, 12, 0, 17, 33, 21
INVAR-22, Run: 028, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 029, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 030, P, 0, 7, 0, 22, 28, 21
INVAR-22, Run: 031, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 032, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 033, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 034, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 035, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 036, P, 0, 7, 0, 22, 28, 21
INVAR-22, Run: 037, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 038, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 039, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 040, P, 0, 11, 0, 18, 32, 21
INVAR-22, Run: 041, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 042, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 043, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 044, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 045, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 046, P, 0, 10, 0, 19, 31, 21
INVAR-22, Run: 047, P, 0, 0, 3, 32, 18, 18
INVAR-22, Run: 048, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 049, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 050, P, 0, 8, 0, 21, 29, 21
INVAR-22, Run: 051, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 052, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 053, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 054, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 055, P, 0, 0, 2, 31, 19, 19
INVAR-22, Run: 056, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 057, P, 0, 7, 0, 22, 28, 21
INVAR-22, Run: 058, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 059, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 060, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 061, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 062, P, 0, 0, 4, 33, 17, 17
INVAR-22, Run: 063, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 064, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 065, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 066, P, 0, 7, 0, 22, 28, 21
INVAR-22, Run: 067, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 068, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 069, P, 0, 10, 0, 19, 31, 21
INVAR-22, Run: 070, P, 0, 13, 0, 16, 34, 21
INVAR-22, Run: 071, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 072, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 073, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 074, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 075, P, 0, 14, 0, 15, 35, 21
INVAR-22, Run: 076, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 077, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 078, P, 0, 8, 0, 21, 29, 21
INVAR-22, Run: 079, P, 0, 0, 1, 30, 20, 20
INVAR-22, Run: 080, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 081, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 082, P, 0, 7, 0, 22, 28, 21
INVAR-22, Run: 083, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 084, P, 0, 4, 0, 25, 25, 21
INVAR-22, Run: 085, P, 0, 7, 0, 22, 28, 21
INVAR-22, Run: 086, P, 0, 0, 3, 32, 18, 18
INVAR-22, Run: 087, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 088, P, 0, 10, 0, 19, 31, 21
INVAR-22, Run: 089, P, 0, 10, 0, 19, 31, 21
INVAR-22, Run: 090, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 091, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 092, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 093, P, 0, 3, 0, 26, 24, 21
INVAR-22, Run: 094, P, 0, 5, 0, 24, 26, 21
INVAR-22, Run: 095, P, 0, 2, 0, 27, 23, 21
INVAR-22, Run: 096, P, 0, 11, 0, 18, 32, 21
INVAR-22, Run: 097, P, 0, 1, 0, 28, 22, 21
INVAR-22, Run: 098, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 099, P, 0, 6, 0, 23, 27, 21
INVAR-22, Run: 100, P, 0, 0, 0, 29, 21, 21
INVAR-23, Run: 001, P, 0, 0, 5, 48, 52, 52
INVAR-23, Run: 002, P, 0, 0, 14, 57, 43, 43
INVAR-23, Run: 003, P, 0, 0, 5, 48, 52, 52
INVAR-23, Run: 004, P, 0, 0, 26, 69, 31, 31
INVAR-23, Run: 005, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 006, P, 0, 1, 0, 42, 58, 57
INVAR-23, Run: 007, P, 0, 0, 4, 47, 53, 53
INVAR-23, Run: 008, P, 0, 5, 0, 38, 62, 57
INVAR-23, Run: 009, P, 0, 0, 6, 49, 51, 51
INVAR-23, Run: 010, P, 0, 0, 15, 58, 42, 42
INVAR-23, Run: 011, P, 0, 0, 13, 56, 44, 44
INVAR-23, Run: 012, P, 0, 0, 4, 47, 53, 53
INVAR-23, Run: 013, P, 0, 0, 8, 51, 49, 49
INVAR-23, Run: 014, P, 0, 0, 8, 51, 49, 49
INVAR-23, Run: 015, P, 0, 0, 6, 49, 51, 51
INVAR-23, Run: 016, P, 0, 0, 11, 54, 46, 46
INVAR-23, Run: 017, P, 0, 0, 0, 43, 57, 57
INVAR-23, Run: 018, P, 0, 0, 15, 58, 42, 42
INVAR-23, Run: 019, P, 0, 0, 11, 54, 46, 46
INVAR-23, Run: 020, P, 0, 0, 9, 52, 48, 48
INVAR-23, Run: 021, P, 0, 0, 14, 57, 43, 43
INVAR-23, Run: 022, P, 0, 0, 4, 47, 53, 53
INVAR-23, Run: 023, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 024, P, 0, 0, 9, 52, 48, 48
INVAR-23, Run: 025, P, 0, 0, 8, 51, 49, 49
INVAR-23, Run: 026, P, 0, 0, 10, 53, 47, 47
INVAR-23, Run: 027, P, 0, 0, 2, 45, 55, 55
INVAR-23, Run: 028, P, 0, 5, 0, 38, 62, 57
INVAR-23, Run: 029, P, 0, 0, 11, 54, 46, 46
INVAR-23, Run: 030, P, 0, 0, 4, 47, 53, 53
INVAR-23, Run: 031, P, 0, 0, 5, 48, 52, 52
INVAR-23, Run: 032, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 033, P, 0, 0, 11, 54, 46, 46
INVAR-23, Run: 034, P, 0, 0, 17, 60, 40, 40
INVAR-23, Run: 035, P, 0, 0, 2, 45, 55, 55
INVAR-23, Run: 036, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 037, P, 0, 0, 12, 55, 45, 45
INVAR-23, Run: 038, P, 0, 0, 13, 56, 44, 44
INVAR-23, Run: 039, P, 0, 0, 20, 63, 37, 37
INVAR-23, Run: 040, P, 0, 0, 1, 44, 56, 56
INVAR-23, Run: 041, P, 0, 0, 12, 55, 45, 45
INVAR-23, Run: 042, P, 0, 0, 5, 48, 52, 52
INVAR-23, Run: 043, P, 0, 0, 10, 53, 47, 47
INVAR-23, Run: 044, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 045, P, 0, 0, 18, 61, 39, 39
INVAR-23, Run: 046, P, 0, 0, 5, 48, 52, 52
INVAR-23, Run: 047, P, 0, 0, 5, 48, 52, 52
INVAR-23, Run: 048, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 049, P, 0, 0, 1, 44, 56, 56
INVAR-23, Run: 050, P, 0, 0, 14, 57, 43, 43
INVAR-23, Run: 051, P, 0, 0, 8, 51, 49, 49
INVAR-23, Run: 052, P, 0, 0, 9, 52, 48, 48
INVAR-23, Run: 053, P, 0, 0, 14, 57, 43, 43
INVAR-23, Run: 054, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 055, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 056, P, 0, 0, 17, 60, 40, 40
INVAR-23, Run: 057, P, 0, 1, 0, 42, 58, 57
INVAR-23, Run: 058, P, 0, 0, 13, 56, 44, 44
INVAR-23, Run: 059, P, 0, 0, 1, 44, 56, 56
INVAR-23, Run: 060, P, 0, 0, 6, 49, 51, 51
INVAR-23, Run: 061, P, 0, 0, 0, 43, 57, 57
INVAR-23, Run: 062, P, 0, 0, 11, 54, 46, 46
INVAR-23, Run: 063, P, 0, 0, 2, 45, 55, 55
INVAR-23, Run: 064, P, 0, 0, 12, 55, 45, 45
INVAR-23, Run: 065, P, 0, 3, 0, 40, 60, 57
INVAR-23, Run: 066, P, 0, 0, 1, 44, 56, 56
INVAR-23, Run: 067, P, 0, 0, 5, 48, 52, 52
INVAR-23, Run: 068, P, 0, 0, 8, 51, 49, 49
INVAR-23, Run: 069, P, 0, 0, 14, 57, 43, 43
INVAR-23, Run: 070, P, 0, 0, 13, 56, 44, 44
INVAR-23, Run: 071, P, 0, 0, 2, 45, 55, 55
INVAR-23, Run: 072, P, 0, 0, 2, 45, 55, 55
INVAR-23, Run: 073, P, 0, 0, 8, 51, 49, 49
INVAR-23, Run: 074, P, 0, 0, 2, 45, 55, 55
INVAR-23, Run: 075, P, 0, 11, 0, 32, 68, 57
INVAR-23, Run: 076, P, 0, 0, 11, 54, 46, 46
INVAR-23, Run: 077, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 078, P, 0, 2, 0, 41, 59, 57
INVAR-23, Run: 079, P, 0, 0, 13, 56, 44, 44
INVAR-23, Run: 080, P, 0, 0, 4, 47, 53, 53
INVAR-23, Run: 081, P, 0, 0, 15, 58, 42, 42
INVAR-23, Run: 082, P, 0, 0, 11, 54, 46, 46
INVAR-23, Run: 083, P, 0, 0, 13, 56, 44, 44
INVAR-23, Run: 084, P, 0, 0, 13, 56, 44, 44
INVAR-23, Run: 085, P, 0, 0, 6, 49, 51, 51
INVAR-23, Run: 086, P, 0, 2, 0, 41, 59, 57
INVAR-23, Run: 087, P, 0, 0, 20, 63, 37, 37
INVAR-23, Run: 088, P, 0, 0, 8, 51, 49, 49
INVAR-23, Run: 089, P, 0, 0, 11, 54, 46, 46
INVAR-23, Run: 090, P, 0, 0, 8, 51, 49, 49
INVAR-23, Run: 091, P, 0, 0, 2, 45, 55, 55
INVAR-23, Run: 092, P, 0, 0, 5, 48, 52, 52
INVAR-23, Run: 093, P, 0, 5, 0, 38, 62, 57
INVAR-23, Run: 094, P, 0, 3, 0, 40, 60, 57
INVAR-23, Run: 095, P, 0, 0, 7, 50, 50, 50
INVAR-23, Run: 096, P, 0, 0, 3, 46, 54, 54
INVAR-23, Run: 097, P, 0, 0, 6, 49, 51, 51
INVAR-23, Run: 098, P, 0, 0, 3, 46, 54, 54
INVAR-23, Run: 099, P, 0, 0, 0, 43, 57, 57
INVAR-23, Run: 100, P, 0, 0, 10, 53, 47, 47
INVAR-24, Run: 001, P, 0, 0, 64, 99, 101, 101
INVAR-24, Run: 002, P, 0, 0, 66, 101, 99, 99
