Input Number, Run_Number, Result@ 100, V, X, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-2, Run: 026, F, 0, 1, 0, 12, 26, 21, 5, 35, 5
INVAR-2, Run: 027, F, 0, 2, 0, 14, 28, 22, 2, 27, 11
INVAR-2, Run: 028, F, 0, 2, 0, 14, 27, 21, 5, 27, 12
INVAR-2, Run: 029, F, 0, 2, 0, 11, 26, 22, 2, 23, 16
INVAR-2, Run: 030, F, 0, 1, 0, 12, 27, 22, 2, 28, 11
INVAR-2, Run: 031, F, 0, 0, 1, 5, 23, 22, 1, 33, 8
INVAR-2, Run: 032, F, 0, 2, 0, 8, 24, 22, 2, 21, 19
INVAR-2, Run: 033, F, 0, 1, 0, 15, 29, 22, 2, 31, 7
INVAR-2, Run: 034, F, 0, 1, 0, 15, 29, 22, 2, 24, 14
INVAR-2, Run: 035, F, 0, 2, 0, 14, 28, 22, 2, 25, 13
INVAR-2, Run: 036, F, 0, 2, 0, 14, 28, 22, 2, 23, 15
INVAR-2, Run: 037, F, 0, 2, 0, 11, 26, 22, 2, 20, 19
INVAR-2, Run: 038, F, 0, 2, 0, 14, 28, 22, 2, 24, 14
INVAR-2, Run: 039, F, 0, 2, 0, 17, 29, 21, 5, 18, 20
INVAR-2, Run: 040, F, 0, 2, 0, 11, 26, 22, 2, 28, 11
INVAR-2, Run: 041, F, 0, 1, 0, 9, 25, 22, 2, 17, 23
INVAR-2, Run: 042, F, 0, 2, 0, 17, 30, 22, 2, 29, 8
INVAR-2, Run: 043, F, 0, 1, 0, 12, 27, 22, 2, 27, 12
INVAR-2, Run: 044, F, 0, 2, 0, 17, 30, 22, 2, 23, 14
INVAR-2, Run: 045, F, 0, 2, 0, 8, 23, 21, 5, 21, 20
INVAR-2, Run: 046, F, 0, 2, 0, 8, 23, 21, 5, 24, 17
INVAR-2, Run: 047, F, 0, 2, 0, 11, 26, 22, 2, 24, 15
INVAR-2, Run: 048, F, 0, 1, 0, 12, 27, 22, 2, 19, 20
INVAR-2, Run: 049, F, 0, 2, 0, 14, 28, 22, 2, 24, 14
INVAR-2, Run: 050, F, 0, 1, 0, 9, 24, 21, 5, 27, 14
INVAR-2, Run: 051, F, 0, 2, 0, 14, 28, 22, 2, 30, 8
INVAR-2, Run: 052, F, 0, 2, 0, 14, 28, 22, 2, 20, 18
INVAR-2, Run: 053, F, 0, 1, 0, 21, 33, 22, 2, 30, 6
INVAR-2, Run: 054, F, 0, 2, 0, 17, 30, 22, 2, 30, 7
INVAR-2, Run: 055, F, 0, 2, 0, 11, 25, 21, 5, 22, 18
INVAR-2, Run: 056, F, 0, 2, 0, 8, 23, 21, 5, 20, 21
INVAR-2, Run: 057, F, 0, 2, 0, 14, 28, 22, 2, 27, 11
INVAR-2, Run: 058, F, 0, 2, 0, 8, 24, 22, 2, 30, 10
INVAR-2, Run: 059, F, 0, 2, 0, 17, 30, 22, 2, 35, 2
INVAR-2, Run: 060, F, 0, 2, 0, 8, 23, 21, 5, 20, 21
INVAR-2, Run: 061, F, 0, 2, 0, 17, 30, 22, 2, 32, 5
INVAR-2, Run: 062, F, 0, 2, 0, 17, 30, 22, 2, 28, 9
INVAR-2, Run: 063, F, 0, 1, 0, 9, 25, 22, 2, 32, 8
INVAR-2, Run: 064, F, 0, 2, 0, 8, 23, 21, 5, 23, 18
INVAR-2, Run: 065, F, 0, 2, 0, 5, 22, 22, 2, 33, 8
INVAR-2, Run: 066, F, 0, 2, 0, 11, 26, 22, 2, 29, 10
INVAR-2, Run: 067, F, 0, 1, 0, 18, 31, 22, 2, 33, 4
INVAR-2, Run: 068, F, 0, 2, 0, 5, 22, 22, 2, 26, 15
INVAR-2, Run: 069, F, 0, 2, 0, 17, 30, 22, 2, 29, 8
INVAR-2, Run: 070, F, 0, 2, 0, 8, 24, 22, 2, 28, 12
INVAR-2, Run: 071, F, 0, 2, 0, 8, 24, 22, 2, 28, 12
INVAR-2, Run: 072, F, 0, 1, 0, 12, 26, 21, 5, 27, 13
INVAR-2, Run: 073, F, 0, 1, 0, 9, 25, 22, 2, 23, 17
INVAR-2, Run: 074, F, 0, 1, 0, 15, 29, 22, 2, 23, 15
INVAR-2, Run: 075, F, 0, 2, 0, 5, 21, 21, 5, 26, 16
INVAR-2, Run: 076, F, 0, 2, 0, 11, 26, 22, 2, 27, 12
INVAR-2, Run: 077, F, 0, 2, 0, 11, 24, 20, 8, 19, 22
INVAR-2, Run: 078, F, 0, 2, 0, 11, 26, 22, 2, 30, 9
INVAR-2, Run: 079, F, 0, 2, 0, 20, 32, 22, 2, 28, 8
INVAR-2, Run: 080, F, 0, 2, 0, 8, 24, 22, 2, 24, 16
INVAR-2, Run: 081, F, 0, 2, 0, 20, 32, 22, 2, 34, 2
INVAR-2, Run: 082, F, 0, 1, 0, 6, 23, 22, 2, 29, 12
INVAR-2, Run: 083, F, 0, 2, 0, 14, 27, 21, 5, 19, 20
INVAR-2, Run: 084, F, 0, 2, 0, 8, 23, 21, 5, 26, 15
INVAR-2, Run: 085, F, 0, 2, 0, 14, 28, 22, 2, 27, 11
INVAR-2, Run: 086, F, 0, 1, 0, 9, 24, 21, 5, 22, 19
INVAR-2, Run: 087, F, 0, 2, 0, 11, 25, 21, 5, 18, 22
INVAR-2, Run: 088, F, 0, 1, 0, 9, 24, 21, 5, 23, 18
INVAR-2, Run: 089, F, 0, 2, 0, 14, 28, 22, 2, 36, 2
INVAR-2, Run: 090, F, 0, 2, 0, 14, 26, 20, 8, 24, 16
INVAR-2, Run: 091, F, 0, 2, 0, 8, 24, 22, 2, 34, 6
INVAR-2, Run: 092, F, 0, 2, 0, 17, 30, 22, 2, 28, 9
INVAR-2, Run: 093, F, 0, 2, 0, 17, 30, 22, 2, 36, 1
INVAR-2, Run: 094, F, 0, 2, 0, 11, 26, 22, 2, 25, 14
INVAR-2, Run: 095, F, 0, 2, 0, 17, 30, 22, 2, 26, 11
INVAR-2, Run: 096, F, 0, 2, 0, 8, 24, 22, 2, 23, 17
INVAR-2, Run: 097, F, 0, 2, 0, 11, 25, 21, 5, 33, 7
INVAR-2, Run: 098, F, 0, 1, 0, 9, 25, 22, 2, 28, 12
INVAR-2, Run: 099, F, 0, 2, 0, 11, 26, 22, 2, 24, 15
INVAR-2, Run: 100, F, 0, 2, 0, 8, 24, 22, 2, 26, 14
INVAR-20, Run: 001, F, 0, 1, 0, 9, 36, 0, 0, 27, 0
INVAR-20, Run: 002, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 003, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 004, F, 0, 1, 0, 15, 40, 0, 0, 25, 0
INVAR-20, Run: 005, F, 0, 2, 0, 20, 43, 0, 0, 23, 0
INVAR-20, Run: 006, F, 0, 1, 0, 9, 36, 0, 0, 27, 0
INVAR-20, Run: 007, F, 0, 1, 0, 15, 40, 0, 0, 25, 0
INVAR-20, Run: 008, F, 0, 1, 0, 15, 40, 0, 0, 25, 0
INVAR-20, Run: 009, F, 0, 1, 0, 15, 40, 0, 0, 25, 0
INVAR-20, Run: 010, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 011, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 012, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 013, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 014, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 015, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 016, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 017, F, 0, 1, 0, 18, 42, 0, 0, 24, 0
INVAR-20, Run: 018, F, 0, 1, 0, 6, 34, 0, 0, 28, 0
INVAR-20, Run: 019, F, 0, 2, 0, 5, 33, 0, 0, 28, 0
INVAR-20, Run: 020, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 021, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 022, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 023, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 024, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 025, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 026, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 027, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 028, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 029, F, 0, 1, 0, 15, 40, 0, 0, 25, 0
INVAR-20, Run: 030, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 031, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 032, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 033, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 034, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 035, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 036, F, 0, 1, 0, 15, 40, 0, 0, 25, 0
INVAR-20, Run: 037, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 038, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 039, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 040, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 041, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 042, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 043, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 044, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 045, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 046, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 047, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 048, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 049, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 050, F, 0, 1, 0, 15, 40, 0, 0, 25, 0
INVAR-20, Run: 051, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 052, F, 0, 1, 0, 15, 40, 0, 0, 25, 0
INVAR-20, Run: 053, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 054, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 055, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 056, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 057, F, 0, 2, 0, 5, 33, 0, 0, 28, 0
INVAR-20, Run: 058, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 059, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 060, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 061, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 062, F, 0, 1, 0, 9, 36, 0, 0, 27, 0
INVAR-20, Run: 063, F, 0, 1, 0, 18, 42, 0, 0, 24, 0
INVAR-20, Run: 064, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 065, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 066, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 067, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 068, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 069, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 070, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 071, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 072, F, 0, 1, 0, 18, 42, 0, 0, 24, 0
INVAR-20, Run: 073, F, 0, 1, 0, 9, 36, 0, 0, 27, 0
INVAR-20, Run: 074, F, 0, 2, 0, 20, 43, 0, 0, 23, 0
INVAR-20, Run: 075, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 076, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 077, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 078, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 079, F, 0, 1, 0, 9, 36, 0, 0, 27, 0
INVAR-20, Run: 080, F, 0, 2, 0, 20, 43, 0, 0, 23, 0
INVAR-20, Run: 081, F, 0, 1, 0, 9, 36, 0, 0, 27, 0
INVAR-20, Run: 082, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 083, F, 0, 1, 0, 12, 38, 0, 0, 26, 0
INVAR-20, Run: 084, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 085, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 086, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 087, F, 0, 1, 0, 15, 40, 0, 0, 25, 0
INVAR-20, Run: 088, F, 0, 2, 0, 17, 41, 0, 0, 24, 0
INVAR-20, Run: 089, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 090, F, 0, 2, 0, 20, 43, 0, 0, 23, 0
INVAR-20, Run: 091, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 092, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 093, F, 0, 2, 0, 20, 43, 0, 0, 23, 0
INVAR-20, Run: 094, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 095, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 096, F, 0, 2, 0, 14, 39, 0, 0, 25, 0
INVAR-20, Run: 097, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 098, F, 0, 2, 0, 8, 35, 0, 0, 27, 0
INVAR-20, Run: 099, F, 0, 2, 0, 11, 37, 0, 0, 26, 0
INVAR-20, Run: 100, F, 0, 2, 0, 5, 33, 0, 0, 28, 0
INVAR-21, Run: 001, F, 0, 1, 0, 15, 54, 0, 0, 39, 0
INVAR-21, Run: 002, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 003, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 004, F, 0, 1, 0, 18, 56, 0, 0, 38, 0
INVAR-21, Run: 005, F, 0, 2, 0, 23, 59, 0, 0, 36, 0
INVAR-21, Run: 006, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 007, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 008, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 009, F, 0, 1, 0, 12, 52, 0, 0, 40, 0
INVAR-21, Run: 010, F, 0, 1, 0, 15, 54, 0, 0, 39, 0
INVAR-21, Run: 011, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 012, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 013, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 014, F, 0, 1, 0, 18, 56, 0, 0, 38, 0
INVAR-21, Run: 015, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 016, F, 0, 2, 0, 11, 51, 0, 0, 40, 0
INVAR-21, Run: 017, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 018, F, 0, 2, 0, 11, 51, 0, 0, 40, 0
INVAR-21, Run: 019, F, 0, 2, 0, 11, 51, 0, 0, 40, 0
INVAR-21, Run: 020, F, 0, 1, 0, 21, 58, 0, 0, 37, 0
INVAR-21, Run: 021, F, 0, 2, 0, 23, 59, 0, 0, 36, 0
INVAR-21, Run: 022, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 023, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 024, F, 0, 1, 0, 12, 52, 0, 0, 40, 0
INVAR-21, Run: 025, F, 0, 1, 0, 15, 54, 0, 0, 39, 0
INVAR-21, Run: 026, F, 0, 1, 0, 15, 54, 0, 0, 39, 0
INVAR-21, Run: 027, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 028, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 029, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 030, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 031, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 032, F, 0, 1, 0, 12, 52, 0, 0, 40, 0
INVAR-21, Run: 033, F, 0, 1, 0, 12, 52, 0, 0, 40, 0
INVAR-21, Run: 034, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 035, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 036, F, 0, 2, 0, 11, 51, 0, 0, 40, 0
INVAR-21, Run: 037, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 038, F, 0, 1, 0, 15, 54, 0, 0, 39, 0
INVAR-21, Run: 039, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 040, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 041, F, 0, 1, 0, 12, 52, 0, 0, 40, 0
INVAR-21, Run: 042, F, 0, 2, 0, 23, 59, 0, 0, 36, 0
INVAR-21, Run: 043, F, 0, 1, 0, 9, 50, 0, 0, 41, 0
INVAR-21, Run: 044, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 045, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 046, F, 0, 2, 0, 11, 51, 0, 0, 40, 0
INVAR-21, Run: 047, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 048, F, 0, 1, 0, 24, 60, 0, 0, 36, 0
INVAR-21, Run: 049, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 050, F, 0, 1, 0, 18, 56, 0, 0, 38, 0
INVAR-21, Run: 051, F, 0, 1, 0, 21, 58, 0, 0, 37, 0
INVAR-21, Run: 052, F, 0, 1, 0, 15, 54, 0, 0, 39, 0
INVAR-21, Run: 053, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 054, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 055, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 056, F, 0, 1, 0, 18, 56, 0, 0, 38, 0
INVAR-21, Run: 057, F, 0, 1, 0, 18, 56, 0, 0, 38, 0
INVAR-21, Run: 058, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 059, F, 0, 2, 0, 26, 61, 0, 0, 35, 0
INVAR-21, Run: 060, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 061, F, 0, 2, 0, 5, 47, 0, 0, 42, 0
INVAR-21, Run: 062, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 063, F, 0, 1, 0, 12, 52, 0, 0, 40, 0
INVAR-21, Run: 064, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 065, F, 0, 2, 0, 11, 51, 0, 0, 40, 0
INVAR-21, Run: 066, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 067, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 068, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 069, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 070, F, 0, 2, 0, 23, 59, 0, 0, 36, 0
INVAR-21, Run: 071, F, 0, 2, 0, 11, 51, 0, 0, 40, 0
INVAR-21, Run: 072, F, 0, 1, 0, 15, 54, 0, 0, 39, 0
INVAR-21, Run: 073, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 074, F, 0, 2, 0, 8, 49, 0, 0, 41, 0
INVAR-21, Run: 075, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 076, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 077, F, 0, 1, 0, 12, 52, 0, 0, 40, 0
INVAR-21, Run: 078, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 079, F, 0, 2, 0, 23, 59, 0, 0, 36, 0
INVAR-21, Run: 080, F, 0, 1, 0, 12, 52, 0, 0, 40, 0
INVAR-21, Run: 081, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 082, F, 0, 1, 0, 18, 56, 0, 0, 38, 0
INVAR-21, Run: 083, F, 0, 2, 0, 8, 49, 0, 0, 41, 0
INVAR-21, Run: 084, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 085, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 086, F, 0, 2, 0, 17, 55, 0, 0, 38, 0
INVAR-21, Run: 087, F, 0, 2, 0, 14, 53, 0, 0, 39, 0
INVAR-21, Run: 088, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 089, F, 0, 2, 0, 8, 49, 0, 0, 41, 0
INVAR-21, Run: 090, F, 0, 2, 0, 8, 49, 0, 0, 41, 0
INVAR-21, Run: 091, F, 0, 2, 0, 11, 51, 0, 0, 40, 0
INVAR-21, Run: 092, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 093, F, 0, 2, 0, 11, 51, 0, 0, 40, 0
INVAR-21, Run: 094, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 095, F, 0, 1, 0, 12, 52, 0, 0, 40, 0
INVAR-21, Run: 096, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 097, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 098, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 099, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-21, Run: 100, F, 0, 2, 0, 20, 57, 0, 0, 37, 0
INVAR-22, Run: 001, F, 0, 2, 0, 5, 9, 16, 2, 12, 10
INVAR-22, Run: 002, F, 0, 2, 0, 5, 9, 16, 2, 19, 3
INVAR-22, Run: 003, F, 0, 1, 0, 6, 10, 16, 2, 15, 7
INVAR-22, Run: 004, F, 0, 1, 0, 9, 11, 15, 5, 16, 6
INVAR-22, Run: 005, F, 0, 2, 0, 8, 11, 16, 2, 15, 6
INVAR-22, Run: 006, F, 0, 2, 0, 8, 11, 16, 2, 14, 7
INVAR-22, Run: 007, F, 0, 2, 0, 8, 10, 15, 5, 6, 16
INVAR-22, Run: 008, F, 0, 2, 0, 11, 12, 15, 5, 17, 4
INVAR-22, Run: 009, F, 0, 0, 1, 5, 9, 15, 4, 9, 14
INVAR-22, Run: 010, F, 0, 2, 0, 5, 9, 16, 2, 18, 4
INVAR-22, Run: 011, F, 0, 2, 0, 8, 11, 16, 2, 14, 7
INVAR-22, Run: 012, F, 0, 2, 0, 8, 11, 16, 2, 17, 4
INVAR-22, Run: 013, F, 0, 2, 0, 14, 15, 16, 2, 19, 0
INVAR-22, Run: 014, F, 0, 2, 0, 8, 11, 16, 2, 9, 12
INVAR-22, Run: 015, F, 0, 2, 0, 8, 11, 16, 2, 13, 8
INVAR-22, Run: 016, F, 0, 2, 0, 5, 8, 15, 5, 11, 12
INVAR-22, Run: 017, F, 0, 2, 0, 14, 15, 16, 2, 10, 9
INVAR-22, Run: 018, F, 0, 2, 0, 8, 11, 16, 2, 16, 5
INVAR-22, Run: 019, F, 0, 2, 0, 5, 8, 15, 5, 13, 10
INVAR-22, Run: 020, F, 0, 2, 0, 8, 11, 16, 2, 11, 10
INVAR-22, Run: 021, F, 0, 1, 0, 3, 8, 16, 2, 16, 7
INVAR-22, Run: 022, F, 0, 2, 0, 11, 13, 16, 2, 10, 10
INVAR-22, Run: 023, F, 0, 2, 0, 5, 9, 16, 2, 13, 9
INVAR-22, Run: 024, F, 0, 1, 0, 6, 10, 16, 2, 15, 7
INVAR-22, Run: 025, F, 0, 0, 1, 5, 9, 15, 4, 11, 12
INVAR-22, Run: 026, F, 0, 1, 0, 6, 10, 16, 2, 14, 8
INVAR-22, Run: 027, F, 0, 1, 0, 9, 12, 16, 2, 16, 5
INVAR-22, Run: 028, F, 0, 2, 0, 8, 11, 16, 2, 18, 3
INVAR-22, Run: 029, F, 0, 2, 0, 11, 12, 15, 5, 11, 10
INVAR-22, Run: 030, F, 0, 2, 0, 5, 9, 16, 2, 18, 4
INVAR-22, Run: 031, F, 0, 2, 0, 11, 13, 16, 2, 12, 8
INVAR-22, Run: 032, F, 0, 2, 0, 5, 9, 16, 2, 18, 4
INVAR-22, Run: 033, F, 0, 2, 0, 5, 9, 16, 2, 10, 12
INVAR-22, Run: 034, F, 0, 2, 0, 14, 15, 16, 2, 12, 7
INVAR-22, Run: 035, F, 0, 1, 0, 9, 12, 16, 2, 20, 1
INVAR-22, Run: 036, F, 0, 2, 0, 5, 8, 15, 5, 6, 17
INVAR-22, Run: 037, F, 0, 2, 0, 8, 11, 16, 2, 16, 5
INVAR-22, Run: 038, F, 0, 2, 0, 8, 11, 16, 2, 9, 12
INVAR-22, Run: 039, F, 0, 2, 0, 17, 17, 16, 2, 12, 6
INVAR-22, Run: 040, F, 0, 2, 0, 8, 10, 15, 5, 17, 5
INVAR-22, Run: 041, F, 0, 1, 0, 6, 10, 16, 2, 19, 3
INVAR-22, Run: 042, F, 0, 2, 0, 5, 9, 16, 2, 10, 12
INVAR-22, Run: 043, F, 0, 2, 0, 8, 11, 16, 2, 14, 7
INVAR-22, Run: 044, F, 0, 2, 0, 5, 9, 16, 2, 8, 14
INVAR-22, Run: 045, F, 0, 2, 0, 5, 8, 15, 5, 7, 16
INVAR-22, Run: 046, F, 0, 2, 0, 8, 10, 15, 5, 10, 12
INVAR-22, Run: 047, F, 0, 0, 1, 5, 10, 16, 1, 7, 15
INVAR-22, Run: 048, F, 0, 2, 0, 11, 13, 16, 2, 15, 5
INVAR-22, Run: 049, F, 0, 2, 0, 8, 11, 16, 2, 12, 9
INVAR-22, Run: 050, F, 0, 1, 0, 3, 8, 16, 2, 11, 12
INVAR-22, Run: 051, F, 0, 2, 0, 8, 11, 16, 2, 11, 10
INVAR-22, Run: 052, F, 0, 1, 0, 12, 14, 16, 2, 14, 6
INVAR-22, Run: 053, F, 0, 2, 0, 11, 13, 16, 2, 14, 6
INVAR-22, Run: 054, F, 0, 2, 0, 11, 13, 16, 2, 12, 8
INVAR-22, Run: 055, F, 0, 2, 0, 8, 11, 16, 2, 10, 11
INVAR-22, Run: 056, F, 0, 1, 0, 9, 12, 16, 2, 10, 11
