Input Number, Run_Number, Result@ 100, cpd00022_c0_, cpd00089_c0_, cpd00290_c0_, cpd00079_c0_, cpd00008_c0_, cpd00061_c0_, cpd00067_c0_, cpd00002_c0_, cpd00020_c0_, cpd00009_c0_, cpd00010_c0_, cpd00029_c0_, cpd00169_c0_, cpd11620_c0_, cpd00001_c0_, cpd00102_c0_, cpd11621_c0_, cpd00072_c0_, cpd00095_c0_, cpd00003_c0_, cpd00004_c0_, cpd00203_c0_, cpd00482_c0_
INVAR-2, Run: 060, P, 0, 620, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 30, 0, 1878, 200, 200, 0
INVAR-2, Run: 061, P, 0, 629, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 21, 0, 1878, 200, 200, 0
INVAR-2, Run: 062, P, 0, 623, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 27, 0, 1878, 200, 200, 0
INVAR-2, Run: 063, P, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 064, P, 0, 633, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 17, 0, 1878, 200, 200, 0
INVAR-2, Run: 065, P, 0, 632, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 18, 0, 1878, 200, 200, 0
INVAR-2, Run: 066, P, 0, 628, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 22, 0, 1878, 200, 200, 0
INVAR-2, Run: 067, P, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 068, P, 0, 633, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 17, 0, 1878, 200, 200, 0
INVAR-2, Run: 069, P, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 070, P, 0, 626, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 24, 0, 1878, 200, 200, 0
INVAR-2, Run: 071, P, 0, 626, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 24, 0, 1878, 200, 200, 0
INVAR-2, Run: 072, P, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 073, P, 0, 634, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 16, 0, 1878, 200, 200, 0
INVAR-2, Run: 074, P, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 075, P, 0, 622, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 28, 0, 1878, 200, 200, 0
INVAR-2, Run: 076, P, 0, 628, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 22, 0, 1878, 200, 200, 0
INVAR-2, Run: 077, P, 0, 628, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 22, 0, 1878, 200, 200, 0
INVAR-2, Run: 078, P, 0, 620, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 30, 0, 1878, 200, 200, 0
INVAR-2, Run: 079, P, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 080, P, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 081, P, 0, 615, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 35, 0, 1878, 200, 200, 0
INVAR-2, Run: 082, P, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 083, P, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 084, P, 0, 620, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 30, 0, 1878, 200, 200, 0
INVAR-2, Run: 085, P, 0, 619, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 31, 0, 1878, 200, 200, 0
INVAR-2, Run: 086, P, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
INVAR-2, Run: 087, P, 0, 624, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 26, 0, 1878, 200, 200, 0
INVAR-2, Run: 088, P, 0, 629, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 21, 0, 1878, 200, 200, 0
INVAR-2, Run: 089, P, 0, 621, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 29, 0, 1878, 200, 200, 0
INVAR-2, Run: 090, P, 0, 622, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 28, 0, 1878, 200, 200, 0
INVAR-2, Run: 091, P, 0, 632, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 18, 0, 1878, 200, 200, 0
INVAR-2, Run: 092, P, 0, 632, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 18, 0, 1878, 200, 200, 0
INVAR-2, Run: 093, P, 0, 629, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 21, 0, 1878, 200, 200, 0
INVAR-2, Run: 094, P, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 095, P, 0, 621, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 29, 0, 1878, 200, 200, 0
INVAR-2, Run: 096, P, 0, 623, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 27, 0, 1878, 200, 200, 0
INVAR-2, Run: 097, P, 0, 625, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 25, 0, 1878, 200, 200, 0
INVAR-2, Run: 098, P, 0, 620, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 30, 0, 1878, 200, 200, 0
INVAR-2, Run: 099, P, 0, 626, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 24, 0, 1878, 200, 200, 0
INVAR-2, Run: 100, P, 0, 627, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 50, 0, 1000, 0, 23, 0, 1878, 200, 200, 0
