Input Number, Run_Number, Result@ 100, X, V, Y, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-1, Run: 027, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 028, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 029, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 030, F, 0, 3, 0, 8, 11, 0, 11, 5
INVAR-1, Run: 031, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 032, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 033, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 034, F, 0, 12, 0, 8, 11, 0, 2, 5
INVAR-1, Run: 035, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 036, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 037, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 038, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 039, F, 0, 12, 0, 8, 11, 0, 2, 5
INVAR-1, Run: 040, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 041, F, 0, 11, 0, 8, 12, 0, 7, 2
INVAR-1, Run: 042, F, 0, 12, 0, 8, 11, 0, 2, 5
INVAR-1, Run: 043, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 044, F, 0, 12, 0, 8, 11, 0, 2, 5
INVAR-1, Run: 045, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 046, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 047, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 048, F, 0, 13, 0, 8, 12, 0, 5, 2
INVAR-1, Run: 049, F, 0, 4, 0, 8, 12, 0, 14, 2
INVAR-1, Run: 050, F, 0, 4, 0, 8, 11, 0, 10, 5
INVAR-1, Run: 051, F, 0, 11, 0, 8, 11, 0, 3, 5
INVAR-1, Run: 052, F, 0, 14, 0, 8, 12, 0, 4, 2
INVAR-1, Run: 053, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 054, F, 0, 10, 0, 8, 12, 0, 8, 2
INVAR-1, Run: 055, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 056, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 057, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 058, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 059, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 060, F, 0, 9, 0, 8, 11, 0, 5, 5
INVAR-1, Run: 061, F, 0, 14, 0, 8, 12, 0, 4, 2
INVAR-1, Run: 062, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 063, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 064, F, 0, 17, 0, 7, 11, 3, 2, 2
INVAR-1, Run: 065, F, 0, 13, 0, 8, 12, 0, 5, 2
INVAR-1, Run: 066, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 067, F, 0, 11, 0, 7, 11, 3, 8, 2
INVAR-1, Run: 068, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 069, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 070, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 071, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 072, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 073, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 074, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 075, F, 0, 11, 0, 8, 12, 0, 7, 2
INVAR-1, Run: 076, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 077, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 078, F, 0, 7, 0, 7, 11, 3, 12, 2
INVAR-1, Run: 079, F, 2, 0, 0, 7, 10, 1, 11, 7
INVAR-1, Run: 080, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 081, F, 0, 15, 0, 8, 12, 0, 3, 2
INVAR-1, Run: 082, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 083, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 084, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 085, F, 2, 0, 0, 7, 12, 1, 19, 1
INVAR-1, Run: 086, F, 0, 14, 0, 8, 12, 0, 4, 2
INVAR-1, Run: 087, F, 0, 12, 0, 8, 11, 0, 2, 5
INVAR-1, Run: 088, F, 1, 0, 0, 7, 10, 2, 13, 6
INVAR-1, Run: 089, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 090, F, 0, 4, 0, 8, 12, 0, 14, 2
INVAR-1, Run: 091, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 092, F, 0, 18, 0, 8, 12, 0, 0, 2
INVAR-1, Run: 093, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 094, F, 0, 11, 0, 8, 11, 0, 3, 5
INVAR-1, Run: 095, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 096, F, 2, 0, 0, 7, 10, 1, 11, 7
INVAR-1, Run: 097, F, 1, 0, 0, 7, 11, 2, 17, 3
INVAR-1, Run: 098, F, 2, 0, 0, 6, 10, 4, 16, 4
INVAR-1, Run: 099, F, 2, 0, 0, 7, 11, 1, 15, 4
INVAR-1, Run: 100, F, 1, 0, 0, 7, 10, 2, 13, 6
INVAR-10, Run: 001, F, 0, 19, 0, 13, 15, 3, 10, 2
INVAR-10, Run: 002, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 003, F, 0, 15, 0, 14, 15, 0, 9, 5
INVAR-10, Run: 004, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 005, F, 0, 13, 0, 14, 15, 0, 11, 5
INVAR-10, Run: 006, F, 0, 7, 0, 14, 16, 0, 21, 2
INVAR-10, Run: 007, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 008, F, 0, 13, 0, 14, 16, 0, 15, 2
INVAR-10, Run: 009, F, 0, 26, 0, 14, 16, 0, 2, 2
INVAR-10, Run: 010, F, 0, 7, 0, 14, 16, 0, 21, 2
INVAR-10, Run: 011, F, 2, 0, 0, 13, 14, 1, 21, 7
INVAR-10, Run: 012, F, 2, 0, 0, 13, 16, 1, 29, 1
INVAR-10, Run: 013, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 014, F, 0, 12, 0, 14, 15, 0, 12, 5
INVAR-10, Run: 015, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 016, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 017, F, 0, 17, 0, 14, 15, 0, 7, 5
INVAR-10, Run: 018, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 019, F, 0, 22, 0, 13, 14, 3, 3, 5
INVAR-10, Run: 020, F, 0, 14, 0, 14, 14, 0, 6, 8
INVAR-10, Run: 021, F, 0, 8, 0, 13, 14, 3, 17, 5
INVAR-10, Run: 022, F, 0, 11, 0, 14, 15, 0, 13, 5
INVAR-10, Run: 023, F, 0, 17, 0, 13, 15, 3, 12, 2
INVAR-10, Run: 024, F, 0, 18, 0, 14, 15, 0, 6, 5
INVAR-10, Run: 025, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 026, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 027, F, 0, 17, 0, 14, 16, 0, 11, 2
INVAR-10, Run: 028, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 029, F, 0, 18, 0, 14, 15, 0, 6, 5
INVAR-10, Run: 030, F, 0, 21, 0, 14, 15, 0, 3, 5
INVAR-10, Run: 031, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 032, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 033, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 034, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 035, F, 0, 20, 0, 14, 16, 0, 8, 2
INVAR-10, Run: 036, F, 0, 23, 0, 13, 15, 3, 6, 2
INVAR-10, Run: 037, F, 0, 22, 0, 14, 15, 0, 2, 5
INVAR-10, Run: 038, F, 0, 7, 0, 14, 15, 0, 17, 5
INVAR-10, Run: 039, F, 0, 8, 0, 14, 15, 0, 16, 5
INVAR-10, Run: 040, F, 0, 6, 0, 14, 16, 0, 22, 2
INVAR-10, Run: 041, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 042, F, 0, 20, 0, 13, 15, 3, 9, 2
INVAR-10, Run: 043, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 044, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 045, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 046, F, 0, 20, 0, 14, 16, 0, 8, 2
INVAR-10, Run: 047, F, 2, 0, 0, 13, 14, 1, 21, 7
INVAR-10, Run: 048, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 049, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 050, F, 0, 23, 0, 14, 16, 0, 5, 2
INVAR-10, Run: 051, F, 0, 18, 0, 13, 15, 3, 11, 2
INVAR-10, Run: 052, F, 0, 12, 0, 14, 14, 0, 8, 8
INVAR-10, Run: 053, F, 2, 0, 0, 13, 14, 1, 21, 7
INVAR-10, Run: 054, F, 0, 12, 0, 14, 15, 0, 12, 5
INVAR-10, Run: 055, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 056, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 057, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 058, F, 0, 22, 0, 13, 14, 3, 3, 5
INVAR-10, Run: 059, F, 2, 0, 0, 12, 13, 4, 22, 7
INVAR-10, Run: 060, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 061, F, 2, 0, 0, 13, 16, 1, 29, 1
INVAR-10, Run: 062, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 063, F, 0, 19, 0, 14, 15, 0, 5, 5
INVAR-10, Run: 064, F, 2, 0, 0, 13, 14, 1, 21, 7
INVAR-10, Run: 065, F, 2, 0, 0, 13, 16, 1, 29, 1
INVAR-10, Run: 066, F, 2, 0, 0, 13, 14, 1, 21, 7
INVAR-10, Run: 067, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 068, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 069, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 070, F, 2, 0, 0, 13, 14, 1, 21, 7
INVAR-10, Run: 071, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 072, F, 2, 0, 0, 13, 16, 1, 29, 1
INVAR-10, Run: 073, F, 2, 0, 0, 12, 14, 4, 26, 4
INVAR-10, Run: 074, F, 0, 23, 0, 13, 14, 3, 2, 5
INVAR-10, Run: 075, F, 0, 20, 0, 14, 15, 0, 4, 5
INVAR-10, Run: 076, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 077, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 078, F, 2, 0, 0, 13, 14, 1, 21, 7
INVAR-10, Run: 079, F, 0, 18, 0, 14, 16, 0, 10, 2
INVAR-10, Run: 080, F, 0, 25, 0, 14, 16, 0, 3, 2
INVAR-10, Run: 081, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 082, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 083, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 084, F, 0, 20, 0, 14, 14, 0, 0, 8
INVAR-10, Run: 085, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 086, F, 0, 15, 0, 14, 15, 0, 9, 5
INVAR-10, Run: 087, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 088, F, 0, 12, 0, 14, 16, 0, 16, 2
INVAR-10, Run: 089, F, 0, 18, 0, 13, 13, 3, 3, 8
INVAR-10, Run: 090, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 091, F, 0, 21, 0, 13, 15, 3, 8, 2
INVAR-10, Run: 092, F, 0, 20, 0, 14, 15, 0, 4, 5
INVAR-10, Run: 093, F, 1, 0, 0, 13, 15, 2, 27, 3
INVAR-10, Run: 094, F, 2, 0, 0, 12, 13, 4, 22, 7
INVAR-10, Run: 095, F, 2, 0, 0, 13, 14, 1, 21, 7
INVAR-10, Run: 096, F, 2, 0, 0, 12, 14, 4, 26, 4
INVAR-10, Run: 097, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 098, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-10, Run: 099, F, 2, 0, 0, 13, 15, 1, 25, 4
INVAR-10, Run: 100, F, 1, 0, 0, 13, 14, 2, 23, 6
INVAR-11, Run: 001, F, 1, 0, 0, 19, 30, 0, 39, 10
INVAR-11, Run: 002, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 003, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 004, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 005, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 006, F, 2, 0, 0, 18, 30, 2, 42, 8
INVAR-11, Run: 007, F, 1, 0, 0, 18, 30, 3, 44, 7
INVAR-11, Run: 008, F, 0, 7, 0, 18, 30, 4, 39, 6
INVAR-11, Run: 009, F, 1, 0, 0, 19, 30, 0, 39, 10
INVAR-11, Run: 010, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 011, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 012, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 013, F, 1, 0, 0, 18, 30, 3, 44, 7
INVAR-11, Run: 014, F, 2, 0, 0, 18, 30, 2, 42, 8
INVAR-11, Run: 015, F, 2, 0, 0, 18, 30, 2, 42, 8
INVAR-11, Run: 016, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 017, F, 0, 30, 0, 18, 30, 4, 16, 6
INVAR-11, Run: 018, F, 0, 40, 0, 19, 31, 1, 5, 6
INVAR-11, Run: 019, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 020, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 021, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 022, F, 0, 25, 0, 19, 32, 1, 24, 3
INVAR-11, Run: 023, F, 1, 0, 0, 18, 30, 3, 44, 7
INVAR-11, Run: 024, F, 0, 18, 0, 19, 31, 1, 27, 6
INVAR-11, Run: 025, F, 0, 33, 0, 19, 30, 1, 8, 9
INVAR-11, Run: 026, F, 0, 42, 0, 19, 31, 1, 3, 6
INVAR-11, Run: 027, F, 0, 38, 0, 19, 32, 1, 11, 3
INVAR-11, Run: 028, F, 0, 35, 0, 18, 30, 4, 11, 6
INVAR-11, Run: 029, F, 0, 27, 0, 19, 30, 1, 14, 9
INVAR-11, Run: 030, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 031, F, 1, 0, 0, 19, 30, 0, 39, 10
INVAR-11, Run: 032, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 033, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 034, F, 1, 0, 0, 18, 31, 3, 48, 4
INVAR-11, Run: 035, F, 0, 11, 0, 19, 31, 1, 34, 6
INVAR-11, Run: 036, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 037, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 038, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 039, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 040, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 041, F, 1, 0, 0, 18, 30, 3, 44, 7
INVAR-11, Run: 042, F, 2, 0, 0, 18, 30, 2, 42, 8
INVAR-11, Run: 043, F, 2, 0, 0, 18, 30, 2, 42, 8
INVAR-11, Run: 044, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 045, F, 0, 25, 0, 19, 30, 1, 16, 9
INVAR-11, Run: 046, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 047, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 048, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 049, F, 1, 0, 0, 18, 30, 3, 44, 7
INVAR-11, Run: 050, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 051, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 052, F, 0, 21, 0, 18, 28, 4, 17, 12
INVAR-11, Run: 053, F, 0, 16, 0, 19, 31, 1, 29, 6
INVAR-11, Run: 054, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 055, F, 0, 31, 0, 19, 31, 1, 14, 6
INVAR-11, Run: 056, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 057, F, 0, 43, 0, 19, 31, 1, 2, 6
INVAR-11, Run: 058, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 059, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 060, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 061, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 062, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 063, F, 0, 38, 0, 19, 31, 1, 7, 6
INVAR-11, Run: 064, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 065, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 066, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 067, F, 0, 39, 0, 19, 31, 1, 6, 6
INVAR-11, Run: 068, F, 0, 45, 0, 19, 32, 1, 4, 3
INVAR-11, Run: 069, F, 0, 22, 0, 19, 31, 1, 23, 6
INVAR-11, Run: 070, F, 0, 6, 0, 18, 30, 4, 40, 6
INVAR-11, Run: 071, F, 1, 0, 0, 18, 31, 3, 48, 4
INVAR-11, Run: 072, F, 0, 32, 0, 19, 31, 1, 13, 6
INVAR-11, Run: 073, F, 0, 19, 0, 18, 30, 4, 27, 6
INVAR-11, Run: 074, F, 1, 0, 0, 18, 30, 3, 44, 7
INVAR-11, Run: 075, F, 0, 26, 0, 19, 30, 1, 15, 9
INVAR-11, Run: 076, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 077, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 078, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 079, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 080, F, 1, 0, 0, 18, 30, 3, 44, 7
INVAR-11, Run: 081, F, 0, 40, 0, 19, 31, 1, 5, 6
INVAR-11, Run: 082, F, 0, 45, 0, 19, 32, 1, 4, 3
INVAR-11, Run: 083, F, 0, 24, 0, 19, 31, 1, 21, 6
INVAR-11, Run: 084, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 085, F, 0, 39, 0, 19, 31, 1, 6, 6
INVAR-11, Run: 086, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 087, F, 0, 27, 0, 19, 31, 1, 18, 6
INVAR-11, Run: 088, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 089, F, 1, 0, 0, 19, 31, 0, 43, 7
INVAR-11, Run: 090, F, 0, 34, 0, 19, 31, 1, 11, 6
INVAR-11, Run: 091, F, 1, 0, 0, 19, 30, 0, 39, 10
INVAR-11, Run: 092, F, 1, 0, 0, 19, 33, 0, 51, 1
INVAR-11, Run: 093, F, 0, 26, 0, 19, 32, 1, 23, 3
INVAR-11, Run: 094, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 095, F, 0, 18, 0, 19, 31, 1, 27, 6
INVAR-11, Run: 096, F, 1, 0, 0, 19, 33, 0, 51, 1
INVAR-11, Run: 097, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-11, Run: 098, F, 1, 0, 0, 19, 33, 0, 51, 1
INVAR-11, Run: 099, F, 1, 0, 0, 19, 32, 0, 47, 4
INVAR-11, Run: 100, F, 2, 0, 0, 18, 31, 2, 46, 5
INVAR-12, Run: 001, F, 1, 0, 0, 43, 64, 0, 99, 8
INVAR-12, Run: 002, F, 1, 0, 0, 43, 64, 0, 99, 8
INVAR-12, Run: 003, F, 0, 76, 0, 43, 64, 1, 25, 7
INVAR-12, Run: 004, F, 1, 0, 0, 42, 63, 3, 100, 8
INVAR-12, Run: 005, F, 2, 0, 0, 42, 65, 2, 106, 3
INVAR-12, Run: 006, F, 2, 0, 0, 42, 63, 2, 98, 9
INVAR-12, Run: 007, F, 0, 46, 0, 42, 62, 4, 52, 10
INVAR-12, Run: 008, F, 0, 6, 0, 43, 64, 1, 95, 7
INVAR-12, Run: 009, F, 1, 0, 0, 43, 63, 0, 95, 11
INVAR-12, Run: 010, F, 1, 0, 0, 42, 62, 3, 96, 11
INVAR-12, Run: 011, F, 0, 45, 0, 43, 64, 1, 56, 7
INVAR-12, Run: 012, F, 0, 6, 0, 43, 63, 1, 91, 10
INVAR-12, Run: 013, F, 0, 79, 0, 43, 64, 1, 22, 7
INVAR-12, Run: 014, F, 0, 82, 0, 43, 64, 1, 19, 7
INVAR-12, Run: 015, F, 1, 0, 0, 43, 62, 0, 91, 14
INVAR-12, Run: 016, F, 1, 0, 0, 43, 65, 0, 103, 5
INVAR-12, Run: 017, F, 1, 0, 0, 43, 63, 0, 95, 11
INVAR-12, Run: 018, F, 1, 0, 0, 43, 63, 0, 95, 11
INVAR-12, Run: 019, F, 1, 0, 0, 43, 65, 0, 103, 5
INVAR-12, Run: 020, F, 1, 0, 0, 43, 62, 0, 91, 14
INVAR-12, Run: 021, F, 2, 0, 0, 42, 64, 2, 102, 6
INVAR-12, Run: 022, F, 1, 0, 0, 43, 64, 0, 99, 8
INVAR-12, Run: 023, F, 1, 0, 0, 43, 63, 0, 95, 11
INVAR-12, Run: 024, F, 2, 0, 0, 42, 64, 2, 102, 6
INVAR-12, Run: 025, F, 1, 0, 0, 43, 64, 0, 99, 8
INVAR-12, Run: 026, F, 0, 80, 0, 43, 62, 1, 13, 13
INVAR-12, Run: 027, F, 0, 76, 0, 43, 63, 1, 21, 10
INVAR-12, Run: 028, F, 0, 90, 0, 43, 63, 1, 7, 10
INVAR-12, Run: 029, F, 1, 0, 0, 43, 64, 0, 99, 8
INVAR-12, Run: 030, F, 1, 0, 0, 43, 63, 0, 95, 11
INVAR-12, Run: 031, F, 0, 84, 0, 43, 63, 1, 13, 10
INVAR-12, Run: 032, F, 1, 0, 0, 42, 64, 3, 104, 5
INVAR-12, Run: 033, F, 0, 80, 0, 43, 63, 1, 17, 10
INVAR-12, Run: 034, F, 0, 38, 0, 43, 63, 1, 59, 10
INVAR-12, Run: 035, F, 2, 0, 0, 42, 63, 2, 98, 9
INVAR-12, Run: 036, F, 0, 78, 0, 43, 63, 1, 19, 10
INVAR-12, Run: 037, F, 1, 0, 0, 43, 65, 0, 103, 5
INVAR-12, Run: 038, F, 2, 0, 0, 42, 64, 2, 102, 6
INVAR-12, Run: 039, F, 1, 0, 0, 43, 63, 0, 95, 11
INVAR-12, Run: 040, F, 2, 0, 0, 42, 63, 2, 98, 9
INVAR-12, Run: 041, F, 1, 0, 0, 43, 64, 0, 99, 8
INVAR-12, Run: 042, F, 1, 0, 0, 43, 63, 0, 95, 11
INVAR-12, Run: 043, F, 1, 0, 0, 42, 64, 3, 104, 5
INVAR-12, Run: 044, F, 2, 0, 0, 42, 63, 2, 98, 9
INVAR-12, Run: 045, F, 1, 0, 0, 43, 64, 0, 99, 8
INVAR-12, Run: 046, F, 0, 50, 0, 42, 63, 4, 52, 7
INVAR-12, Run: 047, F, 2, 0, 0, 42, 63, 2, 98, 9
INVAR-12, Run: 048, F, 0, 30, 0, 43, 65, 1, 75, 4
INVAR-12, Run: 049, F, 0, 74, 0, 43, 63, 1, 23, 10
INVAR-12, Run: 050, F, 1, 0, 0, 42, 63, 3, 100, 8
INVAR-12, Run: 051, F, 0, 72, 0, 43, 62, 1, 21, 13
INVAR-12, Run: 052, F, 2, 0, 0, 42, 63, 2, 98, 9
INVAR-12, Run: 053, F, 0, 17, 0, 43, 64, 1, 84, 7
INVAR-12, Run: 054, F, 2, 0, 0, 42, 64, 2, 102, 6
INVAR-12, Run: 055, F, 0, 43, 0, 43, 63, 1, 54, 10
INVAR-12, Run: 056, F, 1, 0, 0, 43, 64, 0, 99, 8
