Input Number, Run_Number, Result@ 100, A2, A1, F1, F1P, F2, F2P, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-21, Run: 079, P, 159, 15709, 0, 0, 0, 0, 5, 15710, 1, 4, 5, 0, 5
INVAR-21, Run: 080, P, 159, 15832, 0, 0, 0, 0, 5, 15836, 4, 1, 5, 0, 5
INVAR-21, Run: 081, P, 159, 16020, 0, 0, 0, 0, 5, 16024, 4, 1, 5, 0, 5
INVAR-21, Run: 082, P, 159, 15655, 0, 0, 0, 0, 5, 15660, 5, 0, 5, 0, 5
INVAR-21, Run: 083, P, 159, 15847, 0, 0, 0, 0, 5, 15852, 5, 0, 5, 0, 5
INVAR-21, Run: 084, P, 159, 15978, 0, 0, 0, 0, 5, 15983, 5, 0, 5, 0, 5
INVAR-21, Run: 085, P, 159, 15782, 0, 0, 0, 0, 5, 15786, 4, 1, 5, 0, 5
INVAR-21, Run: 086, P, 159, 15721, 0, 0, 0, 0, 5, 15725, 4, 1, 5, 0, 5
INVAR-21, Run: 087, P, 159, 15758, 0, 0, 0, 0, 5, 15763, 5, 0, 5, 0, 5
INVAR-21, Run: 088, P, 159, 15804, 0, 0, 0, 0, 5, 15809, 5, 0, 5, 0, 5
INVAR-21, Run: 089, P, 159, 15867, 0, 0, 0, 0, 5, 15872, 5, 0, 5, 0, 5
INVAR-21, Run: 090, P, 159, 15994, 0, 0, 0, 0, 5, 15998, 4, 1, 5, 0, 5
INVAR-21, Run: 091, P, 159, 15893, 0, 0, 0, 0, 5, 15897, 4, 1, 5, 0, 5
INVAR-21, Run: 092, P, 159, 15807, 0, 0, 0, 0, 5, 15811, 4, 1, 5, 0, 5
INVAR-21, Run: 093, P, 159, 15890, 0, 0, 0, 0, 5, 15893, 3, 2, 5, 0, 5
INVAR-21, Run: 094, P, 159, 15755, 0, 0, 0, 0, 5, 15760, 5, 0, 5, 0, 5
INVAR-21, Run: 095, P, 159, 15739, 0, 0, 0, 0, 5, 15744, 5, 0, 5, 0, 5
INVAR-21, Run: 096, P, 159, 15908, 0, 0, 0, 0, 5, 15912, 4, 1, 5, 0, 5
INVAR-21, Run: 097, P, 159, 15760, 0, 0, 0, 0, 5, 15765, 5, 0, 5, 0, 5
INVAR-21, Run: 098, P, 159, 15898, 0, 0, 0, 0, 5, 15901, 3, 2, 5, 0, 5
INVAR-21, Run: 099, P, 159, 15713, 0, 0, 0, 0, 5, 15717, 4, 1, 5, 0, 5
INVAR-21, Run: 100, P, 159, 15982, 0, 0, 0, 0, 5, 15987, 5, 0, 5, 0, 5
INVAR-22, Run: 001, P, 5, 516, 0, 0, 0, 0, 5, 519, 3, 2, 4, 1, 5
INVAR-22, Run: 002, P, 6, 597, 0, 0, 0, 0, 5, 602, 5, 0, 3, 2, 5
INVAR-22, Run: 003, P, 6, 593, 0, 0, 0, 0, 5, 598, 5, 0, 3, 2, 5
INVAR-22, Run: 004, P, 4, 397, 0, 0, 0, 0, 5, 400, 3, 2, 5, 0, 5
INVAR-22, Run: 005, P, 4, 396, 0, 0, 0, 0, 5, 399, 3, 2, 5, 0, 5
INVAR-22, Run: 006, P, 4, 370, 0, 0, 0, 0, 5, 374, 4, 1, 5, 0, 5
INVAR-22, Run: 007, P, 6, 607, 0, 0, 0, 0, 5, 612, 5, 0, 3, 2, 5
INVAR-22, Run: 008, P, 6, 578, 0, 0, 0, 0, 5, 582, 4, 1, 3, 2, 5
INVAR-22, Run: 009, P, 5, 519, 0, 0, 0, 0, 5, 524, 5, 0, 4, 1, 5
INVAR-22, Run: 010, P, 4, 390, 0, 0, 0, 0, 5, 395, 5, 0, 5, 0, 5
INVAR-22, Run: 011, P, 5, 471, 0, 0, 0, 0, 5, 474, 3, 2, 4, 1, 5
INVAR-22, Run: 012, P, 5, 470, 0, 0, 0, 0, 5, 474, 4, 1, 4, 1, 5
INVAR-22, Run: 013, P, 5, 479, 0, 0, 0, 0, 5, 484, 5, 0, 4, 1, 5
INVAR-22, Run: 014, P, 6, 573, 0, 0, 0, 0, 5, 577, 4, 1, 3, 2, 5
INVAR-22, Run: 015, P, 4, 377, 0, 0, 0, 0, 5, 379, 2, 3, 5, 0, 5
INVAR-22, Run: 016, P, 6, 622, 0, 0, 0, 0, 5, 626, 4, 1, 3, 2, 5
INVAR-22, Run: 017, P, 4, 399, 0, 0, 0, 0, 5, 402, 3, 2, 5, 0, 5
INVAR-22, Run: 018, P, 4, 370, 0, 0, 0, 0, 5, 374, 4, 1, 5, 0, 5
INVAR-22, Run: 019, P, 4, 396, 0, 0, 0, 0, 5, 400, 4, 1, 5, 0, 5
INVAR-22, Run: 020, P, 7, 699, 0, 0, 0, 0, 5, 702, 3, 2, 2, 3, 5
INVAR-22, Run: 021, P, 4, 384, 0, 0, 0, 0, 5, 389, 5, 0, 5, 0, 5
INVAR-22, Run: 022, P, 5, 499, 0, 0, 0, 0, 5, 503, 4, 1, 4, 1, 5
INVAR-22, Run: 023, P, 4, 362, 0, 0, 0, 0, 5, 365, 3, 2, 5, 0, 5
INVAR-22, Run: 024, P, 5, 498, 0, 0, 0, 0, 5, 501, 3, 2, 4, 1, 5
INVAR-22, Run: 025, P, 4, 411, 0, 0, 0, 0, 5, 416, 5, 0, 5, 0, 5
INVAR-22, Run: 026, P, 6, 584, 0, 0, 0, 0, 5, 589, 5, 0, 3, 2, 5
INVAR-22, Run: 027, P, 5, 503, 0, 0, 0, 0, 5, 507, 4, 1, 4, 1, 5
INVAR-22, Run: 028, P, 7, 698, 0, 0, 0, 0, 5, 702, 4, 1, 2, 3, 5
INVAR-22, Run: 029, P, 4, 382, 0, 0, 0, 0, 5, 387, 5, 0, 5, 0, 5
INVAR-22, Run: 030, P, 5, 504, 0, 0, 0, 0, 5, 507, 3, 2, 4, 1, 5
INVAR-22, Run: 031, P, 4, 416, 0, 0, 0, 0, 5, 418, 2, 3, 5, 0, 5
INVAR-22, Run: 032, P, 5, 492, 0, 0, 0, 0, 5, 493, 1, 4, 4, 1, 5
INVAR-22, Run: 033, P, 6, 580, 0, 0, 0, 0, 5, 583, 3, 2, 3, 2, 5
INVAR-22, Run: 034, P, 5, 512, 0, 0, 0, 0, 5, 516, 4, 1, 4, 1, 5
INVAR-22, Run: 035, P, 4, 392, 0, 0, 0, 0, 5, 395, 3, 2, 5, 0, 5
INVAR-22, Run: 036, P, 6, 600, 0, 0, 0, 0, 5, 604, 4, 1, 3, 2, 5
INVAR-22, Run: 037, P, 5, 509, 0, 0, 0, 0, 5, 514, 5, 0, 4, 1, 5
INVAR-22, Run: 038, P, 4, 414, 0, 0, 0, 0, 5, 416, 2, 3, 5, 0, 5
INVAR-22, Run: 039, P, 6, 545, 0, 0, 0, 0, 5, 550, 5, 0, 3, 2, 5
INVAR-22, Run: 040, P, 4, 424, 0, 0, 0, 0, 5, 427, 3, 2, 5, 0, 5
INVAR-22, Run: 041, P, 6, 615, 0, 0, 0, 0, 5, 618, 3, 2, 3, 2, 5
INVAR-22, Run: 042, P, 5, 518, 0, 0, 0, 0, 5, 522, 4, 1, 4, 1, 5
INVAR-22, Run: 043, P, 6, 636, 0, 0, 0, 0, 5, 639, 3, 2, 3, 2, 5
INVAR-22, Run: 044, P, 5, 460, 0, 0, 0, 0, 5, 463, 3, 2, 4, 1, 5
INVAR-22, Run: 045, P, 5, 463, 0, 0, 0, 0, 5, 467, 4, 1, 4, 1, 5
INVAR-22, Run: 046, P, 5, 508, 0, 0, 0, 0, 5, 513, 5, 0, 4, 1, 5
INVAR-22, Run: 047, P, 4, 358, 0, 0, 0, 0, 5, 362, 4, 1, 5, 0, 5
INVAR-22, Run: 048, P, 4, 414, 0, 0, 0, 0, 5, 418, 4, 1, 5, 0, 5
INVAR-22, Run: 049, P, 5, 526, 0, 0, 0, 0, 5, 529, 3, 2, 4, 1, 5
INVAR-22, Run: 050, P, 5, 487, 0, 0, 0, 0, 5, 491, 4, 1, 4, 1, 5
INVAR-22, Run: 051, P, 5, 489, 0, 0, 0, 0, 5, 492, 3, 2, 4, 1, 5
INVAR-22, Run: 052, P, 6, 555, 0, 0, 0, 0, 5, 559, 4, 1, 3, 2, 5
INVAR-22, Run: 053, P, 6, 631, 0, 0, 0, 0, 5, 634, 3, 2, 3, 2, 5
INVAR-22, Run: 054, P, 4, 382, 0, 0, 0, 0, 5, 384, 2, 3, 5, 0, 5
INVAR-22, Run: 055, P, 4, 412, 0, 0, 0, 0, 5, 416, 4, 1, 5, 0, 5
INVAR-22, Run: 056, P, 4, 420, 0, 0, 0, 0, 5, 424, 4, 1, 5, 0, 5
INVAR-22, Run: 057, P, 5, 474, 0, 0, 0, 0, 5, 477, 3, 2, 4, 1, 5
INVAR-22, Run: 058, P, 5, 511, 0, 0, 0, 0, 5, 515, 4, 1, 4, 1, 5
INVAR-22, Run: 059, P, 6, 591, 0, 0, 0, 0, 5, 594, 3, 2, 3, 2, 5
INVAR-22, Run: 060, P, 5, 481, 0, 0, 0, 0, 5, 485, 4, 1, 4, 1, 5
INVAR-22, Run: 061, P, 5, 502, 0, 0, 0, 0, 5, 504, 2, 3, 4, 1, 5
INVAR-22, Run: 062, P, 5, 490, 0, 0, 0, 0, 5, 494, 4, 1, 4, 1, 5
INVAR-22, Run: 063, P, 6, 583, 0, 0, 0, 0, 5, 588, 5, 0, 3, 2, 5
INVAR-22, Run: 064, P, 5, 520, 0, 0, 0, 0, 5, 524, 4, 1, 4, 1, 5
INVAR-22, Run: 065, P, 4, 380, 0, 0, 0, 0, 5, 383, 3, 2, 5, 0, 5
INVAR-22, Run: 066, P, 5, 483, 0, 0, 0, 0, 5, 487, 4, 1, 4, 1, 5
INVAR-22, Run: 067, P, 4, 409, 0, 0, 0, 0, 5, 413, 4, 1, 5, 0, 5
INVAR-22, Run: 068, P, 5, 496, 0, 0, 0, 0, 5, 498, 2, 3, 4, 1, 5
INVAR-22, Run: 069, P, 6, 577, 0, 0, 0, 0, 5, 581, 4, 1, 3, 2, 5
INVAR-22, Run: 070, P, 5, 525, 0, 0, 0, 0, 5, 528, 3, 2, 4, 1, 5
INVAR-22, Run: 071, P, 5, 522, 0, 0, 0, 0, 5, 527, 5, 0, 4, 1, 5
INVAR-22, Run: 072, P, 6, 573, 0, 0, 0, 0, 5, 575, 2, 3, 3, 2, 5
INVAR-22, Run: 073, P, 5, 520, 0, 0, 0, 0, 5, 525, 5, 0, 4, 1, 5
INVAR-22, Run: 074, P, 5, 488, 0, 0, 0, 0, 5, 492, 4, 1, 4, 1, 5
INVAR-22, Run: 075, P, 4, 432, 0, 0, 0, 0, 5, 435, 3, 2, 5, 0, 5
INVAR-22, Run: 076, P, 6, 596, 0, 0, 0, 0, 5, 600, 4, 1, 3, 2, 5
INVAR-22, Run: 077, P, 4, 397, 0, 0, 0, 0, 5, 399, 2, 3, 5, 0, 5
INVAR-22, Run: 078, P, 4, 415, 0, 0, 0, 0, 5, 416, 1, 4, 5, 0, 5
INVAR-22, Run: 079, P, 5, 473, 0, 0, 0, 0, 5, 476, 3, 2, 4, 1, 5
INVAR-22, Run: 080, P, 6, 615, 0, 0, 0, 0, 5, 620, 5, 0, 3, 2, 5
INVAR-22, Run: 081, P, 4, 406, 0, 0, 0, 0, 5, 410, 4, 1, 5, 0, 5
INVAR-22, Run: 082, P, 5, 482, 0, 0, 0, 0, 5, 487, 5, 0, 4, 1, 5
INVAR-22, Run: 083, P, 5, 521, 0, 0, 0, 0, 5, 525, 4, 1, 4, 1, 5
INVAR-22, Run: 084, P, 6, 605, 0, 0, 0, 0, 5, 610, 5, 0, 3, 2, 5
INVAR-22, Run: 085, P, 6, 593, 0, 0, 0, 0, 5, 597, 4, 1, 3, 2, 5
INVAR-22, Run: 086, P, 5, 483, 0, 0, 0, 0, 5, 488, 5, 0, 4, 1, 5
INVAR-22, Run: 087, P, 4, 399, 0, 0, 0, 0, 5, 402, 3, 2, 5, 0, 5
INVAR-22, Run: 088, P, 5, 483, 0, 0, 0, 0, 5, 487, 4, 1, 4, 1, 5
INVAR-22, Run: 089, P, 5, 518, 0, 0, 0, 0, 5, 521, 3, 2, 4, 1, 5
INVAR-22, Run: 090, P, 6, 605, 0, 0, 0, 0, 5, 609, 4, 1, 3, 2, 5
INVAR-22, Run: 091, P, 4, 410, 0, 0, 0, 0, 5, 413, 3, 2, 5, 0, 5
INVAR-22, Run: 092, P, 6, 633, 0, 0, 0, 0, 5, 637, 4, 1, 3, 2, 5
INVAR-22, Run: 093, P, 4, 410, 0, 0, 0, 0, 5, 414, 4, 1, 5, 0, 5
INVAR-22, Run: 094, P, 6, 592, 0, 0, 0, 0, 5, 594, 2, 3, 3, 2, 5
INVAR-22, Run: 095, P, 5, 473, 0, 0, 0, 0, 5, 477, 4, 1, 4, 1, 5
INVAR-22, Run: 096, P, 5, 484, 0, 0, 0, 0, 5, 488, 4, 1, 4, 1, 5
INVAR-22, Run: 097, P, 5, 502, 0, 0, 0, 0, 5, 506, 4, 1, 4, 1, 5
INVAR-22, Run: 098, P, 5, 502, 0, 0, 0, 0, 5, 507, 5, 0, 4, 1, 5
INVAR-22, Run: 099, P, 5, 469, 0, 0, 0, 0, 5, 474, 5, 0, 4, 1, 5
INVAR-22, Run: 100, P, 4, 432, 0, 0, 0, 0, 5, 436, 4, 1, 5, 0, 5
INVAR-23, Run: 001, P, 68, 6778, 0, 0, 0, 0, 5, 6781, 3, 2, 5, 0, 5
INVAR-23, Run: 002, P, 68, 6912, 0, 0, 0, 0, 5, 6917, 5, 0, 5, 0, 5
INVAR-23, Run: 003, P, 68, 6673, 0, 0, 0, 0, 5, 6678, 5, 0, 5, 0, 5
INVAR-23, Run: 004, P, 68, 6724, 0, 0, 0, 0, 5, 6728, 4, 1, 5, 0, 5
INVAR-23, Run: 005, P, 68, 6830, 0, 0, 0, 0, 5, 6834, 4, 1, 5, 0, 5
INVAR-23, Run: 006, P, 68, 6813, 0, 0, 0, 0, 5, 6817, 4, 1, 5, 0, 5
INVAR-23, Run: 007, P, 68, 6823, 0, 0, 0, 0, 5, 6827, 4, 1, 5, 0, 5
INVAR-23, Run: 008, P, 68, 6670, 0, 0, 0, 0, 5, 6674, 4, 1, 5, 0, 5
INVAR-23, Run: 009, P, 68, 6863, 0, 0, 0, 0, 5, 6868, 5, 0, 5, 0, 5
INVAR-23, Run: 010, P, 68, 6771, 0, 0, 0, 0, 5, 6774, 3, 2, 5, 0, 5
INVAR-23, Run: 011, P, 68, 6900, 0, 0, 0, 0, 5, 6904, 4, 1, 5, 0, 5
INVAR-23, Run: 012, P, 68, 6761, 0, 0, 0, 0, 5, 6766, 5, 0, 5, 0, 5
INVAR-23, Run: 013, P, 68, 6813, 0, 0, 0, 0, 5, 6818, 5, 0, 5, 0, 5
INVAR-23, Run: 014, P, 68, 6890, 0, 0, 0, 0, 5, 6895, 5, 0, 5, 0, 5
INVAR-23, Run: 015, P, 68, 6918, 0, 0, 0, 0, 5, 6923, 5, 0, 5, 0, 5
INVAR-23, Run: 016, P, 68, 6761, 0, 0, 0, 0, 5, 6765, 4, 1, 5, 0, 5
INVAR-23, Run: 017, P, 68, 6668, 0, 0, 0, 0, 5, 6673, 5, 0, 5, 0, 5
INVAR-23, Run: 018, P, 68, 6641, 0, 0, 0, 0, 5, 6646, 5, 0, 5, 0, 5
INVAR-23, Run: 019, P, 68, 6612, 0, 0, 0, 0, 5, 6615, 3, 2, 5, 0, 5
INVAR-23, Run: 020, P, 69, 6909, 0, 0, 0, 0, 5, 6914, 5, 0, 4, 1, 5
INVAR-23, Run: 021, P, 68, 6763, 0, 0, 0, 0, 5, 6768, 5, 0, 5, 0, 5
INVAR-23, Run: 022, P, 68, 6885, 0, 0, 0, 0, 5, 6889, 4, 1, 5, 0, 5
INVAR-23, Run: 023, P, 68, 6839, 0, 0, 0, 0, 5, 6842, 3, 2, 5, 0, 5
INVAR-23, Run: 024, P, 68, 6778, 0, 0, 0, 0, 5, 6783, 5, 0, 5, 0, 5
INVAR-23, Run: 025, P, 68, 6860, 0, 0, 0, 0, 5, 6862, 2, 3, 5, 0, 5
INVAR-23, Run: 026, P, 69, 6875, 0, 0, 0, 0, 5, 6878, 3, 2, 4, 1, 5
INVAR-23, Run: 027, P, 68, 6797, 0, 0, 0, 0, 5, 6801, 4, 1, 5, 0, 5
INVAR-23, Run: 028, P, 68, 6736, 0, 0, 0, 0, 5, 6739, 3, 2, 5, 0, 5
INVAR-23, Run: 029, P, 68, 6724, 0, 0, 0, 0, 5, 6729, 5, 0, 5, 0, 5
INVAR-23, Run: 030, P, 68, 6894, 0, 0, 0, 0, 5, 6897, 3, 2, 5, 0, 5
INVAR-23, Run: 031, P, 68, 6873, 0, 0, 0, 0, 5, 6878, 5, 0, 5, 0, 5
INVAR-23, Run: 032, P, 68, 6793, 0, 0, 0, 0, 5, 6798, 5, 0, 5, 0, 5
INVAR-23, Run: 033, P, 68, 6804, 0, 0, 0, 0, 5, 6809, 5, 0, 5, 0, 5
INVAR-23, Run: 034, P, 68, 6676, 0, 0, 0, 0, 5, 6681, 5, 0, 5, 0, 5
INVAR-23, Run: 035, P, 69, 6782, 0, 0, 0, 0, 5, 6787, 5, 0, 4, 1, 5
INVAR-23, Run: 036, P, 68, 6617, 0, 0, 0, 0, 5, 6622, 5, 0, 5, 0, 5
INVAR-23, Run: 037, P, 68, 6779, 0, 0, 0, 0, 5, 6784, 5, 0, 5, 0, 5
INVAR-23, Run: 038, P, 68, 6852, 0, 0, 0, 0, 5, 6856, 4, 1, 5, 0, 5
INVAR-23, Run: 039, P, 69, 7091, 0, 0, 0, 0, 5, 7095, 4, 1, 4, 1, 5
INVAR-23, Run: 040, P, 68, 6733, 0, 0, 0, 0, 5, 6736, 3, 2, 5, 0, 5
INVAR-23, Run: 041, P, 68, 6717, 0, 0, 0, 0, 5, 6720, 3, 2, 5, 0, 5
INVAR-23, Run: 042, P, 69, 6965, 0, 0, 0, 0, 5, 6970, 5, 0, 4, 1, 5
INVAR-23, Run: 043, P, 68, 6904, 0, 0, 0, 0, 5, 6909, 5, 0, 5, 0, 5
INVAR-23, Run: 044, P, 68, 6655, 0, 0, 0, 0, 5, 6660, 5, 0, 5, 0, 5
INVAR-23, Run: 045, P, 68, 6638, 0, 0, 0, 0, 5, 6642, 4, 1, 5, 0, 5
INVAR-23, Run: 046, P, 69, 6754, 0, 0, 0, 0, 5, 6759, 5, 0, 4, 1, 5
INVAR-23, Run: 047, P, 68, 6859, 0, 0, 0, 0, 5, 6863, 4, 1, 5, 0, 5
INVAR-23, Run: 048, P, 68, 6829, 0, 0, 0, 0, 5, 6834, 5, 0, 5, 0, 5
INVAR-23, Run: 049, P, 68, 6769, 0, 0, 0, 0, 5, 6774, 5, 0, 5, 0, 5
INVAR-23, Run: 050, P, 68, 6774, 0, 0, 0, 0, 5, 6779, 5, 0, 5, 0, 5
INVAR-23, Run: 051, P, 68, 6865, 0, 0, 0, 0, 5, 6868, 3, 2, 5, 0, 5
INVAR-23, Run: 052, P, 68, 6748, 0, 0, 0, 0, 5, 6752, 4, 1, 5, 0, 5
INVAR-23, Run: 053, P, 69, 6892, 0, 0, 0, 0, 5, 6897, 5, 0, 4, 1, 5
INVAR-23, Run: 054, P, 69, 6928, 0, 0, 0, 0, 5, 6932, 4, 1, 4, 1, 5
INVAR-23, Run: 055, P, 68, 6835, 0, 0, 0, 0, 5, 6839, 4, 1, 5, 0, 5
INVAR-23, Run: 056, P, 68, 6807, 0, 0, 0, 0, 5, 6812, 5, 0, 5, 0, 5
INVAR-23, Run: 057, P, 68, 6931, 0, 0, 0, 0, 5, 6936, 5, 0, 5, 0, 5
INVAR-23, Run: 058, P, 68, 6695, 0, 0, 0, 0, 5, 6700, 5, 0, 5, 0, 5
INVAR-23, Run: 059, P, 68, 6885, 0, 0, 0, 0, 5, 6888, 3, 2, 5, 0, 5
INVAR-23, Run: 060, P, 68, 6832, 0, 0, 0, 0, 5, 6837, 5, 0, 5, 0, 5
INVAR-23, Run: 061, P, 68, 6797, 0, 0, 0, 0, 5, 6802, 5, 0, 5, 0, 5
INVAR-23, Run: 062, P, 70, 7051, 0, 0, 0, 0, 5, 7056, 5, 0, 3, 2, 5
INVAR-23, Run: 063, P, 68, 6734, 0, 0, 0, 0, 5, 6738, 4, 1, 5, 0, 5
INVAR-23, Run: 064, P, 68, 6772, 0, 0, 0, 0, 5, 6777, 5, 0, 5, 0, 5
INVAR-23, Run: 065, P, 68, 6755, 0, 0, 0, 0, 5, 6759, 4, 1, 5, 0, 5
INVAR-23, Run: 066, P, 68, 6721, 0, 0, 0, 0, 5, 6725, 4, 1, 5, 0, 5
INVAR-23, Run: 067, P, 68, 6820, 0, 0, 0, 0, 5, 6824, 4, 1, 5, 0, 5
INVAR-23, Run: 068, P, 68, 6796, 0, 0, 0, 0, 5, 6801, 5, 0, 5, 0, 5
INVAR-23, Run: 069, P, 68, 6806, 0, 0, 0, 0, 5, 6811, 5, 0, 5, 0, 5
INVAR-23, Run: 070, P, 68, 6787, 0, 0, 0, 0, 5, 6791, 4, 1, 5, 0, 5
INVAR-23, Run: 071, P, 68, 6756, 0, 0, 0, 0, 5, 6761, 5, 0, 5, 0, 5
INVAR-23, Run: 072, P, 68, 6544, 0, 0, 0, 0, 5, 6549, 5, 0, 5, 0, 5
INVAR-23, Run: 073, P, 68, 6834, 0, 0, 0, 0, 5, 6839, 5, 0, 5, 0, 5
INVAR-23, Run: 074, P, 68, 6844, 0, 0, 0, 0, 5, 6849, 5, 0, 5, 0, 5
INVAR-23, Run: 075, P, 68, 6922, 0, 0, 0, 0, 5, 6927, 5, 0, 5, 0, 5
INVAR-23, Run: 076, P, 69, 6931, 0, 0, 0, 0, 5, 6936, 5, 0, 4, 1, 5
INVAR-23, Run: 077, P, 68, 6882, 0, 0, 0, 0, 5, 6887, 5, 0, 5, 0, 5
INVAR-23, Run: 078, P, 68, 6801, 0, 0, 0, 0, 5, 6804, 3, 2, 5, 0, 5
INVAR-23, Run: 079, P, 68, 6721, 0, 0, 0, 0, 5, 6726, 5, 0, 5, 0, 5
INVAR-23, Run: 080, P, 68, 6788, 0, 0, 0, 0, 5, 6792, 4, 1, 5, 0, 5
INVAR-23, Run: 081, P, 68, 6616, 0, 0, 0, 0, 5, 6618, 2, 3, 5, 0, 5
INVAR-23, Run: 082, P, 68, 6801, 0, 0, 0, 0, 5, 6806, 5, 0, 5, 0, 5
INVAR-23, Run: 083, P, 68, 6711, 0, 0, 0, 0, 5, 6715, 4, 1, 5, 0, 5
INVAR-23, Run: 084, P, 68, 6676, 0, 0, 0, 0, 5, 6681, 5, 0, 5, 0, 5
INVAR-23, Run: 085, P, 68, 6783, 0, 0, 0, 0, 5, 6787, 4, 1, 5, 0, 5
INVAR-23, Run: 086, P, 68, 6731, 0, 0, 0, 0, 5, 6735, 4, 1, 5, 0, 5
INVAR-23, Run: 087, P, 68, 6756, 0, 0, 0, 0, 5, 6759, 3, 2, 5, 0, 5
INVAR-23, Run: 088, P, 68, 6860, 0, 0, 0, 0, 5, 6864, 4, 1, 5, 0, 5
INVAR-23, Run: 089, P, 69, 6886, 0, 0, 0, 0, 5, 6891, 5, 0, 4, 1, 5
INVAR-23, Run: 090, P, 68, 6755, 0, 0, 0, 0, 5, 6760, 5, 0, 5, 0, 5
INVAR-23, Run: 091, P, 68, 6780, 0, 0, 0, 0, 5, 6784, 4, 1, 5, 0, 5
INVAR-23, Run: 092, P, 68, 6816, 0, 0, 0, 0, 5, 6821, 5, 0, 5, 0, 5
INVAR-23, Run: 093, P, 68, 6851, 0, 0, 0, 0, 5, 6855, 4, 1, 5, 0, 5
INVAR-23, Run: 094, P, 68, 6698, 0, 0, 0, 0, 5, 6703, 5, 0, 5, 0, 5
INVAR-23, Run: 095, P, 68, 6819, 0, 0, 0, 0, 5, 6824, 5, 0, 5, 0, 5
INVAR-23, Run: 096, P, 68, 6791, 0, 0, 0, 0, 5, 6796, 5, 0, 5, 0, 5
INVAR-23, Run: 097, P, 68, 6789, 0, 0, 0, 0, 5, 6794, 5, 0, 5, 0, 5
INVAR-23, Run: 098, P, 68, 6742, 0, 0, 0, 0, 5, 6746, 4, 1, 5, 0, 5
INVAR-23, Run: 099, P, 68, 6739, 0, 0, 0, 0, 5, 6744, 5, 0, 5, 0, 5
INVAR-23, Run: 100, P, 68, 6762, 0, 0, 0, 0, 5, 6767, 5, 0, 5, 0, 5
INVAR-24, Run: 001, P, 97, 9752, 0, 0, 0, 0, 5, 9755, 3, 2, 4, 1, 5
INVAR-24, Run: 002, P, 96, 9699, 0, 0, 0, 0, 5, 9704, 5, 0, 5, 0, 5
INVAR-24, Run: 003, P, 97, 9615, 0, 0, 0, 0, 5, 9619, 4, 1, 4, 1, 5
INVAR-24, Run: 004, P, 96, 9648, 0, 0, 0, 0, 5, 9652, 4, 1, 5, 0, 5
INVAR-24, Run: 005, P, 96, 9562, 0, 0, 0, 0, 5, 9566, 4, 1, 5, 0, 5
INVAR-24, Run: 006, P, 96, 9558, 0, 0, 0, 0, 5, 9563, 5, 0, 5, 0, 5
INVAR-24, Run: 007, P, 96, 9555, 0, 0, 0, 0, 5, 9559, 4, 1, 5, 0, 5
INVAR-24, Run: 008, P, 96, 9609, 0, 0, 0, 0, 5, 9613, 4, 1, 5, 0, 5
INVAR-24, Run: 009, P, 96, 9557, 0, 0, 0, 0, 5, 9562, 5, 0, 5, 0, 5
INVAR-24, Run: 010, P, 96, 9544, 0, 0, 0, 0, 5, 9548, 4, 1, 5, 0, 5
INVAR-24, Run: 011, P, 96, 9683, 0, 0, 0, 0, 5, 9687, 4, 1, 5, 0, 5
INVAR-24, Run: 012, P, 96, 9468, 0, 0, 0, 0, 5, 9472, 4, 1, 5, 0, 5
INVAR-24, Run: 013, P, 96, 9790, 0, 0, 0, 0, 5, 9795, 5, 0, 5, 0, 5
INVAR-24, Run: 014, P, 96, 9776, 0, 0, 0, 0, 5, 9779, 3, 2, 5, 0, 5
INVAR-24, Run: 015, P, 96, 9480, 0, 0, 0, 0, 5, 9484, 4, 1, 5, 0, 5
INVAR-24, Run: 016, P, 96, 9373, 0, 0, 0, 0, 5, 9378, 5, 0, 5, 0, 5
INVAR-24, Run: 017, P, 97, 9642, 0, 0, 0, 0, 5, 9647, 5, 0, 4, 1, 5
INVAR-24, Run: 018, P, 96, 9753, 0, 0, 0, 0, 5, 9758, 5, 0, 5, 0, 5
INVAR-24, Run: 019, P, 96, 9580, 0, 0, 0, 0, 5, 9585, 5, 0, 5, 0, 5
INVAR-24, Run: 020, P, 96, 9529, 0, 0, 0, 0, 5, 9534, 5, 0, 5, 0, 5
INVAR-24, Run: 021, P, 96, 9585, 0, 0, 0, 0, 5, 9589, 4, 1, 5, 0, 5
INVAR-24, Run: 022, P, 96, 9706, 0, 0, 0, 0, 5, 9711, 5, 0, 5, 0, 5
INVAR-24, Run: 023, P, 96, 9722, 0, 0, 0, 0, 5, 9726, 4, 1, 5, 0, 5
INVAR-24, Run: 024, P, 96, 9606, 0, 0, 0, 0, 5, 9611, 5, 0, 5, 0, 5
INVAR-24, Run: 025, P, 96, 9476, 0, 0, 0, 0, 5, 9479, 3, 2, 5, 0, 5
INVAR-24, Run: 026, P, 96, 9632, 0, 0, 0, 0, 5, 9637, 5, 0, 5, 0, 5
INVAR-24, Run: 027, P, 96, 9621, 0, 0, 0, 0, 5, 9625, 4, 1, 5, 0, 5
INVAR-24, Run: 028, P, 96, 9513, 0, 0, 0, 0, 5, 9518, 5, 0, 5, 0, 5
INVAR-24, Run: 029, P, 96, 9689, 0, 0, 0, 0, 5, 9693, 4, 1, 5, 0, 5
INVAR-24, Run: 030, P, 96, 9612, 0, 0, 0, 0, 5, 9616, 4, 1, 5, 0, 5
